Gene = Lias
index = 633
Annotated 5SS: [  177   893  2538  3949  6263  6392  8479 11260 12742 13945]
Annotated 3SS: [  722  2443  3867  6105  6333  8349 11113 12670 13832 17237]
SMsplice 5SS: [  177  2538  3949  5345  6263  6392 11260 12742]
SMsplice 3SS: [ 2443  3867  5231  6105  6333 11113 12670 17237]
top_k =  500
Partition function (log Z): 5.1384193327548395

Sorted 5' Splice Sites (High to Low Probability):
Position 2538: 0.9589097074560197
Position 177: 0.9148118833022374
Position 6392: 0.8652605780103627
Position 3949: 0.8489995833500065
Position 6263: 0.7914237991088013
Position 11260: 0.7748443830920491
Position 5345: 0.569763193877477
Position 893: 0.5512988013745064
Position 12742: 0.5346335532367945
Position 4418: 0.4963868759699295
Position 12785: 0.4511301100880495
Position 8479: 0.4011779262637186
Position 14672: 0.18392827205843015
Position 8287: 0.17330316007089913
Position 13945: 0.1722085457122462
Position 12932: 0.16443496437406252
Position 7101: 0.14426494658828998
Position 16529: 0.13346258698893781
Position 6674: 0.11254785043623068
Position 8281: 0.09877425994409487
Position 8417: 0.08502370791340194
Position 11224: 0.07607239954274604
Position 8613: 0.0720899795819047
Position 5411: 0.07027549272958049
Position 17377: 0.06677837456791494
Position 4433: 0.06113729298117147
Position 16485: 0.0554934207286717
Position 3987: 0.05371564840491668
Position 4038: 0.047615414302168695
Position 11740: 0.04419940369986468
Position 11696: 0.030263322038328648
Position 12032: 0.027420325261917438
Position 11442: 0.0267804905173487
Position 16524: 0.026477469896730825
Position 6246: 0.025628273131806236
Position 4364: 0.024170649693842142
Position 8489: 0.023718402336337704
Position 2111: 0.02360029219847561
Position 16647: 0.021479131963968248
Position 2224: 0.021328310847652843
Position 1888: 0.018952072753755607
Position 11659: 0.018706052246207795
Position 75: 0.017149162728414005
Position 5058: 0.01693228304248877
Position 6695: 0.015640875156344963
Position 8440: 0.014139239947627714
Position 7839: 0.014077362222478636
Position 6415: 0.013407925931563818
Position 14600: 0.011845935546647398
Position 582: 0.011393147015528305
Position 7835: 0.010202442474053944
Position 6250: 0.010150246001335794
Position 1637: 0.010030141745640514
Position 84: 0.008991772414814966
Position 13447: 0.008261354663317176
Position 8249: 0.008243638086455682
Position 4487: 0.007799173838564922
Position 8266: 0.0075839397981752365
Position 1714: 0.007238747309484389
Position 4457: 0.007184380158958878
Position 3914: 0.0068370569920382885
Position 70: 0.006740073553951488
Position 6224: 0.006240112036061073
Position 2240: 0.004988744221094397
Position 12806: 0.004941055405250338
Position 13366: 0.004851961156374348
Position 7935: 0.004502114484222277
Position 5366: 0.00416836461992281
Position 16253: 0.004094864311329651
Position 2236: 0.003770932867434175
Position 11642: 0.003692108118897709
Position 2067: 0.0036092655939486255
Position 1622: 0.0036044419220251996
Position 16267: 0.003377698819516229
Position 8493: 0.003347310072836902
Position 8394: 0.003030833275108089
Position 9515: 0.0030211881305497704
Position 4628: 0.0029505879580826572
Position 2268: 0.002704133413760482
Position 7915: 0.0026103201627231407
Position 6267: 0.0024045967486006096
Position 2867: 0.0023638242857858638
Position 8967: 0.0023029633545200963
Position 5016: 0.0022804559403659156
Position 747: 0.0020542846091203305
Position 6868: 0.0019945860240047487
Position 4193: 0.0019915477687550164
Position 3580: 0.0018467349140339898
Position 8123: 0.0018177404212398717
Position 365: 0.0017854600498243898
Position 556: 0.0016583681913066603
Position 11451: 0.0015777169763114321
Position 3617: 0.001508011140045189
Position 4389: 0.0015077425562169478
Position 4022: 0.0014934679815972983
Position 2485: 0.0014885041590867838
Position 4465: 0.0013830812233474046
Position 826: 0.0012521102190982793
Position 5068: 0.0011330218139587315
Position 6219: 0.0010886404678584212
Position 11872: 0.0010521309040886723
Position 5361: 0.0009867537733404528
Position 5392: 0.0009701985249862012
Position 3997: 0.0009655563429229625
Position 5323: 0.0009141966461486674
Position 2177: 0.000905855275221126
Position 7920: 0.0008660878252687406
Position 5329: 0.0008500852098583515
Position 1481: 0.0008321686566643591
Position 6270: 0.0007914570185393935
Position 5337: 0.0007812970842003958
