Gene = Blvrb
index = 182
Annotated 5SS: [  219 11443 11675 14718]
Annotated 3SS: [11277 11584 14588 17741]
SMsplice 5SS: [  219 11443 11675 14718]
SMsplice 3SS: [11277 11584 14588 17741]
top_k =  500
Partition function (log Z): -8.61051856933523

Sorted 5' Splice Sites (High to Low Probability):
Position 14718: 0.9659768542725271
Position 11675: 0.8318402299119586
Position 11443: 0.5541504477564136
Position 235: 0.5313049935628382
Position 11084: 0.253142051887787
Position 4796: 0.24563106716753283
Position 311: 0.24544067843196118
Position 14527: 0.20947609987863652
Position 17511: 0.14530085094280282
Position 11718: 0.14363126229066586
Position 209: 0.12802298765387407
Position 3911: 0.1064239874838151
Position 11352: 0.08856593027180484
Position 17609: 0.08287498682155059
Position 8127: 0.0766417266841207
Position 5693: 0.07256670907537853
Position 15352: 0.061031265332310757
Position 9779: 0.05672879582810248
Position 4573: 0.05405069145489438
Position 1073: 0.044036142707533664
Position 6154: 0.026323710527880455
Position 16717: 0.025791718172119265
Position 1255: 0.024398691827614522
Position 13466: 0.02006703500250687
Position 2028: 0.018110792777474186
Position 2844: 0.016741891780178632
Position 11983: 0.01660397648465495
Position 690: 0.01656006875841867
Position 168: 0.014599877416735064
Position 762: 0.013939859075312021
Position 12024: 0.012808686120664844
Position 17890: 0.01224987827001891
Position 795: 0.010814674489990246
Position 4915: 0.009762161072902224
Position 5539: 0.009667014515097164
Position 2014: 0.008842994217807789
Position 6131: 0.008266162152707479
Position 15452: 0.007235724558899894
Position 384: 0.007174886277699614
Position 17857: 0.006545322751258047
Position 17913: 0.006336020740466231
Position 2681: 0.006187838282207172
Position 15014: 0.005741310979917612
Position 2704: 0.00468878918336574
Position 14870: 0.004137958380429641
Position 4791: 0.003957246861253269
Position 5709: 0.003497844031120495
Position 4898: 0.0031744646651754543
Position 660: 0.002945214771795297
Position 4828: 0.00286339440177539
Position 6615: 0.0028588921818603783
Position 16875: 0.002651100164166179
Position 17839: 0.0025266652384191807
Position 3142: 0.0022485001509896588
Position 2758: 0.0018715558837166834
Position 16501: 0.0012084220591366294
Position 397: 0.0011472517409239404
Position 2022: 0.0009633873174717368
Position 3094: 0.0008751451478016352
Position 15998: 0.0007314723575409568
Position 15212: 0.0005667179040587016
Position 339: 0.00022728120366745039
Position 473: 0.00015712587291723335
Position 14615: 9.90340568890852e-05
Position 244: 8.796535629645118e-05
Position 582: 8.058304294317604e-05
Position 327: 6.036245483304889e-05
Position 278: 5.160514596042643e-05
Position 275: 4.4803837860254583e-05
Position 412: 3.142398486063722e-05
Position 457: 3.0489862371281118e-05
Position 439: 2.0846260005446982e-05
Position 342: 1.852705066064286e-05
Position 379: 1.5046665694382574e-05
Position 470: 1.4917404052420536e-05
Position 608: 1.376700109433239e-05
Position 98: 1.1317857130905836e-05
Position 388: 6.984011551585252e-06
Position 834: 6.1173492331037734e-06
Position 313: 5.424468048276414e-06
Position 263: 4.513769314465459e-06
Position 315: 3.3956214255799336e-06
Position 28: 3.304875883393393e-06
Position 1017: 3.1056163588260814e-06
Position 494: 2.7928669368893015e-06
Position 737: 2.6580324752962387e-06
Position 482: 2.442915016574247e-06
Position 1004: 2.1449949652734926e-06
Position 485: 2.084889109890356e-06
Position 942: 2.0783770617182035e-06
Position 146: 1.7913447063949487e-06
Position 918: 1.5618475399976642e-06
Position 570: 4.295160318930356e-08
Position 479: 3.893959833669284e-08
Position 513: 3.50334153116865e-08
Position 48: 3.086669356640737e-08
Position 86: 1.0296428655989757e-10
Position 88: 9.071001705762459e-11
Position 488: 7.466605738050668e-11
Position 107: 2.9156077975772836e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 11277: 0.8247592280758254
Position 11584: 0.7952985766379111
Position 17741: 0.7317309839727872
Position 14588: 0.6215810084661997
Position 14478: 0.29803310328275784
Position 17349: 0.28304181580305066
Position 4673: 0.26068211637008887
Position 10950: 0.2531420518877868
Position 14632: 0.17587430616551986
Position 15128: 0.13157880987197107
Position 3798: 0.10149823378889689
Position 8032: 0.07021125666564082
Position 14614: 0.06402339994999896
Position 9723: 0.05672879582810248
Position 16774: 0.05309211760041983
Position 5641: 0.047686437247138044
Position 4442: 0.03796813473148349
Position 17994: 0.031292512318960186
Position 6062: 0.028494845206293043
Position 11850: 0.028225427103074942
Position 5487: 0.02747824455354773
Position 1131: 0.024279899435945062
Position 14557: 0.021383524379254785
Position 13392: 0.020228605140328763
Position 17537: 0.018357527579884896
Position 16486: 0.016043377307198375
Position 4395: 0.015263100837571918
Position 14836: 0.014735703130812865
Position 910: 0.01335842552982429
Position 2703: 0.013032316643813466
Position 16822: 0.012207806449213971
Position 1927: 0.010983924956528992
Position 16626: 0.010766174281292177
Position 2572: 0.01054807161503183
Position 17744: 0.008755978224570887
Position 1875: 0.008171896413732798
Position 1824: 0.007579945669126664
Position 16106: 0.006637144306001744
Position 17051: 0.00653038436967518
Position 7835: 0.006430470018479851
Position 6019: 0.0061035381279884796
Position 15703: 0.006038876815957475
Position 5290: 0.005944896350946965
Position 16550: 0.005194632414857556
Position 5334: 0.0038042557700884152
Position 15622: 0.0036341673361329615
Position 2557: 0.0031631961620561568
Position 6483: 0.0028647497199671412
Position 4654: 0.002858997591283774
Position 3559: 0.0027459449077955594
Position 17485: 0.0026215551283596825
Position 3620: 0.002179808787122584
Position 15843: 0.0020646985497270467
Position 16316: 0.0020468381756207116
Position 15515: 0.0017937877896054702
Position 4572: 0.0017288773734445797
Position 2923: 0.0016866131873464253
Position 15683: 0.0016080052787765284
Position 2790: 0.0014515456124810572
Position 2700: 0.0012926280558054038
Position 724: 0.0012455893751698278
Position 2978: 0.0011493941157008798
Position 14513: 0.0011274106736680577
Position 1897: 0.0010336451845456955
Position 11812: 0.0010164580889038487
Position 4376: 0.0009389226773378904
Position 14915: 0.0009021097128604548
Position 16151: 0.0008480957533731296
Position 5286: 0.0007657484055738615
Position 882: 0.0007501357530632017
Position 14982: 0.0006364270311592223
Position 16521: 0.000578309018335609
Position 17771: 0.0005343216112230445
Position 12051: 0.0005261994966627481
Position 14776: 0.0005234132555058514
Position 988: 0.00045136742982713703
Position 17067: 0.000421845163183192
Position 17137: 0.00040084526922274776
Position 933: 0.0002958243168379404
Position 16370: 0.00029512248512715236
Position 18074: 0.0002929022650911799
Position 3087: 0.000289392335114016
Position 971: 0.0002849009145333997
Position 11888: 0.00025071931273476684
Position 1002: 0.00024696305004962086
Position 15309: 0.000236905836657106
Position 1879: 0.0001377506174345736
Position 15062: 0.00011208072546518483
Position 12957: 8.632746852029772e-05
Position 915: 7.67797023606876e-05
Position 875: 7.296441277651505e-05
Position 948: 6.454012601917867e-05
Position 1015: 6.0250226713722103e-05
Position 5083: 5.853980244827545e-05
Position 1055: 5.762199915185899e-05
Position 13560: 5.035695340120266e-05
Position 14855: 4.304479443518201e-05
Position 870: 3.781530003891654e-05
Position 12564: 3.360195461132097e-05
Position 14780: 1.5913105405931567e-05
Position 1845: 9.293189705602365e-06
Position 1185: 7.012516452274208e-06
Position 526: 3.4783012377517595e-06
Position 1504: 2.9445688591404605e-06
Position 749: 2.552804942781177e-06
Position 1060: 2.325968208818816e-06
Position 633: 2.0418715093158524e-06
Position 704: 1.6699879177817125e-06
Position 3287: 1.5294308213247588e-06
Position 494: 1.3838463064256875e-06
Position 1960: 1.166409109862901e-06
Position 2579: 1.1072414962318883e-06
Position 785: 1.0733234511379681e-06
Position 608: 1.0472299848138735e-06
Position 1022: 9.193611170984301e-07
Position 1163: 8.579651438374667e-07
Position 2478: 8.375123906913115e-07
Position 323: 6.220516635006385e-07
Position 732: 5.17798579494537e-07
Position 2631: 3.722863933763881e-07
Position 1088: 3.1664928221934517e-07
Position 394: 1.7372716576388652e-07
Position 377: 1.704788163897738e-07
Position 1220: 1.3923541487988153e-07
Position 548: 8.092603398063222e-08
Position 544: 7.26896792444906e-08
Position 439: 6.383275953678974e-08
Position 532: 5.4673315007161446e-08
Position 794: 4.766036337837193e-08
