Gene = 2310057M21Rik
index = 36
Annotated 5SS: [  252  1027  1871  5300 12109]
Annotated 3SS: [  822  1797  5092 11656 18954]
SMsplice 5SS: [  252  1027 12109 13739]
SMsplice 3SS: [  822 12013 13655 18954]
top_k =  500
Partition function (log Z): -14.775728287068556

Sorted 5' Splice Sites (High to Low Probability):
Position 1027: 0.9389801782695519
Position 252: 0.7861905044273646
Position 741: 0.350234106130564
Position 1871: 0.3051460307142474
Position 11614: 0.0843082305962059
Position 386: 0.06320208777631266
Position 9097: 0.05602379604205909
Position 12109: 0.04382258366745235
Position 1300: 0.036733288716385974
Position 4681: 0.021392173347635813
Position 10150: 0.012151777719700807
Position 409: 0.011188041513948883
Position 278: 0.011089787141231714
Position 715: 0.0067504017918508085
Position 5248: 0.006490112524130634
Position 1628: 0.006391244288812897
Position 141: 0.006165981946806542
Position 833: 0.003605959921105138
Position 8674: 0.003519758533259108
Position 7317: 0.002495734317594472
Position 926: 0.0019497338254697205
Position 156: 0.001938797137677012
Position 1244: 0.0018901040990220847
Position 273: 0.0015050462963844041
Position 4801: 0.0013279399491388229
Position 699: 0.0012983101689022377
Position 959: 0.0011763751585418271
Position 1263: 0.0011750302568371792
Position 686: 0.0011548490106151452
Position 735: 0.0010825838591507458
Position 693: 0.0010703848691881613
Position 1581: 0.000947211318640649
Position 909: 0.0009266039673550199
Position 1632: 0.0009208924166203436
Position 703: 0.0008941529924511685
Position 551: 0.000726298746730658
Position 56: 0.0004490415560515551
Position 373: 0.0003517294412806041
Position 1719: 0.0003082352912909527
Position 567: 0.0002294050378718094
Position 203: 0.00020062291781226075
Position 1535: 0.00015243712206879594
Position 376: 0.0001342737284163933
Position 73: 7.96366075106246e-05
Position 284: 6.084597334899689e-05
Position 443: 4.523992768978926e-05
Position 939: 3.240124139315923e-05
Position 976: 2.812494607569115e-05
Position 3895: 2.1909522283982447e-05
Position 1013: 1.2114368749279475e-05
Position 722: 1.1604502020356972e-05
Position 932: 9.67553787628788e-06
Position 622: 9.165455073085053e-06
Position 499: 8.24960762529382e-06
Position 990: 7.522942030527944e-06
Position 1165: 4.328138937595973e-06
Position 531: 4.203323371007205e-06
Position 603: 3.3244580599547502e-06
Position 1085: 2.4978797996456283e-06
Position 1031: 2.2829438184203487e-06
Position 633: 1.709541886859219e-06
Position 745: 1.4322448100621368e-06
Position 1050: 4.297384088615903e-07
Position 1320: 1.03631774910009e-07
Position 1488: 1.9226285120653753e-08
Position 554: 1.4614785174908705e-08
Position 441: 1.0788382889007564e-08
Position 615: 8.376008161805808e-09
Position 460: 6.364451858750384e-09
Position 1256: 5.30791585349134e-09
Position 670: 9.147227818794861e-10
Position 894: 1.3530156987962318e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 822: 0.9319168751541046
Position 1797: 0.2448166363464177
Position 627: 0.18676349414227286
Position 11680: 0.16884461064579248
Position 9802: 0.1606606173714479
Position 11656: 0.12724590168638808
Position 11787: 0.10967618930313074
Position 11499: 0.10908131354865967
