Gene = Lrrc34
index = 646
Annotated 5SS: [  200  2675  4422  4586  5131 11628 13325 16077 16588 17897]
Annotated 3SS: [ 2553  4299  4520  5046 11498 13228 15921 16431 17769 22966]
SMsplice 5SS: [  200  2675  4422  4586  5131  7730 11628 13325 17897]
SMsplice 3SS: [ 2553  4299  4520  5046  7624 11498 13228 17769 22966]
top_k =  500
Partition function (log Z): 9.542398466538343

Sorted 5' Splice Sites (High to Low Probability):
Position 17897: 0.9968588860671579
Position 11628: 0.9938753564816821
Position 4422: 0.9692683854833013
Position 2675: 0.9098211734409468
Position 5131: 0.802069579834109
Position 7730: 0.7934282216203526
Position 200: 0.7858040783122137
Position 13325: 0.5724342485562763
Position 4586: 0.49548500000894075
Position 4613: 0.4574416018810968
Position 4915: 0.4312290651651471
Position 16077: 0.4136198638465796
Position 1647: 0.3401183081079372
Position 16997: 0.12931399116685874
Position 16588: 0.11496198428901344
Position 299: 0.1132904705991534
Position 20392: 0.10217536255319479
Position 9927: 0.08502290572691407
Position 138: 0.0790795989753136
Position 19055: 0.06804825051432689
Position 7354: 0.06473336589724253
Position 4852: 0.06310688275479785
Position 6513: 0.03503739211650861
Position 12295: 0.03360235295605803
Position 9922: 0.031240295012432504
Position 21213: 0.031104257661593283
Position 21110: 0.025080398624515214
Position 10156: 0.022685830878719213
Position 18874: 0.02191356475809869
Position 12560: 0.017498837167094532
Position 15269: 0.016992255236122716
Position 13312: 0.016809583758606212
Position 4438: 0.016189519835053255
Position 4609: 0.015385409121087297
Position 8702: 0.014965308844069181
Position 5167: 0.01407559087645588
Position 3578: 0.014050603230860414
Position 13912: 0.014030972774336115
Position 772: 0.013512804649024929
Position 12991: 0.013090611489206792
Position 2077: 0.012599281211021308
Position 16543: 0.011790549331555251
Position 240: 0.011695239571147707
Position 8136: 0.010907282487416162
Position 6173: 0.00886217204208679
Position 2149: 0.008257791297283427
Position 12963: 0.00805433997775371
Position 4675: 0.007126902236871888
Position 7662: 0.007109540107812616
Position 16980: 0.007097286278795565
Position 15686: 0.006699254858663052
Position 15672: 0.006697552542899139
Position 6648: 0.00621723538699332
Position 6309: 0.006179550689857458
Position 10580: 0.005687989904891559
Position 12058: 0.005523439016907997
Position 2317: 0.0053104431478456365
Position 7930: 0.0051453322529875865
Position 8470: 0.0047323307075978985
Position 13806: 0.004639432602751825
Position 8259: 0.0045861149459763195
Position 10526: 0.004180614448960873
Position 120: 0.003515173707105271
Position 9444: 0.003296926354611574
Position 4830: 0.0032038445133926057
Position 4534: 0.0031959743228937303
Position 4645: 0.003026049425360617
Position 4607: 0.0030171994254465655
Position 9440: 0.00299167877857573
Position 23060: 0.0025626466400567507
Position 21130: 0.002526912697109811
Position 3259: 0.0025230667103763754
