Gene = Bri3
index = 187
Annotated 5SS: [286 679]
Annotated 3SS: [ 575 8774]
SMsplice 5SS: [286 679]
SMsplice 3SS: [ 575 8774]
top_k =  500
Partition function (log Z): -3.8606778868019904

Sorted 5' Splice Sites (High to Low Probability):
Position 679: 0.9930791383008508
Position 286: 0.9210613923370384
Position 2403: 0.43452644973311816
Position 2660: 0.4212002260057408
Position 6645: 0.33001570492470733
Position 3279: 0.2929161600996858
Position 2573: 0.23998368919620244
Position 8374: 0.11969357296806209
Position 7019: 0.05848276083488679
Position 3335: 0.04836297941160269
Position 7302: 0.028312361241383886
Position 2581: 0.02621050043247901
Position 1398: 0.017683449479257717
Position 4194: 0.017369850133780597
Position 1310: 0.015552986015308206
Position 3350: 0.015408858697041278
Position 4170: 0.015139246781881431
Position 4443: 0.013082528418967091
Position 3233: 0.013039540640618795
Position 7439: 0.012083971274872382
Position 4429: 0.012073651477622358
Position 6275: 0.009031307001672316
Position 215: 0.0053374734627005625
Position 4209: 0.0053330095721929
Position 2597: 0.005011953570887299
Position 4370: 0.0039501954398775815
Position 4233: 0.003933449015580258
Position 3213: 0.003211611044529304
Position 1147: 0.0024531899377517414
Position 1650: 0.0023809202829732116
Position 1013: 0.0022645615700849714
Position 3021: 0.0020473499850698312
Position 2879: 0.0015646499931731154
Position 2057: 0.0012883468875731917
Position 2288: 0.0010599974309592403
Position 5218: 0.0009568045006846482
Position 831: 0.0008826903300920726
Position 411: 0.0008698117799582252
Position 436: 0.0007396475317649156
Position 428: 0.0006604981616041066
Position 631: 0.0004610950344565993
Position 1153: 0.00045014894798916654
Position 671: 0.0003541932188731245
Position 1124: 0.0003398713473297433
Position 1097: 0.00033118925949855813
Position 2263: 0.0003198363607688564
Position 341: 0.0002633301584621229
Position 417: 0.0002627440632792772
Position 2415: 0.00023485559448765598
Position 2368: 0.0001891342152255988
Position 307: 0.00018486648008733233
Position 1613: 0.00017894172251698977
Position 2257: 0.0001320134147054239
Position 1680: 9.777665689460365e-05
Position 698: 9.546592121164761e-05
Position 1051: 7.273358443787485e-05
Position 1928: 6.911090894983563e-05
Position 934: 6.572244834592342e-05
Position 2743: 6.48433719979837e-05
Position 426: 5.2333654181551535e-05
Position 2172: 4.2921261746330425e-05
Position 2080: 3.904156122318728e-05
Position 2470: 3.799044285924233e-05
Position 2339: 3.204939113761231e-05
Position 482: 2.4633677533551137e-05
Position 279: 2.1762587880885986e-05
Position 60: 1.9935483490299464e-05
Position 161: 1.919170563750458e-05
Position 1850: 1.6215595942934554e-05
Position 1622: 1.4253214006957809e-05
Position 2500: 3.539914027590929e-06
Position 541: 9.371213028611014e-07
Position 683: 5.910849335685614e-07
Position 2600: 4.189541010398858e-07
Position 754: 3.3274097130602414e-07
Position 656: 1.8367002130507077e-07
Position 650: 1.716770570835513e-07
Position 764: 1.2373100503387163e-07
Position 902: 7.206270954539148e-08
Position 623: 3.7010208416895295e-08
Position 705: 2.2297077533805278e-08
Position 724: 1.6260265565024044e-08
Position 836: 1.5417085949853518e-08
Position 895: 4.605382303033987e-09
Position 907: 1.4298360014509313e-09
Position 653: 1.1280059874634385e-09
Position 799: 9.985656167878674e-10
Position 883: 8.508058476896689e-10
Position 786: 8.26576251537563e-10
Position 769: 8.005170322001433e-10
Position 599: 1.652978026697006e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 8774: 0.9597832673563734
Position 575: 0.883562514660548
Position 2521: 0.4672605732248356
Position 2202: 0.38078556992267776
Position 6554: 0.3181668800318604
Position 2495: 0.2232308673356104
Position 3112: 0.2165031134698783
Position 8166: 0.1222187679011301
Position 2972: 0.04761206083326795
Position 7216: 0.0461274712963526
Position 6845: 0.041523215208334574
Position 3144: 0.038527920216208766
Position 4032: 0.036892271976331575
Position 2138: 0.03563392365629433
Position 3193: 0.027464724287497255
Position 3267: 0.01862845573403083
Position 588: 0.017859477038663252
Position 6957: 0.016626945835684862
Position 4317: 0.01629882740430845
Position 615: 0.01582900373856892
