Gene = Adcy10
index = 99
Annotated 5SS: [  153 18135 18870 21190 21533 25278 27984 30212 33221 34372 34751 36785
 39878 53352 54792 56478 58145 61472 63059 66177 66995 71118 71798 73479
 74120 76649 78945 79119 80199 82562 85632 87509 90513]
Annotated 3SS: [17926 18764 21150 21388 25071 27886 30122 33028 34252 34673 36594 39821
 53194 54598 56390 57869 61334 62932 65897 66703 71047 71565 73370 73943
 76494 78739 79021 80082 82443 85435 87319 90419 91355]
SMsplice 5SS: [  153  2144 18135 18870 21533 25278 27984 30212 33221 34372 36785 53352
 54792 56478 58098 61472 71118 73479 74120 76649 77164 78945 79119 82562
 85632 85806 87509]
SMsplice 3SS: [ 2021 17926 18764 21388 25071 27886 30122 33028 34252 36594 53235 54678
 56390 57869 61334 71047 73370 73943 76494 77083 78739 79021 82443 85435
 85717 87319 90419]
top_k =  500
Partition function (log Z): -18.785208988725678

Sorted 5' Splice Sites (High to Low Probability):
Position 18870: 1.0000000000000084
Position 34372: 0.994094981071994
Position 21533: 0.9487741733056761
Position 25278: 0.8937793753165
Position 2144: 0.881078443114624
Position 36785: 0.8674346328907452
Position 33221: 0.850284255876651
Position 30212: 0.7090235608029816
Position 153: 0.6673541009085369
Position 27984: 0.6558727254279537
Position 4525: 0.5920435764522581
Position 14056: 0.5817441231656839
Position 1467: 0.5649311346366889
Position 22740: 0.5462671693941319
Position 30658: 0.5228678993316783
Position 3752: 0.41299272861894804
Position 21190: 0.38756267449941517
Position 34751: 0.34508780034373443
Position 797: 0.33497906294718544
Position 30894: 0.2560692777553515
Position 23: 0.2510428133495567
Position 3597: 0.1555708069977452
Position 6943: 0.15454898946878562
Position 30440: 0.13692480502898577
Position 34108: 0.12734720773152325
Position 33552: 0.12430741190910558
Position 30184: 0.10255446260207135
Position 1130: 0.10203537286678971
Position 22144: 0.08931286842228701
Position 8913: 0.08501391936431357
Position 35707: 0.08303631194696462
Position 33322: 0.08014751568297095
Position 9371: 0.06995354598546379
Position 29923: 0.06764630502244971
Position 35401: 0.06198219304333283
Position 377: 0.05291967722043755
Position 1100: 0.04333731556785727
Position 19439: 0.03644034889682872
Position 22071: 0.034925806099213766
Position 24861: 0.033765998917729974
Position 28151: 0.031470355958775204
Position 34732: 0.030046479035927283
Position 1110: 0.027461897838148668
Position 33263: 0.02569977681603753
Position 3593: 0.024600003834544037
Position 39878: 0.023904509591548686
Position 30459: 0.023479075515037855
Position 29400: 0.019722351272935902
Position 2320: 0.018941604997328138
Position 38827: 0.018052939434353963
Position 33674: 0.017169737483346166
Position 20246: 0.016786464640745406
Position 21277: 0.015440558477047677
Position 41141: 0.015139863008038306
Position 26350: 0.014634785874356973
Position 1772: 0.014596494471967805
Position 1046: 0.014021354514589046
Position 36755: 0.013765437331071982
Position 30058: 0.011671322293400076
Position 36795: 0.010333300405464879
Position 39516: 0.008784391584606102
Position 9757: 0.008277525099214514
Position 409: 0.0070542967857485225
Position 36049: 0.00666744107576762
Position 36020: 0.006313850824913239
Position 286: 0.006013393427490093
Position 30507: 0.005189740096069928
Position 26346: 0.004456734422919668
Position 1507: 0.00431542330580642
Position 5640: 0.004106875223662613
Position 5066: 0.0036472975683412455
Position 164: 0.0034903328325746707
Position 29710: 0.0032118125650386045
Position 2874: 0.003139230838570748
Position 36515: 0.0029764426347180894
Position 21084: 0.002331548663041483
Position 36651: 0.0021867058334612863
Position 38770: 0.0020852291389898835
Position 398: 0.002077798609603878
Position 2302: 0.002056046889271186
Position 20172: 0.0020189787288484827
Position 3585: 0.0017814462061417073
Position 35363: 0.001664130620682824
Position 35058: 0.0016230218408617185
Position 725: 0.0013868316497282092
Position 256: 0.0006782640255106573
Position 248: 0.0006627490329007811
Position 1095: 0.0005354537895532989
Position 691: 0.0004921357582358438
Position 866: 0.00048711684592992935
Position 20134: 0.00046719417832992503
Position 945: 0.00045972352165395207
Position 831: 0.0004381695856741297
Position 34358: 0.00026480459511545447
Position 24561: 0.00024033766544391517
Position 18: 0.0002222594503500209
Position 3603: 0.0002083528719966734
Position 735: 0.00016908549156324096
Position 36791: 0.00013289896955852702
Position 38805: 0.00011166076935763603
Position 438: 9.942688127437568e-05
Position 463: 9.543467617251897e-05
Position 33258: 9.532223649472501e-05
Position 170: 8.887064988281679e-05
Position 263: 5.358393208845015e-05
Position 872: 5.290465880028685e-05
Position 572: 5.2186608516040174e-05
Position 590: 5.211402415367032e-05
Position 480: 3.516462257978764e-05
Position 1016: 3.090158376119332e-05
Position 525: 2.6353101182949247e-05
Position 157: 2.5747616973051197e-05
Position 728: 1.94907514593535e-05
Position 776: 1.1316626794252682e-05
Position 306: 6.522643025927737e-06
Position 799: 8.081972713346133e-07
Position 176: 5.934909949448291e-07
Position 6: 5.20132578591422e-07
Position 107: 3.233350575285448e-07
Position 49: 2.0977935068172434e-07
Position 245: 1.763634954681259e-07
Position 82: 1.592231599162669e-07
Position 216: 1.1497315602662782e-07
Position 137: 7.245058695688393e-08
Position 218: 2.06502144047223e-08
Position 381: 2.6143576580625668e-09
Position 319: 8.032560835121734e-11
Position 314: 3.6196074827966993e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 18764: 1.000000000000009
Position 34252: 0.9659859592815717
Position 36594: 0.9579189232249015
Position 21388: 0.8944334500750342
Position 33028: 0.8879453441022959
Position 2021: 0.8832743167562394
Position 30122: 0.8070262368812856
Position 25071: 0.8038343583715795
Position 27886: 0.6556592823037278
Position 13783: 0.5817441231656849
Position 30562: 0.5075265101138625
Position 4418: 0.3702639755967788
Position 39821: 0.364757956246881
Position 3702: 0.34052804921001595
Position 34598: 0.2776527667472307
Position 30738: 0.2517659721065228
Position 21150: 0.2444178811826389
Position 22638: 0.2367773238933357
Position 1384: 0.23458403982486978
Position 1331: 0.22559150305729644
Position 3482: 0.2023510464137773
Position 30354: 0.18217004755715302
Position 21015: 0.1688636637896039
Position 22533: 0.16413583728256256
Position 41223: 0.14027251825375708
Position 646: 0.13468381369872526
Position 4383: 0.1340546265561879
Position 6842: 0.1199137649017238
Position 22668: 0.11770670369672957
Position 22017: 0.10557507218587804
Position 649: 0.10493119662816323
Position 33450: 0.09358999692715247
Position 906: 0.08641619696667169
Position 8796: 0.08501391936431364
Position 44324: 0.08423969115096919
Position 38523: 0.08343725005838626
Position 4430: 0.08268239111060141
Position 1227: 0.07923782465139756
Position 25172: 0.07004849564052806
Position 9268: 0.06995354598546367
Position 33178: 0.06828152650985866
Position 617: 0.06739173011214289
Position 35603: 0.06261580367611301
Position 36971: 0.06230347726207069
Position 996: 0.06055212716883771
Position 29812: 0.056266952027127115
Position 33998: 0.05593793233835566
Position 34617: 0.04726898961302506
Position 34515: 0.04229596662065057
Position 35231: 0.04071619729003698
Position 21352: 0.037807858277378675
Position 29845: 0.030670729762076767
Position 34044: 0.02940202994489653
Position 34020: 0.029183653952476542
Position 40491: 0.028472010259561843
Position 38656: 0.028386834690027167
Position 19303: 0.026245255427168306
Position 33345: 0.025536331832483935
Position 3542: 0.025354826144651774
Position 22487: 0.023504482479106702
Position 24643: 0.023358049155788565
Position 35491: 0.02096243781505487
Position 33490: 0.020868512334531228
Position 36998: 0.020819795356706475
Position 3675: 0.020436772583916327
Position 25145: 0.01989652130439299
Position 20099: 0.019272637547923785
Position 37118: 0.018489817569456817
Position 44883: 0.018347400968967253
Position 39392: 0.018203981103645933
Position 22037: 0.01670105652136567
Position 41019: 0.01656936745778103
Position 966: 0.01638642871449893
Position 28090: 0.015961719774260766
Position 34068: 0.014724768771040567
Position 6876: 0.014570493676507038
Position 29269: 0.013547440202220758
Position 36388: 0.012993574599534671
Position 34357: 0.012918497086765708
Position 26227: 0.012437464094613613
Position 35798: 0.011842174862086635
Position 1348: 0.011466100266663495
Position 892: 0.010691011056540006
Position 2236: 0.010509725722795753
Position 34107: 0.010460075704226069
Position 35181: 0.010377754135143562
Position 6728: 0.010055187062457912
Position 6911: 0.010009543828096802
Position 39704: 0.009491490422369218
Position 19219: 0.009216004435915514
Position 28025: 0.009210613983839917
Position 40849: 0.008584116988943919
Position 9710: 0.00827752509921453
Position 1280: 0.008222205985566685
Position 39281: 0.008194670669389049
Position 39242: 0.008016663957071308
Position 21153: 0.007867657745725799
Position 776: 0.00750144900947731
Position 37675: 0.007325225277716662
Position 36922: 0.007255208019268411
Position 34566: 0.007045987499934315
