Gene = Proser3
index = 857
Annotated 5SS: [   65  1515  2666  3232  5970  6148  8582  8786 11352 12354 12524]
Annotated 3SS: [ 1437  2568  3063  5844  6046  8498  8657 11175 11434 12441 12693]
SMsplice 5SS: [   65  2666  3232  8582  8786 11352 11879 12524]
SMsplice 3SS: [ 2568  3063  8498  8657 11175 11746 12441 12689]
top_k =  500
Partition function (log Z): 4.412020505435711

Sorted 5' Splice Sites (High to Low Probability):
Position 8786: 0.9982666882012212
Position 2666: 0.9778351877553253
Position 8582: 0.899081676364687
Position 11352: 0.8653018972247277
Position 65: 0.815796871323302
Position 3232: 0.6385009929845855
Position 12524: 0.614850182634187
Position 5970: 0.4750546432374502
Position 11879: 0.402825051943464
Position 12354: 0.33612019997737175
Position 11900: 0.31942497680606324
Position 6148: 0.217923074476042
Position 3708: 0.1622930974107497
Position 10063: 0.1431034828122343
Position 70: 0.13158529661557988
Position 7411: 0.1228348421764883
Position 1515: 0.1024693316291455
Position 9441: 0.08293219564950514
Position 11630: 0.04797554392564769
Position 40: 0.04272119598684809
Position 11305: 0.03910019718474055
Position 276: 0.03776381458048568
Position 9768: 0.03671618028213414
Position 10650: 0.03314144205172817
Position 665: 0.032878072718934906
Position 11377: 0.030788951996956148
Position 12261: 0.030140696932535783
Position 5193: 0.021596620325497945
Position 6139: 0.020549776240592173
Position 6098: 0.018560899855029147
Position 9006: 0.015256103426559824
Position 5670: 0.01418364025552592
Position 9245: 0.012742685399612602
Position 6750: 0.012620027283440806
Position 5146: 0.012308047362344244
Position 444: 0.009956383830299599
Position 9495: 0.009736505211120969
Position 6250: 0.009451413268391362
Position 11990: 0.008495567067673095
Position 233: 0.008219869798037347
Position 957: 0.006529232356185262
Position 4398: 0.006523203759133842
Position 423: 0.006115537862141238
Position 123: 0.005060534182259914
Position 449: 0.004882140926496609
Position 11747: 0.004867438078262217
Position 621: 0.003920932101184518
Position 272: 0.0030303480957243087
Position 2072: 0.002807221951560753
Position 4307: 0.0027654120777416565
Position 513: 0.0027651390294888023
Position 2509: 0.0024632985861201707
Position 9752: 0.002238447880323316
Position 454: 0.0019924443614536378
Position 550: 0.001861831501513996
Position 11365: 0.0015886733314980578
Position 11600: 0.001562132106855738
Position 308: 0.001468059843975481
Position 280: 0.0013675721012892373
Position 1858: 0.0013375642919680709
Position 2937: 0.0012579377884662654
Position 6083: 0.0012504174911018519
Position 1593: 0.00118744444596822
Position 716: 0.0010724070040376529
Position 345: 0.0010460505416733487
Position 12586: 0.0008411637164498146
Position 701: 0.0007620711519805145
Position 2349: 0.0007617177897008342
Position 2914: 0.0007305648699660884
Position 12774: 0.000609717333523914
Position 11930: 0.0005770355331469862
Position 1766: 0.0005737432170951364
Position 12565: 0.0004505833554771986
Position 1994: 0.0004471946135842506
Position 8807: 0.0001694096014052829
Position 2758: 0.00016480574683403306
Position 9319: 0.00015341711069036428
Position 3180: 0.00014512224281513212
Position 2309: 6.918437856800825e-05
Position 467: 5.366413307307855e-05
Position 8799: 3.307898595683826e-05
Position 134: 1.6051181911710026e-05
Position 310: 1.4401258979759423e-05
Position 473: 1.1742692263132933e-05
Position 117: 7.2795247474235025e-06
Position 208: 5.495865229203545e-06
Position 74: 4.10102770116787e-06
Position 3606: 3.3870788131363e-06
Position 248: 3.0200029299956396e-06
Position 313: 2.809296381642934e-06
Position 182: 2.6299690169411845e-06
Position 364: 2.4739422341502537e-06
Position 457: 2.3859142790288776e-06
Position 361: 1.872493155280717e-06
Position 636: 1.6376023087501496e-06
Position 206: 1.5514825973060906e-06
Position 442: 1.4844640022659588e-06
Position 391: 9.816437130794222e-07
Position 215: 6.552939578082104e-07
Position 478: 2.2110246969257358e-07
Position 222: 7.978209575622913e-08
Position 4: 1.7579360038756966e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 8498: 0.9129951186570707
Position 2568: 0.8628794284618309
Position 8657: 0.7423146062896318
Position 11746: 0.6972880555165234
Position 12441: 0.6203350279059859
Position 3063: 0.5938719073025247
Position 12689: 0.5726172596145417
Position 5844: 0.4720231005506469
Position 11175: 0.4443039222678733
Position 11146: 0.3254579287336725
Position 12636: 0.2770177647424955
Position 6046: 0.16003821244144545
Position 12294: 0.1491835516679967
Position 8702: 0.14484850411177694
