Gene = Eif2d
index = 366
Annotated 5SS: [  245  1239  2071  2543  5119  7444  8222 10385 11326 11589 12029 13242
 15060 17931]
Annotated 3SS: [ 1047  1986  2451  5010  7228  8103 10338 11221 11438 11938 13145 14938
 17755 18739]
SMsplice 5SS: [  245  1239  2071  2543  5119  7444  8222 10385 11326 11589 12029 13242
 15060 17931]
SMsplice 3SS: [ 1047  1933  2451  5010  7281  8103 10338 11221 11438 11938 13145 14938
 17755 18739]
top_k =  500
Partition function (log Z): 13.850530584665105

Sorted 5' Splice Sites (High to Low Probability):
Position 12029: 0.9830287971154106
Position 245: 0.9699027218082578
Position 11326: 0.9643972424609385
Position 2071: 0.9452274075346749
Position 11589: 0.9246436806076044
Position 8222: 0.9108052647925826
Position 5119: 0.8334407903284211
Position 1239: 0.7911654706565305
Position 7444: 0.764796791802632
Position 13242: 0.7521080551681774
Position 17931: 0.6797605651270503
Position 15060: 0.6655490296806403
Position 10385: 0.6465243723908395
Position 2543: 0.571855715613336
Position 630: 0.3099892756080257
Position 8804: 0.2797210626676434
Position 8570: 0.1671402512587401
Position 14302: 0.09232326458096211
Position 16925: 0.09036807286579567
Position 14699: 0.08286665728275132
Position 7768: 0.07931956954474306
Position 8343: 0.07206965536847923
Position 1244: 0.05825054117717552
Position 10990: 0.04995950406605878
Position 7299: 0.046430666583297205
Position 3356: 0.045812823223929905
Position 14446: 0.04273274591161308
Position 8566: 0.04099246793327407
Position 12443: 0.029971795741330784
Position 17882: 0.02976182180054686
Position 7365: 0.028605612746702064
Position 10422: 0.027244797974060053
Position 1194: 0.025960025977402608
Position 5227: 0.022898289190669163
Position 5884: 0.021843625786752717
Position 1150: 0.02082477739479973
Position 1172: 0.01712258825580489
Position 592: 0.015611116199746413
Position 1853: 0.013923952742091588
Position 9837: 0.01322714839933176
Position 17552: 0.01198315888930767
Position 5915: 0.011493784073521102
Position 12129: 0.011134026518368291
Position 11749: 0.010191966701534421
Position 5082: 0.009551666903820807
Position 2375: 0.009541310446589651
Position 8279: 0.009293139645201646
Position 4318: 0.009256829826186664
Position 8732: 0.009204247887156366
Position 18750: 0.009119385678164135
Position 9003: 0.008273415960692608
Position 4081: 0.008189460794395895
Position 10506: 0.007798390254000135
Position 13516: 0.00758456807101663
Position 14873: 0.007419793070991659
Position 1228: 0.006640653503714076
Position 9212: 0.006614574354614451
Position 7457: 0.006332091619760252
Position 8737: 0.005527172692498511
Position 12273: 0.005434608308285075
Position 9047: 0.005090884964150515
Position 4386: 0.004901538222324507
Position 7890: 0.004640494470823751
Position 1277: 0.004593971484282339
Position 5652: 0.004343948813154726
Position 5155: 0.004250421947006008
Position 9189: 0.004075212905080813
Position 2605: 0.00398283514120046
Position 9654: 0.0037407104958337577
