Gene = Emcn
index = 376
Annotated 5SS: [  170 31708 38771 50564 75668 75957 77949 81140 82343 86236]
Annotated 3SS: [31584 38695 50449 75577 75902 77852 81114 82280 86161 89452]
SMsplice 5SS: [  170 31708 38771 50564 75668]
SMsplice 3SS: [31584 38649 50449 75577 81114]
top_k =  500
Partition function (log Z): -43.59761276465972

Sorted 5' Splice Sites (High to Low Probability):
Position 170: 0.9551328557707768
Position 5055: 0.513229158047031
Position 2739: 0.3713183532232272
Position 3552: 0.273437743447796
Position 4387: 0.24868359119090883
Position 670: 0.23630884725566523
Position 599: 0.11604723085371352
Position 1141: 0.11363203576329395
Position 3522: 0.06338107281730618
Position 1018: 0.038597114597874294
Position 527: 0.02851692241058409
Position 603: 0.027738965465688815
Position 5587: 0.027046604583953485
Position 785: 0.026286314916314033
Position 202: 0.015681952142688593
Position 5492: 0.013098262399100467
Position 2653: 0.012867981001845361
Position 88: 0.006553554822158378
Position 628: 0.0042184498051618755
Position 1133: 0.0034070674559102837
Position 155: 0.003243867841883668
Position 5178: 0.0025114384609006457
Position 943: 0.001957139249155852
Position 972: 0.0018839634484695265
Position 3071: 0.0016050693442190658
Position 1483: 0.0012097172217233056
Position 371: 0.0008832031602437463
Position 175: 0.0005493108939338408
Position 1708: 0.0002989912576091614
Position 317: 0.00021890700702752825
Position 271: 0.00021780681041343495
Position 355: 0.00021693294583347128
Position 196: 0.00017643344666641838
Position 621: 0.00012733831525315234
Position 324: 0.00012375096997892376
Position 888: 0.00011755577759032736
Position 357: 5.6960523984343765e-05
Position 688: 5.690870449857018e-05
Position 328: 4.6946218964324476e-05
Position 849: 3.733573922130665e-05
Position 915: 3.338737172400553e-05
Position 3632: 3.196632486694675e-05
Position 838: 2.845180884898967e-05
Position 395: 2.061503163098808e-05
Position 198: 1.9469242373253445e-05
Position 577: 1.4859368464274946e-05
Position 280: 1.3977852297425566e-05
Position 143: 1.1880675510795151e-05
Position 135: 1.1443150339618755e-05
Position 219: 9.387014863329475e-06
Position 347: 6.7952595345645194e-06
Position 409: 6.237072660272985e-06
Position 407: 4.534424987408389e-06
Position 908: 4.15989974339535e-06
Position 674: 2.4553249229500144e-06
Position 118: 2.043016798297677e-06
Position 567: 1.8774853788349516e-06
Position 67: 1.2513370036337035e-06
Position 375: 8.842429675896568e-07
Position 993: 7.308269517826079e-07
Position 285: 6.595762099331921e-07
Position 613: 6.170613088374035e-07
Position 246: 5.199918299677054e-07
Position 308: 2.663039562494829e-07
Position 373: 8.121607634574405e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 4952: 0.5603803560019066
Position 2546: 0.3521139734498757
Position 5240: 0.3269499550385241
Position 3345: 0.26657074188915486
Position 510: 0.21529273853931413
Position 4263: 0.18239336740906256
Position 421: 0.12773659444059943
Position 990: 0.12308735232033335
Position 9445: 0.10646941737841342
Position 5696: 0.09074022877793027
Position 3415: 0.07628206957833146
Position 9017: 0.06345601456845594
Position 4243: 0.04967914183795392
Position 6904: 0.04687941423259402
Position 11521: 0.04593517627220926
Position 6381: 0.03583692453632143
Position 757: 0.035716732774787166
Position 9365: 0.03394061422201091
Position 12623: 0.03325538621073805
Position 10540: 0.03132875644388611
Position 9253: 0.028261917447943617
Position 7471: 0.02441403715566062
Position 706: 0.023902430823022597
Position 2503: 0.020876853107325507
Position 4012: 0.02085731655411644
Position 457: 0.01921851839683904
Position 5485: 0.012707358729194788
Position 602: 0.011242424622647917
Position 556: 0.010640897091420336
Position 8241: 0.010472706146350203
Position 10056: 0.010230625698373394
Position 7721: 0.008462678926828308
Position 5672: 0.00844940057090245
Position 2657: 0.007787498488137954
Position 269: 0.007475769409950519
Position 1401: 0.007329919840313478
Position 784: 0.0069305836214455015
Position 3350: 0.006615870967794326
Position 4799: 0.005475697144918855
Position 9283: 0.005345165732552053
Position 2681: 0.005235273062183378
Position 6451: 0.004677518948960764
Position 593: 0.003492412733995656
Position 7705: 0.0031962406586447858
Position 577: 0.002949306165922426
Position 5445: 0.0026718913302674406
Position 2618: 0.002521615409509383
Position 2528: 0.002419868701528525
Position 4495: 0.002352044633723969
Position 1852: 0.0016556850393325267
Position 2929: 0.0015946346444364072
Position 953: 0.001594511793986574
Position 2865: 0.0015309146061433117
Position 340: 0.001441289663001232
Position 518: 0.0013410664255917276
Position 5709: 0.0012567292225158025
Position 3381: 0.0010568209340782563
Position 582: 0.0009082611653671111
Position 2730: 0.0009058613065800126
Position 642: 0.0008312084003968659
Position 929: 0.0007944066155533444
Position 921: 0.000769737012769673
Position 1031: 0.0007374011950966988
Position 908: 0.0006051244909935214
Position 1015: 0.0005285760482558342
Position 4416: 0.0003195152426189354
Position 567: 0.00029629442551854825
Position 947: 0.00026311491834008513
Position 3521: 0.0002525885800935351
Position 2084: 0.0002232273632846624
Position 1493: 0.0002036851306121656
Position 1900: 0.00018781036846084753
Position 1941: 0.00017798548824187718
