Gene = Mphosph10
index = 690
Annotated 5SS: [  163  2822  3403  4820  6590  7967  9378 11339 13531 15101]
Annotated 3SS: [ 2136  3244  4650  6447  7898  9239 11227 13422 14872 15463]
SMsplice 5SS: [  163  3403  4820  9378 11339 13531 15101]
SMsplice 3SS: [ 3293  4650  9239 11227 13422 14872 15463]
top_k =  500
Partition function (log Z): 9.843242810143572

Sorted 5' Splice Sites (High to Low Probability):
Position 163: 0.9843411132748404
Position 4820: 0.9368437889741729
Position 13531: 0.9045006097313412
Position 9378: 0.836134867896082
Position 3403: 0.8333559726624356
Position 11339: 0.7582987392411086
Position 15101: 0.7291808275531437
Position 6128: 0.46003518398241766
Position 6590: 0.4492526244456998
Position 2822: 0.3887591076178596
Position 7967: 0.37684592649349113
Position 5015: 0.3157776699717375
Position 13213: 0.17584426098804695
Position 11343: 0.12216021088126518
Position 6165: 0.11375578411097154
Position 9325: 0.10776684990003527
Position 3463: 0.09771999283200945
Position 871: 0.06388961007757268
Position 7810: 0.05400976240756084
Position 13571: 0.053904446905808694
Position 15086: 0.05064001769783272
Position 12377: 0.04553143727808137
Position 15640: 0.04077921795466151
Position 7971: 0.03356234767564646
Position 14135: 0.030871164672566356
Position 1929: 0.03036453458568228
Position 13002: 0.02849563685416305
Position 2411: 0.026823030777349235
Position 9383: 0.02632396028240208
Position 1857: 0.026089177759916624
Position 13542: 0.02381460071748087
Position 12657: 0.02330207287120412
Position 12900: 0.022280989651749416
Position 9475: 0.021803945087498056
Position 14440: 0.021584700841974617
Position 13768: 0.020905247527739906
Position 3367: 0.01891380714282131
Position 13242: 0.01691678013994116
Position 9159: 0.015811760474518096
Position 15134: 0.01273068273065321
Position 2478: 0.011762048777088594
Position 14554: 0.010912647890500466
Position 13486: 0.010526150248058754
Position 3458: 0.010027582024375483
Position 2330: 0.009935387555257509
Position 449: 0.008090215339728578
Position 12616: 0.007039552928060961
Position 4852: 0.0068701898201401265
Position 6340: 0.006845416091481715
Position 7798: 0.006811812476811998
Position 10301: 0.006267711707968158
Position 12002: 0.005933729113359833
Position 7068: 0.004621777910399883
Position 1992: 0.004518574629090864
Position 1828: 0.004292868265207394
Position 14615: 0.004109423664015541
Position 8093: 0.004095332290734396
Position 1525: 0.004067689137374192
Position 179: 0.004002404341069278
Position 1958: 0.003645643745131976
Position 15610: 0.002770695976019992
Position 13772: 0.0027500106540430543
Position 1765: 0.002662540709519646
Position 5689: 0.002631674701320777
Position 2464: 0.002443048987011607
Position 2342: 0.0024068288138565696
Position 7773: 0.002105876775012061
Position 2334: 0.0020713543147512607
Position 15249: 0.0019589102760783255
Position 1864: 0.0018801312442784353
Position 6770: 0.0016536022092904187
Position 264: 0.0015897718568383837
Position 3822: 0.001558779808394716
Position 15125: 0.0014562271917570604
Position 14223: 0.0014480222001687834
Position 8129: 0.0013761719706028071
Position 3474: 0.0013549795458774978
Position 5753: 0.0012483280579839561
Position 6371: 0.0012167884916038983
Position 1514: 0.0011902526160468055
Position 10249: 0.0011488933612974752
Position 2925: 0.001134393043541697
Position 6407: 0.0010923132395022298
Position 1921: 0.0010748371833195953
Position 5612: 0.0010304353509171
Position 6211: 0.0010064337105965715
Position 4766: 0.0008911962043931332
Position 14405: 0.0008599615778690125
Position 14114: 0.0008508705620365321
Position 5936: 0.0008438457438810216
Position 6595: 0.0007631593327215299
Position 6580: 0.0007597375360961739
Position 4113: 0.0007369316391685272
Position 4838: 0.0007341332567003859
Position 4170: 0.0007164900371646535
Position 3726: 0.0006900507072666495
Position 5019: 0.0006746726406444617
Position 10890: 0.000657118017999492
Position 4467: 0.000648496765391473
Position 6777: 0.0006413276602717896
Position 1907: 0.0006063501375113481
Position 15031: 0.000583797749363408
Position 4787: 0.0005556916850177973
Position 1974: 0.0005186792834089659
Position 4564: 0.0005038833770586546
Position 15067: 0.0004793584160830037
Position 13752: 0.00046211193002324897
Position 7982: 0.0004620367501600386
Position 4990: 0.00044207010541259275
Position 2475: 0.00043157751507457006
Position 15025: 0.00042875256804031657
Position 15527: 0.00037674250118982007
Position 4928: 0.00026387253306951806
Position 6733: 0.00024237887969230537
Position 15630: 0.0002080714541631453
Position 5128: 0.00014951415451443446
Position 15593: 0.0001362740409848564
Position 3945: 8.916057704707057e-05
Position 552: 7.452440560802196e-05
Position 209: 5.5305357876422534e-05
Position 258: 5.04528244014725e-05
Position 5029: 4.136848140937365e-05
Position 153: 4.077639299705543e-05
Position 167: 4.036983890348375e-05
Position 672: 3.7316764547579455e-05
Position 1505: 3.056907474236484e-05
Position 6175: 2.294414222730431e-05
Position 6207: 2.287630539920902e-05
Position 1156: 1.9175826764567495e-05
Position 907: 1.8942004013460133e-05
Position 1953: 1.8186208984323436e-05
Position 1192: 1.8080108492466353e-05
Position 1939: 9.51571923367003e-06
Position 11462: 7.479730583777642e-06
Position 558: 6.838391915135605e-06
Position 11359: 6.4222554386923705e-06
Position 112: 4.5958762456134505e-06
Position 1868: 4.219552662505967e-06
Position 336: 3.085951144250945e-06
Position 322: 2.784824380927507e-06
Position 2010: 2.6018840492373645e-06
Position 11354: 2.4904433196734547e-06
Position 11445: 2.3850632826815242e-06
Position 88: 1.5149158393624478e-06
Position 93: 6.135108752404901e-07
Position 350: 4.911548520739032e-07
Position 61: 5.629439707650278e-08
Position 64: 5.4730593771287166e-08
Position 68: 3.830669345393475e-08
Position 56: 3.5252079699671296e-08
Position 53: 2.070553345780362e-08
Position 151: 1.7569488227156525e-08
Position 14: 5.637592330308692e-09
Position 86: 3.4131147887444797e-09
Position 66: 2.8673390000181316e-09
Position 3: 2.575769610226561e-09
Position 288: 2.3183633968999476e-09
Position 114: 2.164701130471772e-09
Position 299: 1.9107444675874142e-09
Position 307: 3.519343887501649e-10
