Gene = Ctr9
index = 305
Annotated 5SS: [  231  1362  4980  5515  6427  9584 11712 13973 14312 14556 14792 15069
 16515 17489 17653 17961 20430 20705 21555 22130 22646 23509 24528 24976]
Annotated 3SS: [ 1262  4739  5396  6336  9434 11603 13864 14074 14465 14662 14884 16425
 17302 17564 17811 20312 20558 21482 21993 22498 23350 24430 24862 26407]
SMsplice 5SS: [  231  1362  1669  4980  6427 11712 13973 14312 14556 14792 15069 16515
 17489 17653 17961 20705 21269 21555 22130 22646 23509 24976]
SMsplice 3SS: [ 1262  1541  4739  6336 11603 13864 14074 14465 14662 14884 16425 17302
 17564 17811 20558 21166 21482 21993 22498 23350 24862 26407]
top_k =  500
Partition function (log Z): 32.563259746942855

Sorted 5' Splice Sites (High to Low Probability):
Position 11712: 0.9993684909661728
Position 22646: 0.9932172482463238
Position 14556: 0.9847252604564827
Position 1362: 0.9667810857100579
Position 22130: 0.9648260818166493
Position 13973: 0.9605354061959205
Position 14792: 0.9585322848224965
Position 17653: 0.9546080690673794
Position 6427: 0.9358785583060706
Position 21555: 0.9138035128254142
Position 23509: 0.9030995681495099
Position 24976: 0.8767421574273966
Position 20705: 0.8611596249218846
Position 16515: 0.836625293001428
Position 17961: 0.8305787753193017
Position 15069: 0.7802142975791216
Position 14312: 0.7389422261254325
Position 17489: 0.6799457479329825
Position 4980: 0.6479972583523332
Position 21269: 0.620777331662673
Position 231: 0.5757982184757805
Position 9584: 0.4353778974026202
Position 24528: 0.3630312578184928
Position 1669: 0.2829736831881102
Position 20430: 0.282771182050074
Position 1600: 0.26450615598127186
Position 23952: 0.2521971032584314
Position 1651: 0.23926019627377515
Position 5515: 0.23790186925532367
Position 2716: 0.13774796913267087
Position 102: 0.12730171425044728
Position 3167: 0.11106041495788772
Position 18597: 0.0952044380964932
Position 157: 0.09395732485655686
Position 25743: 0.08610443816076839
Position 1157: 0.07822305083141765
Position 107: 0.07797675404655517
Position 7640: 0.0682765223376085
Position 13521: 0.06736463178724493
Position 22902: 0.06368763747998221
Position 19794: 0.057341627716886084
Position 15277: 0.05708063450590117
Position 18270: 0.053364541249550826
Position 116: 0.05039565427092684
Position 10565: 0.05028935027117439
Position 14181: 0.05023312868189964
Position 15325: 0.049648389406247696
Position 21313: 0.0488621902259608
Position 1627: 0.046941408484303566
Position 11998: 0.04606435646174439
Position 8029: 0.041576161489270916
Position 445: 0.03979826079701989
Position 8361: 0.039395351328210426
Position 12982: 0.037717998629585144
Position 9785: 0.036696112544062666
Position 2820: 0.036069721483780924
Position 21576: 0.0348475827953906
Position 456: 0.03414177404920562
Position 23079: 0.02959139944288513
Position 23478: 0.029384831723074843
Position 25172: 0.029180303898999744
Position 17633: 0.02780781237766008
Position 5357: 0.026761990782018196
Position 1001: 0.026346713852189826
Position 1845: 0.025205452705020268
Position 6182: 0.02268796169931554
Position 14330: 0.02194171055568152
Position 25007: 0.021515413640445916
Position 1595: 0.021419785789023208
Position 694: 0.021040019886171945
Position 15980: 0.020178062169560106
Position 3401: 0.019857120758063385
Position 17367: 0.013885627449374894
Position 26531: 0.012998845246426029
Position 25020: 0.012626916716643273
Position 764: 0.012138747824752901
