Gene = BC048679
index = 161
Annotated 5SS: [  50 1432 2139 2703 3156]
Annotated 3SS: [1413 2120 2500 2907 3902]
SMsplice 5SS: [  50 2253 3156]
SMsplice 3SS: [2120 3025 3902]
top_k =  500
Partition function (log Z): -5.825447701691073

Sorted 5' Splice Sites (High to Low Probability):
Position 50: 0.9558547289451166
Position 2253: 0.8434798935627976
Position 3156: 0.6366752684206229
Position 1554: 0.17735485868546616
Position 1432: 0.12662649739943788
Position 244: 0.12048662884541474
Position 1550: 0.0988631991220595
Position 2703: 0.0640792073817298
Position 1617: 0.05668349384512719
Position 2660: 0.039324657044072654
Position 2647: 0.01862040264278114
Position 2375: 0.017968185352882582
Position 2377: 0.008735573124862814
Position 1502: 0.008687178394808608
Position 2139: 0.0071296107987377285
Position 415: 0.006316543318393169
Position 2728: 0.00487831022882688
Position 1914: 0.004201046252873731
Position 164: 0.004057692514132355
Position 1281: 0.00274312350219973
Position 2767: 0.0027299366095943885
Position 2765: 0.002571097829717833
Position 2193: 0.0024399004814936527
Position 1690: 0.002369318648788583
Position 2058: 0.0023294130605508224
Position 36: 0.0022050185794535242
Position 279: 0.0016786106159231815
Position 335: 0.001672338313910433
Position 1678: 0.0016410829918645372
Position 1684: 0.001547896146741794
Position 1582: 0.0014499962909340076
Position 568: 0.0013852965741828888
Position 1388: 0.0010372680249158192
Position 31: 0.000923954288200107
Position 277: 0.0008026273775369653
Position 1373: 0.0006967570981541392
Position 3376: 0.0006861714606864722
Position 2507: 0.0006042542659737982
Position 2274: 0.0005564835608402566
Position 1612: 0.0005203639251899861
Position 3063: 0.0004364911005296959
Position 82: 0.00043128163703604137
Position 129: 0.00042692675356337
Position 3277: 0.0002912572400011036
Position 1672: 0.00026342404110842906
Position 1385: 0.00024270996463261006
Position 2263: 0.000209513057024772
Position 1697: 0.00018424999516606397
Position 1143: 0.00015782047260724514
Position 880: 0.00011630962975584003
Position 717: 0.00010979297838393628
Position 303: 8.54184307924485e-05
Position 352: 6.382663226923571e-05
Position 318: 6.16139838787542e-05
Position 39: 5.268134546662553e-05
Position 362: 4.7668644013420566e-05
Position 1290: 4.0929785800631284e-05
Position 490: 2.821432906309926e-05
Position 446: 2.524615463564335e-05
Position 120: 2.2793701116187714e-05
Position 999: 2.2220073186714082e-05
Position 298: 2.178577284928121e-05
Position 550: 1.3994079266548425e-05
Position 506: 1.2983224777957829e-05
Position 941: 1.0098415784063807e-05
Position 781: 1.599750423680585e-06
Position 993: 1.3580286580879196e-06
Position 524: 1.293457323663712e-06
Position 1199: 1.223785660007188e-06
Position 1193: 1.1640118785178756e-06
Position 87: 8.083590341781202e-07
Position 1425: 1.526474542033469e-07
Position 195: 1.1511710879429995e-08
Position 226: 1.2739957374605836e-09
Position 200: 2.7332981350323367e-10
Position 406: 1.2203922422853523e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 3902: 0.5597660941721586
Position 2120: 0.5006865388440603
Position 1413: 0.4383035628849071
Position 2138: 0.37820642459875686
Position 3025: 0.2678109496312013
Position 3046: 0.19316028778315608
Position 3005: 0.1798269286604407
Position 2500: 0.1453579196816748
Position 157: 0.09727219661648914
Position 3814: 0.06916588965266939
Position 2907: 0.06683255784619135
Position 3478: 0.06354108545353683
Position 3446: 0.034897027341491714
Position 3535: 0.030299061332139283
Position 1528: 0.027318646132578034
Position 2175: 0.024558430254527565
Position 3369: 0.01951410309203325
Position 2975: 0.015356974591228556
Position 3555: 0.01066602804874367
Position 3235: 0.009569640907690245
Position 3481: 0.009484148330684505
Position 1479: 0.008051231354143927
Position 1114: 0.007945214803852902
Position 2569: 0.007624380875634823
Position 3400: 0.006931009011961127
Position 3375: 0.006751694918323123
Position 3271: 0.005727979191886377
Position 1309: 0.005476525090790724
Position 1856: 0.00387416337166402
Position 2623: 0.0030951929596657033
Position 2545: 0.0029868706756348757
Position 3713: 0.002720706030585134
Position 2629: 0.002470354461457019
Position 1953: 0.002349693646650879
Position 3515: 0.002175384267103824
Position 2983: 0.0020788856000485655
Position 238: 0.0017458570240334735
Position 3194: 0.0015160155668912279
Position 2342: 0.0014061286397322014
Position 2057: 0.0014020591549293896
Position 2478: 0.0011718422063030152
Position 1819: 0.0010297190269658006
Position 419: 0.0010022722334948008
Position 1996: 0.0009148627534272595
Position 2403: 0.0008796347235853113
Position 2560: 0.0007929864581579843
Position 2911: 0.0007406829170162943
Position 2145: 0.0007244600959979185
Position 2180: 0.0006746572368064781
Position 3658: 0.0006336232478323593
Position 2159: 0.0006257408300845494
Position 3109: 0.0006137846380780544
Position 2510: 0.0005576054226055917
Position 3245: 0.0005413495221889661
Position 3501: 0.0005093097074738482
Position 2024: 0.0004774394261039836
Position 1418: 0.00047319636726282866
Position 1499: 0.00040981022024433393
Position 3276: 0.00039584097972926246
Position 2305: 0.0003839739891386475
Position 163: 0.00037502368854712024
Position 1616: 0.00036822781475200766
Position 2681: 0.0003181858023461016
Position 3977: 0.00031221218404169397
Position 490: 0.00030306010281156467
Position 1322: 0.00028899848817727676
Position 1887: 0.0002852983988244662
Position 1121: 0.00026934736411137275
Position 1317: 0.0002435788163958217
Position 3112: 0.00021865674398309907
Position 289: 0.00018801308221160743
Position 242: 0.00017564235413561308
Position 810: 0.00015975084581105217
Position 753: 0.00014908993277106805
Position 1289: 0.0001126432722272724
Position 1278: 8.404422468435274e-05
Position 524: 8.28371144266112e-05
Position 1372: 6.281877096097889e-05
Position 877: 6.146571107023726e-05
Position 929: 6.128896962104406e-05
Position 1861: 5.794561903517845e-05
Position 685: 5.356884292835653e-05
Position 423: 5.1568571727484045e-05
Position 1558: 4.424232226337311e-05
Position 358: 3.079830894271341e-05
Position 1342: 2.2551513980873407e-05
Position 192: 1.4319241615910938e-05
Position 2530: 1.3359946683508778e-05
Position 200: 1.3160647978916972e-05
Position 590: 1.2979479050911855e-05
Position 343: 1.2390456839527111e-05
Position 953: 9.862589718069455e-06
Position 461: 7.313543186948581e-06
Position 2208: 7.192617325620062e-06
Position 2273: 6.242868598743956e-06
Position 720: 6.188068361129326e-06
Position 430: 5.499645511264506e-06
Position 486: 5.2937625852808915e-06
Position 465: 4.929120207962174e-06
Position 528: 4.409202078274338e-06
Position 760: 3.877153827378355e-06
Position 986: 3.575119159057165e-06
Position 181: 3.36827324779354e-06
Position 206: 2.6167958702879223e-06
Position 1357: 2.475540343179683e-06
Position 1280: 2.0924137461123252e-06
Position 318: 1.6076625068924483e-06
Position 1506: 4.492550187231285e-07
Position 115: 2.4480148833460322e-08
Position 427: 1.2814809891590574e-08
Position 307: 9.9335606913381e-09
Position 843: 1.7323289077351613e-09
Position 879: 1.5544374773869364e-09
Position 120: 7.332370443251693e-10
Position 178: 6.840439368396425e-10
Position 628: 5.161955628580454e-10
Position 112: 4.4060827998441207e-10
Position 133: 1.1684423849913824e-10
Position 124: 7.46265773824894e-11
Position 100: 6.938475280045728e-11
Position 129: 4.417193058187915e-11
Position 258: 4.1371831134967634e-11
Position 277: 4.126138641795925e-11
Position 298: 2.992824406117284e-11
Position 273: 2.902751387387986e-11
Position 497: 1.9703240093710025e-11
Position 601: 1.5610438870142356e-11
Position 662: 1.4930683893779474e-11
Position 648: 1.2083990788202964e-11
Position 109: 8.0383300679456e-12
Position 264: 7.762001054222147e-12
Position 102: 4.81835248327404e-12
Position 253: 1.9977287258926336e-12
Position 248: 1.9539299579813683e-12
Position 250: 2.3651468614233605e-13
