Gene = 1110059G10Rik
index = 4
Annotated 5SS: [ 196 2076]
Annotated 3SS: [1930 2891]
SMsplice 5SS: [ 196 1368]
SMsplice 3SS: [1207 2891]
top_k =  500
Partition function (log Z): -7.201978607868547

Sorted 5' Splice Sites (High to Low Probability):
Position 196: 0.9180257141483098
Position 1368: 0.7313783723924959
Position 618: 0.28647136595782946
Position 2076: 0.1610020503931607
Position 3313: 0.12625048775313702
Position 3014: 0.11223971735691651
Position 2970: 0.07710751080872207
Position 4784: 0.07641104197446909
Position 307: 0.05722232990903645
Position 1836: 0.04798417347654291
Position 4016: 0.044856632758920524
Position 1345: 0.018231091590040018
Position 667: 0.01717644309863811
Position 2939: 0.014411809122811512
Position 2036: 0.013326791513186309
Position 560: 0.010918698480892434
Position 3027: 0.010551173246152686
Position 1997: 0.00992871067244975
Position 3230: 0.009463980483055249
Position 277: 0.0073874383948879865
Position 1421: 0.006423196683951149
Position 1052: 0.004950205073661109
Position 3962: 0.004582462690878417
Position 266: 0.0036203287957155016
Position 3103: 0.0034791692222019416
Position 1599: 0.0034028458082677117
Position 3032: 0.002441942890176799
Position 588: 0.0016488048828212985
Position 738: 0.0013639914797753249
Position 258: 0.001288135055308501
Position 3991: 0.0012712456935870748
Position 3996: 0.0012041473408472103
Position 564: 0.0011879963442216995
Position 548: 0.0010040338129885657
Position 436: 0.0009722948499531839
Position 975: 0.0008279648027485108
Position 321: 0.0007213200547240571
Position 1431: 0.0006776385944772435
Position 534: 0.0006260860332794569
Position 106: 0.0005453455097158074
Position 115: 0.0004213421649318588
Position 70: 0.0003380098925109241
Position 1349: 0.00032615146115340783
Position 220: 0.0003166783871354205
Position 344: 0.0002724836198938684
Position 3069: 0.0002613102779307109
Position 184: 0.00025976312731861234
Position 687: 0.00021594780090489004
Position 894: 0.00016154250214386046
Position 562: 0.00015985582880691633
Position 2964: 0.00014717900285809708
Position 160: 0.00013742338431853955
Position 373: 0.00012218484806066117
Position 508: 0.00012078661984737589
Position 604: 0.0001151175050594443
Position 1577: 0.0001134135184702121
Position 210: 0.00010923897278267796
Position 800: 0.00010887289329445662
Position 2256: 0.00010657429276509799
Position 66: 0.00010587807554033015
Position 692: 8.751589345028507e-05
Position 2201: 8.478102163990052e-05
Position 2962: 8.219049439091168e-05
Position 45: 7.063323037471709e-05
Position 33: 5.185058117408654e-05
Position 54: 4.057240504209081e-05
Position 805: 4.0552799351186765e-05
Position 108: 4.045046334251699e-05
Position 2179: 3.5368807146072063e-05
Position 141: 3.20450965083808e-05
Position 9: 3.028674501589868e-05
Position 884: 7.28652746412035e-06
Position 380: 4.035554226981765e-06
Position 1604: 3.6889995634635955e-06
Position 397: 3.4913244716899984e-07
Position 866: 1.4701798406505586e-07
Position 720: 1.39467056749599e-07
Position 639: 1.3563372464342633e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 1207: 0.7420368885472951
Position 2891: 0.5704376586644749
Position 464: 0.3229899945617479
Position 4726: 0.29188836629289683
Position 1930: 0.15498413607550995
Position 5596: 0.13270269417292407
Position 3386: 0.08405706411366555
Position 3195: 0.06879327874835428
Position 3087: 0.06124867770103025
Position 3168: 0.03881909833393966
Position 3795: 0.037709419424715354
Position 1693: 0.030197214098763265
Position 1246: 0.02301994237379637
Position 4878: 0.0220392285921004
Position 1727: 0.02047926253580642
Position 1880: 0.019124397065710057
Position 5148: 0.01884329330685412
Position 3833: 0.016323701348091284
Position 3577: 0.015374388883002608
Position 2844: 0.01526814110598884
Position 1909: 0.012308501857285298
Position 5513: 0.010430895018954727
Position 1723: 0.010096732578011448
Position 1742: 0.009446723545596992
Position 1479: 0.007539242713631121
Position 1157: 0.004552733204849212
Position 435: 0.004470040964201635
Position 2829: 0.004340154432250882
Position 3889: 0.0037350762963203415
Position 4089: 0.0031756112677224137
Position 1181: 0.003137176890167899
Position 1251: 0.002601427430354949
Position 1160: 0.002532213540904865
Position 5210: 0.0022242470996562272
Position 5407: 0.002192793323096093
Position 1896: 0.0021377792544841697
Position 1952: 0.002094373481910671
Position 469: 0.002044389383467059
Position 1939: 0.0019294650636172105
Position 4512: 0.0018493533274038
Position 3552: 0.0017323417471213978
Position 5859: 0.001425841263605046
Position 2113: 0.0012728849190125752
Position 1275: 0.0011870235855436322
Position 3400: 0.0011613959210562907
Position 4855: 0.001033712551463837
Position 276: 0.0009932677349256032
Position 4380: 0.0006716146289303912
Position 4199: 0.0006676300450623584
Position 932: 0.0006629037291918616
Position 907: 0.0005124342658946431
Position 600: 0.0005122526321451309
Position 2275: 0.000510675545477991
Position 1664: 0.0004858314612110241
Position 446: 0.0004732272991692574
Position 3198: 0.00032291222756433626
Position 557: 0.00031655346077571415
Position 975: 0.0002879512107895245
Position 2436: 0.00023814829194178993
Position 571: 0.0002273851979738075
Position 1227: 0.0002269610590341615
Position 2939: 0.00022598908234828196
Position 431: 0.00022544172339423457
Position 2402: 0.00021932471900262728
Position 1214: 0.0002045914311092508
Position 1221: 0.00019566827497894445
Position 1971: 0.00019305879017202394
