Gene = Dusp23
index = 351
Annotated 5SS: [347]
Annotated 3SS: [1135]
SMsplice 5SS: [347]
SMsplice 3SS: [2036]
top_k =  500
Partition function (log Z): -9.932145118215317

Sorted 5' Splice Sites (High to Low Probability):
Position 347: 0.6458848459680443
Position 359: 0.19404198596991348
Position 860: 0.15974699984702753
Position 1493: 0.08000349333163054
Position 1074: 0.05604697955198751
Position 1273: 0.03803647985426556
Position 183: 0.03765344711350275
Position 740: 0.02799411508926449
Position 458: 0.002302492236009767
Position 970: 0.0018733373475450866
Position 637: 0.0017806947464281584
Position 1390: 0.0015028161470053403
Position 1943: 0.001458692469049672
Position 197: 0.0013734172076873107
Position 185: 0.001336025046089072
Position 1406: 0.0013146548073698404
Position 1909: 0.001292187657758836
Position 39: 0.0012050529713350127
Position 2063: 0.0010832372890970002
Position 541: 0.0010676075042497647
Position 445: 0.0010085852714183205
Position 398: 0.0009480795644637921
Position 18: 0.0006058167076563761
Position 430: 0.0005412733711906577
Position 64: 0.0005287789876590506
Position 1300: 0.00034836005287227235
Position 228: 0.00033880611941868786
Position 1766: 0.00024302387334983148
Position 419: 0.00020981451496249193
Position 615: 0.00018824362087107614
Position 110: 0.00018192162856743504
Position 286: 0.00017340964777963993
Position 1062: 0.00016386275761351264
Position 987: 0.000149525342469869
Position 139: 0.00013534887119521198
Position 199: 9.749469533920937e-05
Position 166: 5.5518384214113595e-05
Position 662: 4.708905873063337e-05
Position 745: 4.17016430987697e-05
Position 531: 3.8477522537789796e-05
Position 476: 3.362966015991409e-05
Position 237: 2.786887398659454e-05
Position 311: 2.536918246095454e-05
Position 320: 2.159005803254772e-05
Position 1067: 1.826633324524175e-05
Position 567: 1.738447898080011e-05
Position 754: 8.18061922180581e-06
Position 1024: 7.159538857750488e-06
Position 1017: 6.440731476509162e-06
Position 601: 5.861322237938334e-06
Position 922: 5.5946370403577404e-06
Position 557: 4.003648984127963e-06
Position 645: 3.939329276828952e-06
Position 932: 3.132624404572002e-06
Position 769: 3.1003327834985054e-06
Position 471: 2.6917780482948126e-06
Position 86: 1.801959437187405e-06
Position 584: 3.891575776134631e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 2036: 0.42983700555798554
Position 1135: 0.2266401851074919
Position 853: 0.13317492134318895
Position 1160: 0.08049650824571584
Position 1405: 0.048733774129716655
Position 904: 0.03503300565577771
Position 1907: 0.031867052745479456
Position 1223: 0.029524757097518582
Position 2107: 0.021491488997442434
Position 298: 0.019058969911443287
Position 525: 0.017479298920904426
Position 879: 0.015344999722904871
Position 792: 0.014372706433482227
Position 1259: 0.01385884538161046
Position 1869: 0.013606475284270517
Position 1448: 0.012673800526002157
Position 681: 0.01266793939887524
Position 1187: 0.012194178690761857
Position 2150: 0.01081576822749164
Position 1035: 0.009337871148312941
Position 1121: 0.008122918302652047
Position 1755: 0.007785964886137619
Position 2056: 0.00778059644686879
Position 2062: 0.007234355282884795
Position 684: 0.006537312417292366
Position 1466: 0.005550489216998558
Position 1226: 0.004634120979795788
Position 581: 0.0030930638638009132
Position 724: 0.003001506974078635
Position 1367: 0.0023217601815914432
Position 1204: 0.001971686900420659
Position 509: 0.0018080340378087017
Position 1811: 0.001696665964759955
Position 1207: 0.0014773830118646168
Position 830: 0.0012730159152471038
Position 1626: 0.0011898874176922748
Position 530: 0.000984545614324918
Position 1282: 0.0009241052724785108
Position 1841: 0.000878934471295926
Position 884: 0.0008561366634680142
Position 1937: 0.000854999677607567
Position 769: 0.0006724569550892345
Position 1432: 0.0004296611261231698
Position 1435: 0.00042543696158599134
Position 228: 0.000405682143942966
Position 1300: 0.0003905559935779162
Position 820: 0.00033473031271366935
Position 1838: 0.0003268149244134354
Position 943: 0.00018378645572097988
Position 1715: 0.00018096259895676803
Position 181: 0.00017888438544592068
Position 1659: 0.00014879401710898526
Position 528: 0.00012093438474203351
Position 2113: 0.00011969317701478214
Position 913: 0.00010837466040356536
Position 736: 0.00010785818974857366
Position 739: 0.0001046418602579934
Position 464: 0.00010376154295000189
Position 1006: 9.590597095341871e-05
Position 166: 9.238167323289754e-05
Position 733: 7.553110419628701e-05
Position 234: 7.489671115068993e-05
Position 1309: 5.285129972000409e-05
Position 557: 4.116996805354242e-05
Position 973: 3.287094791938953e-05
Position 634: 3.1055600122178656e-05
Position 544: 2.8336209595660812e-05
Position 952: 2.570287689031352e-05
Position 745: 2.4505821931764312e-05
Position 947: 2.2465245802938278e-05
Position 589: 1.9997167055281868e-05
Position 486: 1.7995767711415926e-05
Position 584: 1.644739436485984e-05
Position 922: 1.1881835933965573e-05
Position 551: 9.813347522496214e-06
Position 651: 9.547672420375962e-06
Position 211: 9.376214328601318e-06
Position 316: 8.46984032738603e-06
Position 636: 4.404411894149313e-06
Position 605: 1.5984230412972843e-06
Position 615: 1.0265888401787182e-06
Position 567: 8.103146150098088e-07
Position 593: 3.862622216175597e-07
Position 653: 2.4069472205945186e-07
Position 541: 2.3333445151276525e-07
Position 346: 9.919618293797584e-08
Position 328: 1.031042221536848e-08
Position 344: 9.33047191595572e-09
Position 351: 8.693613798624803e-09
Position 367: 1.3961969301362914e-09
Position 413: 4.562665825307476e-10
Position 369: 1.509779163063849e-10
Position 428: 4.0102111750123025e-11
Position 436: 2.623209068168501e-11
Position 419: 2.530412501706859e-11
Position 373: 1.2020661946437433e-11
Position 390: 2.7599678298906383e-12
Position 363: 2.067725604478711e-12
