Gene = Rab3gap2
index = 881
Annotated 5SS: [  237 17793 28968 30086 31235 31390 31945 34762 36644 42668 43807 43986
 45903 47033 47691 47997 48264 51719 54509 55411 56382 57319 58723 59743
 62958 63163 67384 68526 71831 73105 74250 77624 78394 79424]
Annotated 3SS: [17727 28843 30003 31186 31313 31842 34661 36544 42518 43726 43895 45762
 46815 47546 47913 48198 51627 54380 55196 56283 57212 58561 59513 62783
 63055 67316 68454 71794 73029 74030 77533 78180 79264 79729]
SMsplice 5SS: [  237 17793 30069 31390 31945 34762 36644 42668 43807 43986 45903 47997
 48264 51719 54509 54834 56382 57319 58723 62958 63163 68526 73105 74250
 77624 78394 79424]
SMsplice 3SS: [17727 30003 31313 31842 34661 36544 42518 43726 43895 45762 47913 48198
 51627 54380 54754 56283 57212 58561 62783 63055 68454 73029 74030 77533
 78180 79264 81785]
top_k =  500
Partition function (log Z): -36.453464495870165

Sorted 5' Splice Sites (High to Low Probability):
Position 237: 0.956435358626965
Position 17793: 0.9237435163788226
Position 3638: 0.4150387384867662
Position 3922: 0.401620961295915
Position 3808: 0.31591147769023126
Position 4514: 0.21988057917253806
Position 735: 0.2129904375322078
Position 3103: 0.20276643743185796
Position 623: 0.19336810307436983
Position 21733: 0.1279969280841495
Position 639: 0.09840171805801655
Position 4541: 0.06712102847958014
Position 5386: 0.06307221521231472
Position 5931: 0.05279935075995625
Position 3014: 0.0512669848700998
Position 9502: 0.02908914008119011
Position 9553: 0.026829809585704013
Position 8580: 0.02076704293118184
Position 3091: 0.019313791390026227
Position 7507: 0.01889683108341463
Position 500: 0.015619021112869566
Position 679: 0.010323868801386266
Position 1162: 0.010191166368950164
Position 1284: 0.009603604495578014
Position 18697: 0.00917233640026911
Position 4042: 0.009068677192962242
Position 1264: 0.006515339013128818
Position 1150: 0.005826188394493176
Position 1731: 0.005332708074744316
Position 3635: 0.00463532354529954
Position 620: 0.0037921464385109282
Position 4222: 0.003597141552876756
Position 4301: 0.0035914297543784097
Position 18030: 0.003015588930962004
Position 663: 0.0029027721258675426
Position 3856: 0.0024144169412317782
Position 770: 0.0006752837641757703
Position 2189: 0.00044120568869482005
Position 287: 0.00043590408765083644
Position 531: 0.0004230851081202502
Position 2287: 0.0003828735951122423
Position 648: 0.0003823515862860253
Position 444: 0.00032923785421007
Position 25: 0.00032009889010544453
Position 1869: 0.0002863716281040605
Position 1478: 0.00025210814214158834
Position 317: 0.00022396448634794407
Position 3534: 0.00020070826243949002
Position 3536: 0.00018122152412332405
Position 65: 0.00015310556731967516
Position 241: 0.00013511046750496286
Position 504: 9.661279241251523e-05
Position 113: 8.754212788205515e-05
Position 425: 7.249508875277404e-05
Position 8: 6.840274962629957e-05
Position 329: 5.844776201419363e-05
Position 169: 5.686709422529948e-05
Position 292: 5.043470560940626e-05
Position 324: 4.6968243927275095e-05
Position 140: 4.252589375993066e-05
Position 878: 3.8798380223532425e-05
Position 7582: 3.1277568880156366e-05
Position 53: 3.105606969671882e-05
Position 243: 3.071724747263127e-05
Position 336: 2.5544565327775435e-05
Position 48: 2.466549549665112e-05
Position 460: 1.5404136389939385e-05
Position 145: 1.3241699360915543e-05
Position 431: 1.2848932465879545e-05
Position 70: 1.0543767880015243e-05
Position 381: 9.69713108283791e-06
Position 4892: 9.264837010273957e-06
Position 81: 9.087486247092285e-06
Position 604: 6.97064000061611e-06
Position 715: 5.925803534301582e-06
Position 825: 5.7941912639845256e-06
Position 627: 3.7807614324755587e-06
Position 368: 3.5500475179013928e-06
Position 340: 2.592915803751815e-06
Position 466: 2.2057279819822864e-06
Position 705: 1.573252103964113e-06
Position 611: 4.1957030826461964e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 17727: 0.9948303931983066
Position 3727: 0.70941431953088
Position 27400: 0.44695606400439714
Position 3524: 0.390557362014543
Position 575: 0.3776236788070418
Position 4460: 0.2809965213857208
Position 21547: 0.2119175780112782
Position 2973: 0.138860812274998
Position 17891: 0.10889507791303733
Position 2868: 0.10100652931260155
Position 18621: 0.08007676901591855
Position 528: 0.07005511299098609
Position 20170: 0.06595400699097116
Position 5258: 0.06313719945690689
Position 9351: 0.05624145466873136
Position 5819: 0.0529869524630443
Position 19344: 0.03921220667689733
Position 19935: 0.03652978815878321
Position 368: 0.035159970090850014
Position 3533: 0.028633049699615352
Position 20227: 0.022701363576033924
Position 2911: 0.02105357657739979
Position 8384: 0.020875077153612843
Position 976: 0.017404067473537687
Position 22540: 0.014533877891532302
Position 18381: 0.011838297843130941
Position 3828: 0.010781513581527008
Position 23580: 0.010704587219027225
Position 7412: 0.010380201243422347
Position 21031: 0.009825187585070772
Position 7452: 0.0087348953803749
Position 4212: 0.008275185784276313
Position 507: 0.008141148717134788
Position 3751: 0.005990022516692706
Position 2933: 0.005172222492749398
