Gene = Smg9
index = 990
Annotated 5SS: [  273  3929  5983  6334  6514  8015 15432 16976 17388 20502 21065 21323
 21646]
Annotated 3SS: [ 3772  5907  6068  6415  7901 15319 16879 17301 20394 20956 21193 21500
 22680]
SMsplice 5SS: [  273  3929  5983  6205  6514  8015 15432 16976 17388 20502 21065 21323
 21646]
SMsplice 3SS: [ 3772  5907  6068  6415  7901 15319 16879 17301 20394 20967 21193 21500
 22221]
top_k =  500
Partition function (log Z): 13.356655705642702

Sorted 5' Splice Sites (High to Low Probability):
Position 5983: 0.9918917944108048
Position 17388: 0.9734862311876411
Position 6514: 0.9713771621780437
Position 16976: 0.9696491711361576
Position 21323: 0.9683763276245205
Position 3929: 0.9552378595799949
Position 273: 0.9368913986016246
Position 15432: 0.9179103818972181
Position 21065: 0.8630956216975587
Position 20502: 0.6887542614741811
Position 8015: 0.6430817642188043
Position 21646: 0.6222220746668606
Position 6205: 0.4575711720829491
Position 14043: 0.42362663644624177
Position 6334: 0.37421064745734883
Position 10584: 0.232752156077104
Position 20478: 0.19460793057692097
Position 6154: 0.18847559853434376
Position 1548: 0.1834950566598907
Position 7832: 0.17067613168956697
Position 449: 0.1627205008068749
Position 4686: 0.16174628227871363
Position 9721: 0.06423541734867122
Position 5444: 0.06373493978496371
Position 3426: 0.059769313981360706
Position 7413: 0.047975375965844884
Position 5667: 0.04529840034739154
Position 21590: 0.04438813870735376
Position 18054: 0.03989026176331186
Position 1197: 0.03963825259957018
Position 20548: 0.03936655335999553
Position 12385: 0.03835295501484203
Position 5103: 0.03815779264664741
Position 19769: 0.034610847091439065
Position 17956: 0.034191312596123555
Position 503: 0.02786891932375632
Position 7824: 0.02694169840952326
Position 17664: 0.025498115835834077
Position 16163: 0.022550745779005146
Position 7828: 0.02095186761411694
Position 779: 0.020491290930646142
Position 2899: 0.014996549123733285
Position 16195: 0.012315399527626883
Position 970: 0.011974881648039616
Position 5158: 0.011080272861454389
Position 7161: 0.010669769477843245
Position 19847: 0.010184997399157044
Position 20485: 0.008445706306344962
Position 20529: 0.008187897800893129
Position 10728: 0.007953687479511667
Position 16748: 0.00747517120854405
Position 5079: 0.005650715577899585
Position 183: 0.005234985412708034
Position 1961: 0.005115718851329798
Position 18476: 0.004507787580304288
Position 6666: 0.004368310536744255
Position 18481: 0.004131246320735278
Position 4883: 0.004007905659318268
Position 419: 0.0039311311891209065
Position 4661: 0.003909181154252477
Position 2737: 0.0035518012883443946
Position 3502: 0.003525168592955862
Position 22105: 0.0033626205175379216
Position 7810: 0.0032942329231277242
Position 18831: 0.0032107441586003427
Position 19203: 0.0032071609478721915
Position 17142: 0.003080300821699416
Position 4053: 0.0029367291061952157
Position 6700: 0.002890467318667752
Position 20880: 0.002808818118311177
Position 18078: 0.0027398227155538517
Position 603: 0.0027324879965833324
Position 3452: 0.0026787688096951362
Position 19241: 0.0026727430310672347
Position 1690: 0.0025805708283402535
Position 19522: 0.0025156921153171303
Position 650: 0.0023495143744949962
Position 4704: 0.0021893996205138524
Position 19976: 0.001853784813701167
Position 5548: 0.001758145278827103
Position 2329: 0.0017581126217995921
Position 21093: 0.0016504762268117008
Position 18486: 0.0015940569043052263
Position 2278: 0.0015223142352644317
Position 2991: 0.001463089649856253
Position 22899: 0.001359149651447196
Position 5166: 0.0012963353162435787
Position 3979: 0.0012683952743396524
Position 19704: 0.0012341533973805013
Position 22819: 0.001222825569961865
Position 19292: 0.0010955544987892424
Position 22296: 0.0010934978853052624
Position 944: 0.0009823416200464012
Position 6886: 0.0008719713854603711
Position 1770: 0.000862126377992105
Position 7543: 0.0006229911326669289
Position 2766: 0.0005474605261650138
Position 21259: 0.00053593169672693
Position 783: 0.0005297638999795244
Position 17012: 0.0005151247411245461
Position 3719: 0.0005068866853937738
Position 2307: 0.0005055794204564955
Position 380: 0.0004734212346539231
Position 2290: 0.00045858557485455666
Position 618: 0.00045350680337766317
Position 804: 0.0004326068874731622
Position 1867: 0.0004295477017879115
Position 520: 0.0003612163943109416
Position 2124: 0.00032617301789727234
Position 1348: 0.00011455647383873922
Position 5848: 0.00011129109407244944
Position 6338: 8.901582473155897e-05
Position 6627: 6.90475876486705e-05
Position 438: 6.5383282065835e-05
Position 676: 5.501943877496899e-05
Position 6495: 4.363333662172861e-05
Position 6281: 2.9601891061880928e-05
Position 6945: 2.791877669364373e-05
Position 6138: 2.528451720809144e-05
Position 6174: 2.0533073633463047e-05
Position 124: 1.3782963022618208e-05
Position 413: 1.2197016453134586e-05
Position 154: 1.1577061459724968e-05
Position 49: 1.0408009467299448e-05
Position 481: 8.317906685593652e-06
Position 751: 6.178200072537286e-06
Position 486: 5.951746724569157e-06
Position 338: 3.959053153514549e-06
Position 103: 3.939632058222952e-06
Position 802: 3.2059213942008743e-06
Position 32: 2.8306964716204316e-06
Position 21938: 2.4694296460057444e-06
Position 405: 2.0459801620169413e-06
Position 21538: 1.5186508057174167e-06
Position 331: 1.3083534954628908e-06
