Gene = Gpr89
index = 521
Annotated 5SS: [  165  6855  8014 11849 12481 14544 15438 22828 24726 25273 29719 31887
 32870]
Annotated 3SS: [ 6794  7909 11741 12378 14422 15356 22717 24636 25179 29622 31796 32803
 33751]
SMsplice 5SS: [  165  6855  8014 11830 12481 14544 15438 15842 22828 23528 24726 25273
 29719 31887 32870]
SMsplice 3SS: [ 6794  7909 11741 12378 14422 15356 15750 22717 23396 24656 25179 29622
 31796 32803 36649]
top_k =  500
Partition function (log Z): 12.37138857568264

Sorted 5' Splice Sites (High to Low Probability):
Position 32870: 0.9967247768461202
Position 15438: 0.9919459953314763
Position 12481: 0.9905134508917904
Position 165: 0.96190582917028
Position 29719: 0.9309997925526131
Position 14544: 0.9296897496739649
Position 6855: 0.8649516189966255
Position 24726: 0.8149004484589308
Position 31887: 0.8076611655773616
Position 23528: 0.7992163177687397
Position 22828: 0.7620498124429129
Position 25273: 0.7553877813477512
Position 15842: 0.7451238211920267
Position 8014: 0.6661914467494197
Position 11830: 0.6060883130198464
Position 436: 0.5725872614590279
Position 923: 0.44600686661620587
Position 33884: 0.3296840960325162
Position 26437: 0.3226685216773367
Position 18063: 0.24611288949753826
Position 23867: 0.22178251318720107
Position 22311: 0.21231943778091303
Position 31722: 0.20052781663283908
Position 23202: 0.16163192732344928
Position 14246: 0.1581828462649424
Position 23619: 0.13733382576684885
Position 26171: 0.11542139040883596
Position 14952: 0.0977968181891159
Position 30684: 0.0915100329121917
Position 1313: 0.07145216021406546
Position 3705: 0.06967922805513821
Position 23060: 0.06942595936541152
Position 11882: 0.06416102419610481
Position 31177: 0.06370559400277045
Position 32062: 0.0617332634255167
Position 12258: 0.0612204376092812
Position 11849: 0.05608829823267593
Position 35808: 0.05550305302130523
Position 24824: 0.048630463589706095
Position 8714: 0.046617310171880394
Position 25277: 0.046085236336831883
Position 28457: 0.04546076466131245
Position 30944: 0.04453679127795058
Position 24047: 0.042969435693485755
Position 32008: 0.042708703670009285
Position 16181: 0.04135130021948885
Position 15057: 0.03418675343686348
Position 13001: 0.03409009583569993
Position 18467: 0.03398823213894076
Position 27667: 0.03391539392530717
Position 5014: 0.03390662724953895
Position 21154: 0.032747255033853076
Position 36418: 0.03117654594900762
Position 22881: 0.03103390709566446
Position 1806: 0.02898682474305603
Position 34240: 0.027928879290389192
Position 20902: 0.02639662559706729
Position 32552: 0.026261698413868155
Position 4254: 0.026123692297358395
Position 20906: 0.02583168815883664
Position 30129: 0.020325899554960867
Position 23837: 0.01954038972685674
Position 5648: 0.01795750864618149
Position 23965: 0.01634850847532826
Position 14455: 0.01601255139932109
Position 33229: 0.015581047584790614
Position 1016: 0.014678517098194795
Position 33827: 0.014322806542017438
Position 2433: 0.012712241277079261
Position 18497: 0.01241910785152892
Position 5518: 0.01208304884259715
Position 18605: 0.011694749436651329
Position 24733: 0.011307657824356932
Position 33753: 0.01000627068984739
Position 34601: 0.00993199571383067
Position 25050: 0.009872504079924516
Position 31673: 0.009595634043447732
Position 31380: 0.008619410370115804
Position 32526: 0.008457570246309169
Position 36425: 0.007835270934426746
Position 22822: 0.007757697359047504
Position 932: 0.0071374196654001845
Position 3211: 0.007046472098875735
Position 16887: 0.0066099292390547045
Position 1890: 0.0061217601260796116
Position 23076: 0.005970962957149574
Position 34163: 0.005910671918072423
Position 16913: 0.0056404986360684825
Position 659: 0.005123201280161051
Position 27254: 0.004498720395254709
Position 23219: 0.004132589189352376
Position 32136: 0.00412901195526635
Position 25470: 0.0035180228924146365
Position 15473: 0.003353418959134773
Position 23961: 0.003161748392086181
Position 252: 0.0027915898442653453
Position 24267: 0.0025674610176048378
Position 16: 0.0024527905156402924
Position 15617: 0.002406553291678038
Position 17870: 0.0022724461552975357
Position 33526: 0.0014887878141055149
Position 23846: 0.0014805019531904983
Position 32019: 0.0012080236956493646
Position 14967: 0.0011929635462888115
Position 15504: 0.0011710292967315639
Position 14513: 0.0011252993325995594
Position 17185: 0.0009125936958166384
Position 15820: 0.000865194312633186
Position 458: 0.0008387697072997033
Position 53: 0.0008176991492573899
Position 483: 0.0008011709439681496
Position 14861: 0.0006297123198397746
Position 18398: 0.0005991142662051465
Position 1078: 0.0005956112894870842
Position 15495: 0.0005679928168221138
Position 33861: 0.0005256707566916895
Position 33582: 0.0005049498828531073
Position 13321: 0.0005032010184500501
Position 33509: 0.0004597791094664131
Position 746: 0.0004501731967583797
Position 468: 0.00041318265654918275
Position 36856: 0.0004013899555038082
Position 951: 0.00033981691437773656
Position 14865: 0.0002672396278334637
Position 15462: 0.00026595997285056125
Position 61: 0.0001676746684539957
Position 623: 0.0001628020374798769
Position 640: 0.00013866050724918426
Position 33865: 0.00013825135501141226
Position 213: 0.0001294586942333391
Position 489: 0.00012660370326112239
Position 15622: 0.00012236739209101576
Position 1395: 0.00011495119757053711
Position 27103: 0.00011322581654606418
Position 33488: 0.00011316987046886742
Position 315: 0.00011099605596619741
Position 87: 8.63013447089524e-05
Position 1036: 8.007240076265604e-05
Position 15803: 6.19427419877864e-05
Position 233: 4.590800861418435e-05
Position 1703: 3.855244017568877e-05
Position 927: 3.36331206621298e-05
Position 1012: 2.908226656782209e-05
Position 3848: 2.903488417024788e-05
Position 15591: 2.792614603030332e-05
Position 407: 2.6216917068461966e-05
Position 4379: 2.2539965986553984e-05
Position 556: 1.5902577193786156e-05
Position 535: 1.3218276736241215e-05
Position 1643: 9.360783642964535e-06
Position 1116: 9.111967427061593e-06
Position 256: 5.908110840457175e-06
Position 228: 5.4879888431334035e-06
