Gene = Srrm4
index = 1029
Annotated 5SS: [   484 109428 114759 116642 119311 120576 124050 124386 138409 142394
 144564 145328]
Annotated 3SS: [109280 114671 116569 119283 120524 123956 124228 138103 142189 144452
 145192 146942]
SMsplice 5SS: [   484  18603  38868  54868  55109  72445  76393  76550  83593  90961
 103844 109428 114759 116642 119311 124050 124386 138241 142394 144564
 145328]
SMsplice 3SS: [ 18429  38722  54571  54975  72246  76238  76476  83464  90803 103694
 109280 114671 116569 119283 123956 124228 138103 142189 144452 145192
 146942]
top_k =  500
Partition function (log Z): -71.12500128789016

Sorted 5' Splice Sites (High to Low Probability):
Position 484: 0.9961278326675989
Position 129: 0.4630761937637656
Position 1991: 0.3054042923497192
Position 649: 0.2098838528418693
Position 768: 0.18124074259186607
Position 613: 0.08948446427607842
Position 1747: 0.06737262920437463
Position 1600: 0.0440257630297163
Position 8918: 0.042395593624230954
Position 287: 0.021067887407794528
Position 2590: 0.016973141053551223
Position 7525: 0.012391700937184611
Position 749: 0.0061374736298820546
Position 47: 0.0023995764832380633
Position 183: 0.001140639024144061
Position 1757: 0.000989600658594779
Position 188: 0.00043854207731858924
Position 456: 0.0003388365214498771
Position 814: 0.00015300241731672407
Position 244: 0.00014569168406439675
Position 756: 6.362800171057253e-05
Position 21: 5.891749816681571e-05
Position 449: 5.34601921064437e-05
Position 277: 3.328930793481441e-05
Position 2407: 2.6362433907771407e-05
Position 845: 2.2499242465570986e-05
Position 1080: 2.0739612156982202e-05
Position 291: 1.818024295947895e-05
Position 279: 1.6470119577626246e-05
Position 663: 9.26607833788994e-06
Position 35: 7.595005721452698e-06
Position 606: 7.060878085192182e-06
Position 432: 3.8582307847891565e-06
Position 520: 1.6292903893178705e-06
Position 300: 1.2132893954374305e-06
Position 503: 1.0086255213592386e-06
Position 647: 8.649417165211326e-07
Position 603: 8.282048214744094e-07
Position 495: 5.725580005763113e-07
Position 394: 4.5229956266908757e-07
Position 419: 1.7155553252190748e-07
Position 586: 1.5369131507512401e-07
Position 562: 7.289481248742273e-08
Position 385: 5.3928473114445666e-08
Position 772: 2.602657538971678e-08
Position 860: 1.1921601914084123e-08
Position 588: 7.698985470050838e-09
Position 806: 2.666819906256323e-09
Position 889: 1.6091027894759608e-09
Position 834: 1.227124610407007e-09
Position 931: 8.569275784572702e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 550: 0.5483496333294663
Position 351: 0.389175305472957
Position 8711: 0.320287361185101
Position 1865: 0.1937254179885923
Position 6129: 0.10045224475420929
Position 1867: 0.09720651520791282
Position 306: 0.07546989437445155
Position 2097: 0.06916659023961756
Position 9898: 0.06508763123579497
Position 7324: 0.06089325346243906
Position 1551: 0.05496577492623113
Position 747: 0.048832038594309866
Position 4640: 0.03891036094952269
Position 3783: 0.03257200987515808
Position 4432: 0.03148197291743864
Position 973: 0.02932639573981175
Position 2557: 0.027800738100669894
Position 6165: 0.02347007394917059
Position 2270: 0.016688435918044083
Position 1649: 0.01588876436232397
Position 1526: 0.014686814709509326
Position 1831: 0.013346754329006543
Position 9464: 0.013208183196253442
Position 1461: 0.012860325225014046
Position 571: 0.011799759691490396
Position 1050: 0.0115244460685828
Position 4707: 0.011324008457652662
Position 2488: 0.010797971053096898
Position 4338: 0.009923551052599174
Position 1301: 0.009808075096698045
Position 1128: 0.008908776649305651
Position 1958: 0.008376725018941631
Position 1012: 0.007332964220018008
Position 5202: 0.006619238889233826
Position 1555: 0.00626847475892031
Position 2206: 0.005708810817116027
Position 2470: 0.004373348961877625
Position 326: 0.0039660150542231406
