Gene = Mllt11
index = 682
Annotated 5SS: [  35 3117]
Annotated 3SS: [ 2962 11704]
SMsplice 5SS: [302 587]
SMsplice 3SS: [ 443 2020]
top_k =  500
Partition function (log Z): -12.214050529450557

Sorted 5' Splice Sites (High to Low Probability):
Position 587: 0.575697535845212
Position 35: 0.3627130054367141
Position 302: 0.33778013211757757
Position 4085: 0.2927476172075193
Position 631: 0.2619087235722035
Position 262: 0.1061755193263483
Position 1083: 0.084559216818556
Position 358: 0.06879349176171129
Position 3117: 0.047571511021601294
Position 7018: 0.04623188928440808
Position 2513: 0.04122138333888699
Position 319: 0.03412583230281571
Position 296: 0.03261532300753856
Position 4626: 0.03200264892279032
Position 216: 0.02522976209482271
Position 1798: 0.023998441937018625
Position 639: 0.01833522325900142
Position 2183: 0.017967058129490485
Position 56: 0.005969596382188519
Position 183: 0.0037744959460835857
Position 4913: 0.0032762690518349058
Position 1751: 0.002159966677160028
Position 252: 0.001448569702913206
Position 2201: 0.001400053696050989
Position 412: 0.0013355445395533151
Position 2560: 0.0012637454442094279
Position 218: 0.0011908412005908055
Position 577: 0.0011640803497602419
Position 1639: 0.0010177704416767467
Position 2174: 0.0009237723835707651
Position 285: 0.0008818577575066729
Position 187: 0.0008760045534343529
Position 2092: 0.0007973783937422808
Position 308: 0.0007412450079051432
Position 14: 0.000687186488293467
Position 673: 0.0006103284660133745
Position 2583: 0.0005777998439372787
Position 141: 0.0005769374838067163
Position 1417: 0.0005260288535068154
Position 874: 0.00048173699589849206
Position 108: 0.0004631366393185738
Position 2150: 0.0004148937008282425
Position 2206: 0.0003939945618424889
Position 2158: 0.0003775750187953643
Position 1795: 0.0003166601074469178
Position 2127: 0.0002742971928193126
Position 12: 0.000272806191680538
Position 1763: 0.0002503894149021898
Position 233: 0.0001494862730958153
Position 591: 0.00012884329957779786
Position 202: 0.00012165540674144661
Position 2049: 9.595802605892316e-05
Position 680: 8.775996114777987e-05
Position 416: 7.804189533437708e-05
Position 238: 7.448650660301689e-05
Position 376: 7.10797660989343e-05
Position 181: 7.042664961348921e-05
Position 48: 5.654091772644574e-05
Position 363: 5.215337310155274e-05
Position 130: 4.938691921637774e-05
Position 1077: 1.9629776725078425e-05
Position 112: 1.337301022709566e-05
Position 879: 1.155416066165768e-05
Position 871: 1.105323121170059e-05
Position 473: 9.399143413421192e-06
Position 533: 2.8310400930039064e-08
Position 657: 2.0034906885902016e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 443: 0.759524519208498
Position 2020: 0.20746139697033483
Position 6775: 0.19941989400524787
Position 3937: 0.15405067309225323
Position 4498: 0.10289592895879769
Position 10314: 0.09966662165359867
Position 5544: 0.08856070443614066
Position 959: 0.08559066103903618
Position 2962: 0.08414143475833157
Position 3983: 0.06318154514396275
Position 715: 0.05749844476853596
Position 3891: 0.04676234238790375
Position 8120: 0.04599889781349328
Position 546: 0.045680330375138564
Position 2382: 0.038997743098885825
Position 4592: 0.037034464425180984
Position 3908: 0.034666917123541
Position 11704: 0.03196128800992861
Position 1592: 0.029928844188558845
Position 147: 0.018932389339602642
Position 4713: 0.018070861116925976
Position 2996: 0.01382838112507649
Position 394: 0.013150680148718001
Position 373: 0.01032121791577215
Position 2287: 0.00987574281479703
Position 1080: 0.009402760903291707
Position 2647: 0.00875711752596314
Position 6283: 0.008140494209064682
Position 6471: 0.007978926106668751
Position 2464: 0.007627308450980636
Position 519: 0.0071733059550501774
Position 100: 0.007102648289416875
Position 3099: 0.0066298870124657855
Position 5343: 0.006515742412615118
Position 1475: 0.0057147686670220585
Position 783: 0.005634881528101752
Position 5939: 0.005566795270792173
Position 1019: 0.004737505529152392
Position 4391: 0.004530699303807527
Position 843: 0.004125897596853462
Position 1397: 0.0036914122365203574
Position 5058: 0.0035286361710069524
Position 2290: 0.0032892955602380103
Position 103: 0.003282167642599161
Position 2440: 0.0032220422202334383
Position 7840: 0.0030127779618309724
Position 1595: 0.002592036171156019
Position 7128: 0.002388532275768297
Position 2117: 0.002049120237499817
Position 211: 0.001989688064658912
Position 1910: 0.0017066658821560765
Position 4817: 0.0016771949616364685
Position 1695: 0.001664261972967744
Position 2969: 0.001408446282661142
Position 1261: 0.0011853846830203595
Position 1163: 0.0011838709933391614
Position 397: 0.001026943426279065
Position 523: 0.0009643534042864574
Position 983: 0.0009339684719835668
Position 3689: 0.0008356622270846198
Position 550: 0.0006317641759289817
Position 4203: 0.0006246118895425155
Position 3279: 0.0005759172430385172
Position 2887: 0.0005537107277414514
Position 3063: 0.0005319888835149732
Position 202: 0.00044671801170791055
Position 215: 0.0003989670971608784
Position 238: 0.0003892370607901989
Position 1182: 0.00034523369764500006
Position 153: 0.0003143987766276603
Position 2677: 0.00030086274530153934
Position 1343: 0.00029110879391798815
Position 525: 0.0002576814279529066
Position 575: 0.00022006516436719648
Position 1023: 0.0001520759679800662
Position 720: 0.00013006149761500224
Position 458: 0.00011865275169512244
Position 2389: 0.00010793440164484474
Position 965: 8.277951935834809e-05
Position 301: 7.081351527118412e-05
Position 990: 4.865212418498793e-05
Position 173: 4.63633493194654e-05
Position 108: 2.1291206034537518e-05
Position 261: 2.0135478030975616e-05
Position 473: 1.5828217111226754e-05
Position 164: 1.1056672251581215e-05
Position 486: 7.666131256159202e-06
Position 274: 6.4609231698064846e-06
Position 555: 5.093325534739902e-06
Position 904: 4.657998892667877e-06
Position 166: 3.0128729992584026e-06
Position 285: 2.678507593391114e-06
Position 308: 2.2119540920861145e-06
Position 265: 1.3215576359032778e-06
Position 495: 1.1119191963681524e-06
Position 533: 9.581718665807582e-07
Position 889: 8.574056394591444e-07
Position 346: 8.486386801366685e-07
Position 582: 6.567848734155524e-07
Position 401: 4.6838504100642897e-07
Position 853: 4.087418828202762e-07
Position 404: 4.056292435484968e-07
Position 985: 1.8185326197888366e-07
Position 350: 1.1981032253785556e-07
