Gene = Lor
index = 642
Annotated 5SS: [49]
Annotated 3SS: [1141]
SMsplice 5SS: [49]
SMsplice 3SS: [1141]
top_k =  500
Partition function (log Z): -8.493682005940807

Sorted 5' Splice Sites (High to Low Probability):
Position 49: 0.702346697188164
Position 192: 0.15207925896457103
Position 144: 0.1408526171552817
Position 904: 0.11897372429242892
Position 1057: 0.016613171891996587
Position 501: 0.007364191506968931
Position 111: 0.0037754784352021864
Position 298: 0.002871410566353597
Position 416: 0.002409846780693469
Position 2622: 0.0021764723480230197
Position 1143: 0.00107462890262502
Position 496: 0.0008499599340502076
Position 619: 0.0007013832683979299
Position 597: 0.000440401820378622
Position 757: 0.0003783327376038212
Position 912: 0.0003196451059602517
Position 200: 0.0002743724489992048
Position 1385: 0.00026477781578586367
Position 366: 0.0002441987217168991
Position 40: 0.00020452245967668553
Position 76: 0.00010535014347819509
Position 1352: 0.0001050462243976332
Position 151: 5.80350752599661e-05
Position 722: 4.547602017970893e-05
Position 604: 4.448941648540333e-05
Position 956: 3.9843856793157646e-05
Position 918: 3.9288761785461616e-05
Position 216: 3.636227875334469e-05
Position 55: 3.526667222784427e-05
Position 405: 3.4996561195663726e-05
Position 657: 3.226794774591685e-05
Position 223: 4.880474961236787e-06
Position 239: 3.87448894615065e-06
Position 53: 3.160002048980785e-06
Position 475: 2.2245185216257153e-06
Position 85: 6.006276384305438e-08
Position 92: 5.0387207662181674e-08
Position 189: 4.345727494165165e-08
Position 218: 3.7162293050716756e-08
Position 71: 2.594629566711122e-08
Position 780: 1.84048828137521e-08
Position 972: 1.830545570959526e-08
Position 804: 1.7866521977137856e-08
Position 878: 1.0410131526306905e-08
Position 610: 7.133846774474068e-09
Position 789: 6.916066709330118e-09
Position 543: 3.767630982929682e-09
Position 582: 9.950182767868074e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 1141: 0.8254588374849574
Position 645: 0.1354265744985064
Position 143: 0.03650232232081889
Position 837: 0.019535524526988632
Position 235: 0.018909975855642153
Position 1237: 0.010484474100943702
Position 601: 0.009086227994012517
Position 709: 0.007270318520879847
Position 1164: 0.005576512198746655
Position 2471: 0.005026509125505622
Position 2793: 0.004797433246700329
Position 363: 0.00441469828310758
Position 1091: 0.0043080991838527075
Position 940: 0.00421874970687392
Position 996: 0.0033694864667686356
Position 2351: 0.003152424464931494
Position 2835: 0.0030799295134751365
Position 320: 0.0029000198671910622
Position 2265: 0.00284637091633989
Position 2435: 0.0026966122544295357
Position 649: 0.002667870300729625
Position 2135: 0.00249982704513294
Position 745: 0.002105374618632198
Position 1361: 0.0020232475708345985
Position 789: 0.0018949427752559737
Position 943: 0.0017432194953911303
Position 2262: 0.0017359761358402843
Position 2586: 0.0017004251302941418
Position 2737: 0.001602472248550859
Position 1879: 0.0015794794958291273
Position 2235: 0.0015387715899292482
Position 2752: 0.0014595660114149107
Position 1271: 0.0014121315254139585
Position 2755: 0.0011684279735586067
Position 472: 0.001111339065565529
Position 2293: 0.0010161143641253625
Position 1176: 0.0010155780383521477
Position 291: 0.001015418908712337
