Gene = Eif3g
index = 369
Annotated 5SS: [  80  246  540  736  917 2508 2796 3535 3791 3991]
Annotated 3SS: [ 198  455  646  856 2402 2605 3426 3653 3883 4180]
SMsplice 5SS: [  80  246  540  736  917 3535 3791 3991]
SMsplice 3SS: [ 198  455  646  856 3426 3653 3883 4180]
top_k =  500
Partition function (log Z): 13.378674657007991

Sorted 5' Splice Sites (High to Low Probability):
Position 736: 0.9843882664114812
Position 246: 0.9475032029420999
Position 917: 0.9434005226008163
Position 3991: 0.8808311315609065
Position 540: 0.8798367024717642
Position 2508: 0.7809762214017224
Position 3791: 0.7172561406442136
Position 3535: 0.7068546548818265
Position 2796: 0.40320059499518174
Position 80: 0.40290382183411627
Position 136: 0.29555426901908566
Position 3573: 0.22400258375608154
Position 3795: 0.21014318076896185
Position 4097: 0.04893891437082612
Position 3543: 0.04231872989494565
Position 941: 0.03710918152088708
Position 3329: 0.014770696852203365
Position 2936: 0.011590378986892082
Position 2466: 0.01027997555974354
Position 1029: 0.008726044741348662
Position 2837: 0.008168221844170776
Position 3467: 0.005162659298506939
Position 119: 0.004997262738253962
Position 102: 0.0046809202404645605
Position 349: 0.00403693329383018
Position 1295: 0.004006354644004822
Position 741: 0.00384321426497304
Position 91: 0.003571671001987329
Position 3343: 0.0030506094751365813
Position 788: 0.0029874794313939318
Position 2804: 0.002603755855554084
Position 2942: 0.002497114979987253
Position 4064: 0.0021196244991699303
Position 224: 0.0017653534093314829
Position 3977: 0.0017231746016181004
Position 86: 0.0016624572111364386
Position 2820: 0.0015665489204855815
Position 2954: 0.0012570909481682514
Position 3982: 0.0011992819263256988
Position 1308: 0.0011645627592485404
Position 2517: 0.000989317030247867
Position 2339: 0.0006459599785261225
Position 1690: 0.0005827901247981244
Position 3803: 0.0005629966365241827
Position 3821: 0.0005068976367840142
Position 2470: 0.000497584151799499
Position 3817: 0.00041818747228169513
Position 2764: 0.00037963593556068027
Position 547: 0.0003170835824218622
Position 46: 0.00028581280309976104
Position 3702: 0.00022951442023331638
Position 747: 0.00011964730337464419
Position 4032: 9.245544761265466e-05
Position 549: 8.263137612412885e-05
Position 312: 7.615497111594889e-05
Position 526: 7.431828040429256e-05
Position 694: 5.606457383556165e-05
Position 2876: 4.9892473223006905e-05
Position 2663: 4.730431945079978e-05
Position 702: 4.597169264747663e-05
Position 774: 4.120612752375175e-05
Position 782: 4.061175474862378e-05
Position 340: 3.879740934045616e-05
Position 764: 3.701970438990436e-05
Position 259: 2.8525478394459757e-05
Position 250: 2.2699946467294303e-05
Position 4040: 2.1559461388550156e-05
Position 4037: 1.7983417456711367e-05
Position 3577: 1.3247899120593195e-05
Position 3927: 1.299903293595987e-05
Position 41: 8.806078689072746e-06
Position 146: 7.417072293436039e-06
Position 513: 7.262653369851474e-06
Position 278: 7.2406249642345495e-06
Position 772: 4.703455469390504e-06
Position 140: 2.4315020926602727e-06
Position 17: 2.1776874530533373e-06
Position 670: 1.6617129215194432e-06
Position 405: 1.0766736946027409e-06
Position 411: 9.364019910136753e-07
Position 1177: 4.443942751339567e-07
Position 946: 4.028591085738614e-07
Position 189: 3.9729691301707906e-07
Position 1001: 3.499946941645197e-07
Position 462: 3.310098550887726e-07
Position 1052: 2.1666772054892667e-07
Position 1299: 1.5637206371432103e-07
Position 605: 1.330693888453838e-07
Position 416: 1.0688057096008416e-07
Position 1007: 9.793668679787777e-08
Position 626: 3.967664089860102e-08
Position 3784: 8.892964988170657e-09
Position 3830: 3.312363790498716e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 856: 0.9861506904824856
Position 3426: 0.9793658909438591
Position 646: 0.9469887453047676
Position 3883: 0.9054664041321946
Position 4180: 0.7808078928510842
Position 3653: 0.7314446869211385
Position 198: 0.7005119973512943
Position 455: 0.6772039791869937
Position 2351: 0.29162967929483274
Position 2605: 0.2774133276021574
Position 2402: 0.20748459097866606
Position 3718: 0.15965951911704707
Position 4127: 0.1568605288938031
Position 2397: 0.15472027004205324
Position 405: 0.13483702964913627
Position 2276: 0.08573175755188718
Position 2716: 0.07246943115249047
Position 3900: 0.06121592203342475
Position 2243: 0.0314674447199006
Position 471: 0.026771285198349856
Position 2683: 0.023220200067885728
Position 666: 0.022049086447651252
Position 2626: 0.021480326671713897
Position 3210: 0.020762797157350302
Position 3694: 0.020108186002446432
Position 3938: 0.019130464109667747
Position 626: 0.017031598826454847
Position 2620: 0.015566981624645272
Position 2629: 0.01454966558582082
Position 2466: 0.01447993438948925
Position 1183: 0.004545043123161808
Position 475: 0.004028074089266087
Position 3606: 0.0036490170644464907
Position 601: 0.003355868423289219
Position 4228: 0.003293115184235945
Position 485: 0.002993196804511217
Position 3706: 0.002811239129875947
Position 3363: 0.002570201258027613
Position 3428: 0.002404970349475594
Position 4027: 0.002398847196404329
Position 2840: 0.00230529819248952
Position 2248: 0.002105625463433625
Position 513: 0.0017877111189169923
Position 2281: 0.0016457360243384762
Position 4106: 0.0015441715922734584
Position 2500: 0.0015119551531995034
Position 2726: 0.001409595337193444
Position 589: 0.0012525201727097092
Position 2313: 0.0012489220880803646
Position 4236: 0.0011646914653071104
Position 4063: 0.0011254232513174748
Position 2650: 0.0010004941149211973
Position 814: 0.0009474815381710797
Position 2411: 0.0009182804023416583
Position 3443: 0.000755557157293841
Position 2737: 0.000610960918857437
Position 3481: 0.0005859426454794535
Position 605: 0.0005375107677914741
Position 1569: 0.000525964253983059
Position 205: 0.0005187108133408395
Position 2876: 0.00046564281271288196
Position 3766: 0.000463469735166918
Position 3398: 0.00043418383556033136
Position 2623: 0.0004236485517578483
Position 3916: 0.00036122024147352384
Position 3310: 0.00033429049906606153
Position 4059: 0.0003009751290693616
Position 223: 0.00029998609678752626
Position 2149: 0.000296822134717835
Position 3772: 0.00025819919432468777
Position 1214: 0.00024217355862594584
Position 4200: 0.00023920721086414517
Position 670: 0.00023002013857790246
Position 2289: 0.00017652585460600873
Position 4146: 0.00017626061712084517
Position 2644: 0.00016489650074336717
Position 864: 0.00014926978559908096
Position 832: 0.00013631189270687502
Position 1285: 0.0001351499142165533
Position 4047: 0.00013439006996381823
Position 319: 0.00012012613199491532
Position 1136: 0.00011362557314234612
Position 3452: 8.412775121531814e-05
Position 4074: 7.061158165194887e-05
Position 2740: 6.998548581395158e-05
Position 2034: 6.927893685526815e-05
Position 873: 6.778391376659924e-05
Position 518: 6.586136337302351e-05
Position 210: 5.9629682331839516e-05
Position 1121: 5.6805949426836055e-05
Position 3313: 5.415824121819804e-05
Position 3256: 5.180440755502245e-05
Position 4085: 5.1283950263158583e-05
Position 4241: 4.5235683888089364e-05
Position 4136: 4.090248229017583e-05
Position 1645: 3.690088195630874e-05
Position 2158: 3.453119124963612e-05
Position 1165: 3.3215516641994715e-05
Position 802: 2.9948189056881605e-05
Position 235: 2.994035316224603e-05
Position 1190: 2.83529375610749e-05
Position 1818: 2.544717446532482e-05
Position 2125: 2.4924897834828257e-05
Position 787: 2.4224829143968128e-05
Position 822: 1.8974053851812473e-05
Position 539: 1.673137712782837e-05
Position 690: 1.4102257090293414e-05
Position 544: 1.3864394688359482e-05
Position 2209: 1.3017033534737185e-05
Position 1620: 1.2053707059849934e-05
Position 229: 1.1710449186150535e-05
Position 303: 1.141028961877312e-05
Position 779: 7.0133911457439e-06
Position 2185: 6.615465594641126e-06
Position 2137: 6.442894802970925e-06
Position 4032: 6.339750278000977e-06
Position 1469: 6.126339462772297e-06
Position 1777: 5.602744653865039e-06
Position 547: 4.681147471439421e-06
Position 520: 4.519335027372505e-06
Position 4101: 4.5187547501030486e-06
Position 694: 3.3221116344582063e-06
Position 232: 3.2726704347906846e-06
Position 2782: 2.749741614588457e-06
Position 2570: 2.361021474803602e-06
Position 241: 2.0132722956489245e-06
Position 239: 1.950951464360778e-06
Position 1450: 1.7447378335914754e-06
Position 1148: 1.3202689671913133e-06
Position 1220: 1.3190981474201687e-06
Position 526: 1.2987190354728996e-06
Position 2743: 1.2161303999324382e-06
Position 714: 2.611622899005227e-07
Position 708: 2.414967744224167e-07
Position 257: 6.286481763403898e-08
Position 712: 4.9257164371375245e-08
Position 810: 1.3489444352253598e-08
Position 113: 1.2203343341408043e-08
Position 1012: 9.769346460936755e-09
Position 1018: 8.870351834320657e-09
Position 889: 7.640941195711604e-09
Position 1028: 6.430740504526396e-09
Position 880: 6.349113620246749e-09
Position 898: 3.530906091025195e-09
Position 1033: 3.310152764740329e-09
Position 944: 2.9705293449705238e-09
Position 1001: 2.8966422616250805e-09
Position 1040: 2.8862079761527935e-09
Position 912: 7.363578425213653e-10
Position 250: 5.485977078956153e-10
Position 1402: 2.045025422119132e-10
