Gene = Emc10
index = 375
Annotated 5SS: [ 258 1706 3324 3960 4370 4559]
Annotated 3SS: [1632 3213 3854 4187 4464 5542]
SMsplice 5SS: [ 258 1706 3324 3960 4370 4559 5638]
SMsplice 3SS: [1632 3213 3854 4187 4464 5542 5974]
top_k =  500
Partition function (log Z): 7.397492379804932

Sorted 5' Splice Sites (High to Low Probability):
Position 4559: 0.9854905815395849
Position 3960: 0.98338372581723
Position 1706: 0.9552553153892822
Position 4370: 0.9302039052635779
Position 3324: 0.8271964290204185
Position 258: 0.7604673242551471
Position 5638: 0.5731156341993927
Position 74: 0.16659599842358652
Position 5351: 0.11807926710016832
Position 3783: 0.09112381398469839
Position 3336: 0.08480938740311494
Position 3018: 0.0674906159582977
Position 3752: 0.05856439406229806
Position 973: 0.05339792187217104
Position 4254: 0.0354752531826693
Position 2970: 0.022391909000073682
Position 3025: 0.01499174173610659
Position 2605: 0.014559710765391193
Position 5760: 0.014070902393390724
Position 237: 0.013455013058990042
Position 525: 0.010279589288188305
Position 2961: 0.009261370721581537
Position 6055: 0.009171460891491692
Position 3298: 0.008947434567118061
Position 5059: 0.008227889755950341
Position 2255: 0.007852552277028167
Position 1235: 0.0071528453237181
Position 195: 0.0061308630869627454
Position 3165: 0.006035702936857732
Position 4302: 0.005934655697655658
Position 4068: 0.005914065973866607
Position 371: 0.0056628861230738105
Position 5616: 0.005361920761221053
Position 3641: 0.005107893022177712
Position 4274: 0.004139715626678983
Position 4825: 0.0041120568482201
Position 4586: 0.0036698274760416797
Position 2981: 0.003372229084057256
Position 1813: 0.003281557860784077
Position 4251: 0.002998245408366663
Position 4418: 0.002873432237573789
Position 6079: 0.0027577778428900506
Position 1594: 0.0026502047228849955
Position 3812: 0.002636770284363273
Position 2695: 0.00260621819764101
Position 4754: 0.002550884184056439
Position 4877: 0.0022045541348473443
Position 2585: 0.0021968163054252956
Position 6206: 0.002041032519057842
Position 112: 0.001940421507279877
Position 1001: 0.001896047746572853
Position 5740: 0.0018248046653598902
Position 142: 0.0017430147139900275
Position 5362: 0.0016087234082195192
Position 1373: 0.001558614223147276
Position 3732: 0.0014983022523199505
Position 589: 0.001441241287862563
Position 3650: 0.0014118500942046854
Position 1539: 0.0013900041806095538
Position 4790: 0.0013774187147636513
Position 1715: 0.0013622335509921159
Position 1228: 0.001259144195951394
Position 2145: 0.001233278172484459
Position 165: 0.0012093612329857884
Position 97: 0.0011993392444562146
Position 2965: 0.0010811527483678858
Position 1106: 0.00098913050929772
Position 157: 0.0009306765538957338
Position 692: 0.0008214512420168788
Position 4269: 0.000738106125769825
Position 44: 0.0007136506044012277
Position 4233: 0.0006958549512369077
Position 5408: 0.0006888345916613533
Position 4262: 0.000604632843530952
Position 59: 0.0005894112173136051
Position 1241: 0.0005489651004629379
Position 4607: 0.0005304848923609694
Position 1313: 0.0005181650958359584
Position 365: 0.0004809983587377498
Position 4266: 0.0004484926895868153
Position 338: 0.0004473140165164895
Position 253: 0.00044414335994842245
Position 3435: 0.0003886406762579438
Position 4096: 0.00038177361624832203
Position 1128: 0.0003632218770896031
Position 4325: 0.00035846704469477567
Position 2481: 0.0003505005963475375
Position 4091: 0.00034477722488515563
Position 3758: 0.0003411048542497229
Position 609: 0.00033233112397476757
Position 4272: 0.0003310526129601431
Position 1211: 0.0003151332989250934
Position 1316: 0.0003128054615968801
Position 4239: 0.0003061326281632284
Position 1745: 0.00028998466758769776
Position 886: 0.0002880403389966468
Position 4593: 0.00028099526247485037
Position 5430: 0.0002788404128691436
Position 4703: 0.0002758112302723666
Position 1296: 0.0002581382833528427
Position 262: 0.0002486696507932478
Position 2485: 0.0002485129999098182
Position 2653: 0.00023463994520764748
Position 804: 0.00023193673190790705
Position 5433: 0.0002246608046040403
Position 147: 0.00021951421489219375
Position 5101: 0.00020862013796765848
Position 485: 0.0001888560538321598
Position 2598: 0.00016756692779771926
Position 124: 0.00015076830164116356
Position 2930: 0.00014565534256388488
Position 1262: 0.0001318011016740612
Position 1345: 0.00013112508175685224
Position 2112: 0.00013047128811084622
Position 1270: 0.00012880529526037107
Position 5399: 0.00012675690986960013
Position 1251: 0.00012355732418642114
Position 4064: 0.00011050920160787217
Position 2932: 0.00010851299443616818
Position 2701: 0.00010263363599809167
Position 292: 9.869967816420208e-05
Position 477: 9.721666224363698e-05
Position 1083: 9.511290914873319e-05
Position 784: 8.43531463012913e-05
Position 4338: 7.964009241875404e-05
Position 714: 7.408052389508094e-05
Position 878: 6.692030264161158e-05
Position 1142: 6.299451835921643e-05
Position 654: 5.700196520609675e-05
Position 3885: 5.409123715230583e-05
Position 1183: 4.9382389996593704e-05
Position 268: 4.844155840352168e-05
Position 335: 4.434583445457389e-05
Position 95: 4.076564001467182e-05
Position 770: 3.875563016260912e-05
Position 4950: 3.871757479586772e-05
Position 391: 3.830339068703254e-05
Position 3625: 3.81995662098418e-05
Position 4008: 3.2682164422757375e-05
Position 4074: 3.0327844545859803e-05
Position 4906: 2.5967697791213358e-05
Position 2769: 2.5735454187782605e-05
Position 2755: 2.3771757367425854e-05
Position 360: 2.080270280621391e-05
Position 180: 1.8182659150721526e-05
Position 1833: 1.7784106020188195e-05
Position 368: 1.669577163460908e-05
Position 4737: 1.6018980023339636e-05
Position 479: 1.601649081432579e-05
Position 2753: 1.4599353544816002e-05
Position 5179: 1.0524194415161597e-05
Position 4540: 9.795849839576873e-06
Position 1822: 9.020982807535751e-06
Position 3939: 6.914963782725843e-06
Position 3919: 6.5359639870288395e-06
