Gene = Dmkn
index = 339
Annotated 5SS: [  539   930  1085  1339  1711  2755  3460  3668  7330  7511  7983 11622
 12361 13893 14047 14507 15942 16118]
Annotated 3SS: [  752  1027  1287  1503  2709  3396  3616  7269  7462  7934 11564 12315
 13844 13998 14437 15914 16069 16976]
SMsplice 5SS: [  539   930  1085  1711  3460  7330  7511  8057 12361 14507 15942]
SMsplice 3SS: [  752  1027  1503  3396  7269  7462  7934 12315 14437 15914 16069]
top_k =  500
Partition function (log Z): 10.525807551538781

Sorted 5' Splice Sites (High to Low Probability):
Position 1711: 0.9979761658374062
Position 930: 0.9602962987292339
Position 7330: 0.9338638529447939
Position 539: 0.9084038741665623
Position 14507: 0.8836838269068932
Position 3460: 0.8454513238092574
Position 8057: 0.8005121008732451
Position 12361: 0.737701178289358
Position 7511: 0.6962830063720865
Position 1085: 0.5493193819228602
Position 15942: 0.5384547887308334
Position 13893: 0.4800460537286203
Position 3668: 0.37454659998437906
Position 16118: 0.37245535098632687
Position 1339: 0.36778789048836086
Position 1992: 0.3278097173295683
Position 6000: 0.25023910981638675
Position 5809: 0.1549955795907275
Position 11622: 0.12097401356011542
Position 7983: 0.10975804557756565
Position 6047: 0.08835253202765429
Position 3518: 0.08425464440086057
Position 16114: 0.08093137141227869
Position 16189: 0.08008366228152927
Position 9739: 0.07446233959745374
Position 6815: 0.06834729654793269
Position 2755: 0.06829642371968482
Position 6089: 0.04957313618986325
Position 10611: 0.047558721429044715
Position 14877: 0.03337106449905036
Position 1405: 0.028072699966236243
Position 14459: 0.0273275658740775
Position 384: 0.02445715565281432
Position 509: 0.020114254746977124
Position 6894: 0.018912070832235353
Position 14671: 0.016852254732118082
Position 559: 0.015736357219511443
Position 7752: 0.013242362927276546
Position 8301: 0.012774360007256357
Position 1969: 0.012576433970017757
Position 80: 0.010505524487412833
Position 1915: 0.009444157729962514
Position 6995: 0.009422492086040218
Position 14538: 0.007867356416087223
Position 6112: 0.007387559801604666
Position 6135: 0.006111447453313512
Position 9364: 0.005684613117847302
Position 16615: 0.005273227464831392
Position 12435: 0.005252626998575547
Position 615: 0.005234026599422448
Position 7128: 0.004131196787231902
Position 13789: 0.0039511468369787285
Position 16221: 0.0033451287843976225
Position 5658: 0.003268971908140598
Position 4808: 0.0032262398039760304
Position 213: 0.003164571449704518
Position 1399: 0.002757211070885856
Position 879: 0.0025960054595297725
Position 790: 0.0025400494183792665
Position 1328: 0.0021033378705306786
Position 1242: 0.0021026203436961275
Position 16832: 0.0020596726915395975
Position 11702: 0.002055276143076441
Position 1058: 0.002005959157478653
Position 574: 0.0018593316167603766
Position 1095: 0.0018361114638179067
Position 1435: 0.001752489872839572
Position 3092: 0.0017240973653557961
Position 883: 0.0014996623519780588
Position 2537: 0.0014345604488082734
Position 3718: 0.001351782124912679
Position 7776: 0.0012504166668942695
Position 3905: 0.0012116937633118664
Position 32: 0.0011559562094694052
Position 16210: 0.0011484293195320556
Position 1360: 0.0010393461390438361
Position 8879: 0.000865682280223855
Position 7357: 0.0007151296931809494
Position 3313: 0.0007099470546523302
Position 1411: 0.0006919086718441702
Position 16625: 0.0006425467971002863
Position 1158: 0.0005503317891646468
Position 14544: 0.0005354259990241086
Position 210: 0.00047847657468818656
Position 2151: 0.00045086568011578726
Position 664: 0.000396131749225279
Position 14807: 0.00038223377721286926
Position 532: 0.00033666677412448175
Position 1097: 0.0002641052944065003
Position 261: 0.0002524787006627512
Position 10618: 0.0002491961316938854
Position 2810: 0.00024438368147868634
Position 561: 0.00022728702331742845
Position 3526: 0.00021130062337976096
Position 817: 0.00021090776561775637
Position 1289: 0.00019889247323345862
Position 871: 0.00019078026767412333
Position 2590: 0.00016988179298087127
Position 3537: 0.00011833446077710352
Position 518: 0.00011715043698315809
Position 7756: 0.0001064959213584661
Position 2011: 0.00010386673298959533
Position 1697: 0.00010264785776253867
Position 7648: 0.00010244626154890996
Position 626: 0.00010099231011144423
Position 1704: 9.369228551179965e-05
Position 543: 9.335680092201388e-05
Position 204: 9.250742734602418e-05
Position 311: 7.601363672942028e-05
Position 36: 7.025226135376665e-05
Position 793: 5.9898655181169736e-05
Position 1111: 5.942658648427301e-05
Position 766: 5.907874920398526e-05
Position 580: 5.8268984908326417e-05
Position 3491: 5.43396140941045e-05
Position 1900: 4.343428302532394e-05
Position 635: 4.172907401530593e-05
Position 1258: 3.5580005820577176e-05
Position 935: 3.15991225746035e-05
Position 237: 3.058554018335421e-05
Position 588: 2.3336398320796555e-05
Position 8094: 2.2915787536135866e-05
Position 1348: 2.223118681401923e-05
Position 8: 2.090248845742855e-05
Position 1287: 1.865106009064838e-05
Position 1353: 1.7880385671664027e-05
Position 889: 1.3446113790080844e-05
Position 801: 1.3090409703948224e-05
Position 1236: 1.2068120753551122e-05
Position 1152: 1.0989373382908821e-05
Position 416: 9.58771764715826e-06
Position 964: 6.886779938303624e-06
Position 1571: 3.4361537974059755e-06
Position 1715: 2.7210047144630795e-06
Position 638: 2.5850031824084483e-06
Position 1556: 1.7746148242252694e-06
Position 1740: 1.5913411658251283e-06
Position 1749: 1.2238226370491316e-06
Position 1811: 8.523508423891335e-07
Position 8446: 8.492422738634821e-07
Position 696: 3.073092185691473e-07
Position 717: 2.947224178276598e-07
Position 8102: 2.6658762462016075e-07
Position 738: 1.1644294738018718e-07
Position 736: 4.895635410118665e-08
Position 1746: 3.684066731059935e-08
Position 1769: 3.5684607726844036e-08
Position 1676: 1.9578537007854395e-08
Position 1003: 6.576247214192865e-09
Position 1245: 1.8497847150437901e-09
Position 1010: 1.331085348599351e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 7269: 0.969568007952749
Position 1503: 0.9640849865281025
Position 752: 0.9590604288335263
Position 3396: 0.9304538906148146
Position 14437: 0.9188665250749909
Position 7934: 0.9120041077681156
