Gene = 4931406C07Rik
index = 61
Annotated 5SS: [  235  5082  8606 11763 12017 14449 15782 19093]
Annotated 3SS: [ 4934  8506 11688 11914 14271 15631 18975 21456]
SMsplice 5SS: [  235   412  5082 14449 15782 18419 19093]
SMsplice 3SS: [  318  4934 14271 15631 18333 18975 21997]
top_k =  500
Partition function (log Z): 2.271345785537467

Sorted 5' Splice Sites (High to Low Probability):
Position 15782: 0.9906600047153451
Position 235: 0.9847523231514796
Position 412: 0.9252725235075546
Position 19093: 0.9239569450546646
Position 14449: 0.8455041229974127
Position 18419: 0.7250755569630917
Position 11290: 0.5611882172118481
Position 3651: 0.5209476723984122
Position 5082: 0.5077494847201303
Position 12017: 0.4581463172382778
Position 5037: 0.43985605176788267
Position 8606: 0.26318621242600315
Position 9928: 0.25334212652223453
Position 18008: 0.16438201486622214
Position 4061: 0.15843711310946568
Position 5260: 0.08034886602967349
Position 14701: 0.07960576675183066
Position 14429: 0.07510281960048959
Position 21646: 0.04446097255657402
Position 16995: 0.04393140850966748
Position 11883: 0.03054300375495413
Position 19060: 0.0267088351162021
Position 12800: 0.02511766015192972
Position 21656: 0.023789520838121664
Position 1575: 0.021999152339864127
Position 8315: 0.01938322904925427
Position 14936: 0.015570764130603609
Position 5290: 0.012871929055118938
Position 22668: 0.00965738232730288
Position 18633: 0.009216281907041273
Position 5335: 0.009140585798105007
Position 18842: 0.00793047375339424
Position 13188: 0.0066719381846443385
Position 19716: 0.0065546630438985285
Position 8599: 0.006208939753373063
Position 3225: 0.0060222886671825425
Position 21549: 0.005662677983455095
Position 1980: 0.0043274813393375374
Position 249: 0.0036751373521133404
Position 1917: 0.003239231338348629
Position 2867: 0.003173297951291811
Position 15714: 0.003110427814532042
Position 774: 0.0030096586978725277
Position 14886: 0.0029368094005611887
Position 840: 0.002831470581258138
Position 10094: 0.002608519996654294
Position 20847: 0.002391896759663089
Position 245: 0.002366959050575023
Position 16936: 0.002273913647350495
Position 17002: 0.0019109255144824729
Position 17481: 0.0017779788489505702
Position 16180: 0.001741885795524506
Position 1291: 0.001719218510500256
Position 1780: 0.0015331698208658137
Position 19756: 0.0014905428088640787
Position 17451: 0.0014299629156283417
Position 17610: 0.0009837678726997662
Position 1958: 0.0006306150009106034
Position 3257: 0.0006189376048357592
Position 239: 0.0004660935484243403
Position 15933: 0.00030967019104857166
Position 15677: 0.0003032057849504115
Position 16058: 0.0002955459546292116
Position 19737: 0.0002550111952667349
Position 20944: 0.00023411048067431637
Position 432: 0.00012978597376777273
Position 261: 0.0001095477819604698
Position 270: 1.4468546391172601e-05
Position 75: 1.2854330730720721e-05
Position 255: 1.0230036053204578e-05
Position 792: 8.412403951085672e-06
Position 149: 7.581786895401426e-06
Position 177: 5.118949937929517e-06
Position 294: 4.884514622215078e-06
Position 120: 3.7867772979263305e-06
Position 390: 3.5564599553878702e-06
Position 821: 3.216993876407271e-06
Position 463: 3.0919087046810994e-06
Position 447: 2.99128210513781e-06
Position 426: 2.4614249150477736e-06
Position 1689: 1.7368283488724852e-06
Position 1296: 1.4280336479042563e-06
Position 19: 4.874923092467159e-07
Position 497: 1.3160576192590434e-07
Position 475: 1.1465146351880139e-07
Position 418: 1.085061835127392e-07
Position 449: 1.0704407228702026e-07
Position 267: 8.888718998331564e-08
Position 429: 4.667380684978901e-08
Position 482: 3.63053496831103e-08
Position 265: 2.5948239772929097e-08
Position 671: 2.495382867009391e-08
Position 484: 9.679586670645147e-09
Position 355: 3.991797780616142e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 15631: 0.9943033360066574
Position 18975: 0.948666378676937
Position 318: 0.8949085699557684
Position 4934: 0.8510371598448234
Position 14271: 0.686558900241179
Position 11196: 0.5611882172118484
Position 18333: 0.5458882271576279
Position 11914: 0.3758926934473455
Position 21997: 0.3719523399715421
Position 3478: 0.348161794844904
Position 21456: 0.23967787068318433
Position 14293: 0.2340480423567231
Position 9835: 0.1627887955012022
Position 8506: 0.15220932516151456
Position 11793: 0.11279662754588639
Position 3927: 0.10105284364092994
Position 18373: 0.0971690485431784
Position 3520: 0.09318415830274304
Position 5151: 0.09087426164681442
Position 14528: 0.07960576675183069
Position 8514: 0.07914805123252666
Position 17901: 0.07336844249137571
Position 22475: 0.0694402348218245
Position 22820: 0.06646660278953329
Position 18156: 0.06349762063558102
Position 17950: 0.062459714891949736
Position 3566: 0.061965558394327824
Position 4907: 0.05876117475912347
Position 9813: 0.04854516097905678
Position 20159: 0.04542475279192245
Position 8547: 0.038037775785335
Position 22783: 0.037854922218842915
Position 21494: 0.03445767152293905
Position 9784: 0.032718063608803714
Position 17881: 0.03142734591943824
Position 18940: 0.029076079144922214
Position 12570: 0.025117660151929726
Position 16898: 0.020085796852507543
Position 3759: 0.01950512122136623
Position 4936: 0.01826440002136377
Position 22030: 0.016453766742293686
Position 22900: 0.0159259729249441
Position 22517: 0.015382900430920462
