Gene = Nppc
index = 762
Annotated 5SS: [223 928]
Annotated 3SS: [ 616 3772]
SMsplice 5SS: [ 223  928 2983]
SMsplice 3SS: [ 616 2910 3772]
top_k =  500
Partition function (log Z): -2.6161240602042364

Sorted 5' Splice Sites (High to Low Probability):
Position 223: 0.9757024743192881
Position 928: 0.9403735982179698
Position 2983: 0.626318542036336
Position 1396: 0.23520720807221285
Position 479: 0.23468755863703047
Position 3206: 0.1633683955461428
Position 1662: 0.10413125322232633
Position 1164: 0.09216571892743267
Position 3676: 0.0911379450084993
Position 3885: 0.02830064592438049
Position 1953: 0.020411206777922304
Position 509: 0.014691257784671287
Position 274: 0.007555194713494854
Position 2474: 0.006959702457533076
Position 3581: 0.004143801665558777
Position 1176: 0.0025535286848351645
Position 3937: 0.0018538877955041617
Position 227: 0.0015864691267943741
Position 903: 0.0015678384979614707
Position 498: 0.0014783251201209288
Position 1582: 0.0013849186781027983
Position 252: 0.0011940036568919817
Position 684: 0.0008311419584010439
Position 2641: 0.0008187689147685252
Position 766: 0.0007845358151331336
Position 3440: 0.0005774665035014248
Position 3333: 0.0005521589123805279
Position 2943: 0.0003709110129305384
Position 119: 0.0003244562314841784
Position 232: 0.0002557305234276459
Position 894: 0.00016703944005983724
Position 617: 0.0001366399533181466
Position 349: 0.00013436775571750906
Position 472: 0.00012524815908163573
Position 3849: 9.798557986657453e-05
Position 405: 6.254752805975454e-05
Position 271: 5.3240460530774226e-05
Position 374: 4.6985077740263586e-05
Position 580: 4.186302719281218e-05
Position 27: 4.095223360333973e-05
Position 89: 4.045565733707199e-05
Position 1360: 3.078997401910322e-05
Position 932: 3.0722894978867704e-05
Position 755: 2.7820942380331442e-05
Position 1149: 2.4203320852661495e-05
Position 105: 1.2466054975020364e-05
Position 556: 1.0888894037030668e-05
Position 395: 6.858849246791053e-06
Position 1016: 3.0093425512038207e-06
Position 562: 1.9758411618786047e-06
Position 844: 1.88212636312279e-06
Position 36: 7.114056086930562e-07
Position 666: 4.58249293423185e-07
Position 753: 4.4552183815991064e-07
Position 261: 3.766716783188979e-07
Position 1041: 1.9666395891974038e-07
Position 1011: 1.6877958979616518e-07
Position 1324: 8.85762005942395e-08
Position 997: 7.158439069752889e-08
Position 907: 1.1216843914217852e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 616: 0.9270028437905721
Position 3772: 0.9040463809205425
Position 2910: 0.46781667293543755
Position 361: 0.19609862691155433
Position 2838: 0.14040925900644816
Position 1122: 0.12329534318585357
Position 3117: 0.10110586915478051
Position 1064: 0.08937093894865429
Position 3332: 0.07792698382036427
Position 1493: 0.07199617899073753
Position 1211: 0.05752615366319887
Position 1007: 0.04191420084953728
Position 2785: 0.0408880815976634
Position 3497: 0.031162171231898503
Position 412: 0.028159490129399174
Position 3443: 0.027001809943860654
Position 4235: 0.026971302994566286
Position 3139: 0.024740402496321617
Position 1883: 0.020332541095928996
Position 1271: 0.018546833725710175
Position 1534: 0.016850503339572862
Position 334: 0.016338639620157327
Position 2860: 0.015269177307579974
Position 2804: 0.011447384870981507
Position 1395: 0.007702628000327193
Position 2383: 0.00712684941695191
Position 3618: 0.006402511814810331
Position 1577: 0.00617247324654376
Position 3567: 0.004428301175302162
Position 868: 0.0044250193950146335
Position 3122: 0.00338604167224985
Position 4261: 0.002906770086237089
Position 851: 0.002811041158631976
Position 1922: 0.002790449053290485
Position 1294: 0.0027525091490642017
Position 766: 0.00240444925243169
Position 1597: 0.0018265189041270899
Position 3580: 0.0017205812799968028
Position 458: 0.0016059453681564453
Position 3062: 0.0014692047684329245
Position 3059: 0.001447800110225742
Position 3085: 0.0013040694730769432
Position 3295: 0.0012241005333865642
Position 1275: 0.0011849433335408702
Position 1432: 0.001167031382689208
Position 824: 0.00110577179454921
Position 2787: 0.0009886494992332685
Position 658: 0.0009533377200381129
Position 455: 0.0008392458759791803
Position 2672: 0.0008374806888775932
Position 1347: 0.0007533937861903054
Position 433: 0.0007223747335308786
Position 4015: 0.0006989671682913758
Position 4140: 0.0006657160010934223
Position 799: 0.0006453998253611873
Position 2568: 0.0005955875555212785
Position 721: 0.0005867509955273248
Position 2473: 0.0005677084099663878
Position 2291: 0.0005576061956008003
Position 1435: 0.0004991706535941619
Position 4046: 0.0004546854548035182
Position 2498: 0.0004324707514137559
Position 662: 0.00038794273064398483
Position 3022: 0.00037834809128620833
Position 676: 0.0003551389966434977
Position 682: 0.0003399877169817987
Position 1241: 0.00033987389424925356
Position 2635: 0.0003235668665197443
Position 4161: 0.00032078969041013996
Position 702: 0.00031751547712286876
Position 2930: 0.0003137112261108087
Position 2008: 0.000308320455898556
Position 288: 0.00030820481461893017
Position 1566: 0.0002963429451883956
Position 1459: 0.00029622691067158563
Position 1724: 0.0002530356604351464
Position 1456: 0.00024273837696253177
Position 1893: 0.00023506406151490737
Position 3727: 0.000222736989478962
Position 1163: 0.0002220657390086061
Position 698: 0.00019860951053717388
Position 1225: 0.00019481257407055223
Position 562: 0.00017181949260457706
Position 3239: 0.00017010884650807233
Position 635: 0.00016804579813312355
Position 4052: 0.000152696232286386
Position 3984: 0.00013771669961207923
Position 3362: 0.00012711071968841612
Position 1651: 0.00012546105368836964
Position 1747: 0.00011683823518534126
Position 838: 8.700377359710901e-05
Position 2482: 6.485738635830916e-05
Position 435: 5.2976541042359544e-05
Position 1296: 5.200853057068292e-05
Position 291: 5.068054085518585e-05
Position 1953: 4.230497649663993e-05
Position 308: 4.124462745860237e-05
Position 2641: 4.037711978970517e-05
Position 907: 3.8058614606607084e-05
Position 452: 3.715710490584076e-05
Position 1662: 3.704649379056718e-05
Position 1988: 3.4874814202112e-05
Position 725: 3.303269769130764e-05
Position 1603: 3.21423438096893e-05
Position 1219: 2.946088925945004e-05
Position 835: 2.6639705995648112e-05
Position 643: 2.165589383116298e-05
Position 1298: 2.0986196849465946e-05
Position 624: 1.923505122878679e-05
Position 1344: 1.75179156239838e-05
Position 370: 1.680920653991526e-05
Position 1321: 1.6328432407466014e-05
Position 1599: 1.6289213168515882e-05
Position 891: 1.3735490559739507e-05
Position 912: 1.1699208777609493e-05
Position 304: 1.0306158723068024e-05
Position 147: 9.977538664497325e-06
Position 640: 9.90681415524e-06
Position 89: 9.234804576682486e-06
Position 1453: 9.200534338541582e-06
Position 963: 8.297336295598825e-06
Position 1315: 6.210223615958942e-06
Position 478: 5.973792156289902e-06
Position 1333: 5.849974446603069e-06
Position 199: 5.657627784861408e-06
Position 1149: 4.418372822077651e-06
Position 691: 4.4010559977045125e-06
