Gene = Prkrip1
index = 853
Annotated 5SS: [ 189 1184 4667 7064 9412]
Annotated 3SS: [ 1104  4565  6977  9343 17466]
SMsplice 5SS: [  189  1184  4667  7064  9412 11853 15549]
SMsplice 3SS: [ 1104  4565  6977  9305 11688 15339 17466]
top_k =  500
Partition function (log Z): 0.7685369774703248

Sorted 5' Splice Sites (High to Low Probability):
Position 189: 0.9991983717112494
Position 9412: 0.9928485110403612
Position 7064: 0.9356413827069281
Position 4667: 0.9046041194164365
Position 1184: 0.7832508866020714
Position 15549: 0.7488346999484512
Position 11853: 0.556268965359055
Position 17583: 0.28464163759745426
Position 2077: 0.17340218081662023
Position 2218: 0.16188033116463588
Position 7836: 0.1616939155245481
Position 3031: 0.14577074722758485
Position 3886: 0.14434896548408843
Position 442: 0.13864536615231535
Position 14572: 0.1094564339603741
Position 14797: 0.08352125184065338
Position 13753: 0.061799514904136446
Position 5439: 0.061328045578587106
Position 11062: 0.057749030050614256
Position 6887: 0.04888604257629151
Position 19220: 0.04690668677850274
Position 13143: 0.04230728631541969
Position 5380: 0.029713351674287826
Position 540: 0.02956152381651139
Position 8694: 0.02720705549960982
Position 596: 0.025170262840532663
Position 1844: 0.024023560208733263
Position 11270: 0.022956396119895413
Position 393: 0.022022942895222605
Position 10551: 0.019850093253271393
Position 683: 0.019515082842174458
Position 2423: 0.014913026067137423
Position 6078: 0.01179918046803308
Position 16842: 0.011058601021387029
Position 585: 0.00951731133231637
Position 16273: 0.009254425885937978
Position 6353: 0.008683067999305119
Position 15921: 0.007650750196133563
Position 17190: 0.007128706297229099
Position 8131: 0.006766714540443217
Position 13067: 0.006230867906336674
Position 6868: 0.0051937552195278685
Position 17770: 0.005147412172061777
Position 15206: 0.0037335053244011433
Position 16905: 0.0035337771019033014
Position 881: 0.003308122311185237
Position 426: 0.003090085627298112
Position 706: 0.0030336396920104475
Position 6841: 0.002985576981883754
Position 14052: 0.002738265170480335
Position 13151: 0.0024441560847844653
Position 10865: 0.001401668400257065
Position 1600: 0.0012522586554450383
Position 971: 0.0012007855247664397
Position 1379: 0.0006909261866526753
Position 9945: 0.0006765010062964586
Position 9554: 0.0006716614010631125
Position 10525: 0.0006470052531680165
Position 8596: 0.0004461846807347615
Position 10499: 0.00041941821340970464
Position 199: 0.0002328410008570721
Position 1029: 0.00021820952488819126
Position 1068: 0.00021097218716315428
Position 421: 0.00020219419482621267
Position 601: 0.00018931910830421737
Position 410: 0.00017115074696250296
Position 415: 0.00015407410664172375
Position 1257: 0.00014620446543739025
Position 1415: 0.00014349846500073246
Position 3416: 0.0001403221991283716
Position 87: 0.00011384595704818592
Position 403: 9.322202282610824e-05
Position 680: 8.195741871126397e-05
Position 10543: 7.827344102343817e-05
Position 1189: 6.99093309218375e-05
Position 687: 6.38803197709001e-05
Position 604: 6.352846532400205e-05
Position 330: 5.2510513125155325e-05
Position 10844: 4.675494935982725e-05
Position 846: 4.052516711103247e-05
Position 674: 2.636377243350838e-05
Position 10330: 1.7424754208455795e-05
Position 49: 9.1182649456206e-06
Position 255: 5.716371141431861e-06
Position 41: 5.331418201703546e-06
Position 70: 5.038687382354644e-06
Position 7203: 3.270699463072761e-06
Position 126: 2.529162166865283e-06
Position 214: 2.183488580665963e-06
Position 7080: 1.7148929416525474e-06
