Gene = Wdr82
index = 1190
Annotated 5SS: [  452  5783  9705 12788 13369 13911 14391 15585]
Annotated 3SS: [ 5684  9637 12687 13251 13754 14320 15441 17667]
SMsplice 5SS: [  452  5783  8067  9705 12788 13369 13911 14391 15585]
SMsplice 3SS: [ 5684  7915  9637 12687 13251 13754 14320 15441 17667]
top_k =  500
Partition function (log Z): 5.591063067843679

Sorted 5' Splice Sites (High to Low Probability):
Position 5783: 0.9947869329997647
Position 13369: 0.9748273809856941
Position 14391: 0.9384109016474722
Position 15585: 0.8432704616413901
Position 9705: 0.791062384045775
Position 452: 0.7835681263794537
Position 13911: 0.7587591178679107
Position 8067: 0.6966191820695163
Position 12788: 0.6145835155591655
Position 17754: 0.46522474093959465
Position 10792: 0.3477943852284633
Position 10054: 0.25645181079939816
Position 5348: 0.24659776773839145
Position 165: 0.15253228528685098
Position 8097: 0.13689777134763653
Position 9746: 0.12227132321861252
Position 84: 0.11004494267708465
Position 13893: 0.0726764097240918
Position 13649: 0.06813774300212323
Position 17769: 0.060001295457888314
Position 13888: 0.05348126496375474
Position 18263: 0.051892621825734855
Position 9365: 0.04784754359770184
Position 12317: 0.045608229457297436
Position 15655: 0.04534214065097245
Position 9784: 0.04480234397371574
Position 14017: 0.04460700178674108
Position 2239: 0.039486275702926274
Position 972: 0.038594710234405596
Position 10695: 0.03820923838144528
Position 13795: 0.02944068902677233
Position 336: 0.02931841599122542
Position 13674: 0.028613902364205163
Position 11017: 0.027991658167197744
Position 1799: 0.02374320145883796
Position 13079: 0.022140965277290498
Position 11655: 0.019836104298446795
Position 7297: 0.01920342705097794
Position 15596: 0.017238112271318322
Position 12292: 0.014731119883034336
Position 7922: 0.01467587736278338
Position 13084: 0.01439433183796351
Position 18337: 0.012473418946708574
Position 16355: 0.012131934020857549
Position 872: 0.01179176271740097
Position 1451: 0.011677004012649227
Position 10059: 0.010822731552840916
Position 93: 0.00988369896231264
Position 12794: 0.00921443484970464
Position 9498: 0.00880088404696307
Position 8768: 0.008504558411703736
Position 13607: 0.008011330813630497
Position 6962: 0.007839983711731708
Position 9423: 0.00747553672200689
Position 17480: 0.007096220436549663
Position 762: 0.006872433956062705
Position 4044: 0.006001760684542506
Position 4983: 0.005045092013848515
Position 13541: 0.0047121625641604195
Position 16745: 0.004535804836832224
Position 1094: 0.004472728045465715
Position 15639: 0.0038844242462474756
Position 11478: 0.0038080762428011044
Position 15214: 0.0027873595374088597
Position 169: 0.002725468428342331
Position 10994: 0.0025245539948386395
Position 14751: 0.0022668028566061984
Position 14482: 0.001986366539739648
Position 13500: 0.0019491620405686803
Position 11066: 0.0019061711441527409
Position 17404: 0.0018896094492275378
Position 9408: 0.001873564883305661
Position 16256: 0.0018152973452185634
Position 10858: 0.001792950862251498
Position 11365: 0.0017439567089779168
Position 150: 0.001700914752049573
Position 9146: 0.0016119954732105972
Position 6660: 0.0015704158204355313
Position 17725: 0.0014296725294895105
Position 6573: 0.001424420576679813
Position 8037: 0.001407543285926648
Position 7417: 0.0013246434752593528
Position 7511: 0.0012687761041203904
Position 13624: 0.001235357979283183
Position 19386: 0.0011503867765309606
Position 11221: 0.0011390879946932193
Position 7134: 0.0010415607451198378
Position 11186: 0.0010333474737135014
Position 8896: 0.0010252423912101055
Position 8092: 0.001021510229763116
Position 15659: 0.0010005645662159207
Position 7864: 0.000992484534962727
Position 6462: 0.0009066818866438548
Position 14450: 0.00082480235561363
Position 16856: 0.000798906459148685
Position 14468: 0.0007869575964593891
Position 13986: 0.00077624925203896
Position 13574: 0.0007009722129468233
Position 14091: 0.0006238020776316318
Position 7047: 0.0006155566432966512
Position 5938: 0.0005704933521852186
Position 53: 0.0005647090975607797
Position 8598: 0.0005485582905598855
Position 16275: 0.0005206739439708978
Position 9419: 0.0005189970509148699
Position 198: 0.0004455426597984578
Position 7313: 0.0004183690842781818
Position 7962: 0.00040389347334661907
Position 14510: 0.0003786387455926627
Position 14870: 0.00031871635382219136
Position 17493: 0.00024064967413850745
Position 14936: 0.00022153170014224864
Position 327: 0.0002139515940168389
Position 13336: 0.00020790567241538643
Position 13715: 0.0001945856847277068
Position 13890: 0.00017521561033359258
Position 1824: 0.0001561675580284704
Position 16129: 0.00015288027041501323
Position 396: 0.00015122077006699732
Position 13781: 0.0001166514620939706
Position 14405: 0.00010566025591968956
Position 101: 9.979659544231799e-05
Position 117: 8.824992033539194e-05
Position 1538: 7.32521842630171e-05
Position 98: 6.305814096214057e-05
Position 13571: 5.934325114817612e-05
Position 157: 5.508397870557255e-05
Position 1772: 5.0600338283708266e-05
Position 768: 5.009136211683448e-05
Position 479: 4.1315183933817796e-05
Position 615: 4.101628090894864e-05
Position 754: 3.2563752490283646e-05
Position 847: 3.18977678173266e-05
Position 13814: 2.402937100004687e-05
Position 309: 2.211271045444314e-05
Position 338: 1.554011686744956e-05
Position 1086: 1.4837384075378198e-05
Position 818: 1.4193364138615661e-05
Position 628: 1.3394455476589397e-05
Position 622: 5.235790995213127e-06
Position 810: 3.7672279902092762e-06
Position 458: 3.5997305989254634e-06
Position 426: 2.7986037642550813e-06
Position 823: 2.369247837889745e-06
Position 464: 2.3266288468094633e-06
Position 472: 2.170398647131419e-06
Position 805: 1.857992599751313e-06
Position 545: 1.459572475214821e-06
Position 379: 1.4111070712788808e-06
Position 456: 1.132948911594715e-06
Position 499: 1.0101624838166097e-06
Position 542: 6.822278077198434e-07
Position 630: 3.6248265863583185e-07
Position 506: 2.2357340094832703e-07
Position 582: 1.0296105166442004e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 9637: 0.976636711102483
Position 5684: 0.9687986854542934
Position 13251: 0.9596842491738777
Position 13754: 0.9354729975657607
Position 14320: 0.9347748744422315
Position 15441: 0.8987435762285795
Position 17667: 0.7311020952025122
Position 12687: 0.6237979504088699
Position 7915: 0.4330952648320278
Position 5275: 0.2109683768443877
Position 7967: 0.19532805827123195
Position 19300: 0.18398131387800862
Position 10625: 0.16610297000577334
Position 18838: 0.13688378563189751
Position 18204: 0.12483418962625235
Position 9975: 0.12293638447258337
Position 13488: 0.11329315021042335
Position 10743: 0.10704857084135982
Position 9939: 0.1031301567897589
Position 18925: 0.1010490580792631
Position 7998: 0.09420907490991
Position 19566: 0.07816925641550013
Position 7864: 0.0689655753141582
Position 17827: 0.05734388530803365
Position 10550: 0.04585642946284974
Position 270: 0.040590089949231106
Position 10887: 0.037667136926681485
Position 5215: 0.035629431030675354
Position 9300: 0.032802799616998765
Position 10683: 0.03246498157142574
Position 718: 0.027116028914984564
Position 12199: 0.02701187147393206
Position 12128: 0.025668539807482398
Position 7815: 0.024155045273183105
Position 2112: 0.023676754443374578
Position 15414: 0.023531455669161868
Position 273: 0.022573093965525554
Position 1622: 0.022343410172918892
Position 18972: 0.02215522147748873
Position 9214: 0.020654395128303155
Position 7214: 0.019970662270450964
Position 5499: 0.01763906665815395
Position 11533: 0.016322701164599225
Position 12927: 0.015411982251235566
Position 9857: 0.014102777095881114
Position 7759: 0.013905721279593157
Position 10654: 0.013607789074486855
Position 379: 0.013405636944412477
Position 17604: 0.012832119613189934
Position 16184: 0.012826284020235517
Position 14292: 0.01223707037656757
Position 18796: 0.012084945487529839
Position 12893: 0.011474453324953738
Position 818: 0.01118143651703017
Position 19134: 0.011166779236208109
