Gene = Cd19
index = 234
Annotated 5SS: [ 141  629 1099 1499 2819 3108 3449 3871 4093 4250 4405 4553 5306 5533]
Annotated 3SS: [ 361  903 1219 2707 3058 3359 3768 3990 4180 4347 4495 5218 5425 5698]
SMsplice 5SS: [ 141  437  629 1099 1499 3449 4093 4250 4553 5306 5533]
SMsplice 3SS: [ 361  538  903 1219 3359 3990 4180 4347 5218 5425 5698]
top_k =  500
Partition function (log Z): 9.993724597962022

Sorted 5' Splice Sites (High to Low Probability):
Position 3449: 0.946003087818299
Position 1099: 0.9216694696981266
Position 141: 0.8975623114884662
Position 4093: 0.8881272375447615
Position 5306: 0.8526972913535378
Position 4250: 0.8433747664800167
Position 629: 0.8062214200559809
Position 1499: 0.7640350459033066
Position 437: 0.6513401403869513
Position 4553: 0.649337217247665
Position 5533: 0.5496544571029148
Position 3871: 0.44770375422837466
Position 3108: 0.263522780786743
Position 5588: 0.1551242005870898
Position 1494: 0.13453953123644172
Position 4405: 0.12651989617508783
Position 4271: 0.10230486905481477
Position 4417: 0.09811956537681273
Position 2819: 0.06537711538277867
Position 1742: 0.05176213474388758
Position 134: 0.039687283153943285
Position 3689: 0.03840097386330686
Position 1309: 0.03759798326737879
Position 161: 0.03587004280871074
Position 1369: 0.03438854968444033
Position 659: 0.028260051183830518
Position 2610: 0.02797595323889544
Position 3405: 0.024228301875840904
Position 1483: 0.020420374062582878
Position 5066: 0.019321347364442513
Position 3264: 0.017997108046148222
Position 429: 0.01589512734540347
Position 4995: 0.014359835242501456
Position 1032: 0.01399114003881041
Position 1004: 0.013989853077649715
Position 4466: 0.009981331537571353
Position 5144: 0.008423705118207465
Position 1264: 0.006735574023645815
Position 983: 0.006346943488415759
Position 2948: 0.006315578033660545
Position 5525: 0.005779394200065099
Position 1380: 0.005607453620383547
Position 1050: 0.005561237447732151
Position 2503: 0.005481507031306099
Position 4083: 0.005475167045951996
Position 474: 0.0050945185087031344
Position 4515: 0.0048159669955218564
Position 759: 0.004353783535638205
Position 4266: 0.003907284915206631
Position 1330: 0.0029386695369297776
Position 965: 0.002935549657690822
Position 2662: 0.0025429180753196562
Position 5514: 0.002362129146698003
Position 5765: 0.002239857004218913
Position 496: 0.0018918254591539722
Position 1878: 0.0016929281653827192
Position 4255: 0.0016096327555147618
Position 640: 0.0015925147229764803
Position 98: 0.0012409083136645292
Position 4409: 0.001228006945264691
Position 71: 0.0011567198910016503
Position 2220: 0.001041319254555125
Position 2981: 0.00103644964003614
Position 1714: 0.0008766158838814872
Position 30: 0.0008411072285719196
Position 3168: 0.0007267276150762772
Position 4275: 0.0005276861857138981
Position 1752: 0.0005106734539348643
Position 2638: 0.00047008155028763926
Position 5974: 0.0004585535218602382
Position 5791: 0.0004041021548215692
Position 501: 0.0004029309049955793
Position 780: 0.00035413140066823604
