Gene = Ankrd50
index = 124
Annotated 5SS: [  174  2154 21945]
Annotated 3SS: [  859 21714 32338]
SMsplice 5SS: [  174  4661 16612 21945 30804]
SMsplice 3SS: [ 4492 16472 21714 30668 32338]
top_k =  500
Partition function (log Z): -17.132214951347528

Sorted 5' Splice Sites (High to Low Probability):
Position 174: 0.9942309062971657
Position 4661: 0.8707412371340127
Position 21945: 0.5517184146205704
Position 2154: 0.23534247504753372
Position 6151: 0.2023028744869022
Position 985: 0.1194874254810195
Position 793: 0.06613228042285114
Position 1577: 0.05823396967829409
Position 3177: 0.046429500455651425
Position 763: 0.036921342657524364
Position 973: 0.029132701788298247
Position 724: 0.012490001120361065
Position 1159: 0.010621208053985339
Position 2168: 0.005453916013880204
Position 606: 0.002087871129223717
Position 755: 0.001963814516765385
Position 3010: 0.0017700367583487783
Position 6100: 0.0017626847983174417
Position 6132: 0.0016979310232166757
Position 571: 0.0014658209384474962
Position 453: 0.0013143155933691697
Position 94: 0.00122885779606878
Position 914: 0.0012072199456243343
Position 944: 0.001160243632674639
Position 645: 0.0010500283587081944
Position 2691: 0.0005024358460433414
Position 1582: 0.0004924255383133649
Position 2889: 0.0004397587675243745
Position 1040: 0.00043640015872534736
Position 1867: 0.0003038175211032192
Position 233: 0.00024875946428618576
Position 488: 0.0002202722591293487
Position 767: 0.00020807252395176791
Position 598: 0.00019050490535105658
Position 610: 0.000182205296587937
Position 807: 0.0001792175448839569
Position 1522: 0.00011250251860573883
Position 620: 0.00010627277914206563
Position 1147: 9.468005493284805e-05
Position 2681: 7.331899458266017e-05
Position 5385: 7.252067543118152e-05
Position 134: 6.416049852767392e-05
Position 210: 4.856857251544832e-05
Position 1946: 4.767866804449756e-05
Position 665: 4.515467691268336e-05
Position 957: 2.7261543162495418e-05
Position 781: 2.379785236247752e-05
Position 630: 1.1847848962380334e-05
Position 154: 1.0487348108624522e-05
Position 526: 9.41148105482619e-06
Position 341: 8.496376730296738e-06
Position 392: 7.875984908658574e-06
Position 636: 6.386349724363229e-06
Position 492: 4.380101221903765e-06
Position 1127: 3.2333972256153015e-06
Position 2387: 2.9698379886261306e-06
Position 543: 2.861966380534087e-06
Position 742: 1.853652119498667e-06
Position 689: 1.6076105228702841e-06
Position 929: 1.5643482235261065e-06
Position 674: 1.0342315508295238e-06
Position 51: 8.549259684207227e-07
Position 797: 6.248760318700175e-07
Position 408: 2.580882198546065e-07
Position 337: 2.1168236484593146e-07
Position 18: 9.19451733220861e-08
Position 324: 4.767224256962005e-08
Position 691: 2.2970123585968826e-08
Position 27: 1.6272867647391126e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 21714: 0.9285347157111492
Position 4492: 0.631652859772683
Position 23115: 0.5517184146205704
Position 6006: 0.21048498950748362
Position 2065: 0.18232150525508475
Position 859: 0.15886414036514798
Position 4369: 0.1427473337606533
Position 4436: 0.09711935983351802
Position 1276: 0.07213956209423393
Position 645: 0.07120610674980911
Position 3101: 0.05115590002010416
Position 486: 0.04542079595869618
Position 1922: 0.016155515520693536
Position 1870: 0.015496432691520033
Position 8501: 0.007209308289404581
Position 1984: 0.007187440792323416
Position 5923: 0.00588917630782126
Position 1941: 0.005816170107776418
Position 7677: 0.005107530986247443
Position 1446: 0.0040724381898874585
Position 1755: 0.003921890252188112
Position 1908: 0.0035441913452030124
Position 1743: 0.0034077955349159704
Position 1026: 0.003324291803414475
Position 689: 0.0028977853661994847
Position 1934: 0.002813881942934715
Position 889: 0.0024081777801278686
Position 7717: 0.0021991694231990712
Position 6371: 0.0020266550181893468
Position 5309: 0.0017046221981081506
Position 4965: 0.001523554837094688
Position 2873: 0.0014728904136809017
Position 1097: 0.00128427626515539
Position 7241: 0.0012532956839064453
Position 5901: 0.001059140660174386
Position 1044: 0.0010498164395865046
Position 6951: 0.0010365386474544137
Position 2374: 0.0008428030550537576
Position 9234: 0.0007625946810748472
Position 5586: 0.0007610067300183032
Position 1191: 0.0006893041535863339
Position 2721: 0.0006725324631172155
Position 9281: 0.0006546092241511198
Position 4295: 0.0006434226826645714
Position 1783: 0.0005895745850097923
Position 4258: 0.0005879367140021163
Position 649: 0.0005671315612752622
Position 5529: 0.0005139913200509988
Position 5420: 0.00047421917603743296
Position 6909: 0.0003886468027212834
Position 1239: 0.0003882785545095495
Position 4739: 0.000350318254755692
Position 584: 0.0003362402625655503
Position 7524: 0.0002872320725955021
Position 2740: 0.00028570959815349785
Position 2571: 0.0002596982971873568
Position 6676: 0.00023432545060966825
Position 6147: 0.00019452757393002048
Position 6568: 0.00018705924406071185
Position 609: 0.0001790441572501562
Position 2792: 0.00017203913149096696
Position 969: 0.0001676449464289952
Position 345: 0.0001403762508882333
Position 1007: 0.0001371666145094522
Position 452: 0.00013301168525353717
Position 913: 0.00012944311477357804
Position 2517: 0.00011393100830005851
Position 2608: 9.352827345884766e-05
Position 264: 8.852217025541039e-05
Position 1304: 8.396857042476171e-05
Position 432: 8.349587784379371e-05
Position 3580: 8.098765036162676e-05
Position 559: 7.709506357779963e-05
Position 317: 7.649251489670238e-05
Position 835: 7.179119133115253e-05
Position 697: 5.697120812826244e-05
Position 972: 5.6677817513275445e-05
Position 1328: 4.850000484259716e-05
Position 1359: 4.663757981447793e-05
Position 6056: 2.8935920017681948e-05
Position 700: 2.3817799984541487e-05
Position 1068: 2.2070167126382832e-05
Position 752: 1.8520548317078203e-05
Position 511: 1.3036734689051473e-05
Position 1596: 1.3029556518380897e-05
Position 469: 1.18147305174015e-05
Position 1062: 1.1446824980938872e-05
Position 563: 1.101223656125332e-05
Position 508: 8.387740250670297e-06
Position 1009: 7.806186261584196e-06
Position 350: 7.083056584861327e-06
Position 723: 5.8673599493353524e-06
Position 982: 4.455482110391742e-06
Position 596: 4.202143390884555e-06
Position 449: 2.9046220188529886e-06
Position 781: 2.6950290150466587e-06
Position 408: 1.931328856069935e-06
Position 389: 1.648191832604466e-06
Position 371: 1.2027840256570944e-06
Position 543: 1.1459019668669567e-06
Position 620: 1.0011723021341954e-06
Position 237: 9.231124595770372e-07
Position 717: 8.75256111681677e-07
Position 2244: 5.896678175231114e-07
Position 331: 2.440408088785137e-07
Position 362: 1.6649431216726503e-07
Position 1707: 9.558345778212785e-09
Position 375: 1.97373331283131e-09
Position 373: 1.3552137455949475e-09
Position 386: 1.3368017536907874e-09
Position 190: 8.438100938422888e-10
Position 187: 5.528303074544799e-10
Position 213: 4.898470027742826e-10
Position 89: 3.2275782499957075e-10
Position 534: 2.890490389300731e-10
Position 159: 2.6388425800097234e-10
Position 166: 1.087240074900258e-10
Position 218: 9.7664297758835e-11
Position 83: 9.32749802928907e-12
Position 106: 2.964482546583467e-12
Position 173: 6.284680505845754e-13
Position 100: 5.475664487492818e-13
Position 152: 5.325973763468909e-13
Position 198: 4.456275195289159e-13
Position 201: 3.592861508470985e-13
