Gene = Spn
index = 1015
Annotated 5SS: [77]
Annotated 3SS: [455]
SMsplice 5SS: [77]
SMsplice 3SS: [874]
top_k =  500
Partition function (log Z): -7.757611277678141

Sorted 5' Splice Sites (High to Low Probability):
Position 77: 0.7586908343239106
Position 1021: 0.613603021068286
Position 1685: 0.14549804122305368
Position 40: 0.13460627878441972
Position 100: 0.04123892968459638
Position 85: 0.03957115769249117
Position 2984: 0.024445375273050674
Position 1453: 0.023143787703583298
Position 3172: 0.018874136123189555
Position 1209: 0.014672877763597937
Position 2368: 0.013193441324318253
Position 171: 0.012814392681821449
Position 163: 0.01030982347145178
Position 2944: 0.00848373200211932
Position 1082: 0.007786488133788671
Position 2713: 0.005710877142194756
Position 2789: 0.0026327080948341792
Position 602: 0.0023511242990761788
Position 258: 0.001454238247892286
Position 535: 0.0013147978862561658
Position 3599: 0.0012810050076515864
Position 3398: 0.0011506205275757298
Position 645: 0.0006813091440527136
Position 3702: 0.0006512639998060505
Position 3776: 0.0004903688110013738
Position 108: 0.0002054605118384462
Position 456: 0.00019149095360650973
Position 2610: 0.00012948449358885837
Position 135: 6.887838568654496e-05
Position 384: 4.987379650746252e-05
Position 634: 4.646374151298617e-05
Position 805: 4.601040731846679e-05
Position 640: 3.789188503855442e-05
Position 437: 2.9707475628600373e-05
Position 411: 2.60748478947635e-05
Position 1229: 1.537509538749502e-05
Position 2605: 1.3883146910961727e-05
Position 758: 1.2133832487948433e-05
Position 778: 1.1172757556459045e-05
Position 1156: 1.0399302603890072e-05
Position 264: 1.0363165426341176e-05
Position 288: 9.796131763409204e-06
Position 57: 5.56212537023581e-06
Position 347: 4.843979250401608e-06
Position 1243: 3.9074663220697336e-06
Position 703: 3.498942748706498e-06
Position 1009: 3.4309000468707537e-06
Position 847: 3.0501600108682312e-06
Position 10: 2.4524366511083322e-06
Position 973: 2.335723190660383e-06
Position 1040: 2.3000904001317442e-06
Position 956: 2.116693590034297e-06
Position 529: 1.8037869966391482e-06
Position 1037: 8.938799554253029e-07
Position 854: 6.398153791430767e-07
Position 551: 5.746969339432932e-07
Position 1065: 3.888415075675658e-07
Position 304: 1.680248995985486e-08
Position 237: 1.043938703643598e-08
Position 280: 7.710323830455741e-09
Position 179: 7.504852169637774e-09
Position 291: 7.260663630499788e-09
Position 372: 3.667033036583531e-09
Position 144: 3.1299308413279473e-09
Position 397: 1.8920702173978066e-09
Position 429: 8.513376007718422e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 874: 0.7389677430058238
Position 3247: 0.1094078722269322
Position 3488: 0.10877815794628447
Position 2836: 0.09577962064030351
Position 1111: 0.07270378070936145
Position 2655: 0.05604452868296098
Position 3135: 0.05389414880552513
Position 4118: 0.053870754671483896
Position 2518: 0.04912274879793488
Position 1508: 0.04315760811189909
Position 1308: 0.040230970702177404
Position 2711: 0.04019460131154852
Position 1601: 0.03622875330281965
Position 2127: 0.03388383709823598
Position 2687: 0.025973763286525436
Position 801: 0.025212697101307344
Position 1575: 0.02185128112776227
Position 3308: 0.018065195972560247
Position 1505: 0.017978510279953928
Position 949: 0.01571046043428026
Position 1827: 0.015458694934206069
Position 1156: 0.013799160336125584
Position 2062: 0.013346586826315518
Position 1587: 0.012625977272501226
Position 1956: 0.011534663507920206
Position 1708: 0.011274936251024067
Position 455: 0.011238601508837476
Position 2841: 0.010791000159434612
Position 1057: 0.00840973109641402
Position 3543: 0.007979297473736588
Position 2415: 0.007622879887703224
Position 3929: 0.006601527675528435
Position 2273: 0.006345967902162775
Position 3317: 0.006155328016906724
Position 1534: 0.005331613661952556
Position 1605: 0.005006139254891957
Position 889: 0.004142230317752006
Position 2493: 0.003016782268076084
Position 2856: 0.0029338716290529857
Position 2015: 0.002723919448061711
Position 489: 0.0027130829553465886
Position 835: 0.002712319489138449
Position 4078: 0.002675624777765263
Position 916: 0.002515392015374292
Position 901: 0.0024273489174882735
Position 1208: 0.0022045163247911463
Position 2012: 0.001981838839424166
Position 534: 0.001964809660746499
Position 1645: 0.0018865511415154985
Position 595: 0.0018263637467678252
Position 1166: 0.0017634928643790737
Position 1684: 0.0016055472704935422
Position 304: 0.001587451858298374
Position 1343: 0.0015800273633137197
Position 3948: 0.0014981896201687354
Position 1118: 0.001474665902273394
Position 1585: 0.0013814929618107873
Position 3655: 0.0013766757553769669
Position 3562: 0.0013723415469175846
Position 1581: 0.0013020268130963459
Position 1465: 0.0012620578737861446
Position 1310: 0.0012434983667341715
Position 3063: 0.0012164267947925346
Position 1432: 0.001207480811503998
Position 1163: 0.0012068406554241377
Position 2202: 0.0011551325436312562
Position 2392: 0.0011074998022886544
Position 850: 0.0010619127233957076
Position 3755: 0.0010503649011820522
Position 747: 0.0009602052232485187
Position 3492: 0.000950835516259017
Position 1192: 0.0009433477024836748
Position 3041: 0.000935427323384269
Position 764: 0.0009069508210433632
Position 2535: 0.0008239544282838705
Position 1612: 0.0007538243574279885
Position 2233: 0.0007195203130285692
Position 1426: 0.0007149452250072271
Position 805: 0.0005973600182086008
Position 2339: 0.0005600477867412795
Position 2433: 0.0005121631308380867
Position 161: 0.0004871028949973258
Position 1925: 0.000477173542094996
Position 1136: 0.00047433839532391606
Position 2276: 0.0004203457870161029
Position 1651: 0.0003837831321334148
Position 1021: 0.0003284506712944311
Position 1452: 0.0002312300207232626
Position 1524: 0.0002238772438452828
Position 144: 0.00020321096899930145
Position 1390: 0.0001600815175974882
Position 1351: 0.00013380113510847846
Position 1348: 0.0001311777534632256
Position 956: 0.00010495051346087195
Position 928: 0.00010479559403425064
Position 1468: 0.00010190798119800102
Position 2297: 0.00010173562459003108
Position 983: 9.298187296355573e-05
Position 1408: 7.068870303729532e-05
Position 1317: 5.911747306069638e-05
Position 812: 4.2539125773746046e-05
Position 1479: 3.4239985567731974e-05
Position 854: 2.833953792770112e-05
Position 786: 1.2586796551778236e-05
Position 1410: 7.162883202559108e-06
Position 816: 5.273954441078202e-06
Position 359: 5.219149293914866e-06
Position 770: 4.761435228364184e-06
Position 379: 4.73580784737522e-06
Position 558: 3.708326565764519e-06
Position 649: 3.4448665674151196e-06
Position 372: 3.336306235356057e-06
Position 690: 3.2313015870731513e-06
Position 1678: 3.0146435609594884e-06
Position 703: 2.7038981381220035e-06
Position 153: 2.513204348649226e-06
Position 1082: 1.6569110034998252e-06
Position 823: 1.5042626098151518e-06
Position 655: 1.4110199884827103e-06
Position 547: 1.1522156219283142e-06
Position 411: 8.612613582314547e-07
Position 998: 6.687831820162426e-07
Position 121: 6.329717475449182e-07
Position 211: 5.481067337010762e-07
Position 130: 4.4149847214779835e-07
Position 677: 4.284445397874875e-07
Position 175: 3.072131893755032e-07
Position 184: 2.472692735605119e-07
Position 243: 9.52132829775741e-09
Position 551: 6.400327711411563e-09
Position 216: 3.0096756990374655e-09
Position 384: 1.8907013166538726e-09
Position 314: 1.7194228146927517e-09
Position 167: 1.674487995282068e-09
Position 186: 1.5324140458411953e-09
Position 310: 1.5268735380167677e-09
Position 391: 3.692393808753492e-11
Position 613: 3.609849262948975e-11
