Gene = Gorab
index = 517
Annotated 5SS: [  147  6858  9079 11260]
Annotated 3SS: [ 6499  8976 11118 16971]
SMsplice 5SS: [  147  3494  6606  6862  9079 11260 15338]
SMsplice 3SS: [ 3384  6499  6698  8976 11118 15129 16971]
top_k =  500
Partition function (log Z): 3.134373540983062

Sorted 5' Splice Sites (High to Low Probability):
Position 11260: 0.9999686906479903
Position 147: 0.9883689582564045
Position 9079: 0.9543214761612934
Position 6862: 0.6861013942859191
Position 6606: 0.6501334858348602
Position 3494: 0.6342585818875692
Position 15338: 0.49177679659068635
Position 4622: 0.23218507068745647
Position 7131: 0.2095707589961359
Position 15360: 0.1729808315737298
Position 14059: 0.16793566779720687
Position 6808: 0.1374399006431901
Position 2555: 0.11552837253842402
Position 10081: 0.10917952697611531
Position 9636: 0.09228878370562393
Position 2275: 0.08704582746284399
Position 17168: 0.0567275840961718
Position 851: 0.05366960949645514
Position 9875: 0.04701038363190215
Position 15503: 0.04581400131804576
Position 9042: 0.044605033358662324
Position 660: 0.031342835668911426
Position 9860: 0.026627283001916215
Position 6163: 0.020769398888600677
Position 7339: 0.019536688458788663
Position 910: 0.019011322675661184
Position 6858: 0.01805040885616247
Position 15575: 0.01593077138881636
Position 9789: 0.015392785495591222
Position 3960: 0.013965410602454476
Position 6033: 0.013663219163559627
Position 5629: 0.01225037567915122
Position 15693: 0.012081656477726174
Position 454: 0.011004564350100889
Position 672: 0.009547221689534837
Position 3489: 0.009089087134194547
Position 10411: 0.008960117608269572
Position 13301: 0.008706307402145579
Position 10214: 0.006683171037212749
Position 14776: 0.006253659567246574
Position 1320: 0.0061151412401896435
Position 13030: 0.005906914125847906
Position 12429: 0.005349886933257014
Position 10415: 0.004954744496023101
Position 15821: 0.004758138452155343
Position 10230: 0.004678685846543445
Position 2482: 0.004265616394755351
Position 15612: 0.004211119798378067
Position 5625: 0.0041057121161631694
Position 2675: 0.003980798050868659
Position 367: 0.0035845644240136373
Position 937: 0.003242449075708045
Position 11785: 0.003136225720440917
Position 557: 0.0030609542092850223
Position 15057: 0.002928526481201962
Position 9314: 0.002900546136497967
Position 5292: 0.0026711354947752527
Position 2741: 0.0025544385064156755
Position 15519: 0.002528917674634707
Position 168: 0.0023145486684807252
Position 6105: 0.0020353676773594382
Position 10158: 0.002018247141876949
Position 152: 0.002000792083790035
Position 799: 0.0019682837179108292
Position 10469: 0.001927664417419081
Position 9256: 0.001647206597318066
Position 17450: 0.0015644836733205954
Position 1575: 0.001302980854852064
Position 3587: 0.0011299333655572185
Position 4585: 0.0009492637699686666
Position 14469: 0.0008357837416424875
Position 1568: 0.0008337469127723187
Position 13474: 0.0007629389115495606
Position 4394: 0.0006500696761464176
Position 1473: 0.0005926639824781825
Position 5288: 0.0005247636219353335
Position 2745: 0.0005106635763056032
Position 1535: 0.0005081006448130741
Position 1727: 0.0004993706430136072
Position 5360: 0.0004926911208671051
Position 6835: 0.00048337380494724725
Position 3647: 0.0004813677861714842
Position 1089: 0.00047666328591290766
Position 975: 0.0004599763271443443
Position 1908: 0.0004408364119787438
Position 437: 0.00042221386785364003
Position 6916: 0.0004181047410737789
Position 9318: 0.00024406672825736764
Position 9499: 0.00014484486930721368
Position 257: 0.00010320890626187417
Position 13108: 5.498951439982106e-05
Position 434: 5.426879942222105e-05
Position 240: 5.366443901289113e-05
Position 9351: 5.1092559660465396e-05
Position 524: 5.034587521301746e-05
Position 631: 3.911833067931479e-05
Position 68: 2.1803784093641795e-05
Position 175: 2.1565510902480814e-05
Position 535: 1.8781348123588037e-05
Position 271: 1.528689552169891e-05
Position 604: 1.4816136243823413e-05
Position 254: 1.143980309456052e-05
Position 182: 1.0406366549064577e-05
Position 554: 7.866084674734933e-06
Position 207: 7.831786869808806e-06
Position 447: 7.515660921604883e-06
Position 1041: 5.9494920479994345e-06
Position 154: 4.5651563467648155e-06
Position 621: 4.2948371798067974e-06
Position 352: 3.1729921365852953e-06
Position 1222: 2.9493526811969308e-06
Position 863: 2.255936804156556e-06
Position 308: 2.204886958704742e-06
Position 1643: 2.0451201273049606e-06
Position 1101: 2.013444244956319e-06
Position 221: 1.8780536850305907e-06
Position 493: 1.8062007322005106e-06
Position 201: 1.6676899699779233e-06
Position 11381: 1.6462743046920039e-06
Position 12945: 1.465262461504966e-06
Position 11364: 6.400107657753594e-07
Position 14: 6.048518386162821e-07
Position 170: 5.625928199585816e-07
Position 11511: 4.464062017308026e-07
Position 37: 3.336307345947313e-07
Position 20: 3.689562785515328e-08
Position 30: 2.7624596159982198e-08
Position 28: 1.1240868929353329e-08
Position 273: 1.3909548496350057e-09
Position 344: 1.1094167068375087e-09
Position 326: 7.7886098531195e-10
Position 11245: 3.568313171989372e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 8976: 0.9993945177672197
Position 11118: 0.9961351925084955
Position 16971: 0.8879813994293103
Position 6499: 0.7675869046266851
Position 6698: 0.6996397011766871
Position 3384: 0.5874019753013365
Position 15129: 0.4777426440014809
Position 4487: 0.14140891182354146
Position 15210: 0.1390604332220955
Position 15463: 0.12764032954300245
Position 9942: 0.12283692150379696
Position 7004: 0.11174699969002888
Position 7050: 0.10485312151506643
Position 13955: 0.10388906812865034
Position 2392: 0.08377691595365577
Position 2186: 0.07848309158105228
Position 735: 0.07767443553314635
Position 4535: 0.04837433201039138
Position 9542: 0.04835845729792734
Position 3313: 0.039383700327126195
Position 9700: 0.0390696858660849
Position 13865: 0.03031895911643448
Position 5951: 0.030265647048449567
Position 13972: 0.0289841621150737
Position 9635: 0.026095183863300977
Position 4352: 0.023610003561631704
Position 510: 0.023364829434270287
Position 6467: 0.02141816977590387
Position 9548: 0.02137524820518439
Position 15194: 0.01928416166797951
Position 14987: 0.018776588337443167
Position 320: 0.017646879818342207
Position 10314: 0.01464650754472751
Position 15151: 0.013642377223416711
Position 14943: 0.013425972236676369
Position 14271: 0.01265322052483884
Position 2473: 0.01227224969756404
Position 9752: 0.012056890158355281
Position 17575: 0.011553025572026141
Position 9498: 0.011258701337904797
Position 5491: 0.011057382187599111
Position 3885: 0.010058176206751963
Position 4264: 0.009414902595031029
Position 15436: 0.009384469039128812
Position 9740: 0.009142869878717645
Position 3328: 0.008877697882045425
Position 17026: 0.008789957826933398
Position 18018: 0.00799473663127493
Position 4458: 0.0072069292562108485
Position 18224: 0.0069612785950997885
Position 2613: 0.00679841213387152
Position 2409: 0.006700600849098165
Position 7072: 0.0065822287377515065
Position 12894: 0.006235917323279849
Position 9579: 0.006220982012292295
Position 6026: 0.006202338681070173
Position 523: 0.005621026940915048
Position 11477: 0.005516377842928263
Position 14668: 0.005019506070863449
Position 12356: 0.004940975647538033
Position 18318: 0.004758864216610492
Position 11456: 0.004655222769276082
Position 1823: 0.004621029349435337
Position 17876: 0.004537200760687862
Position 18429: 0.004499115191280601
Position 16709: 0.004480614478995072
Position 14014: 0.004461874022807718
Position 17907: 0.004301561666124096
Position 5527: 0.0038929125983850174
Position 13356: 0.003886988968770229
Position 2357: 0.0038852012245206417
