Gene = Pdzd9
index = 806
Annotated 5SS: [ 178 1964 7507]
Annotated 3SS: [1783 7316 9980]
SMsplice 5SS: [  178  7507 10071 10660]
SMsplice 3SS: [ 7316  9980 10464 10748]
top_k =  500
Partition function (log Z): -7.393379039855608

Sorted 5' Splice Sites (High to Low Probability):
Position 7507: 0.915669800064671
Position 10660: 0.8194464676115262
Position 178: 0.570169849494182
Position 1964: 0.41747293411372055
Position 8432: 0.34533802718733464
Position 10071: 0.33194443688000286
Position 357: 0.2833523162377944
Position 10363: 0.1779757812118082
Position 10080: 0.1595032019839379
Position 10137: 0.15745700806131296
Position 2990: 0.12407040106324525
Position 51: 0.07886247423834156
Position 10099: 0.06783595331661292
Position 10355: 0.05841692370426448
Position 4851: 0.04050586699212529
Position 201: 0.02990466448381069
Position 1816: 0.02852586876879429
Position 2307: 0.027041858181825664
Position 10381: 0.024192234537141356
Position 10831: 0.023889873241026666
Position 10655: 0.021930639117331428
Position 5813: 0.020588600580837887
Position 1179: 0.020307202156317945
Position 5318: 0.01906017588198713
Position 3917: 0.013195476808686676
Position 3029: 0.013030700446765346
Position 10339: 0.010662500024313475
Position 9373: 0.010293956105622504
Position 798: 0.009547472929437242
Position 10062: 0.008315533237501149
Position 1295: 0.007742122484568844
Position 967: 0.0047644373868848166
Position 1563: 0.0043598024946995
Position 1460: 0.004222115367839127
Position 90: 0.0036353516786582682
Position 64: 0.0024183734708534267
Position 2428: 0.002254807315988907
Position 10838: 0.0021649564904661703
Position 83: 0.002040013673511649
Position 266: 0.0014909294736579612
Position 1109: 0.0014609090637761836
Position 597: 0.0014515881051995183
Position 751: 0.0014500970612295904
Position 638: 0.0014326017530125882
Position 1035: 0.001280258997152131
Position 518: 0.0011394453569689102
Position 619: 0.0011152338218899367
Position 819: 0.0010554590278903805
Position 1299: 0.0010551137212581282
Position 347: 0.0009384090781495792
Position 361: 0.0005335307827134123
Position 3851: 0.00033271541700071914
Position 4267: 0.0003118708241882732
Position 10875: 0.00029341401992892297
Position 1834: 0.00025552253755268265
Position 3259: 0.0001971118700362538
Position 313: 0.00018828181336248557
Position 243: 0.0001791928298965771
Position 1699: 0.0001659510894664392
Position 2894: 0.00014140014844274212
Position 41: 0.00011989115201185934
Position 1549: 8.469996143179077e-05
Position 502: 8.103912516008285e-05
Position 3264: 5.58034996738094e-05
Position 255: 5.2070731797984936e-05
Position 272: 4.576741695613679e-05
Position 213: 3.9509369431600224e-05
Position 480: 3.449577149504335e-05
Position 775: 6.037482027524079e-07
Position 285: 3.3428624377039493e-07
Position 677: 2.7177298494527096e-07
Position 443: 2.611110515170706e-07
Position 738: 2.407989019444517e-07
Position 320: 1.0779440016413267e-07
Position 3: 1.0418032302789972e-07
Position 289: 5.816962528556748e-08
Position 331: 2.321038853976636e-08
Position 402: 2.505797741345115e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 7316: 0.8468244371048939
Position 10464: 0.7538846727745983
Position 9980: 0.7438940523644255
Position 10748: 0.4226849772964921
Position 10724: 0.2876090624485588
Position 8229: 0.25021600511427733
Position 1783: 0.24034845542899705
Position 10502: 0.19931889259057567
Position 10126: 0.13856717590810774
Position 2759: 0.13536422023442976
Position 1657: 0.1320822880938277
Position 10309: 0.1127678435488707
Position 11020: 0.10545551419847256
Position 7403: 0.06905577855708933
Position 1622: 0.04218150947106171
Position 4753: 0.04075925324006074
Position 8331: 0.03384289436730861
Position 8297: 0.02914799810359381
Position 8114: 0.023843328350106663
Position 10549: 0.0224625800507589
Position 5706: 0.020621063194162657
Position 10929: 0.018214853013968725
Position 11481: 0.016464750260334955
Position 3762: 0.013548638639681533
Position 5231: 0.012449864151972892
Position 1908: 0.011984826549222427
Position 2176: 0.011403012029717906
Position 9948: 0.011039308061038058
Position 1031: 0.01064378901566351
Position 9292: 0.010293956105622504
Position 992: 0.008115569469243055
Position 1890: 0.008045365082382294
Position 2219: 0.007158177129796845
Position 5150: 0.006610311730014237
Position 11427: 0.00586206233067882
Position 11096: 0.005753981075009029
Position 1823: 0.005333959851780049
Position 8360: 0.005320683743181586
Position 2192: 0.005140007616598772
Position 11049: 0.004881033610380957
Position 8146: 0.003629202788495686
Position 1809: 0.0035463153909793847
Position 1366: 0.003366213384266401
Position 1097: 0.002105920389875236
Position 11258: 0.002048143175838765
Position 1803: 0.0019782731055857598
Position 1178: 0.0019127506268656774
Position 11182: 0.0018990385659978489
Position 1407: 0.0018509632275398374
Position 11547: 0.0018249916995372562
Position 446: 0.0015385349452246766
Position 11321: 0.0014347898501595605
Position 10952: 0.0014110497259313347
Position 11303: 0.0013838004159386695
Position 1332: 0.0012214812736624377
Position 11455: 0.001173542230466115
Position 2599: 0.0011402581997815946
Position 2244: 0.0011234523751360492
Position 331: 0.0010570715073683567
Position 2005: 0.0010269451306743154
Position 2340: 0.0010210111241509279
Position 11366: 0.0009921497687888576
Position 2306: 0.0008675394956998247
Position 876: 0.0008530624056114058
Position 2660: 0.0007497069788617833
Position 1167: 0.0007012983731348458
Position 1277: 0.0006995795652795833
Position 2065: 0.000694866827461999
Position 2140: 0.0005659131848819816
Position 1930: 0.0005405827135521467
Position 896: 0.00044737349568502074
Position 462: 0.0004310074691136478
Position 1383: 0.00032960220043453113
Position 4159: 0.0003118708241882732
Position 255: 0.0003104820937919637
Position 2388: 0.0002907900406584788
Position 1242: 0.0002811929237881033
Position 3099: 0.00027070490000534
Position 10760: 0.00026864265297968484
Position 11219: 0.0002522263299920339
Position 10894: 0.0002319314474982504
Position 10777: 0.0002153412851848261
Position 11272: 0.00020924709757139798
Position 11500: 0.0001448943321974431
Position 313: 0.00014390477920605922
Position 295: 0.0001305678076080056
Position 7657: 0.00011722642505061086
Position 797: 0.0001121327096929333
Position 725: 0.00010776862982421443
Position 774: 8.919508805897293e-05
Position 1100: 8.40038697743528e-05
Position 1501: 7.795699757690086e-05
Position 669: 7.708707404832692e-05
Position 623: 7.539728578639476e-05
Position 1182: 6.794334245410393e-05
Position 1150: 6.778448978889428e-05
Position 1440: 6.18632848407692e-05
Position 811: 5.505058135383588e-05
Position 1789: 4.4215473234614e-05
Position 1057: 3.924464259576288e-05
Position 855: 2.8761789879955447e-05
Position 2732: 2.7153696639108723e-05
Position 2106: 2.27893935285393e-05
Position 193: 2.2233410919468163e-05
Position 2767: 2.2104266748561604e-05
Position 4322: 1.4811395615585409e-05
Position 220: 1.2070916285340926e-05
Position 1589: 7.190056775870399e-06
Position 761: 6.587479847808098e-06
Position 1959: 6.377792626296158e-06
Position 651: 5.443315190406863e-06
Position 465: 5.426659420339723e-06
Position 169: 4.26528139312528e-06
Position 229: 3.677160873228571e-06
Position 2518: 3.2515571649482622e-06
Position 931: 1.082787425361478e-06
Position 2956: 2.1281161327487838e-08
