Gene = Ptma
index = 875
Annotated 5SS: [ 225 2519 2827 3079]
Annotated 3SS: [2446 2729 3004 3238]
SMsplice 5SS: [ 225 2519 2827 3079]
SMsplice 3SS: [2446 2729 3004 3238]
top_k =  500
Partition function (log Z): 7.1602458874173145

Sorted 5' Splice Sites (High to Low Probability):
Position 225: 0.9956774428826282
Position 3079: 0.9808652117421746
Position 2519: 0.9565916019749976
Position 2827: 0.9445010422504666
Position 2131: 0.6018661132922544
Position 1568: 0.17456086665911535
Position 1287: 0.0629030863107401
Position 2821: 0.048069049028884016
Position 2531: 0.02362284476757288
Position 3317: 0.02352912143240344
Position 845: 0.014878229512566052
Position 1739: 0.014384285075433203
Position 1603: 0.0076541604162654675
Position 1187: 0.007069679626920424
Position 2173: 0.005793132452989231
Position 794: 0.0047586181711437
Position 1474: 0.004505861348803858
Position 3090: 0.004497941186938981
Position 3061: 0.004206888462686487
Position 1837: 0.003770521638487772
Position 1903: 0.0026368676127997022
Position 2791: 0.0020541271280648636
Position 3085: 0.002025637183270134
Position 1478: 0.0018969931535796807
Position 1803: 0.001756552486316277
Position 2523: 0.0017361423943636435
Position 1865: 0.0015424090301471534
Position 2331: 0.001383814048123005
Position 3372: 0.00136181349351176
Position 2632: 0.0011874173006057437
Position 780: 0.0011207946330581563
Position 3005: 0.0011043647329081624
Position 2196: 0.001013255797606756
Position 2525: 0.0009573423783833952
Position 2204: 0.0007255641010084222
Position 523: 0.000681115593679844
Position 1234: 0.0006556090928019349
Position 1335: 0.0006081674294049739
Position 3342: 0.0006079449552698126
Position 1068: 0.0005791558531530765
Position 2651: 0.0005331152681730701
Position 3136: 0.00047247225515957135
Position 2849: 0.0004268421694892824
Position 1372: 0.0004201827968624249
Position 3358: 0.00040495266391307445
Position 775: 0.0003954397373595734
Position 1926: 0.00039397876432140506
Position 1814: 0.00034600234418190437
Position 1826: 0.0003400337737048509
Position 2640: 0.0003045000054954875
Position 679: 0.0002539594540838234
Position 2769: 0.00024263491773254145
Position 2884: 0.00022937434620582076
Position 1711: 0.00022884882236394853
Position 2646: 0.00020827398556510119
Position 255: 0.00016969564371599585
Position 2243: 0.00016925516212589639
Position 3781: 0.00015390490190480072
Position 2553: 0.00015015766840304983
Position 1244: 0.0001440128991132454
Position 998: 0.00013651750284402462
Position 1421: 0.00012799846647468493
Position 266: 0.0001241184252222528
Position 1302: 0.00012221425320899847
Position 1811: 0.000109149745467596
Position 3549: 9.753503294050504e-05
Position 2635: 9.708457104924528e-05
Position 1344: 8.450053629211149e-05
Position 1280: 7.246512355399373e-05
Position 1910: 6.577710399396486e-05
Position 119: 5.853892531502726e-05
Position 3083: 5.830663165160657e-05
Position 3361: 5.34771678813485e-05
Position 1256: 5.169203476452026e-05
Position 2581: 5.087502954236791e-05
Position 3545: 5.0141851653628696e-05
Position 3593: 4.1982704326969407e-05
Position 1871: 3.867999288881602e-05
Position 182: 3.210462578494633e-05
Position 3811: 3.173631771880566e-05
Position 3770: 3.103206875031137e-05
Position 2831: 2.9889931477664215e-05
Position 959: 2.7090421194767225e-05
Position 1683: 2.679494685022066e-05
Position 1834: 2.1424756762546633e-05
Position 1513: 1.7054415710364772e-05
Position 3122: 1.5136613938415634e-05
Position 1010: 9.275582956911202e-06
Position 1037: 8.082269448910629e-06
Position 386: 7.5867130761838436e-06
Position 2668: 7.180840454797451e-06
Position 708: 4.810419533860437e-06
Position 911: 4.0445917948799e-06
Position 962: 3.879528316786483e-06
Position 422: 3.8130138938839416e-06
Position 804: 3.2506523746489605e-06
Position 546: 2.889877833624669e-06
Position 1099: 2.6078225281637194e-06
Position 2834: 2.4447010820857582e-06
Position 170: 2.412117605683211e-06
Position 973: 2.321738592757734e-06
Position 864: 2.2695606809614056e-06
Position 455: 2.1895540238505633e-06
Position 837: 2.1016202807185726e-06
Position 591: 1.9957939742967554e-06
Position 656: 1.8206794453271373e-06
Position 812: 1.6695158255501161e-06
Position 2546: 1.5212267667611595e-06
Position 620: 1.1594362649110082e-06
Position 293: 1.0666966114730763e-06
Position 737: 1.0143368152586218e-06
Position 430: 9.283251669608728e-07
Position 849: 7.469294695129435e-07
Position 807: 6.772490256185648e-07
Position 512: 6.341758569050939e-07
Position 384: 5.135648351086865e-07
Position 3143: 4.6945741852941934e-07
Position 1042: 4.3784498198061764e-07
Position 290: 1.7488562675919533e-07
Position 605: 9.019300758549411e-08
Position 2468: 7.969265898049121e-08
Position 280: 6.869790155846254e-08
Position 618: 4.3202043458067876e-08
Position 607: 3.004519341152579e-08
Position 195: 7.768780868802732e-09
Position 2590: 2.3915680453915763e-09
Position 39: 1.3341937548930462e-09
Position 42: 4.398780921473885e-10
Position 598: 2.8712117702358704e-10
Position 31: 3.4289060896847934e-11
Position 666: 7.662078518885653e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 2446: 0.9694951108227454
Position 2729: 0.9537607818475067
Position 3238: 0.8149840808238268
Position 3004: 0.7593329546865555
Position 1959: 0.27307878599964003
Position 2961: 0.19774160252611062
Position 2048: 0.17721036957333672
Position 1434: 0.14933820870623335
Position 1981: 0.13784435628405423
Position 1122: 0.06370874807444289
Position 3400: 0.061558823730154616
Position 3658: 0.0594917893716204
Position 3348: 0.04750330188539866
Position 2921: 0.029320555190543537
Position 1334: 0.02861135680042426
Position 1738: 0.020800978777548537
Position 2667: 0.013965973813827937
Position 2418: 0.012755514567546162
Position 670: 0.00984161025679212
Position 1474: 0.009048738003521713
Position 1058: 0.008008379657745864
Position 2711: 0.00749558505476239
Position 693: 0.0071584218037849265
Position 3590: 0.007010866950351242
Position 3220: 0.006804414384099973
Position 2631: 0.006306127082564403
Position 2753: 0.006222963135562962
Position 1520: 0.004464100560243512
Position 3419: 0.004295831304938551
Position 3214: 0.0042925281693321025
Position 3881: 0.0041478367192269334
Position 1938: 0.00394045380111555
Position 2002: 0.0032750200978193737
Position 3009: 0.003205118374164554
Position 2321: 0.003080452359909498
Position 3199: 0.003067855740883675
Position 3193: 0.00289912949571647
Position 3015: 0.0025861712103122905
Position 1669: 0.002556814580716346
Position 1438: 0.0025253312177754986
Position 1202: 0.002175541821647994
Position 2250: 0.00213326721387207
Position 3262: 0.0019873350230164458
Position 2900: 0.001754281375248907
Position 1767: 0.0016311158825128907
Position 2695: 0.0015121533614679502
Position 2738: 0.0014549966460233423
Position 2968: 0.0013084843036325258
Position 3699: 0.0011987989496187949
Position 3165: 0.0011810540618387992
Position 3259: 0.0009116049169685608
Position 1247: 0.0008216239098654915
Position 2074: 0.000787329774617472
Position 2455: 0.0006151055379912716
Position 2576: 0.0005583625639138215
Position 2071: 0.0005395835418078005
Position 953: 0.000525057374374536
Position 3181: 0.0005223546536288762
Position 2756: 0.0005197740562010464
Position 2381: 0.0005131752522879154
Position 1502: 0.0005038835108429545
Position 3629: 0.0004978896546156705
Position 3375: 0.00046896618485628953
Position 787: 0.0004651123477474687
Position 1856: 0.0004622216318787488
Position 2684: 0.00045884055837832114
Position 2973: 0.0004153191574814844
Position 334: 0.000412087996191289
Position 843: 0.00041133980659442535
Position 1899: 0.00040897094528201747
Position 598: 0.0004021856877007896
Position 1316: 0.0003864012519044034
Position 1446: 0.00037530592686842054
Position 773: 0.00037109953018988067
Position 3636: 0.00037071086798201385
Position 1594: 0.0003616789711975389
Position 2697: 0.0002889868231688009
Position 2581: 0.0002610917875034306
Position 1307: 0.0002476577701744925
Position 1527: 0.00024381178694656838
Position 1286: 0.00021371971085831754
Position 2643: 0.00020884971082057194
Position 1042: 0.00020571750971313214
Position 2364: 0.00019332042982688125
Position 354: 0.00018827140487954786
Position 1699: 0.00018386943504743275
Position 1342: 0.0001814743398761054
Position 1817: 0.00016798297988617576
Position 2461: 0.00016474311761858888
Position 307: 0.0001396955774289453
Position 1350: 0.00011999446009803133
Position 1894: 0.00010987770239440687
Position 3265: 9.842132376650079e-05
Position 1355: 9.377601620822586e-05
Position 2280: 8.461005291786431e-05
Position 3727: 8.409583916950106e-05
Position 2768: 8.153053623129148e-05
Position 1301: 7.188881039792626e-05
Position 1460: 6.792339418500502e-05
Position 2374: 6.520505480263832e-05
Position 1021: 6.014412378219194e-05
Position 3268: 5.8786588207920606e-05
Position 1850: 5.649873365022826e-05
Position 1386: 5.560415674141277e-05
Position 1808: 5.163266397724034e-05
Position 3792: 4.917006456567301e-05
Position 3012: 4.716161707719143e-05
Position 3702: 4.526752164873905e-05
Position 3377: 4.112276858254253e-05
Position 3150: 3.6882454671710055e-05
Position 3536: 3.6832887842869755e-05
Position 1747: 3.4516940917312515e-05
Position 3383: 3.4356861062018326e-05
Position 2772: 3.419127953003051e-05
Position 2790: 3.3346444464090304e-05
Position 3597: 3.241301992312919e-05
Position 1796: 3.168756919383684e-05
Position 3770: 3.07460168622421e-05
Position 1280: 2.940476390863227e-05
Position 1365: 2.876547161382537e-05
Position 2778: 2.827590764861744e-05
Position 1414: 2.694592980821419e-05
Position 2102: 2.6675317459766318e-05
Position 2253: 2.6407052411370484e-05
Position 3022: 2.542090803291448e-05
Position 1703: 2.0612231965591157e-05
Position 1133: 1.79767350547888e-05
Position 2874: 1.765018206591804e-05
Position 2848: 1.710940727631461e-05
Position 1388: 1.2988058922301268e-05
Position 3380: 1.2573687339389367e-05
Position 978: 1.0551899837674064e-05
Position 2599: 1.006190810146995e-05
Position 1204: 9.644695570431542e-06
Position 3286: 9.506700875211172e-06
Position 1320: 9.340209285231659e-06
Position 2464: 7.729102637174133e-06
Position 396: 7.236811721606219e-06
Position 635: 6.187928766516996e-06
Position 3057: 6.158602441710148e-06
Position 900: 4.2347238828287475e-06
Position 882: 2.700563087762047e-06
Position 2813: 2.17755545392361e-06
Position 1139: 2.1356499391577636e-06
Position 640: 2.084637009927612e-06
Position 1017: 2.0395312097438492e-06
Position 656: 1.8179152846800922e-06
Position 2676: 1.2636328522513052e-06
Position 492: 1.044380325922152e-06
Position 529: 1.0136277709949677e-06
Position 3028: 9.012954248796867e-07
Position 3033: 7.365036607358053e-07
Position 849: 5.12540984913467e-07
Position 1407: 3.265700897544254e-07
Position 437: 2.8786399303368556e-07
Position 907: 2.498218868060165e-07
Position 605: 2.1906375074652293e-07
Position 990: 9.053040232132514e-08
Position 312: 4.118991815657296e-08
Position 2199: 1.4189199294876337e-08
Position 485: 4.092144800688719e-09
Position 981: 3.844007637066049e-09
Position 407: 3.881942651078816e-12
