Gene = Snupn
index = 1000
Annotated 5SS: [   76  6299 12266 19481 19809 24433 27219 30048]
Annotated 3SS: [ 6135 12117 19375 19711 24334 27140 29966 31783]
SMsplice 5SS: [   76  6299 12266 19481 19809 24433 27219]
SMsplice 3SS: [ 6135 12117 19375 19711 24334 27140 31783]
top_k =  500
Partition function (log Z): -9.097941590955143

Sorted 5' Splice Sites (High to Low Probability):
Position 76: 0.9671044386600285
Position 19809: 0.9466607921095441
Position 19481: 0.8591912201884806
Position 24433: 0.7677171109244745
Position 12266: 0.623972183318296
Position 6299: 0.5822086139091153
Position 896: 0.5539409342423376
Position 27219: 0.5199604428361355
Position 12174: 0.3754443290034505
Position 4347: 0.32561387841739203
Position 386: 0.3212893980075909
Position 8542: 0.10281546846675546
Position 29217: 0.09269178189863171
Position 4309: 0.08239328408560737
Position 30048: 0.08042857883084766
Position 463: 0.0800040746540709
Position 1999: 0.0747824926902149
Position 3684: 0.05679029443311958
Position 6262: 0.04985822714844734
Position 3671: 0.04058474376509941
Position 6652: 0.03608680039304544
Position 1439: 0.03232117720822501
Position 6305: 0.029144978980302827
Position 1993: 0.02607170394409072
Position 6648: 0.02356928289955575
Position 7609: 0.019814194509487765
Position 6436: 0.018120431177047504
Position 6416: 0.01640448519121096
Position 63: 0.012429253427503251
Position 6411: 0.0066526361732561715
Position 6420: 0.0064031239808782035
Position 4123: 0.005889018953786675
Position 8703: 0.005354489495541671
Position 6392: 0.004664771086368138
Position 452: 0.0036629536755084626
Position 351: 0.0031784335786160622
Position 468: 0.002184952569599613
Position 549: 0.0017920726763835811
Position 316: 0.001564957005307753
Position 525: 0.0009015281980901831
Position 27: 0.0008234336418394394
Position 2977: 0.0007786473033123215
Position 13026: 0.0007771009990699059
Position 1799: 0.0007568838420588957
Position 2057: 0.000466368048999992
Position 1049: 0.0003560550046377193
Position 1078: 0.0002774156305757172
Position 862: 0.00022191004210861948
Position 949: 0.00020942789762974255
Position 71: 0.0002083546823721617
Position 278: 0.00020613566408741524
Position 13586: 0.00018042114278892958
Position 1023: 0.00016671358496565526
Position 14528: 0.00016252376555156607
Position 454: 0.00013188815677176667
Position 878: 0.00013084812036686375
Position 12354: 0.00011918618532487819
Position 779: 7.948271730448012e-05
Position 473: 7.02240217303474e-05
Position 52: 4.6844423229809056e-05
Position 639: 4.232372648040225e-05
Position 625: 4.070682121952187e-05
Position 13292: 3.670144770746457e-05
Position 346: 3.491603032018069e-05
Position 744: 2.9473658362308782e-05
Position 336: 2.8400747620926466e-05
Position 348: 2.7701066843564136e-05
Position 217: 2.2884638452134066e-05
Position 686: 2.2578216707109054e-05
Position 102: 1.9974105170191626e-05
Position 159: 1.0862567409621249e-05
Position 409: 8.254358645483074e-06
Position 214: 7.1935843962098e-06
Position 259: 5.428287117830762e-06
Position 180: 5.256352188408642e-06
Position 598: 5.231692793850881e-06
Position 90: 5.1168705573198455e-06
Position 80: 5.045948968420471e-06
Position 211: 5.005335142802982e-06
Position 95: 3.3924329214348203e-06
Position 725: 3.1045080081579174e-06
Position 60: 2.683950030141409e-06
Position 31: 6.576558500832076e-08
Position 229: 3.1138510217086777e-08
Position 261: 3.6396748653862662e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 12117: 0.9921862783826438
Position 19375: 0.7997206552196201
Position 24334: 0.7696932222086517
Position 6135: 0.7134624237976084
Position 27140: 0.6770417676491234
Position 19711: 0.6515400650267817
Position 31783: 0.512716728522912
Position 838: 0.4890663228996357
Position 225: 0.37658555226621565
Position 4052: 0.19297213779600603
Position 29125: 0.17598185415934509
Position 19564: 0.13992530108729026
Position 4237: 0.13129025331414335
Position 29966: 0.10304478585646215
Position 8381: 0.10281546846675547
Position 19604: 0.1017353687190976
Position 1877: 0.09887706352859697
Position 4064: 0.0673668178600755
Position 19412: 0.061641144510030846
Position 6467: 0.05227004452124889
Position 3483: 0.04834728409375708
Position 27516: 0.045688753256628564
Position 3508: 0.041626444553565616
Position 19755: 0.038517379686486136
Position 796: 0.037301699908095
Position 19567: 0.026268368797475967
Position 667: 0.022949014367955163
Position 4222: 0.021793811567100165
Position 7486: 0.01981419450948778
Position 25938: 0.01426264448152624
Position 24671: 0.013604174905964238
Position 24693: 0.012106941557427746
Position 1229: 0.011283921163245707
Position 20435: 0.011258370738507701
Position 26342: 0.010937423708106245
Position 24896: 0.010660132516727705
Position 22360: 0.01033633427928952
Position 24535: 0.008956738254105912
Position 451: 0.008768104063198279
Position 25677: 0.008561138555725014
Position 21822: 0.008029315807201847
Position 6544: 0.007394213787454599
Position 3548: 0.007173398667682777
Position 21723: 0.006582177870438017
Position 26904: 0.006033164671233705
Position 21334: 0.005909753189102535
Position 24769: 0.005736771468825461
Position 23948: 0.005464723405197403
Position 1193: 0.005448199994974306
Position 8601: 0.005354489495541671
Position 12090: 0.004503312411372761
Position 1321: 0.0043635209262358485
Position 13585: 0.004250606288588454
Position 267: 0.004250443215706445
Position 12121: 0.0032932523480973
Position 1271: 0.002874630309574828
Position 308: 0.0028418155561943255
Position 142: 0.0027573383403235925
Position 1367: 0.002733561649262842
Position 23269: 0.002574269885404867
Position 229: 0.0025294419373313687
Position 1333: 0.002471762221525148
Position 1719: 0.0019114857883712967
Position 21516: 0.0018241569148477192
Position 14607: 0.00164029594374488
Position 1148: 0.0015822345739313788
Position 13524: 0.001551038520488749
Position 12939: 0.0015369449063775073
Position 20555: 0.0013621603172299863
Position 621: 0.0012984959615003101
Position 14426: 0.001292196119794251
Position 20540: 0.0012356074693733274
Position 1873: 0.0012211350154259348
Position 13480: 0.0011917378589127493
Position 17763: 0.0011022131460664576
Position 288: 0.0010238664215939813
Position 156: 0.0008310010990097506
Position 14969: 0.000784482497976391
Position 18622: 0.0006778057995632951
Position 502: 0.0005305380162896999
Position 4004: 0.00047371475440342436
Position 13998: 0.0004704016047118252
Position 20883: 0.000439811913121666
Position 1283: 0.00042107320947190553
Position 1309: 0.00039883339073366994
Position 14528: 0.0003882290857804469
Position 1048: 0.00038110869946415604
Position 674: 0.00037427948076052827
Position 2796: 0.0003692842660844113
Position 20705: 0.0003626253233086938
Position 15009: 0.0003507351104036602
Position 12520: 0.0003466612704387987
Position 2831: 0.00032839852228131177
Position 16812: 0.00031259153535410076
Position 12450: 0.0003070776489692195
Position 15602: 0.0002887299332038883
Position 14037: 0.0002562721367851924
Position 3515: 0.00022832399882083187
Position 12873: 0.00018546739422700567
Position 17179: 0.00013701862543296495
Position 14081: 0.00011315399383964627
Position 803: 9.07984442593314e-05
Position 15632: 9.000559336254764e-05
Position 271: 8.838269784914237e-05
Position 2867: 8.096451494659825e-05
Position 1411: 7.406393092783108e-05
Position 14834: 6.274104941466187e-05
Position 14399: 5.6692844679215155e-05
Position 14814: 5.0245090333323915e-05
Position 1672: 4.604728999743982e-05
Position 14564: 4.539901681113702e-05
Position 1129: 4.424434478106613e-05
Position 702: 3.549067419052456e-05
Position 12985: 3.410694190515604e-05
Position 402: 3.361513482116651e-05
Position 15429: 3.1561608048084015e-05
Position 334: 2.5383740677507687e-05
Position 1728: 2.229028515755545e-05
Position 310: 2.0321566746779323e-05
Position 248: 1.9037289617455565e-05
Position 312: 1.7911416912586182e-05
Position 1288: 1.6587011397864364e-05
Position 13972: 1.5778633027265616e-05
Position 625: 1.165120086428758e-05
Position 316: 1.0006944264897278e-05
Position 13173: 9.519572112435189e-06
Position 681: 8.447618040285915e-06
Position 845: 7.979411828765262e-06
Position 677: 7.815697033510857e-06
Position 707: 7.185221126908056e-06
Position 1217: 6.710050871842617e-06
Position 634: 6.016181324715635e-06
Position 409: 5.017228945018688e-06
Position 377: 4.911683513811528e-06
Position 12304: 4.673658276021806e-06
Position 731: 4.547116013727842e-06
Position 374: 4.148177391023734e-06
Position 766: 3.9015294351615275e-06
Position 180: 3.748091465615438e-06
Position 379: 3.671372940445218e-06
Position 171: 2.5918881987262887e-06
Position 357: 2.1839231051997793e-06
Position 12266: 2.0084369553521383e-06
Position 319: 1.5041217843844021e-06
Position 1173: 1.4255796168830061e-06
Position 467: 1.0851905102641463e-06
Position 811: 1.0843017479349876e-06
Position 477: 1.0726213468315488e-06
Position 12869: 9.041280332569353e-07
Position 12765: 8.991606977702927e-07
Position 111: 7.033085900056585e-07
Position 326: 7.000912538827177e-07
Position 13529: 3.45563418256267e-07
Position 598: 7.234594032342692e-08
Position 685: 1.6983976614622837e-08
Position 878: 1.453641345129119e-08
Position 336: 1.0451915672031843e-08
Position 1204: 5.6576179479630925e-09
Position 720: 2.757322660456839e-09
Position 95: 4.689677009525352e-10
Position 118: 4.6162899999269985e-10
Position 520: 1.526670615021707e-10
