Gene = Copb1
index = 286
Annotated 5SS: [  106   842  4666  5904  7984  9288 14087 16362 17185 17418 17925 19773
 21515 22537 27765 28109 31509 33069 35186 37090 38249]
Annotated 3SS: [  691  4435  5733  7868  9194 13948 16241 17076 17270 17778 19675 21353
 22415 27536 27928 31363 32948 35039 36999 38092 38773]
SMsplice 5SS: [  106  4666  5904  7984  9288 14087 16362 17185 17418 17925 19773 21515
 27765 28109 31509 33069 35186 37090 38249]
SMsplice 3SS: [ 4554  5733  7868  9194 13948 16241 17076 17270 17778 19675 21353 27536
 27928 31363 32948 35039 36999 38092 38773]
top_k =  500
Partition function (log Z): 32.66086401243058

Sorted 5' Splice Sites (High to Low Probability):
Position 17925: 0.9997320965395815
Position 21515: 0.9988474972781185
Position 16362: 0.9961483401839243
Position 37090: 0.9960512073535629
Position 31509: 0.9925731298128926
Position 14087: 0.9532716160094251
Position 38249: 0.9458983838609412
Position 9288: 0.9360135700350196
Position 19773: 0.9347318533887757
Position 7984: 0.909630486981341
Position 4666: 0.874625766100444
Position 33069: 0.8544476873934321
Position 35186: 0.7896499638965947
Position 5904: 0.7372804138597361
Position 106: 0.6633558491151648
Position 842: 0.6465880951847266
Position 17185: 0.6352652953837362
Position 27765: 0.6227274495434793
Position 13819: 0.43812607401587295
Position 17418: 0.41964281802277165
Position 28109: 0.3724985990544418
Position 12642: 0.3191934367341533
Position 28056: 0.3071582230083454
Position 512: 0.24516379994891072
Position 17214: 0.17883461927509883
Position 5931: 0.17398872735630125
Position 5636: 0.1609960036419227
Position 21191: 0.14958171767058379
Position 5642: 0.1421939714639877
Position 22537: 0.13161716215181085
Position 1384: 0.12798528384451263
Position 33029: 0.11963653592396131
Position 12624: 0.08166580401641163
Position 19365: 0.07608100096095713
Position 301: 0.06589828320555143
Position 36238: 0.06411638288618056
Position 16983: 0.0634685299449757
Position 5958: 0.061045526427953155
Position 34897: 0.051753619525417065
Position 27770: 0.04984700966563589
Position 8212: 0.04850481268555357
Position 34844: 0.0459457293999695
Position 31766: 0.04232116349346475
Position 14340: 0.04173685310537112
Position 18384: 0.04004706010791652
Position 30142: 0.03824348835996379
Position 35201: 0.037970210533808856
Position 413: 0.03387416328348475
Position 17554: 0.03310177623388444
Position 13790: 0.03297947157775173
Position 20810: 0.032593780273831835
Position 4142: 0.030690008138818066
Position 6430: 0.029384130434363238
Position 18404: 0.02788735070485122
Position 14054: 0.027769458266039736
Position 38847: 0.02662002493252156
Position 19752: 0.026252226218765735
Position 35158: 0.024735684812917654
Position 13697: 0.023639196255500993
Position 19230: 0.019731371446974656
Position 6992: 0.01912288971910388
Position 34923: 0.018962214529728287
Position 56: 0.01864992721562252
Position 16794: 0.018098637141501128
Position 8205: 0.016617718959809798
Position 36256: 0.01644457705369683
Position 15358: 0.016093352277472682
Position 557: 0.016008705708323252
Position 19760: 0.015785253535281443
Position 33343: 0.015734912059948206
Position 32651: 0.014495652987258042
Position 4252: 0.014220880143931929
Position 32454: 0.014198771185675101
Position 35151: 0.013819021298863634
Position 38876: 0.013103443249612856
Position 20071: 0.012882487366886273
Position 17422: 0.012427980297129331
Position 32712: 0.012270859828736595
Position 18415: 0.011627101635698347
Position 14286: 0.011501553133413072
Position 212: 0.010514002147407263
Position 5575: 0.008663563474739322
Position 13864: 0.008070133247367044
Position 9360: 0.0075486312154056994
Position 19389: 0.007401368547657934
Position 16075: 0.007255172904327191
Position 16783: 0.0071790683348380265
Position 36720: 0.007031303910582916
Position 35505: 0.006980086254122267
Position 23839: 0.006796446731713898
Position 19337: 0.00658734011481124
Position 37529: 0.0061262057096838326
Position 5834: 0.006078682709039661
Position 38614: 0.0060482816991173525
Position 22137: 0.005825231433609254
Position 34892: 0.005697306080564198
Position 6136: 0.00555238256967268
Position 35146: 0.005164989685637849
Position 18826: 0.005079698304505069
Position 17406: 0.005055750026271955
Position 6199: 0.004930054716374329
Position 37552: 0.004750939742721671
Position 12963: 0.004364793410220292
Position 13548: 0.0041093727154143354
Position 17379: 0.003744861308907812
Position 32368: 0.0036878623520852864
Position 31821: 0.003605541303402119
Position 7795: 0.003544131059193804
Position 10949: 0.0035005612222859693
Position 3430: 0.0034884573798515165
Position 8582: 0.003271479830239733
Position 29863: 0.003221053201670433
Position 33657: 0.0031755113696233183
Position 27175: 0.003165735090405032
Position 10958: 0.002948246944857853
Position 11679: 0.00291740486408402
Position 248: 0.0029048352256657445
Position 14614: 0.002688099751537254
Position 12463: 0.0025159364832325498
Position 36832: 0.0024676121427954197
Position 19320: 0.002340336847020584
Position 19643: 0.0023336587120947783
Position 33196: 0.002294588609706363
Position 33223: 0.0020476748322807293
Position 356: 0.0020443693493160868
Position 8259: 0.0020304686743666304
Position 8290: 0.0019188002469175635
Position 10700: 0.0019026858607978723
