Gene = Pomp
index = 836
Annotated 5SS: [  231  2190  8323  9053 12199]
Annotated 3SS: [ 2091  8261  8950 12104 15002]
SMsplice 5SS: [  231  2190  9053 12199]
SMsplice 3SS: [ 2091  8950 12104 15002]
top_k =  500
Partition function (log Z): -0.05992722068341516

Sorted 5' Splice Sites (High to Low Probability):
Position 9053: 0.989076022567048
Position 2190: 0.977864494994887
Position 12199: 0.9202055262766097
Position 231: 0.7086645915900087
Position 8323: 0.4485890182151064
Position 11455: 0.30370413767593124
Position 3448: 0.2916101034660936
Position 1407: 0.28167364100263786
Position 14038: 0.20558822343607452
Position 11979: 0.18692655354202653
Position 11862: 0.17926597066863947
Position 376: 0.14920910504694068
Position 6250: 0.13429493673032733
Position 14046: 0.1219362107395836
Position 5816: 0.1184923170372306
Position 14105: 0.10574843560875619
Position 1785: 0.0934727191123406
Position 8045: 0.08792726002999059
Position 11796: 0.08460170116764922
Position 810: 0.07561806446438257
Position 14523: 0.06280497124271855
Position 168: 0.062224583071090404
Position 1402: 0.05156244563610903
Position 11634: 0.04945877040077892
Position 14906: 0.038911398891489764
Position 12244: 0.035872215620604046
Position 14411: 0.03357443339593486
Position 12335: 0.03241656593194329
Position 11871: 0.02251807571763484
Position 12326: 0.02220445965374574
Position 10007: 0.02144226229854747
Position 11656: 0.017374371472556972
Position 14639: 0.016569038597275966
Position 2258: 0.01576519064532271
Position 627: 0.01488293517527046
Position 12891: 0.013997352065100109
Position 14859: 0.013886248837390059
Position 11459: 0.01319336563384771
Position 1804: 0.012698987332290794
Position 1113: 0.012550738028899134
Position 198: 0.012421229572281372
Position 14426: 0.012190756405854191
Position 1329: 0.011954293033844201
Position 264: 0.011017289840146645
Position 9495: 0.008152034870855638
Position 141: 0.007380418578094646
Position 10342: 0.007041744469115897
Position 1109: 0.006176004710959317
Position 14538: 0.006001468151434913
Position 14281: 0.005989800380967602
Position 235: 0.005871465192652286
Position 472: 0.005620081418803252
Position 510: 0.005256840209437337
Position 1281: 0.0049130679461175004
Position 11390: 0.004568898055850708
Position 10993: 0.004253607424563929
Position 298: 0.004035862343430142
Position 12905: 0.0038253266858799015
Position 7723: 0.0035942884985352037
Position 14121: 0.0034925247627268603
Position 4601: 0.0034895741962783426
Position 575: 0.0034460017249689336
Position 800: 0.003257159695683796
Position 1389: 0.0031440386523032262
Position 618: 0.002725839362449781
Position 175: 0.002675728178226101
Position 273: 0.0023027093128039984
Position 1847: 0.002264511355249901
Position 2388: 0.0019495413859840745
Position 10491: 0.0019248554718328957
Position 9287: 0.0018692981509165064
Position 1981: 0.0016240098288687822
Position 1740: 0.001613211645652392
Position 15207: 0.0014450157598154833
Position 2616: 0.0014301967852912163
Position 14775: 0.0013429925152983104
Position 602: 0.0011158205093221333
Position 317: 0.0011024548422875757
Position 11256: 0.0010516184451273753
Position 604: 0.001047696187651015
Position 1659: 0.0009958145687844042
Position 559: 0.0009291376682561158
Position 593: 0.0008830649662870821
Position 842: 0.0007483169400337954
Position 12621: 0.0006968352116246868
Position 1974: 0.00044028410115427494
Position 1289: 0.0002922160370414503
Position 308: 5.9534463528900955e-05
Position 347: 4.4181336008846075e-05
Position 147: 1.5921445866615298e-05
