Gene = Krtdap
index = 613
Annotated 5SS: [ 118 1639 1850 2052 2711]
Annotated 3SS: [1599 1807 2006 2662 3014]
SMsplice 5SS: [118]
SMsplice 3SS: [2006]
top_k =  500
Partition function (log Z): -8.414074577404305

Sorted 5' Splice Sites (High to Low Probability):
Position 118: 0.5450023210092106
Position 360: 0.44890304118209706
Position 2052: 0.3398134328885813
Position 2476: 0.1262549876677236
Position 2136: 0.12111071287747562
Position 2711: 0.11729235699546353
Position 1681: 0.0955421216767442
Position 1639: 0.0949938269577197
Position 2081: 0.0808661038886237
Position 942: 0.036677359187376975
Position 592: 0.027177216153188452
Position 960: 0.017344660447309534
Position 1495: 0.011073201797013736
Position 2158: 0.008933596711567461
Position 1673: 0.006644366351106799
Position 996: 0.00578688471708294
Position 1907: 0.004088371506801673
Position 2171: 0.004036499177545303
Position 612: 0.0033925534955912755
Position 1477: 0.003112516266293739
Position 1850: 0.003031802923996582
Position 2749: 0.002479807389872097
Position 2099: 0.0015172823946547904
Position 79: 0.001459485581666861
Position 191: 0.001343191634232268
Position 2972: 0.001135339636429961
Position 364: 0.0010378393033510878
Position 2734: 0.001030735291430594
Position 1902: 0.000946295124198379
Position 130: 0.0008553889518015867
Position 1241: 0.0008078209776904776
Position 275: 0.0007474124262992301
Position 2086: 0.0005941808127239905
Position 1693: 0.000545798408728414
Position 1685: 0.0005416671742839886
Position 2720: 0.00043372402627051346
Position 1253: 0.0003593248313523512
Position 1677: 0.0003397136429908778
Position 43: 0.0003270809810584308
Position 1675: 0.0003207910978972716
Position 333: 0.0003107127975616725
Position 1382: 0.00027759373150181065
Position 2165: 0.00021959309602155252
Position 283: 0.00016334715600257636
Position 1125: 0.0001632899894295144
Position 2066: 0.000154224521554625
Position 2295: 0.00015148595026146539
Position 1489: 0.00013805017486081782
Position 1667: 0.00012687236854954555
Position 240: 0.00012288015075729777
Position 1151: 0.00010620439087518128
Position 1722: 6.506672375340942e-05
Position 167: 4.669280536295964e-05
Position 1665: 3.90515881530042e-05
Position 755: 2.564616546349493e-05
Position 211: 1.73887543225495e-05
Position 46: 8.657464634817126e-06
Position 291: 3.8002055846801065e-06
Position 183: 2.950985625486982e-06
Position 667: 1.1071558303010235e-06
Position 204: 9.91921497522546e-07
Position 1702: 7.839024803080536e-07
Position 1713: 7.816818047625417e-07
Position 1700: 7.646431953657443e-07
Position 490: 6.071141698202355e-07
Position 707: 5.989464104002366e-07
Position 413: 4.2261215447076426e-07
Position 165: 3.5146950599329067e-07
Position 770: 2.7103955493322087e-07
Position 273: 8.271321005949566e-08
Position 512: 1.1604028750384175e-10
Position 493: 5.947601385654811e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 2006: 0.7080109401844756
Position 3014: 0.44780514228855245
Position 1599: 0.198598404690135
Position 1807: 0.13652675217445745
Position 2662: 0.1261838682261601
Position 2322: 0.06658042065761877
Position 2858: 0.043205249424073486
Position 2389: 0.042491127733178584
Position 2514: 0.04183110221091877
Position 828: 0.04034287167315088
Position 1892: 0.03095053868684098
Position 222: 0.028767629048827698
Position 2710: 0.026414329948002673
Position 2566: 0.02502487265323734
Position 3067: 0.0210409878011055
Position 3050: 0.01812617469561202
Position 2205: 0.014919581925719298
Position 509: 0.014627056241651198
Position 876: 0.011245754102216766
Position 1935: 0.008527664437136805
Position 1965: 0.007908235825922875
Position 2376: 0.00768332614100355
Position 1356: 0.006819026746112767
Position 1431: 0.0056850944511439155
Position 2352: 0.00430083546164565
Position 1381: 0.003952074742319533
Position 1571: 0.002833137895462499
Position 1394: 0.0025527579553742703
Position 1452: 0.0025318366385559156
Position 2350: 0.0019398116532785194
Position 3152: 0.0019397689848101652
Position 2396: 0.001259615697873844
Position 921: 0.0012244022220828821
Position 1029: 0.0011447089652291758
Position 2015: 0.001097761411864895
Position 450: 0.0010865902511313513
Position 835: 0.0010753731804696608
Position 191: 0.001075122392794949
Position 1142: 0.0010581082586523397
Position 716: 0.0009414239710829014
Position 3073: 0.000930211480561264
Position 2299: 0.0008495912934233849
Position 797: 0.0008271028134559285
Position 254: 0.0008046770599629469
Position 226: 0.0006162984422119934
Position 1837: 0.000505691621664306
Position 2426: 0.0004808204312534019
Position 677: 0.0004337603081170429
Position 591: 0.0004214468381450253
Position 1603: 0.00040543998570552405
Position 1062: 0.00035645216833995064
Position 416: 0.00027693986996394634
Position 519: 0.0002573265627931977
Position 228: 0.0002569887347561343
Position 1636: 0.00024339049081918294
Position 459: 0.00023566823373237568
Position 1494: 0.00023075082748225052
Position 959: 0.0001975618885283337
Position 2412: 0.00019324819418042223
Position 2418: 0.00018226030296436524
Position 3181: 0.0001724651191453389
Position 1477: 0.00015543306842937085
Position 165: 0.00015245751323549107
Position 387: 0.00014211766365023005
Position 1512: 0.0001420289294633631
Position 846: 0.00013633645154470102
Position 2227: 0.00012549150812853147
Position 493: 0.00011604596967498551
Position 188: 0.00010630993129414606
Position 299: 9.607629452983247e-05
Position 474: 9.530713063317622e-05
Position 1303: 5.533534417006312e-05
Position 558: 5.1562380947668476e-05
Position 1218: 4.782872397563489e-05
Position 1221: 4.65009329047893e-05
Position 309: 4.2849610883415084e-05
Position 259: 4.1135297158854765e-05
Position 526: 3.861349396720522e-05
Position 146: 3.411649921935903e-05
Position 1335: 3.045641029775336e-05
Position 1267: 2.7558797839257262e-05
Position 1846: 2.6311672476779173e-05
Position 1261: 2.5983882400956657e-05
Position 2453: 2.2633777097574527e-05
Position 1367: 1.5786377766757323e-05
Position 1295: 1.489969022380042e-05
Position 478: 9.823723445199135e-06
Position 467: 8.264451827175423e-06
Position 250: 7.353363076688776e-06
Position 563: 4.0327699750412604e-06
Position 1098: 3.7555676043033673e-06
Position 923: 3.7061263831368446e-06
Position 773: 3.6346897734718204e-06
Position 885: 3.301523494728058e-06
Position 262: 3.034118667201493e-06
Position 234: 2.4402696737604646e-06
Position 247: 2.253133796890044e-06
Position 528: 5.357051848697504e-07
Position 433: 2.6281318370877564e-07
Position 347: 2.552885874763395e-07
Position 887: 1.955529193369329e-07
Position 273: 1.8115922196018649e-07
Position 278: 1.5850725257999956e-07
Position 231: 1.5114462803098938e-07
Position 745: 1.3512298434909577e-07
Position 413: 1.258863342051736e-07
Position 610: 1.2067419814186594e-07
Position 286: 1.1243429082342826e-07
Position 354: 1.0864352591322737e-07
Position 266: 1.0443936272498864e-07
Position 323: 1.008340947554235e-07
Position 480: 4.4557648481837976e-08
Position 482: 4.298308846891259e-08
Position 302: 3.3897291652063703e-08
Position 650: 3.270591145575623e-08
Position 684: 1.843741223846315e-08
Position 699: 1.0085017626990112e-08
Position 271: 2.165357449349408e-09
Position 130: 1.4305444328418894e-09
Position 363: 4.339928093405212e-11
Position 588: 4.265810048792471e-11
Position 359: 2.3173044418220926e-13
