Gene = Ecm1
index = 355
Annotated 5SS: [ 197 1331 1558 1762 1937 2557 3098 3723 4371 4747]
Annotated 3SS: [1267 1452 1680 1855 2511 2777 3347 4149 4658 5098]
SMsplice 5SS: [ 197 1331 1558 1762 1937 3098 3723 4371 4747]
SMsplice 3SS: [1267 1452 1680 1855 2777 3618 4149 4658 5098]
top_k =  500
Partition function (log Z): 11.43406976814596

Sorted 5' Splice Sites (High to Low Probability):
Position 1937: 0.9905895403476133
Position 1762: 0.9752351526192369
Position 1558: 0.950700134639056
Position 3723: 0.9246591673533608
Position 1331: 0.9237870377119312
Position 3098: 0.9163194530867406
Position 4747: 0.8577089158424094
Position 197: 0.838639018128114
Position 4371: 0.7099698921417814
Position 136: 0.09245664028784796
Position 1140: 0.06723313600220492
Position 2862: 0.0633138846414511
Position 3317: 0.05653648506023909
Position 2557: 0.05541626418717331
Position 1369: 0.04130838132259671
Position 455: 0.036060287031572706
Position 834: 0.03407397932524063
Position 396: 0.033610387021102625
Position 2143: 0.024986547683094742
Position 732: 0.02234788308931384
Position 4472: 0.013881497840308107
Position 2713: 0.010068812259205362
Position 3512: 0.007110289773782791
Position 2590: 0.0069859199818926455
Position 4560: 0.006082614957293686
Position 768: 0.00508367394892595
Position 2951: 0.0050016519962864095
Position 4094: 0.004820167604915222
Position 3844: 0.004534159233728719
Position 348: 0.004207956245345321
Position 748: 0.0034995524356343935
Position 804: 0.0026474956836906012
Position 1151: 0.0025375119130363463
Position 3104: 0.002283132414891506
Position 3130: 0.0021484063397576953
Position 4241: 0.002129929096490477
Position 3495: 0.0019588072987599026
Position 999: 0.001576686234753053
Position 4357: 0.0011241273138960224
Position 3527: 0.0011079176655455609
Position 212: 0.0010853440014219368
Position 2343: 0.0010557685117640826
Position 3866: 0.0010130312127133736
Position 699: 0.0007816046249343261
Position 1941: 0.0007029739593378497
Position 4089: 0.0006849485181326735
Position 755: 0.0006050561092776553
Position 3820: 0.000592446982957718
Position 4232: 0.0005752550015638845
Position 2943: 0.0005746044906717462
Position 2573: 0.000539991168667097
Position 99: 0.0005328878968275056
Position 3848: 0.0005140733671269301
Position 409: 0.0004970709716372741
Position 433: 0.0003323500289378672
Position 207: 0.00032216094347857304
Position 3987: 0.00030986609561134925
Position 2213: 0.0002442986962111713
Position 3242: 0.00022697170340606603
Position 530: 0.00022604221142277547
Position 762: 0.00021994341519304385
Position 258: 0.00018717569766744864
Position 49: 0.00017490579112108327
Position 1589: 0.0001553606486607243
Position 1752: 0.0001541891990796523
Position 1452: 0.00014026456797976066
Position 4850: 0.00013320776665632465
Position 961: 0.0001192877136444358
Position 4751: 0.00011571715918224696
Position 4753: 0.00010957901192879492
Position 2162: 0.00010295231117580577
Position 3373: 9.658308832174618e-05
Position 106: 9.343056515435535e-05
Position 1389: 7.735585902629782e-05
Position 3914: 6.556120711845481e-05
Position 1715: 6.549706422890857e-05
Position 4951: 6.246002228475422e-05
Position 3949: 6.226851785036833e-05
Position 3146: 5.649828121454403e-05
Position 2045: 5.409894357001188e-05
Position 67: 5.3796133199193575e-05
Position 1915: 5.350024224710689e-05
Position 3977: 4.790664946411713e-05
Position 2259: 4.442622171649087e-05
Position 2108: 4.2168296841333835e-05
Position 5225: 3.9820121610768034e-05
Position 726: 3.663334382119491e-05
Position 3853: 3.619119294083857e-05
Position 1766: 3.520177183443253e-05
Position 712: 3.212337382702239e-05
Position 3727: 3.0502139036382305e-05
Position 807: 2.58098626535296e-05
Position 295: 2.486674203104235e-05
Position 1583: 2.462787512837112e-05
Position 1609: 2.4418679780097297e-05
Position 542: 1.7362376773112832e-05
Position 3128: 1.549411213662293e-05
Position 2049: 1.3615064543040227e-05
Position 2229: 1.1672911460735459e-05
Position 1512: 9.493523598606728e-06
Position 1433: 6.406734898112772e-06
Position 351: 1.5738537926362212e-06
Position 290: 1.2046327376842736e-06
Position 2040: 1.017208209631418e-06
Position 16: 8.514296395183421e-07
Position 3000: 6.623221018800595e-07
Position 113: 6.560497433940884e-07
Position 219: 6.147410990384278e-07
Position 201: 5.906128825558899e-07
Position 548: 3.577277567159396e-07
Position 3: 2.713411754648463e-07
Position 1713: 2.6655976873532754e-07
Position 81: 2.534039858861223e-07
Position 1802: 1.1920544048313533e-07
Position 1398: 1.0111119078667924e-07
Position 230: 9.666184857567022e-08
Position 593: 9.25974049814984e-08
Position 253: 4.0229873585121115e-08
Position 400: 1.9543045874502182e-08
Position 3142: 1.026041281103954e-08
Position 3084: 9.704129175759795e-09
Position 3023: 9.497822432098254e-09
Position 1859: 5.299413363167961e-09
Position 423: 2.8925276972966185e-11
Position 284: 1.7431054529078035e-11
Position 1677: 8.783633022578284e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 1855: 0.9877631255304565
Position 4149: 0.7801588471634252
Position 4658: 0.7033220998068567
Position 1267: 0.6751939531396475
Position 1452: 0.6113348024993699
Position 2777: 0.6079258823455004
Position 5098: 0.5259080742630937
Position 1680: 0.46965142063486226
Position 3618: 0.4275581777567264
Position 1626: 0.3422837474097373
Position 1455: 0.3338658452418825
Position 1214: 0.2325138166057749
Position 3418: 0.1758577981173353
Position 3000: 0.1602190959593287
Position 3452: 0.15835121360872434
Position 5071: 0.13246973953667832
Position 2980: 0.10941034647151056
Position 3347: 0.07135836501450205
Position 5183: 0.06935832096598571
Position 1701: 0.06479219852768975
Position 698: 0.06059145429365449
Position 1685: 0.0566520584374306
Position 4842: 0.051401283431010164
Position 4665: 0.05136810805727362
Position 3230: 0.05077344632862053
Position 3586: 0.042879819123974795
Position 953: 0.039981461989021104
Position 2712: 0.039621119955877
Position 4822: 0.039118883203733044
Position 1704: 0.031357796401784224
Position 4560: 0.028029482694414187
Position 4597: 0.024787116061734667
Position 1165: 0.022950315261698915
Position 980: 0.022464375135294937
Position 1194: 0.021426844251326852
Position 2511: 0.02082591271007642
Position 2912: 0.020412568434916973
Position 3063: 0.01792130121766343
Position 3455: 0.017658330876132448
Position 4683: 0.017453959979151033
Position 5188: 0.01638638921556963
Position 4264: 0.016272741584967845
Position 4232: 0.016226487669421055
Position 2656: 0.016026395414007365
Position 4452: 0.015902019990488157
Position 2045: 0.015649910291711196
Position 3503: 0.012952170997974702
Position 2514: 0.01209060828485841
Position 2367: 0.01150028843165772
Position 4499: 0.010690561867883789
Position 3007: 0.009701332592088656
Position 1179: 0.009598031077265876
Position 3519: 0.009566506796818933
Position 2461: 0.00908080304521524
Position 3789: 0.00856631202958316
Position 4883: 0.008516932729050007
Position 295: 0.008435141127995194
Position 972: 0.008426243655340932
Position 4517: 0.008340568086311706
Position 4574: 0.008273268366997717
Position 2070: 0.008221290165682278
Position 5136: 0.0073493357400831755
Position 5294: 0.007169150913133603
Position 4932: 0.006874483725738876
Position 3635: 0.006490569004731924
Position 1220: 0.006480096465902457
Position 2851: 0.005868974353291089
Position 5320: 0.005189015569016268
Position 3954: 0.004895433787937629
Position 3395: 0.004591526473396176
Position 3270: 0.004569936073726364
Position 4965: 0.0036289703335667905
Position 4310: 0.003388855655079511
Position 717: 0.0032487456117773084
Position 2848: 0.0031562247777614256
Position 1893: 0.003146412360996289
Position 4594: 0.0030380586312697827
Position 4622: 0.0029361153837925424
Position 5020: 0.002703103971095628
Position 2947: 0.0026692280706736913
Position 3527: 0.0026587888302105774
Position 320: 0.0022935285743132658
Position 3641: 0.0022760679100123334
Position 3647: 0.002218941205547107
Position 5275: 0.0021928923138443746
Position 4948: 0.002176111606388837
Position 4845: 0.0020468495186391315
Position 2594: 0.0019370069354329134
Position 886: 0.001910261640578826
Position 2782: 0.001876228805936269
Position 2834: 0.0017162450173725655
Position 2803: 0.0016955914576683882
Position 1876: 0.0016895502324220176
Position 1630: 0.0016376472785755482
Position 2534: 0.0016285354924593354
Position 3665: 0.001619847668088366
Position 4975: 0.001506614582194302
Position 1725: 0.001479485855830053
Position 4053: 0.0013774480077076233
Position 4616: 0.0012706370373333179
Position 2446: 0.0012625183200068643
Position 4720: 0.0012263050972804656
Position 2443: 0.0012182504929916542
Position 2480: 0.0011965981584997425
Position 2389: 0.0011375711214604857
Position 4998: 0.0011351860930005136
Position 768: 0.0010579915077310314
Position 3866: 0.0010497264840002637
Position 4903: 0.001046312445167861
Position 1017: 0.0009312338174896434
Position 1544: 0.0009129348563051591
Position 1105: 0.0009041646458820161
Position 625: 0.0008660283530552489
Position 2466: 0.0008544199124159133
Position 4972: 0.0008344293877238712
Position 2926: 0.0008223479919904533
Position 4849: 0.0007735526426912336
Position 1275: 0.0006699798291519865
Position 1755: 0.0006193923859071958
Position 3692: 0.0005942919663532554
Position 1150: 0.0005782102856661472
Position 4939: 0.0005491775820019524
Position 427: 0.0005435298232074907
Position 593: 0.0005183521797654501
Position 2075: 0.0005084210435999475
Position 3377: 0.0004945016114487302
Position 5150: 0.00048518645653009826
Position 2463: 0.0004812492635365285
Position 669: 0.00045461821830337126
Position 2030: 0.0004395104449009696
Position 2236: 0.00043529776744645585
Position 5234: 0.00043201627938778316
Position 723: 0.00038504875569097744
Position 4707: 0.0003673708995034461
Position 2022: 0.0003532578720974
Position 4831: 0.0003528224432335233
Position 330: 0.0003522207121800278
Position 1492: 0.0003445334503560248
Position 1317: 0.00033453697628657347
Position 4994: 0.0003164836522665014
Position 1879: 0.00031144545274874153
Position 5324: 0.00028273199473979513
Position 2449: 0.0002719595651193746
Position 2735: 0.00026200799738567294
Position 2313: 0.00025049899446518553
Position 650: 0.0002460853431038441
Position 1464: 0.0002239482590229535
Position 3031: 0.0002211353496848465
Position 2392: 0.00021636028230849792
Position 4886: 0.00021560758486781036
Position 4463: 0.0002140082676553905
Position 2923: 0.0002118030144894839
Position 4075: 0.00020689880473600782
Position 407: 0.00020007053199709538
Position 5116: 0.00019193358988051464
Position 4725: 0.00019076982834103815
Position 374: 0.00018673180703436835
Position 984: 0.00018328002294226294
Position 605: 0.00017785224838106324
Position 3768: 0.00016876040916763405
Position 5220: 0.0001645958378981618
Position 1091: 0.0001578286761952489
Position 1607: 0.00015671876612369088
