Gene = Det1
index = 333
Annotated 5SS: [  157  4092  7259 13153]
Annotated 3SS: [ 2998  7070 12960 19150]
SMsplice 5SS: [  801  3831  4092  4428  7259 12081 13153]
SMsplice 3SS: [ 3737  3930  4311  7070 11900 12960 19150]
top_k =  500
Partition function (log Z): -0.8627058114696999

Sorted 5' Splice Sites (High to Low Probability):
Position 7259: 0.991914051755805
Position 4092: 0.9704348168335879
Position 13153: 0.933674013923572
Position 4428: 0.8254517367456334
Position 801: 0.7325248049588857
Position 3831: 0.6637405486862754
Position 12081: 0.586363477226535
Position 3123: 0.568960708106189
Position 3538: 0.3342435804958505
Position 7901: 0.2659176562239088
Position 6108: 0.2419454983257544
Position 12012: 0.1927913177427676
Position 11930: 0.1605472192432897
Position 2899: 0.1491731591281989
Position 157: 0.1394863618203209
Position 2925: 0.10748635158800285
Position 5054: 0.08999247981946086
Position 8226: 0.07764561522426976
Position 5945: 0.07762961405505063
Position 97: 0.06439261111023092
Position 76: 0.051627713223441125
Position 8117: 0.04720085668896455
Position 16295: 0.04499050384820224
Position 2943: 0.03739017454270381
Position 3344: 0.03568924880976884
Position 5144: 0.03182765424692749
Position 6243: 0.03137279402732538
Position 4436: 0.025096915164678095
Position 16316: 0.022249787286840638
Position 6133: 0.022140459046460826
Position 2810: 0.022022367397015855
Position 6052: 0.01865547046000324
Position 9889: 0.015642702980898357
Position 1028: 0.014591050800393864
Position 3162: 0.01443495656282807
Position 9954: 0.012898350006594828
Position 5983: 0.011833023818340605
Position 2937: 0.01168617394729576
Position 13189: 0.011351541219595007
Position 3361: 0.011126236920890115
Position 22: 0.010770469891745434
Position 6068: 0.00872897339815326
Position 8212: 0.008516171014224496
Position 5516: 0.007550060593129478
Position 2503: 0.00710042105656096
Position 5788: 0.006742314814341224
Position 1321: 0.006345116090636822
Position 537: 0.0056000912622797905
Position 301: 0.0041875066170773785
Position 3091: 0.0040319765627551815
Position 12902: 0.0032721869468746905
Position 12567: 0.0032314457388341183
Position 2939: 0.00306660368280867
Position 778: 0.002845967305831568
Position 63: 0.0028246266162958882
Position 12988: 0.0028022550491113903
Position 657: 0.0027374460917874415
Position 3546: 0.0026063206740757263
Position 3348: 0.002535844785229023
Position 500: 0.002111383210630427
Position 2826: 0.002091789337792046
Position 1186: 0.0019037004208277994
Position 1189: 0.0017593626929011624
Position 1265: 0.0015674085111488996
Position 2879: 0.001461405919005393
Position 3527: 0.0012900709467204014
Position 4146: 0.0011250573769812787
Position 12841: 0.0010879311058501584
Position 849: 0.0010713053684478645
Position 3171: 0.0009384823282863461
Position 4043: 0.000930159451772286
Position 1215: 0.0009043694722798659
Position 3738: 0.0008101152130432721
Position 590: 0.0007790406638774417
Position 1258: 0.0006954497083645277
Position 518: 0.0006285661772364744
Position 2905: 0.0006061817594511527
Position 3525: 0.000592774527952935
Position 2791: 0.0005591799968971395
Position 222: 0.0005178710988149031
Position 1593: 0.0005010364437599345
Position 4222: 0.00048312605902595265
Position 4453: 0.0004809731796679759
Position 99: 0.00045373609082012285
Position 1636: 0.00037118437481356613
Position 45: 0.00034686550836035844
Position 509: 0.00032832552135864053
Position 4059: 0.0003186905385905768
Position 1747: 0.00029223649989076775
Position 1870: 0.0002608115578942847
Position 2070: 0.0002547073177735442
Position 2625: 0.00023737193671099328
Position 2957: 0.00021981265621435025
Position 490: 0.00019007284227185014
Position 1078: 0.00018635723191418244
Position 1789: 0.00015118277330125883
Position 2692: 0.00015065831672577654
Position 7805: 0.00013495566886573087
Position 1629: 0.00013411832237495965
Position 3144: 0.00012766072063492246
Position 4074: 0.00012269587825505793
Position 2045: 0.00012130959088436206
Position 3187: 0.00012064299020848185
Position 1984: 0.00010893260605271788
Position 5700: 8.795000495161306e-05
Position 5584: 7.369211073800611e-05
Position 2507: 5.0227457324098254e-05
Position 2499: 4.479031477413271e-05
Position 2427: 4.312590130282681e-05
Position 870: 3.7263761276882765e-05
Position 4881: 2.422403944939653e-05
Position 1982: 2.375665515782693e-05
Position 1318: 1.9620493642227716e-05
Position 4785: 1.4047343567236443e-05
Position 1327: 6.7642108363302415e-06
Position 665: 2.665366844859257e-06
Position 364: 2.2294517154456095e-06
Position 354: 1.8374253586883958e-06
Position 409: 1.6802708024226544e-06
Position 758: 1.5052286429318706e-06
Position 769: 1.12296453810203e-06
Position 836: 9.408721768359498e-07
Position 352: 8.314757714846638e-07
Position 342: 7.751127867438676e-07
Position 396: 7.036692547126283e-07
Position 542: 6.795023232709804e-07
Position 305: 6.200691723051262e-07
Position 740: 4.525236993903244e-07
Position 303: 4.250812193720109e-07
Position 766: 3.983416769617381e-07
