Gene = Mettl18
index = 673
Annotated 5SS: [89]
Annotated 3SS: [1024]
SMsplice 5SS: [183]
SMsplice 3SS: [1024]
top_k =  500
Partition function (log Z): -6.946921866207509

Sorted 5' Splice Sites (High to Low Probability):
Position 183: 0.5492097961061664
Position 89: 0.3211020925880672
Position 1193: 0.2901814595710667
Position 1444: 0.12549688907753134
Position 1204: 0.08204882815477683
Position 600: 0.06357791581187071
Position 299: 0.026288606006431833
Position 1148: 0.02182956346432802
Position 820: 0.015068022497780909
Position 34: 0.013455516799697458
Position 1560: 0.011284161661046475
Position 215: 0.010946128225836836
Position 1671: 0.009546233633548722
Position 734: 0.008580177290604618
Position 178: 0.007627807211951264
Position 1868: 0.005229871246326719
Position 247: 0.004975391724287969
Position 140: 0.004210435204978761
Position 275: 0.004114194606848736
Position 291: 0.003865523601549526
Position 265: 0.0032944428304500046
Position 1141: 0.003121832291515229
Position 1517: 0.002550193319290914
Position 1961: 0.002382594397315257
Position 385: 0.002289675376197239
Position 1094: 0.0021106179157565196
Position 1092: 0.0011599442024588238
Position 1139: 0.0008709902478121896
Position 1977: 0.0007469949200720408
Position 128: 0.0007070644005486064
Position 697: 0.0006831958525654175
Position 1779: 0.0006727943928307817
Position 1541: 0.0006292076886784322
Position 103: 0.0006165574574455538
Position 81: 0.0005987876551633118
Position 409: 0.0005070005695446242
Position 131: 0.00045166458282101774
Position 1502: 0.000395326655401191
Position 452: 0.0003920002322437632
Position 654: 0.0003168319267053264
Position 1983: 0.00031681177770365973
Position 10: 0.0002933166255325429
Position 871: 0.00027922077668505226
Position 1464: 0.00026806735463406976
Position 1851: 0.0001645094175532396
Position 293: 0.00015471454139711168
Position 320: 0.00013470321458484042
Position 1308: 0.00011714941982365091
Position 545: 0.00010947967353634847
Position 1583: 9.901469650302554e-05
Position 1552: 9.765337827233909e-05
Position 1347: 9.620227339946431e-05
Position 397: 5.2591673656261605e-05
Position 37: 4.053831606813595e-05
Position 874: 3.8194329180549586e-05
Position 1206: 3.8178568847151355e-05
Position 865: 2.8880567209961503e-05
Position 454: 2.8389357091679043e-05
Position 569: 2.7184698499274472e-05
Position 219: 2.5388113302719642e-05
Position 25: 2.360771732423811e-05
Position 577: 2.1031789203540083e-05
Position 187: 1.2913904143311025e-05
Position 350: 7.972668843474192e-06
Position 41: 7.668214309495817e-06
Position 356: 4.320625624001843e-06
Position 1526: 4.067618278524341e-06
Position 414: 3.5090086651487307e-06
Position 53: 3.214385460456244e-06
Position 771: 3.1242008200015214e-06
Position 424: 2.845731474821218e-06
Position 3: 2.4966869926824197e-06
Position 387: 2.216699496072352e-06
Position 227: 2.166372131739922e-06
Position 725: 1.4442234615258651e-06
Position 1298: 1.5764449442743823e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 1024: 0.9594942095215374
Position 1304: 0.13734720986949261
Position 1670: 0.13049891785512002
Position 1443: 0.11135452299470139
Position 1559: 0.0737037503649801
Position 2072: 0.05090602907345413
Position 2206: 0.024104873539632345
Position 1907: 0.017077826086578905
Position 182: 0.01439157640908464
Position 1245: 0.012921004067657928
Position 2124: 0.01059445271135061
Position 512: 0.008061942901942605
Position 516: 0.007915194963692213
Position 375: 0.005600880827923517
Position 1886: 0.00485469181506532
Position 350: 0.004314753604611281
Position 2100: 0.0040850657020708595
Position 1567: 0.0034775600745865797
Position 1607: 0.002623315398381457
Position 1532: 0.0023663245548850563
Position 676: 0.0017128320071213492
Position 1400: 0.0015040857206746773
Position 518: 0.001324980992385751
Position 1171: 0.0012834258132389006
Position 572: 0.0012808786551719651
Position 1841: 0.0011494412530560377
Position 198: 0.0010330262723438136
Position 2209: 0.0009579718808053003
Position 1736: 0.0007274271832906231
Position 1103: 0.000714992270126827
Position 1343: 0.0007026805134054286
Position 1580: 0.0005984309559986909
Position 1412: 0.0005968951009406878
Position 1814: 0.0005498751291655997
Position 1609: 0.0005298967448749937
Position 438: 0.0005224250545975163
Position 1759: 0.0004979348797727977
Position 1308: 0.00046560995074485797
Position 1448: 0.0004616941815942417
Position 1514: 0.0003557642384871667
Position 1682: 0.0002970685319051257
Position 1914: 0.0002780819387038862
Position 1474: 0.0002671756546471428
Position 690: 0.00017776648749834103
Position 270: 0.00015143553045579073
Position 247: 0.00012669581619516342
Position 524: 0.0001166608447359042
Position 581: 0.00011326748589856453
Position 384: 0.0001132294559090829
Position 589: 0.00010312822893876402
Position 1422: 9.696121708719701e-05
Position 1324: 9.585760793450611e-05
Position 1312: 9.476203354359688e-05
Position 1639: 9.346233164812313e-05
Position 2160: 9.143624657227627e-05
Position 103: 8.777769115166216e-05
Position 556: 8.121819545662241e-05
Position 554: 7.835755389044905e-05
Position 1332: 7.589775262382192e-05
Position 2299: 5.0858038464564047e-05
Position 356: 3.8745663232523645e-05
Position 1213: 3.833478387698282e-05
Position 1069: 3.4837448455347156e-05
Position 159: 2.6675034588361128e-05
Position 1048: 2.2871776429206324e-05
Position 424: 2.2785641250036424e-05
Position 390: 2.202029364781798e-05
Position 193: 2.093412984274469e-05
Position 715: 2.0730407905548185e-05
Position 1174: 2.0504713895072634e-05
Position 696: 1.934393820788869e-05
Position 692: 1.5344364439967862e-05
Position 1110: 1.1961536939601113e-05
Position 131: 1.1142126267860088e-05
Position 593: 1.0947122703435673e-05
Position 720: 1.0277765554008427e-05
Position 1126: 9.858923696541018e-06
Position 744: 8.500494767111944e-06
Position 138: 5.64518555770186e-06
Position 734: 5.359028054471275e-06
Position 120: 4.273195147890682e-06
Position 620: 3.915439061138479e-06
Position 1250: 3.1559370028737995e-06
Position 1040: 2.48644648590772e-06
Position 937: 2.369492104631854e-06
Position 972: 6.891568080782142e-07
Position 256: 7.076683269757811e-08
Position 154: 1.8908106003240063e-08
Position 1496: 5.38491795483072e-09
Position 78: 1.601379149412788e-09
Position 88: 1.0110713853567305e-09
Position 73: 1.1295571370193627e-10
Position 81: 5.472642369094864e-11
