Gene = 1110002E22Rik
index = 1
Annotated 5SS: [5398]
Annotated 3SS: [12111]
SMsplice 5SS: [ 489 1830 5398]
SMsplice 3SS: [ 1741  5202 12111]
top_k =  500
Partition function (log Z): 0.052269922818661385

Sorted 5' Splice Sites (High to Low Probability):
Position 1830: 0.9974114523076122
Position 5398: 0.9861005976388286
Position 12227: 0.6734942077450716
Position 2872: 0.5933820886311165
Position 4176: 0.5892822867007637
Position 3240: 0.561137355494838
Position 489: 0.5010144754289131
Position 8545: 0.45697484626628937
Position 9054: 0.4561426726880001
Position 1101: 0.41188510749187685
Position 3288: 0.3184001872102411
Position 439: 0.30709174206568884
Position 575: 0.18133084260773494
Position 1111: 0.1467319028923748
Position 3504: 0.1459146237754705
Position 12263: 0.12618610414811082
Position 5092: 0.11094359060828782
Position 8148: 0.08386132397676149
Position 13914: 0.07375701583018346
Position 3961: 0.07070015473642598
Position 2035: 0.06301226202454005
Position 2601: 0.061690173504511
Position 12763: 0.05166525168566182
Position 984: 0.046899553168492314
Position 8300: 0.04409378095762454
Position 13639: 0.03798785400812485
Position 2124: 0.03768605926099573
Position 9878: 0.0330860992247131
Position 6340: 0.03182460490316729
Position 4548: 0.029198358864698987
Position 8726: 0.02908313429792072
Position 2133: 0.024506919683997708
Position 6285: 0.021608866854296353
Position 1368: 0.017496208484535418
Position 2727: 0.017415450319163285
Position 2284: 0.01667658882918826
Position 1569: 0.016150660339150132
Position 8947: 0.015116488655755999
Position 6802: 0.015038890405959935
Position 3756: 0.014511903244023775
Position 4917: 0.01214555827249986
Position 3493: 0.011471035571051212
Position 282: 0.010962725732967731
Position 1001: 0.010130527478873297
Position 6272: 0.010045148545843869
Position 10510: 0.005377548575572646
Position 7735: 0.0048732908507330705
Position 6289: 0.004302823611423593
Position 2760: 0.00424224173907957
Position 6349: 0.0039033761592178876
Position 6251: 0.0034667127205379494
Position 9063: 0.003338229485272506
Position 12855: 0.003239694961909672
Position 4911: 0.0030416202486087127
Position 1164: 0.0029441914492919826
Position 13974: 0.002595832909589486
Position 548: 0.0024439746136849776
Position 1042: 0.0021889502481621504
Position 763: 0.002143642793621454
Position 2236: 0.0021377108302527465
Position 3933: 0.0020814211252106127
Position 261: 0.001877679383687705
Position 4863: 0.0018606182614525329
Position 3517: 0.0017820413534194563
Position 12423: 0.0015107741847288796
Position 4827: 0.0014997574053625569
Position 2485: 0.0014378900386945303
Position 313: 0.0014176170228918572
Position 2184: 0.001365964571003656
Position 1260: 0.0013347299022938692
Position 12223: 0.0013235338317276225
Position 4378: 0.001192586367050563
Position 5850: 0.0008530953036694136
Position 6356: 0.0007941491403449766
Position 7359: 0.0007894538685682608
Position 2620: 0.0006994690602347024
Position 6680: 0.0005901467834084749
Position 53: 0.0005488498180196386
Position 4851: 0.0005119214424280222
Position 5745: 0.0005032277796816593
Position 1125: 0.0005010634906700003
Position 1025: 0.0004463159779934727
Position 5714: 0.00039712604205225543
Position 1800: 0.0003585628016181307
Position 1204: 0.00034937049298151927
Position 1390: 0.00033322355724905615
Position 94: 0.00032038599280417683
Position 6295: 0.0002951689556029664
Position 1348: 0.00028168406321641825
Position 857: 0.0002498030144812159
Position 1375: 0.00021292341251779345
Position 30: 0.00020680458319533823
Position 1198: 0.00019647097984051566
Position 727: 0.00019065008843691372
Position 4841: 0.000188718804512446
Position 5173: 0.00018624485464620305
Position 2630: 0.00017304048318037425
Position 3297: 0.00017247282529566052
Position 12645: 0.00013774211444638775
Position 1975: 0.00011078743021702159
Position 3811: 0.00010634750861538308
Position 587: 0.0001049084018986256
Position 5402: 8.689796978591259e-05
Position 323: 6.149991055518429e-05
Position 12235: 4.997989697261959e-05
Position 9: 4.56091640286137e-05
Position 338: 4.199201916463877e-05
Position 807: 4.0706950812851256e-05
Position 1742: 3.648044613276647e-05
Position 743: 3.110924180569875e-05
Position 5338: 2.934497097182145e-05
Position 579: 2.9231857084056998e-05
Position 3469: 2.8820671813019205e-05
Position 264: 2.72130782046466e-05
Position 616: 2.262618036400441e-05
Position 589: 2.101370050437431e-05
Position 661: 1.952882963417589e-05
Position 279: 1.354738670245858e-05
Position 5763: 1.3456715791369581e-05
Position 814: 1.226234839149909e-05
Position 1969: 9.894358979472124e-06
Position 443: 9.816344651126312e-06
Position 1946: 7.512746223316735e-06
Position 401: 3.9236970769485916e-06
Position 273: 3.812279195447786e-06
Position 779: 3.7524550810935866e-06
Position 1929: 3.5613346244385766e-06
Position 2117: 1.6716271703234e-06
Position 2154: 1.1768765785867385e-06
Position 867: 5.58763515955712e-07
Position 904: 2.033812481704316e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 1741: 0.974031134690612
Position 12111: 0.9446378086822254
Position 5202: 0.8094447108982163
Position 894: 0.6189598802223097
Position 4101: 0.37891481943962757
Position 2954: 0.3631000896635486
Position 3017: 0.33904673116861067
Position 8385: 0.2825926322609141
Position 8946: 0.2700246258165323
Position 3858: 0.26878034750529317
Position 2664: 0.21436281389664408
Position 5037: 0.21300944621784926
Position 2786: 0.17701769351323862
Position 8430: 0.176405761444413
Position 12349: 0.17580229026711622
Position 15011: 0.15294071865183068
Position 2957: 0.14252492155174382
Position 8071: 0.13418094818797582
Position 8828: 0.13280077681672983
Position 12924: 0.10967343907788132
Position 16432: 0.10742906157649237
Position 6112: 0.1032852111852316
Position 13460: 0.09058610012414393
Position 3443: 0.08367872953926421
Position 13736: 0.07559999426967523
Position 1929: 0.07365826065922496
Position 3412: 0.06740734340982021
Position 2724: 0.06033232448789408
Position 2497: 0.05884117986260984
Position 2034: 0.058507686446760195
Position 2668: 0.05739554020317164
Position 12644: 0.047291702549648755
Position 14944: 0.04572317375363015
Position 8643: 0.04438022377357911
Position 5060: 0.04434412452672278
Position 4773: 0.04299998704026506
Position 2754: 0.03901565368167571
Position 8971: 0.036327545251301135
Position 9729: 0.0330860992247131
Position 12721: 0.027711041148044138
Position 4407: 0.026593483962175337
Position 3128: 0.026356003901536786
Position 13803: 0.023608785475757545
Position 8789: 0.0229206934865437
Position 1204: 0.022135274778962107
Position 12324: 0.017924043646416928
Position 2744: 0.014938985504173188
Position 12437: 0.014568114170243143
Position 2640: 0.01224482664290328
Position 3638: 0.011151258713558767
Position 14906: 0.010558027620605433
Position 2782: 0.009854443344901792
Position 15837: 0.009582355275987955
Position 12395: 0.008825286260965697
Position 2362: 0.008602933803307152
Position 13030: 0.008476779387603574
Position 6668: 0.008011700290197458
Position 1683: 0.007987769868010575
Position 15306: 0.007612648565177684
Position 6626: 0.007178268603440567
Position 12839: 0.0069126502452782
Position 2177: 0.006774946942012774
Position 3990: 0.006093597317968253
Position 3405: 0.005842219902250152
Position 4136: 0.005773162189535553
Position 16397: 0.00562642483629008
Position 15075: 0.00558518380158064
Position 1694: 0.005435714877695112
Position 10409: 0.005377548575572644
Position 13050: 0.004995660068532107
Position 6134: 0.004814521842198446
Position 7705: 0.004615354725419271
Position 2504: 0.004614210444372012
Position 12588: 0.004541660417241472
Position 3040: 0.00426665825647779
Position 1300: 0.004238937666752737
Position 2791: 0.004133450674329894
Position 14362: 0.0040023037551709965
Position 5085: 0.0038648961813584665
Position 2756: 0.003654245672187919
Position 2810: 0.0032616546319466175
Position 3239: 0.0032243704067809673
Position 13276: 0.003202404392691811
Position 12039: 0.002957479286240446
Position 461: 0.0029303457357706475
Position 1657: 0.0029253640195681645
Position 5112: 0.002761210690338016
Position 3287: 0.00261678106790459
Position 12561: 0.0024087605821536844
Position 3651: 0.002401123822026019
Position 2398: 0.0023786258818752665
Position 4492: 0.0023587664228205984
Position 2619: 0.00221270585481584
Position 1638: 0.0021986311300593053
Position 2816: 0.0020497416500728366
Position 7258: 0.001998176414617984
Position 356: 0.0019735592137689827
Position 2236: 0.001967494765389746
Position 3662: 0.0018251280346729803
Position 5744: 0.0018106457878916424
Position 12676: 0.001807868398034449
Position 5614: 0.001775259800725607
Position 12897: 0.0017129721706487706
Position 329: 0.0016959841365919636
Position 1604: 0.001507777804432078
Position 2426: 0.0014829346328515966
Position 642: 0.0014092148272441673
Position 4257: 0.0013958984802134567
Position 1897: 0.0013831179387012742
Position 12751: 0.0013803601010225928
Position 758: 0.0013660157914223423
Position 570: 0.0013011891471853053
Position 2180: 0.0012891372048810727
Position 2727: 0.0012661986747281274
Position 8803: 0.0012631140645244494
Position 1795: 0.001083997944146756
Position 1464: 0.0010753460806338575
Position 1611: 0.0010272293005099404
Position 1470: 0.0009766339813720183
Position 3562: 0.0009191118229993399
Position 1335: 0.000897131912254739
Position 1439: 0.0008718273295330975
Position 2070: 0.0008504252454179873
Position 420: 0.0008348163888067683
Position 2087: 0.0007554002184084653
Position 934: 0.0007027683853317691
Position 5556: 0.0006651260251819191
Position 1495: 0.0006332838335711104
Position 6050: 0.0006300572078851679
Position 504: 0.0006177444327899307
Position 814: 0.000597898124739811
Position 1783: 0.000567855962202974
Position 1763: 0.0005539181570301578
Position 1312: 0.0005442333434279488
Position 1218: 0.0005391161586552126
Position 3615: 0.0004848234528584489
Position 1154: 0.0004594594512526129
Position 2183: 0.000446394122652463
Position 2014: 0.0004450195368242854
Position 2911: 0.0004028749196930576
Position 4691: 0.00037616742051541156
Position 520: 0.0003556315107761328
Position 1535: 0.00031375526623637743
Position 1390: 0.0002962467437099144
Position 2975: 0.00027968391552570394
Position 2375: 0.0002605041231813787
Position 2511: 0.0002586013467841065
Position 1264: 0.00024499388590253546
Position 1252: 0.00023504572334380298
Position 368: 0.0002154835379199006
Position 2316: 0.00018256108637427446
Position 6554: 0.00017795184159170613
Position 1309: 0.00017538828970136488
Position 515: 0.00017254815183154505
Position 743: 0.00015954900260147547
Position 1360: 0.00015714196309870535
Position 1800: 0.00015577531061294718
Position 552: 0.00015574957756609616
Position 597: 0.00015190852297678798
Position 524: 0.00014841578410108608
Position 1460: 0.0001439590279608375
Position 1883: 0.0001314435200275069
Position 2534: 0.0001150477552557717
Position 508: 0.00011244416357792441
Position 647: 9.449565380557338e-05
Position 545: 8.39154902304664e-05
Position 2423: 8.37690427470673e-05
Position 1091: 7.983683308327288e-05
Position 1233: 7.850551280494547e-05
Position 1974: 7.349675705232224e-05
Position 6576: 7.155019148053173e-05
Position 242: 6.156546402581653e-05
Position 2555: 5.865424737662506e-05
Position 527: 5.740250156217782e-05
Position 373: 5.1806205627465195e-05
Position 939: 4.159088107072376e-05
Position 999: 4.075946554299855e-05
Position 1451: 3.980701203967152e-05
Position 466: 3.713319896480567e-05
Position 4940: 3.576589041807205e-05
Position 1033: 3.5145022018778324e-05
Position 1010: 3.3787905685364426e-05
Position 1987: 3.259679222615366e-05
Position 482: 3.224741871388664e-05
Position 4339: 2.8462458351488958e-05
Position 2507: 2.6420592211541366e-05
Position 945: 2.5078886223489975e-05
Position 650: 2.4891138330330307e-05
Position 427: 2.2583493592491722e-05
Position 1236: 2.2201958809009313e-05
Position 658: 1.8794431718754824e-05
Position 2915: 1.763862599002247e-05
Position 358: 1.6586075992861065e-05
Position 610: 1.634353619801895e-05
Position 623: 1.515140945726769e-05
Position 4516: 1.4333908188676972e-05
Position 291: 1.289522865253961e-05
Position 616: 7.432585539999463e-06
Position 435: 6.73017710559116e-06
Position 379: 5.731570264532369e-06
Position 493: 4.226800303816038e-06
Position 303: 2.2812609198689117e-06
Position 614: 2.0001218163769945e-06
