Gene = Cnot10
index = 274
Annotated 5SS: [  156  7398  8253 11068 12682 13678 14255 17230 20852 22283 25086 26451
 29430 38733 41370 42280 42596 46638 48559]
Annotated 3SS: [ 7302  8090 10916 12538 13590 14170 17111 20701 22079 24963 26273 29348
 38618 41238 42243 42467 46561 48381 53734]
SMsplice 5SS: [  156  4795  7398 11068 13678 14255 17230 25086 26451 27791 29430 35721
 38733 42596 46638 48559]
SMsplice 3SS: [ 4695  7302 10916 13590 14170 17137 24963 26359 27666 29348 35461 38618
 42467 46561 48381 53734]
top_k =  500
Partition function (log Z): 12.563273401271445

Sorted 5' Splice Sites (High to Low Probability):
Position 25086: 0.9999999999999999
Position 42596: 0.9999230076094788
Position 7398: 0.9978692530850275
Position 38733: 0.9805587796388903
Position 11068: 0.9748614517545368
Position 35721: 0.9687734168881839
Position 26451: 0.9662661532201822
Position 17230: 0.9645450993527713
Position 29430: 0.918515668035542
Position 4795: 0.8817494931658816
Position 156: 0.8812258696293619
Position 14255: 0.819483128502957
Position 27791: 0.6586847195626699
Position 13678: 0.6533808063390327
Position 46638: 0.6311630691897294
Position 48559: 0.6172791892947563
Position 12682: 0.5970191976700244
Position 8253: 0.5139844317586109
Position 43828: 0.38156467443208525
Position 35191: 0.3196895420342775
Position 41370: 0.31551311736876675
Position 5253: 0.3105004908615692
Position 20852: 0.2978629495642102
Position 460: 0.2486157921901451
Position 10658: 0.2455244920710725
Position 36052: 0.24509429228123586
Position 1914: 0.23712673176380022
Position 5600: 0.23678546798978223
Position 7986: 0.23220032918709937
Position 42280: 0.19310444017289274
Position 7857: 0.17379197472060565
Position 48533: 0.16045875354658426
Position 51774: 0.1517801396041403
Position 48909: 0.14746750400594164
Position 36353: 0.14366946360877048
Position 29928: 0.14103650057449235
Position 13746: 0.13799520437650317
Position 34748: 0.12784679683037553
Position 22283: 0.1266322925871993
Position 289: 0.10833699693114114
Position 13726: 0.10642342020084779
Position 12733: 0.10283425996611538
Position 29714: 0.10282453893302868
Position 40379: 0.10245288308602715
Position 14337: 0.09109680413820644
Position 14761: 0.08174484328078772
Position 18481: 0.061516683524233576
Position 2268: 0.05544098670111344
Position 28437: 0.04793287372621221
Position 12474: 0.04476562692837581
Position 43609: 0.04429487263511694
Position 1920: 0.041380129923924897
Position 5792: 0.0412331020314319
Position 56: 0.040050367228323
Position 49700: 0.038454080539249196
Position 48914: 0.03770472086136118
Position 43470: 0.037615454046503904
Position 13134: 0.03734137663668324
Position 46642: 0.032816700583187086
Position 18788: 0.03268179104986774
Position 12197: 0.031022990332893914
Position 1474: 0.030682624254518932
Position 29665: 0.02735995385847346
Position 28311: 0.02675545210787067
Position 49390: 0.02643226009847354
Position 12371: 0.026420992408643096
Position 18741: 0.021671120231237156
Position 49033: 0.020520155341389477
Position 30733: 0.020147180236587243
Position 36322: 0.01802467332218356
Position 502: 0.016929324275805114
Position 3553: 0.016167979417285445
Position 48604: 0.015976321933198846
Position 36316: 0.01564713921423865
Position 43802: 0.014801612160919148
Position 8836: 0.013004212532871746
Position 9164: 0.012049773113849454
Position 2788: 0.01118681945860564
Position 34704: 0.010829962238963911
Position 3697: 0.010705730466034822
Position 37301: 0.010574435985336236
Position 2274: 0.009766479548481463
Position 49664: 0.00894443632456601
Position 39247: 0.008557945936362209
Position 5398: 0.008361945179333896
Position 5440: 0.008048522834391536
Position 2264: 0.007519211849567456
Position 7130: 0.007031093463127797
Position 29506: 0.0065785286377417285
Position 12858: 0.006281406555559301
Position 3547: 0.006087289134435663
Position 38737: 0.005634823612704293
Position 4802: 0.005222286189157907
Position 36444: 0.005203737968136789
Position 42878: 0.005077647053182742
Position 35693: 0.0049232466808875035
Position 6026: 0.004480709289809543
Position 7963: 0.004479000629343073
Position 12736: 0.0043195704048094715
Position 4806: 0.0042885200784981165
Position 6847: 0.0042662020342439915
Position 4850: 0.003965640720976197
Position 29443: 0.003608801947631108
Position 13715: 0.0034462759850931468
Position 37113: 0.0034303814351234075
Position 36903: 0.0028861966823050533
Position 40452: 0.0023274394201136654
Position 14074: 0.002044592519698793
Position 13787: 0.0019969794032929254
Position 45350: 0.0016379467998404776
Position 35964: 0.0015559872867992896
Position 40658: 0.0014986916637700323
Position 13432: 0.0014330604936737177
Position 14568: 0.001285329139444364
Position 42177: 0.0011943249994202532
Position 374: 0.0010466502086252832
Position 7884: 0.001034189273049181
Position 252: 0.0009363486947685133
Position 6033: 0.0009345519959142153
Position 38846: 0.0008736377825566003
Position 38955: 0.0008713048305252534
Position 7732: 0.0007912877917726983
Position 17889: 0.0007170369056843452
Position 8018: 0.0006511093521599143
Position 1679: 0.0005492001053878041
Position 7778: 0.00031710632277301393
Position 14313: 0.0002481331235750579
Position 1671: 0.0002374633137929268
Position 1691: 0.00019367489688714356
Position 1548: 0.0001932235487198668
Position 7594: 0.00018148367306444762
Position 48453: 0.00015130349300561098
Position 1138: 0.00013690137180482137
Position 1687: 0.00010387113068236458
Position 12772: 9.992403156548216e-05
Position 42856: 9.594534734436744e-05
Position 7465: 8.26115380860228e-05
Position 3123: 6.489516944468899e-05
Position 2343: 5.572815785996287e-05
Position 2238: 3.815950128453257e-05
Position 2369: 3.225170241807892e-05
Position 35615: 2.6846425572324675e-05
Position 2398: 2.621825658438008e-05
Position 2131: 2.3770121456697626e-05
Position 293: 2.17357378673384e-05
Position 1966: 1.86920151001293e-05
Position 3024: 1.3355858021692819e-05
Position 42691: 6.45433126594215e-06
Position 218: 6.143028561141596e-06
Position 298: 2.482964238685903e-06
Position 280: 2.313040043004427e-06
Position 650: 1.1310106035461508e-06
Position 86: 1.000763455144368e-06
Position 258: 7.541222860813436e-07
Position 42: 3.251050304080161e-07
Position 312: 3.2350449449165075e-07
Position 1480: 2.9248161193703486e-07
Position 45: 2.892081255032067e-07
Position 7436: 6.857668759712561e-08
Position 403: 6.65684215989663e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 24963: 1.0000000000000002
Position 7302: 0.9171192839483812
Position 53734: 0.9147045059477883
Position 13590: 0.9015021557101555
Position 14170: 0.8988221281922719
Position 35461: 0.8867199782570092
Position 4695: 0.8747709697289462
Position 38618: 0.8520045079942092
Position 10916: 0.8423767959484261
Position 29348: 0.7576837111666727
Position 48381: 0.6785056320144298
Position 42467: 0.66757477647836
Position 46561: 0.623822082939625
Position 27666: 0.6028810441963921
Position 26359: 0.5927279579762499
Position 17137: 0.5074482858920716
Position 8090: 0.4972269462038324
Position 17111: 0.41155622470467224
Position 43694: 0.32567047141351146
Position 42435: 0.3223674970805455
Position 41238: 0.31139503789887985
Position 5092: 0.2945458725302493
Position 35089: 0.2617536928995032
Position 12577: 0.25096896959000853
Position 7846: 0.2339369442111129
Position 12538: 0.2227885883401697
Position 277: 0.2219361632273538
Position 20701: 0.21693569453668352
Position 10522: 0.2080024130006555
Position 35861: 0.18733464408825598
Position 1767: 0.17957413894197435
Position 26273: 0.16495383207688147
Position 42243: 0.1636783983606084
Position 29351: 0.13892221433765442
Position 22079: 0.1266322925871993
Position 29841: 0.12544131578237583
Position 12634: 0.1241737166321857
Position 10890: 0.12082709336207936
Position 26333: 0.11751356845490493
Position 36156: 0.11549218994501242
Position 7628: 0.10959954178950361
Position 5492: 0.10311859662757206
Position 51710: 0.10098458217794208
Position 5395: 0.09342161600413043
Position 40282: 0.09270445040741188
Position 14682: 0.08105366892406851
Position 26302: 0.0790909396937787
Position 34608: 0.07579607197969675
Position 1733: 0.06980420951482963
Position 48404: 0.06969420377545647
Position 35569: 0.06852716965773349
Position 34571: 0.06288068708964266
Position 12313: 0.06238834465505638
Position 51448: 0.05960671325109719
Position 34998: 0.0579358491347745
Position 48810: 0.05716049209773704
Position 29533: 0.05618992342219223
Position 49487: 0.054924702426441895
Position 374: 0.05390880006288124
Position 48782: 0.051974257109221336
Position 36200: 0.05157699649155375
Position 38639: 0.050818319067393654
Position 20790: 0.048642914853956006
Position 12600: 0.04681718195813477
Position 29602: 0.046235473151952464
Position 43725: 0.045393352517935776
Position 18581: 0.04385504302765409
Position 48316: 0.04293242498897546
Position 35890: 0.04176366950825942
Position 38500: 0.04149505528283569
Position 12856: 0.04055047795916356
Position 16966: 0.039741871903952716
Position 18278: 0.03944813532914602
Position 42221: 0.03941307180571704
Position 48815: 0.03747092053502444
Position 2063: 0.03591293292176507
Position 3467: 0.03296099901775595
