Gene = Snrpe
index = 999
Annotated 5SS: [ 128  574 1395 3791]
Annotated 3SS: [ 546 1331 3711 6214]
SMsplice 5SS: [ 578 3791]
SMsplice 3SS: [3711 6214]
top_k =  500
Partition function (log Z): -5.72354861445929

Sorted 5' Splice Sites (High to Low Probability):
Position 3791: 0.9175591601020446
Position 578: 0.6844530992451913
Position 3535: 0.3344399112827129
Position 110: 0.16588115245358567
Position 1082: 0.15141347006870368
Position 3569: 0.1378603944263043
Position 1395: 0.12362765155045882
Position 128: 0.11041129551059281
Position 574: 0.09652243591422122
Position 101: 0.07864902839194511
Position 384: 0.07738447555337784
Position 1457: 0.056512146458227136
Position 5251: 0.03847581897242749
Position 174: 0.025880701962035256
Position 220: 0.008973164649910936
Position 1384: 0.006218539513242896
Position 1347: 0.005998329253735441
Position 2090: 0.004520086532266114
Position 6121: 0.004257172337870512
Position 165: 0.004200323095097741
Position 774: 0.003914352332748998
Position 4590: 0.0030248860330155244
Position 4343: 0.0026321113046147613
Position 402: 0.002537823656604926
Position 5638: 0.0024900432317326894
Position 3459: 0.0020254822320777406
Position 3089: 0.0019185048427989107
Position 3582: 0.0018923135585482034
Position 3970: 0.0018475135770962391
Position 116: 0.0017533191176856769
Position 1547: 0.00166307339220314
Position 2600: 0.001614282412142109
Position 368: 0.0013272442643438654
Position 1179: 0.0012515127165099082
Position 1556: 0.0011620749364171824
Position 3371: 0.0007718940897916097
Position 2094: 0.0007455125479787152
Position 79: 0.000721041324111759
Position 1686: 0.0007056105656516082
Position 142: 0.0007014615704438956
Position 2078: 0.0005249033032574859
Position 1516: 0.00045394793344604963
Position 1365: 0.0004290835666736464
Position 6113: 0.0004245927053954222
Position 814: 0.0003820780254132167
Position 5851: 0.000284912304910836
Position 180: 0.00026559212083414357
Position 1122: 0.00016507253429105608
Position 2392: 0.0001639442491293161
Position 785: 0.00014936960007879324
Position 305: 1.5527242031454058e-05
Position 62: 1.1458770905149654e-05
Position 1029: 1.1131981853039555e-05
Position 56: 1.0264315547719864e-05
Position 489: 1.0082425805369325e-05
Position 448: 9.77157210592672e-06
Position 432: 4.918706168498324e-06
Position 262: 4.055952973450848e-06
Position 429: 3.1155216626232922e-06
Position 23: 1.9786471436568825e-06
Position 4098: 1.966563267083911e-06
Position 4132: 8.515573681259815e-07
Position 4043: 5.149522419614391e-07
Position 585: 2.107707506940035e-07
Position 8: 1.7199691061966145e-07
Position 53: 1.7140036045272674e-07
Position 582: 1.0360977657326058e-07
Position 51: 5.8212147725306494e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 3711: 0.9098254350786282
Position 6214: 0.3015900948511342
Position 3395: 0.27429895330833415
Position 3458: 0.20234693789344604
Position 1331: 0.18830892057258128
Position 451: 0.17253956326467734
