Gene = Cspp1
index = 303
Annotated 5SS: [  128  6968  9310 20607 26197 27205 28604 36730 39026 44130 45342 47736
 49968 50744 52101 57797 66148 70265 74326 74806 75491 77868 78515 88263
 89347 91816 94301 95057 96014]
Annotated 3SS: [ 6858  9206 20502 26115 27105 28208 36642 38954 44035 45283 47529 49833
 50664 51970 57648 65994 70151 74175 74658 75385 77800 78396 88122 89205
 91768 94236 94946 95874 97716]
SMsplice 5SS: [  497  6968  9310 20607 27205 36730 44130 49968 50744 52101 74806 77868
 87502 88263 89347 91869 96014]
SMsplice 3SS: [ 6858  9206 20502 27105 36642 44035 49833 50664 51970 74658 77800 87295
 88122 89205 91768 95874 97716]
top_k =  500
Partition function (log Z): -41.59224760334316

Sorted 5' Splice Sites (High to Low Probability):
Position 9310: 0.9998691057552148
Position 20607: 0.9989865401527549
Position 27205: 0.6134888615393279
Position 497: 0.6079914403818764
Position 26197: 0.30851441892340215
Position 2435: 0.2643342779550478
Position 6977: 0.2329492760855305
Position 1663: 0.21176714500853866
Position 2067: 0.18712665189780403
Position 2621: 0.17893315942493718
Position 6952: 0.15363860523101402
Position 128: 0.13441668943934373
Position 6988: 0.12783388231446066
Position 194: 0.09926893309901207
Position 1671: 0.08415097039515533
Position 61: 0.07926581744024412
Position 2428: 0.06520732324916419
Position 2538: 0.0627593224975497
Position 26877: 0.05476495138475553
Position 313: 0.0537100607392374
Position 6942: 0.03849842383324356
Position 947: 0.03717618987110418
Position 22701: 0.026223620566154633
Position 1055: 0.023621277454129178
Position 373: 0.01996750058919241
Position 212: 0.019432569928999183
Position 27187: 0.01730472315622955
Position 6983: 0.015481996361829842
Position 7303: 0.014537329922424604
Position 4543: 0.012923852463533954
Position 1285: 0.01159841220010892
Position 67: 0.01033203368774417
Position 928: 0.00727305855302522
Position 258: 0.006786681535717053
Position 1324: 0.006479894034035326
Position 21631: 0.006031330727473174
Position 2415: 0.006004036936902867
Position 22840: 0.004552079619421358
Position 1152: 0.003372940021719557
Position 2071: 0.003251498104054516
Position 219: 0.0029833611412985305
Position 2543: 0.002887001678880898
Position 170: 0.0028657339109531897
Position 71: 0.002771188932760041
Position 1220: 0.002142977818623318
Position 5132: 0.001796024432200575
Position 25: 0.001452827313711486
Position 1682: 0.001302069192203799
Position 126: 0.0012445010449425612
Position 1675: 0.001075725474338819
Position 1044: 0.0010019238129942779
Position 2093: 0.0009759024794297261
Position 21: 0.0009673906390538254
Position 278: 0.000933855652811479
Position 271: 0.0007641673463224185
Position 341: 0.0006819070340283775
Position 1850: 0.0005697400712117484
Position 2235: 0.0005214434018614354
Position 454: 0.000493710281518264
Position 132: 0.00045282885111157435
Position 1734: 0.0004377479129737962
Position 250: 0.0003350183463536396
Position 2050: 0.00029516614857640424
Position 765: 0.00028385074643896
Position 1754: 0.00027519240231509346
Position 420: 0.00026145805569997773
Position 769: 0.00023805294282620574
Position 802: 0.00019166053737168105
Position 1740: 0.00015560073992172373
Position 827: 0.00014463120586108807
Position 1183: 0.0001291491140871567
Position 1076: 0.0001243888710361375
Position 4306: 0.00010477255274684655
Position 238: 0.00010145630447133078
Position 1667: 9.435751362362057e-05
Position 426: 8.973047031534721e-05
Position 1694: 8.160633364009121e-05
Position 849: 6.757924252399817e-05
Position 655: 5.7435596743627475e-05
Position 890: 5.7376080535317125e-05
Position 22219: 4.917991253077124e-05
Position 4257: 4.4972542497790094e-05
Position 12735: 2.629262527098735e-05
Position 225: 2.449725907417515e-05
Position 198: 1.4325141608186177e-05
Position 149: 1.1850881381764297e-05
Position 216: 1.0561160920792971e-05
Position 41: 7.31134159417449e-06
Position 23: 4.41586586668234e-06
Position 12528: 3.973126854398411e-06
Position 331: 3.2075306958588154e-06
Position 444: 3.1680090742885906e-06
Position 329: 2.892539781738718e-06
Position 567: 2.0856593638583526e-06
Position 501: 1.4477136707738764e-06
Position 852: 1.0730523835220115e-06
Position 836: 9.255073629371281e-07
Position 559: 8.865479860398718e-07
Position 435: 8.673976035538101e-07
Position 9315: 6.190569399475117e-07
Position 441: 1.1373966300001681e-07
Position 924: 9.804512939375579e-08
Position 65: 1.1589017365555591e-08
Position 92: 9.36473038876318e-09
Position 525: 9.271986248449566e-09
Position 55: 6.2910107449294085e-09
Position 196: 3.3510406042276322e-09
Position 236: 1.358936239348971e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 9206: 0.9999327115105786
Position 20502: 0.9994653147551095
Position 27105: 0.6680651384046362
Position 2338: 0.5801580412329206
Position 6858: 0.5796399449116456
Position 35356: 0.38519307912909706
Position 25987: 0.3216448256966256
Position 1596: 0.27504307403618156
Position 1959: 0.17758646090053715
Position 28208: 0.14394490398700754
Position 22779: 0.0802829307801678
Position 26759: 0.0716887437986009
Position 33442: 0.05410379947949129
Position 22756: 0.04701386735702692
Position 30742: 0.039219854862740294
Position 22645: 0.03014697458656345
Position 712: 0.02819240470076536
Position 24331: 0.02725228631325334
Position 22552: 0.024006472264817776
Position 946: 0.02387664368092409
Position 21606: 0.019564011457387946
Position 27337: 0.018468770620544982
Position 417: 0.01796593522790179
Position 372: 0.01627126205130897
Position 28274: 0.014388944870441948
Position 1044: 0.013988296107149105
Position 4405: 0.012935168679879686
Position 23040: 0.012271955748005178
Position 1419: 0.010224753446859218
Position 21000: 0.00911279961171702
Position 25435: 0.00897063437992479
Position 353: 0.008890858468952573
Position 441: 0.008828263507972771
Position 21747: 0.008187365368402625
Position 1849: 0.007702459419761544
Position 786: 0.007069194158516055
Position 24556: 0.006259111239737987
Position 1903: 0.0057353284833251165
Position 22621: 0.005667319451370486
Position 24474: 0.005502461020935508
Position 1469: 0.0049288026852877375
Position 27871: 0.004652307641890718
Position 388: 0.004349009364265287
Position 769: 0.004176592006072745
Position 383: 0.0037389416754638537
Position 23394: 0.0035675992899051497
Position 21906: 0.0034709687086153978
Position 967: 0.0034699391412784616
Position 7295: 0.003314612714156375
Position 24413: 0.003258840599372352
Position 21399: 0.0030174026997295826
Position 24594: 0.00243127779766249
Position 22138: 0.0023989953599627984
Position 836: 0.002168601073257028
Position 453: 0.0020752897379244686
Position 21220: 0.0017436447385003623
Position 1234: 0.0014322221677166625
Position 20675: 0.0013543473768095767
Position 20706: 0.0012085986157090176
Position 420: 0.0011698468134953136
Position 5052: 0.0010877064012919393
Position 1267: 0.0009470164758355592
Position 203: 0.0007845925843567962
Position 21661: 0.0007653255489585174
Position 4791: 0.0007105561540054322
Position 1961: 0.0006790784130411465
Position 1503: 0.0006267332747914227
Position 22658: 0.0004818564366436828
Position 20672: 0.0003985364839431009
Position 183: 0.00036814318987295533
Position 1214: 0.00031225244424464
Position 311: 0.00022577452274947314
Position 20844: 0.00020975425584393635
Position 1438: 0.00016904619074373234
Position 4176: 0.00014974509524463662
Position 300: 0.00011759087774663887
Position 605: 0.00011566928824858915
Position 335: 0.00011204103970972206
Position 1397: 8.982300288031268e-05
Position 12404: 8.470426030818697e-05
Position 329: 7.333496427779649e-05
Position 12841: 6.215204212164875e-05
Position 493: 6.184701831901971e-05
Position 14377: 5.273236115105112e-05
Position 1250: 4.143019468142778e-05
Position 12645: 4.092827716093398e-05
Position 737: 3.539906692004543e-05
Position 11152: 3.2003916440665913e-05
Position 10734: 3.0864080736720635e-05
Position 714: 3.051158628517156e-05
Position 852: 2.992207543588029e-05
Position 14609: 2.957319759087517e-05
Position 9618: 1.681038321618754e-05
Position 13251: 1.6645102608479622e-05
Position 12251: 1.2345506422195104e-05
Position 9388: 1.1699362730121355e-05
Position 11675: 8.384246807244384e-06
Position 9621: 7.698602041066027e-06
Position 11490: 7.630661247240934e-06
Position 11118: 6.20573225843499e-06
Position 10687: 6.0909829365686595e-06
Position 10330: 4.166861564363552e-06
Position 11924: 4.040231823602164e-06
Position 257: 7.431298822629196e-07
Position 721: 7.363318873806726e-07
Position 1172: 5.697650829143261e-07
Position 164: 5.530830462998062e-07
Position 857: 3.099554166528878e-07
Position 576: 2.7925418576597576e-07
Position 635: 2.0094723030909883e-07
Position 286: 8.503465622835737e-08
Position 157: 5.1276644433019775e-08
Position 115: 2.8654616888521442e-08
Position 338: 2.219783759382174e-08
Position 970: 1.9201442481397328e-08
Position 991: 1.8194834957708213e-08
Position 265: 8.283659156257168e-09
Position 2572: 6.372169374418324e-09
