Gene = Blzf1
index = 183
Annotated 5SS: [  343  1051  5206  7945  9251 11780]
Annotated 3SS: [  972  4768  7744  9121 11559 15077]
SMsplice 5SS: [  343  1051  5482  7945  9251 11780]
SMsplice 3SS: [  972  5356  7744  9121 11590 15077]
top_k =  500
Partition function (log Z): -0.5970163264972739

Sorted 5' Splice Sites (High to Low Probability):
Position 9251: 0.9648721375307485
Position 1051: 0.9496330754647564
Position 343: 0.9195787137035779
Position 11780: 0.8915196980263327
Position 7945: 0.8055983714516188
Position 5482: 0.6292543710852182
Position 5206: 0.6090842011086371
Position 3642: 0.3481638585366825
Position 6572: 0.34326683806546376
Position 5456: 0.141793946102189
Position 4696: 0.10623671262314087
Position 6510: 0.0924420641282245
Position 7752: 0.0753242259634891
Position 328: 0.0406847532598389
Position 14607: 0.04020726245986789
Position 5113: 0.03453173208511207
Position 869: 0.03274697166157499
Position 13877: 0.0319257547034169
Position 6493: 0.03191618431339473
Position 7926: 0.027542243176570162
Position 7167: 0.02595656580667082
Position 830: 0.024711145551649636
Position 15425: 0.02060828327079781
Position 3720: 0.020179248675049735
Position 6925: 0.019198933799519837
Position 1257: 0.016691470090303043
Position 714: 0.014902396271189694
Position 433: 0.013496005600143586
Position 5032: 0.013196166872044496
Position 873: 0.011518393458858876
Position 11460: 0.010259856650591292
Position 6732: 0.009708081714252087
Position 3586: 0.00958729008579966
Position 11374: 0.008349996384365899
Position 10296: 0.007649046034031359
Position 212: 0.007166414553356384
Position 4533: 0.006613841026876354
Position 14602: 0.006403536021287926
Position 9732: 0.006368316913634483
Position 14715: 0.006074338672027169
Position 377: 0.005144647502507191
Position 9529: 0.004807472087820315
Position 4900: 0.0047915991157724425
Position 2005: 0.004501431161415345
Position 48: 0.004462753085396924
Position 12860: 0.0043621513911839965
Position 3399: 0.0036235723334662145
Position 15184: 0.003514713833967139
Position 13871: 0.0034464580131417103
Position 4687: 0.0030072926638038113
Position 9532: 0.002726899669171598
Position 7860: 0.0025963923002924752
Position 3371: 0.0025319719754163927
Position 10129: 0.002289385736733864
Position 15821: 0.0018686370933133807
Position 14639: 0.001663629434270428
Position 2564: 0.0014992530736908157
Position 1955: 0.0014935026246178757
Position 15323: 0.0013162268466551954
Position 3060: 0.0011321664091766901
Position 391: 0.0007458868366163258
Position 3496: 0.000666548672567594
Position 418: 0.0005528551756103504
Position 203: 0.0005304231959734529
Position 3472: 0.0005107121236784983
Position 3051: 0.00042019103211990926
Position 704: 0.00037592610026633176
Position 3656: 0.0003570067994454171
Position 193: 0.00028786221179890513
Position 249: 0.00026812688577710725
Position 724: 0.0002570648464338065
Position 659: 0.00020385829237187217
Position 3077: 0.0002029332546981103
Position 2813: 0.00019543644058092662
Position 143: 0.000164199969278312
Position 741: 0.00015831805159212045
Position 63: 0.00013778130538279724
Position 621: 0.00010942596008553229
Position 363: 9.823996707254732e-05
Position 636: 8.85593648437654e-05
Position 280: 8.036477338624919e-05
Position 347: 6.851852777548534e-05
Position 147: 6.657659779690683e-05
Position 316: 5.306547602595409e-05
Position 300: 5.0572548699330996e-05
Position 403: 4.16293516158847e-05
Position 690: 3.6733083624463395e-05
Position 911: 2.415246411533686e-05
Position 695: 2.1220789370704605e-05
Position 610: 1.7463349524994273e-05
Position 761: 1.733766204495762e-05
Position 9221: 1.6705019997455376e-05
Position 14: 1.3442553331522343e-05
Position 569: 1.144424430837839e-05
Position 812: 1.108658370905048e-05
Position 5503: 1.1010013986641124e-05
Position 756: 1.0053407336990545e-05
Position 2021: 8.49068399501635e-06
Position 3: 7.675972815138175e-06
Position 103: 5.045294272294495e-06
Position 22: 4.894303274459512e-06
Position 3937: 3.323251360173937e-06
Position 151: 3.1126023666526126e-06
Position 955: 1.4041484623850513e-06
Position 141: 1.115621769864534e-06
Position 77: 1.0295706480018064e-06
Position 112: 7.797230795812237e-07
Position 365: 7.604445822144242e-07
Position 191: 5.099953265846004e-07
Position 230: 4.972656569387944e-07
Position 157: 1.8743681666420812e-07
Position 436: 1.6923853503049634e-07
Position 228: 6.177965195190263e-08
Position 261: 3.4642655888292756e-08
Position 642: 3.3865564697086067e-08
Position 272: 7.506896656254134e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 9121: 0.9003697558268351
Position 972: 0.8423633592807768
Position 5356: 0.7693087395479241
Position 15077: 0.7574185098378466
Position 11590: 0.7533515887173637
Position 7744: 0.5784231941813138
Position 3564: 0.34749695801123354
Position 4768: 0.34694291867968186
Position 6431: 0.30497899499046144
Position 7817: 0.2043445001578733
Position 4993: 0.19023561551797905
Position 6408: 0.16883463836956694
Position 829: 0.10101237620105928
Position 11559: 0.0921326486873012
Position 7585: 0.08687740415231704
Position 14530: 0.08407731964873216
Position 9164: 0.05847474804573858
Position 4929: 0.058245160955533795
Position 13813: 0.04614493105833191
Position 4480: 0.04183572563658165
Position 5022: 0.03781109125191975
Position 4502: 0.037608063073206896
Position 15948: 0.03717000087011289
Position 7798: 0.0337530173889471
Position 579: 0.030756939476482528
Position 11626: 0.030348757423826346
Position 12734: 0.023947693295754736
Position 11373: 0.02224326811403594
Position 6692: 0.021524178077277422
Position 7093: 0.02148887632785423
Position 776: 0.018432184414109026
Position 4424: 0.017805432176934494
Position 12753: 0.017514200506659305
Position 4801: 0.01688271930342125
Position 4556: 0.01680876864400105
Position 15526: 0.01536692461515065
Position 12603: 0.015235567902891978
Position 9391: 0.014166162270908157
Position 735: 0.01174434376103398
Position 13271: 0.011116991877757653
Position 14230: 0.010607436661787914
Position 11530: 0.010017031151984778
Position 3492: 0.008583710299602436
Position 4886: 0.008450744006700938
Position 15677: 0.007818783037229384
Position 7529: 0.007692301095355321
Position 15099: 0.0075784697272950514
Position 11914: 0.007152731118105872
Position 14010: 0.006988519157327655
Position 3291: 0.006769817081722694
Position 1153: 0.006634953643817478
Position 12637: 0.00637151959728874
Position 700: 0.006233901716325688
Position 1173: 0.005570629643268293
Position 3223: 0.005157607955381252
Position 13230: 0.004765652150558398
Position 3357: 0.004562658683163676
Position 914: 0.004281195304010975
Position 6908: 0.004252487718509908
Position 3457: 0.004147899210904786
Position 1008: 0.004120520536683263
Position 13484: 0.004113154575314842
Position 1936: 0.0038431507047826698
Position 10044: 0.003713240720011435
Position 9151: 0.003205745668429762
Position 11206: 0.003104624257325556
Position 12674: 0.0030114477417024733
Position 11876: 0.002928413125611192
Position 11235: 0.002767085441693518
Position 9132: 0.002753125199241548
Position 11751: 0.002688109805541251
Position 10208: 0.0025083420507001253
Position 11176: 0.0024782866853468263
Position 13616: 0.0024503715608711688
Position 1203: 0.002364458046990484
Position 14165: 0.002306608889614787
Position 13944: 0.0022168057424011883
Position 14999: 0.0021529570288141772
Position 14916: 0.002129848295513627
Position 14971: 0.0020917547084747202
Position 15399: 0.0019208869856139287
Position 657: 0.001856187410347867
Position 13979: 0.0018138966673925286
Position 4798: 0.0018098469808576943
Position 134: 0.001761812049661583
Position 13698: 0.0017393115214600196
Position 13332: 0.0017180080731449196
Position 3545: 0.0017093817379622124
Position 5365: 0.0016279694414570228
Position 3529: 0.0015539304540393287
Position 3370: 0.0014749452350887665
Position 3411: 0.0014416409835285398
Position 11712: 0.0014264646128468944
Position 10180: 0.0014189442777568862
Position 13905: 0.0014094778282060902
Position 14841: 0.0013860564358094893
Position 15202: 0.0013625891295836003
Position 4484: 0.0013455363441588369
Position 10115: 0.0012830500984398027
Position 7008: 0.0012629226509049563
Position 4804: 0.0012300740358653847
Position 13561: 0.0012077904537971121
Position 3246: 0.0012010236933526297
Position 2994: 0.001178736989501688
Position 911: 0.0011663026830389227
Position 1833: 0.0011390185020464345
Position 14550: 0.0011199532346907477
Position 13007: 0.0010723276090169975
Position 13444: 0.0010694249922342013
Position 2453: 0.0010353846057238162
Position 14556: 0.0010182605990128354
Position 14387: 0.001016726772142531
Position 842: 0.001000169072711354
Position 10016: 0.0009525265417126868
Position 13291: 0.0009477816404693868
Position 9510: 0.0008953512763819675
Position 3257: 0.0008638459412870185
Position 12286: 0.0007900539392661912
Position 165: 0.0007598567279296939
Position 11427: 0.0007383392789719369
Position 781: 0.0006560586512134081
Position 678: 0.000653659341052011
Position 12242: 0.0005510105604939116
Position 9598: 0.000538472463214381
Position 12853: 0.0005185899691334556
Position 13419: 0.0004709522423594476
Position 4451: 0.00045432043893811
Position 9714: 0.0004537036625130527
Position 11955: 0.0004466894103652691
Position 10140: 0.0004431912367127681
Position 3439: 0.0004305519602709784
Position 9003: 0.0004152383883967609
Position 199: 0.00041395073379559867
Position 9678: 0.0004137639684463029
Position 584: 0.00040950449741665
Position 12777: 0.0003785110667106496
Position 1248: 0.00037367899925264933
Position 986: 0.00036234433714675877
Position 636: 0.0003593323757647225
Position 1781: 0.0003359383028911529
Position 9601: 0.0003301341783058859
Position 432: 0.00032316915005744276
Position 12774: 0.0003154527566054935
Position 13073: 0.00029202013976909125
Position 1875: 0.0002804343923486009
Position 12926: 0.00027741837592581346
Position 12496: 0.00024564103701577966
Position 12616: 0.0002346800452595934
Position 9550: 0.00023148910028407958
Position 853: 0.00022473113211452056
Position 2903: 0.00019241726368641101
Position 2546: 0.00018485311310451088
Position 616: 0.0001811448762900265
Position 2729: 0.00017847901614121233
Position 10978: 0.00013922756896345
Position 3243: 0.0001340602603883264
Position 267: 0.00013331774740641878
Position 665: 0.00013205367149853647
Position 2456: 0.0001271424298528201
Position 5289: 0.0001226182120122888
Position 8954: 0.00012122818379930848
Position 6875: 0.0001112366339026751
Position 684: 0.00010924256546929805
Position 2798: 0.00010899468188312158
Position 704: 0.00010638547623861748
Position 2506: 0.00010630237163348256
Position 1723: 0.0001036530015835439
Position 3203: 9.217562455253234e-05
Position 1744: 8.692725608093481e-05
Position 2638: 8.632433281230431e-05
Position 1944: 7.864020158424022e-05
Position 1124: 7.738755978432357e-05
Position 2972: 7.700275905008555e-05
Position 659: 7.205645268021236e-05
Position 2855: 6.63158557162953e-05
Position 621: 6.436329420622745e-05
Position 462: 6.32081853203034e-05
Position 1156: 6.278306005632784e-05
Position 2924: 6.23584840995387e-05
Position 1150: 5.613660285088561e-05
Position 1886: 5.300786211866099e-05
Position 234: 5.040430652273295e-05
Position 741: 4.981963739544887e-05
Position 6220: 4.910525795952618e-05
Position 168: 4.8633777455027636e-05
Position 1766: 4.7450325746362225e-05
Position 2395: 4.545621867183508e-05
Position 8144: 4.24992162051575e-05
Position 328: 3.9300691256373715e-05
Position 708: 2.0257955786335093e-05
Position 1610: 1.9724339025628432e-05
Position 238: 1.7950243400153954e-05
Position 6475: 1.768156981773334e-05
Position 261: 1.7638827982248935e-05
Position 752: 1.528575668867961e-05
Position 1675: 1.5140883773523938e-05
Position 284: 1.4184886073907425e-05
Position 141: 1.3276306496861651e-05
Position 496: 1.2722354122273886e-05
Position 300: 1.202412760479738e-05
Position 342: 1.1213838305875722e-05
Position 504: 1.0616290169527137e-05
Position 280: 8.436165961357016e-06
Position 10215: 6.8076361884168125e-06
Position 305: 5.538683448410959e-06
Position 9658: 5.38809577852373e-06
Position 788: 4.5834099078633464e-06
Position 296: 3.6995005228317536e-06
Position 147: 3.415244385231206e-06
Position 3803: 3.323251360173935e-06
Position 332: 2.836246321910639e-06
Position 9638: 2.665012999098044e-06
Position 9507: 2.645986157962109e-06
Position 272: 2.0049714031650156e-06
Position 203: 1.6948933081952398e-06
Position 170: 1.6232628173410772e-06
Position 8844: 1.6213234123451086e-06
Position 1036: 1.4586774936805792e-06
Position 411: 1.4306194723730221e-06
Position 307: 1.1296266460055468e-06
Position 885: 7.335961117655396e-07
Position 1225: 2.1739020420530735e-07
Position 1864: 1.940690984743217e-07
Position 865: 1.834125261427185e-07
Position 3015: 9.775368497990786e-08
Position 446: 9.588848398050529e-08
Position 210: 7.384971103274138e-08
Position 2417: 6.283883225385927e-08
Position 2381: 5.149587209697148e-08
Position 1695: 4.2210130958517505e-08
Position 1703: 3.6125135354393405e-08
Position 1894: 3.32757051659423e-08
Position 1726: 3.301797652868881e-08
Position 347: 2.7641918224903034e-08
Position 313: 2.7151719335557e-08
Position 3632: 2.069627284775287e-09
Position 103: 2.00901906714052e-09
Position 403: 4.1286148927715393e-10
Position 216: 3.916911799538516e-10
Position 92: 2.83344705312672e-10
Position 106: 2.293294147825441e-10
Position 220: 1.802552491138161e-10
Position 66: 1.4493865177379908e-10
Position 212: 9.698021231343215e-11
Position 77: 6.194763785347829e-11
Position 386: 3.961513767401223e-11
