Gene = Armc8
index = 138
Annotated 5SS: [  298 17357 31212 32737 33105 35802 39569 41821 42009 43547 45761 48413
 63250 63635 66388 69607 71657 72749 81036 84934 85800]
Annotated 3SS: [17279 31139 32593 33006 35708 39487 41744 41917 43485 45559 48316 63166
 63552 66300 69513 71506 72652 80939 84860 85705 88121]
SMsplice 5SS: [  298 17357 32737 33105 33970 35802 39569 41821 42009 48413 59175 63250
 63635 66388 69607 71657 72749 81036 84934]
SMsplice 3SS: [17279 32593 33006 33848 35708 39487 41744 41917 48316 58982 63147 63552
 66300 69513 71506 72620 80939 84860 90235]
top_k =  500
Partition function (log Z): -43.80913361593587

Sorted 5' Splice Sites (High to Low Probability):
Position 298: 0.9928534743147734
Position 17357: 0.8143248789657587
Position 7152: 0.6626575853885867
Position 9543: 0.2750490836075731
Position 2798: 0.085712901723688
Position 9449: 0.0846754713980689
Position 12931: 0.0843434852328603
Position 2614: 0.06005592429829882
Position 4943: 0.03445402720112083
Position 496: 0.01211095149199036
Position 2633: 0.010183881399531572
Position 455: 0.007997702995905494
Position 3989: 0.007575067920234183
Position 3954: 0.006805395403489829
Position 4888: 0.00592201985952931
Position 132: 0.001417305138610089
Position 666: 0.0006590468638277031
Position 50: 0.0005887297705119242
Position 238: 0.0005208913054199495
Position 3668: 0.0001473993585986873
Position 182: 0.00013606042384325807
Position 191: 5.07310547971351e-05
Position 107: 5.016674656973916e-05
Position 3706: 4.983121487585798e-05
Position 853: 3.8852052241550136e-05
Position 3774: 2.7682742460648636e-05
Position 60: 2.594295101044195e-05
Position 713: 2.0170920135013713e-05
Position 1794: 1.5225395102915977e-05
Position 812: 1.0937318123049374e-05
Position 2150: 1.0774778163342537e-05
Position 1180: 8.112849074279757e-06
Position 3915: 5.004291020884929e-06
Position 70: 4.549731667353733e-06
Position 264: 2.0911456484160962e-06
Position 136: 2.083844290033117e-06
Position 302: 1.9428603219500686e-06
Position 258: 1.8162174949524432e-06
Position 22: 1.6075881151329878e-06
Position 204: 1.2728037435114487e-06
Position 330: 9.797331372136665e-07
Position 289: 1.7865903489679457e-07
Position 197: 1.219153821453983e-07
Position 31: 7.428669403783615e-08
Position 534: 2.2185258661260453e-08
Position 430: 1.4482955695486887e-08
Position 479: 1.3250023414076503e-08
Position 386: 2.233175629192966e-09
Position 421: 1.1233191594408943e-09
Position 817: 1.0589719975252629e-09
Position 461: 1.043158507755201e-09
Position 780: 8.764091867298701e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 17279: 0.906231388680172
Position 7019: 0.6135852137348734
Position 24548: 0.42317603246148533
Position 9294: 0.33016207523383223
Position 19114: 0.19203724336210476
Position 18668: 0.13297246832028484
Position 12776: 0.0843434852328603
Position 2738: 0.062189454118171825
Position 7022: 0.04749445031691946
Position 17648: 0.044529033651652304
Position 2464: 0.03991671698173559
Position 9265: 0.03704565026198892
Position 2508: 0.027599572525775395
Position 4830: 0.022135787365911447
Position 14914: 0.021343021682968612
Position 3883: 0.01947027224145971
Position 2699: 0.0179219545861033
Position 4883: 0.014495678320182313
Position 395: 0.014417000785498558
Position 17927: 0.010810497318876374
Position 18207: 0.01079960385135693
Position 7294: 0.0093634275437106
