Gene = Erich4
index = 386
Annotated 5SS: [230]
Annotated 3SS: [591]
SMsplice 5SS: [485]
SMsplice 3SS: [591]
top_k =  500
Partition function (log Z): -6.830567394748984

Sorted 5' Splice Sites (High to Low Probability):
Position 485: 0.7696760972226351
Position 230: 0.1840234290125434
Position 156: 0.07488642375181144
Position 830: 0.030333939608040802
Position 290: 0.016081628570963003
Position 1122: 0.00389629861291538
Position 64: 0.002472969946756257
Position 131: 0.0017685008883299477
Position 676: 0.0016355045686809676
Position 108: 0.0012842209399948692
Position 47: 0.0008290936841152068
Position 966: 0.0005289618154065131
Position 327: 0.0005117397504436782
Position 234: 0.00046542447703748355
Position 68: 0.00035332479872544453
Position 358: 0.00034954153034945373
Position 274: 0.00020834106451685357
Position 296: 0.00018415734876349403
Position 1106: 0.00013751780847523902
Position 99: 0.00013613284147554494
Position 192: 9.605908546879544e-05
Position 773: 7.347467579110563e-05
Position 362: 5.8782806167286e-05
Position 953: 3.61132908010258e-05
Position 730: 3.261110634967265e-05
Position 1079: 2.436787943137623e-05
Position 635: 5.183140999084779e-06
Position 169: 5.160010333222291e-06
Position 613: 5.097786826444552e-06
Position 901: 2.919715984835036e-06
Position 8: 2.088311201689074e-06
Position 928: 1.6805874152398207e-06
Position 607: 1.6099261871806453e-06
Position 40: 1.3792859223802831e-06
Position 633: 7.400891496007223e-07
Position 621: 2.2807984188025918e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 591: 0.9790022025380695
Position 375: 0.02448209970871222
Position 1015: 0.02446603946771669
Position 325: 0.010742263608974985
Position 377: 0.0037193209256767097
Position 702: 0.003563131472031323
Position 915: 0.0034192678392938576
Position 401: 0.00337602280381356
Position 1228: 0.0026461256212351814
Position 630: 0.002556221936266598
Position 700: 0.002235564278516931
Position 1017: 0.0021815254628898993
Position 289: 0.0021387715164581256
Position 310: 0.0020828260289774
Position 696: 0.001798223300181241
Position 1043: 0.0015941862032664456
Position 965: 0.0015728403216164685
Position 336: 0.0013710384332481702
Position 1214: 0.0013047146754681035
Position 1026: 0.0012587030471251954
Position 293: 0.0012246360420728427
Position 1205: 0.0011851669451100233
Position 1078: 0.0009959556272905168
Position 745: 0.0009934444305701518
Position 350: 0.0008944254346807945
Position 691: 0.000621386745498395
Position 419: 0.0006179778997063174
Position 618: 0.0004896141936910865
Position 381: 0.00046195582163671776
Position 651: 0.00044574917392960363
Position 899: 0.000431210210032889
Position 717: 0.00042071339025895245
Position 977: 0.0004147905649873396
Position 548: 0.00039813924748323935
Position 1101: 0.00039597293784484006
Position 693: 0.00033678796205074534
Position 407: 0.00033009231728080063
Position 246: 0.00026159650781043005
Position 670: 0.00020562646125820073
Position 362: 0.00019331565994926727
Position 223: 0.00019163349388876417
Position 176: 0.00018905507527687643
Position 672: 0.00016812208088998055
Position 1057: 0.0001567541478061006
Position 1074: 0.0001526827097680102
Position 793: 0.00014995678561477907
Position 299: 0.00014285165301395041
Position 1155: 0.00014115522346495632
Position 344: 0.00013817884936295955
Position 396: 0.00012223807246907086
Position 390: 0.00011909412658109422
Position 759: 9.772878718667852e-05
Position 411: 8.889471087769375e-05
Position 226: 8.728235112776424e-05
Position 473: 8.5311538635179e-05
Position 447: 8.207435954661455e-05
Position 1038: 8.084632154982144e-05
Position 388: 8.026351658718767e-05
Position 723: 7.238444728541651e-05
Position 1063: 7.230012981569451e-05
Position 714: 6.239979165069508e-05
Position 720: 5.9939740513220326e-05
Position 708: 5.904562085492393e-05
Position 928: 5.785813699327018e-05
Position 358: 5.588553707669665e-05
Position 370: 4.9269930024297434e-05
Position 736: 4.584724683062955e-05
Position 816: 3.77394926716025e-05
Position 1109: 3.643231498839181e-05
Position 1126: 3.48514207776683e-05
Position 438: 3.3226567570081696e-05
Position 254: 3.26257357579892e-05
Position 838: 2.8346381295423406e-05
Position 198: 2.7697345029534812e-05
Position 182: 2.4382298951742618e-05
Position 398: 2.276472684653137e-05
Position 482: 2.2731366674006648e-05
Position 143: 1.772366333161798e-05
Position 248: 1.7551366280238563e-05
Position 452: 1.702788449544395e-05
Position 338: 1.5406475762482885e-05
Position 265: 1.4998702966608568e-05
Position 458: 9.799851399208802e-06
Position 478: 8.459974489090355e-06
Position 346: 7.819765441020139e-06
Position 440: 7.060261671956342e-06
Position 711: 6.058046536375163e-06
Position 160: 5.470363364411969e-06
Position 762: 4.483693970632034e-06
Position 121: 4.463513110525378e-06
Position 129: 4.400617924052298e-06
Position 274: 3.8811256597070624e-06
Position 202: 3.0296707644499543e-06
Position 467: 2.3866149865639064e-06
Position 146: 2.2135284155457653e-06
Position 738: 2.2013591278952082e-06
Position 304: 2.0212415605846605e-06
Position 873: 2.0040249688194893e-06
Position 250: 1.7019452128869217e-06
Position 238: 1.6825046557475267e-06
Position 706: 1.5979783369565638e-06
Position 753: 1.1931985379460015e-06
Position 997: 1.1794985954781643e-06
Position 234: 1.046971175976154e-06
Position 257: 9.212017168902661e-07
Position 944: 7.001754978026149e-07
Position 756: 6.589939699426457e-07
Position 561: 5.105186493896398e-07
Position 934: 4.292576008585031e-07
Position 725: 4.249262196288092e-07
Position 259: 3.0452062414664143e-07
Position 539: 2.580546989887241e-07
Position 798: 1.1014266936992251e-07
Position 892: 4.168021401817661e-08
Position 607: 2.1907310982767934e-08
