Gene = Sccpdh
index = 949
Annotated 5SS: [  336  2486  8262  9961 10720 11506 12400 13343 13498 16107 17568]
Annotated 3SS: [ 2372  8180  9830 10669 11374 12281 13222 13440 15994 17485 18361]
SMsplice 5SS: [   70  2486  8262 11506 12400 13343 16107 17568]
SMsplice 3SS: [ 2372  8180 11374 12281 13222 15994 17485 18361]
top_k =  500
Partition function (log Z): -1.6408047860087498

Sorted 5' Splice Sites (High to Low Probability):
Position 16107: 0.9917651130164236
Position 2486: 0.8959307772260551
Position 8262: 0.866752950279247
Position 12400: 0.8427615997109018
Position 13343: 0.8124116861719426
Position 11506: 0.6309379895042866
Position 17568: 0.5458042128959341
Position 11199: 0.3270131693166713
Position 70: 0.3241332144729793
Position 9961: 0.31513141785355686
Position 336: 0.2795767112725552
Position 13154: 0.2503382122319058
Position 224: 0.20671885286684258
Position 13498: 0.19373144322549757
Position 10720: 0.14445690558478347
Position 17596: 0.12604445334675618
Position 14858: 0.10791381880221482
Position 13917: 0.09831103569304313
Position 12430: 0.09038007837591018
Position 781: 0.08581578535301272
Position 208: 0.0658906760215704
Position 10556: 0.05589527083567033
Position 15787: 0.04919745163685972
Position 11217: 0.04495813784880165
Position 13347: 0.034809938899989
Position 9975: 0.02890327659997723
Position 14888: 0.026336697940417163
Position 13755: 0.02571477123159579
Position 12745: 0.024254434921079447
Position 13601: 0.022874393488463107
Position 12779: 0.013400849977370483
Position 17572: 0.013321841317690269
Position 9244: 0.01178762569943524
Position 282: 0.011715270524780457
Position 358: 0.011163693054481005
Position 12613: 0.010821978539750877
Position 16459: 0.010737345277232562
Position 14659: 0.010516641832895522
Position 17041: 0.010516294182997665
Position 17207: 0.009315323743613243
Position 6388: 0.009022243708586807
Position 17758: 0.008878048614136366
Position 308: 0.00886022715131512
Position 18552: 0.007975361513030943
Position 3773: 0.007903780543875801
Position 2023: 0.007541536102053832
Position 11487: 0.007525542202558895
Position 14453: 0.0059860887909589985
Position 7119: 0.0058725890799450585
Position 16837: 0.004980957055212068
Position 2027: 0.004803508290417801
Position 18197: 0.0038384076736849362
Position 212: 0.003347192523199409
Position 11192: 0.003216299261927284
Position 176: 0.0031916545463849754
