Gene = Uri1
index = 1169
Annotated 5SS: [  433 22856 36673 37932 49937 50163 52222 54312 56150 57077]
Annotated 3SS: [22820 36593 37795 49844 50104 52052 53962 56009 56832 57844]
SMsplice 5SS: [  433  1294 22856 36673 37932 52222 54241 55923 56150 57077]
SMsplice 3SS: [ 1200 22820 36593 37795 52052 54172 55796 56009 56832 57938]
top_k =  500
Partition function (log Z): -33.413262118849815

Sorted 5' Splice Sites (High to Low Probability):
Position 433: 0.7488467485046064
Position 1294: 0.7206658745784376
Position 4873: 0.3312710618017783
Position 4868: 0.20793866104038322
Position 117: 0.1509040119943298
Position 186: 0.08114718629528721
Position 8191: 0.07580439437050783
Position 8041: 0.0354702980785338
Position 1289: 0.027212837446981622
Position 2447: 0.019317079305945405
Position 12733: 0.01718334813189366
Position 1306: 0.014843122477235673
Position 2157: 0.013570407704887745
Position 403: 0.006369874622458533
Position 594: 0.0056653637416742295
Position 144: 0.0046263329028176
Position 127: 0.00415955372924619
Position 4059: 0.003756953743488253
Position 4171: 0.0035954275499604635
Position 4175: 0.003571421905421474
Position 8045: 0.0034083328094067986
Position 2183: 0.003081892466216612
Position 4896: 0.0007579347925266873
Position 616: 0.0005889663524883211
Position 612: 0.0005105866364698675
Position 2910: 0.0004929071335092626
Position 973: 0.00046374989899633577
Position 265: 0.00044360849022712984
Position 333: 0.00041434385654137273
Position 653: 0.000375707675904769
Position 73: 0.0003565241093267798
Position 1678: 0.0002550572549898066
Position 690: 0.00023330725946085442
Position 845: 0.0002210354710957955
Position 602: 0.0001788411523500415
Position 832: 0.0001426910626049313
Position 3374: 0.00013064792900327474
Position 476: 0.00011276868716748192
Position 761: 0.00010777093857077798
Position 978: 9.995590295132408e-05
Position 2187: 9.722622258382298e-05
Position 2407: 9.451211744944625e-05
Position 43: 9.018561095593536e-05
Position 828: 8.624771276165931e-05
Position 2734: 8.199803219654545e-05
Position 71: 7.818361858349018e-05
Position 450: 5.973999284661344e-05
Position 213: 5.018969592203936e-05
Position 218: 3.4702480208291e-05
Position 981: 2.9863714035185537e-05
Position 125: 2.807294662919145e-05
Position 522: 2.7655029702567922e-05
Position 790: 2.678974364973959e-05
Position 938: 2.576309583299354e-05
Position 18: 2.4412673296551297e-05
Position 589: 2.3391139696730227e-05
Position 59: 2.1051325252283113e-05
Position 787: 1.7039279909065565e-05
Position 777: 1.686793850545371e-05
Position 281: 1.146719710553599e-05
Position 1315: 1.1360451859190886e-05
Position 292: 1.0588851002720716e-05
Position 1003: 9.29094950321784e-06
Position 716: 8.166467809528036e-06
Position 1420: 7.787070968541733e-06
Position 934: 6.517931478487439e-06
Position 605: 5.924354118070071e-06
Position 737: 4.949361207222552e-06
Position 739: 4.4529500829906e-06
Position 955: 4.046754958059939e-06
Position 1275: 3.3492880738868385e-06
Position 1368: 2.1339880538766223e-06
Position 1197: 1.7603847716227308e-06
Position 1645: 1.331766530444806e-06
Position 924: 3.870314419847232e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 1200: 0.7724703906764326
Position 4791: 0.46142202024272866
Position 8260: 0.393297968735512
Position 13190: 0.13000550337096706
Position 7892: 0.09409534027522627
Position 12632: 0.09040201039256505
Position 10329: 0.07287519963800311
Position 8096: 0.051516836322446746
Position 4847: 0.035074319201987156
Position 2051: 0.026441663436238546
Position 2239: 0.02419456710268672
Position 6454: 0.02413755477275094
Position 3589: 0.021526342814985878
Position 4733: 0.019180499722100144
Position 12239: 0.017397750996372405
Position 10367: 0.015310246856894076
Position 4696: 0.014377478103847437
Position 5085: 0.014127651483957292
Position 11123: 0.013643519125792859
Position 3944: 0.012693098234668906
Position 5986: 0.011997190130656251
Position 4515: 0.010423458186220029
Position 4600: 0.009839079143378521
Position 286: 0.009746033127588963
Position 8357: 0.009560866337162825
Position 5097: 0.008220304512931924
Position 6836: 0.007914656102996952
Position 9121: 0.006482873954020631
Position 8022: 0.0059633113130620995
Position 9646: 0.005699741818488469
Position 9296: 0.005481153704317
Position 10707: 0.005066615791982941
Position 5256: 0.004380889588672042
Position 10820: 0.0041706091627535195
Position 7382: 0.004114043916519185
Position 7437: 0.0040145193383353175
Position 4675: 0.003893745756244483
Position 8790: 0.003636458180605122
Position 2104: 0.003504570375056001
Position 8256: 0.0032913920283151
Position 2248: 0.003284466147016242
Position 5323: 0.0032577628338372653
Position 6476: 0.0032009061041589227
Position 6136: 0.0031392911500040597
Position 4652: 0.0026489274167083993
Position 2566: 0.002399222670680114
Position 5028: 0.002187629408489128
Position 6670: 0.0017906463528054328
Position 4661: 0.0017698954456578239
Position 8656: 0.001749349736445576
Position 5203: 0.0016675685072087452
Position 5259: 0.0016044052977832585
Position 3633: 0.001592770020281301
Position 5008: 0.0015079176627117526
Position 4086: 0.0013192456105501232
Position 4054: 0.0012136106821298688
Position 2242: 0.0011898281598530338
Position 2733: 0.0010958598962929917
Position 7111: 0.0010602202287495399
Position 1133: 0.0010570900281755436
Position 367: 0.0010363285332646828
Position 3053: 0.000998510448697042
Position 2268: 0.0009918041581018307
Position 2524: 0.0009876725813203818
Position 7159: 0.000971633778877439
Position 306: 0.0009449386591126462
Position 2136: 0.0008289624659517533
Position 2495: 0.0008284160203458809
Position 1209: 0.0007621691652627643
Position 1528: 0.0007139089434732986
Position 1074: 0.0006427211215653735
Position 1962: 0.000633426861575503
Position 1617: 0.0006116301102577596
Position 3855: 0.0005999944595746512
Position 2783: 0.0005594250199072343
Position 5425: 0.0004784837093789599
Position 4895: 0.0004769268095886582
Position 3098: 0.0004318908246102762
Position 6927: 0.0003797054366108403
Position 2969: 0.0003746653683001115
Position 3585: 0.00035715838694656946
Position 4313: 0.0003186604792814122
Position 1147: 0.0002895152315688234
Position 1557: 0.0002869109813634775
Position 6371: 0.0002839983995036221
Position 3891: 0.0002725160884743907
Position 6162: 0.0002585122878982805
Position 5059: 0.00020157668178376093
Position 3604: 0.00019241664400349555
Position 1797: 0.0001870626366727404
Position 2625: 0.0001525775042290635
Position 4480: 0.00015036868432672567
Position 3143: 0.00013530175292116798
Position 3674: 0.00013427718420240073
Position 357: 0.00012477649971924163
Position 3059: 0.00012015322986177843
Position 1869: 0.00011539192579085735
Position 3374: 0.00011399635261719323
Position 1246: 9.999365392391422e-05
Position 640: 9.231406708610266e-05
Position 1152: 8.581890101303017e-05
Position 513: 8.402347512529377e-05
Position 2580: 7.330732423858384e-05
Position 2260: 5.876696166233876e-05
Position 351: 5.4003672704019365e-05
Position 1406: 5.370080948702717e-05
Position 345: 5.3144378529044675e-05
Position 400: 4.652928115678682e-05
Position 1840: 4.5194460577290595e-05
Position 1634: 3.551466962758401e-05
Position 3253: 3.3110286724697146e-05
Position 1420: 3.198982552687885e-05
Position 2799: 2.5623561225277987e-05
Position 426: 1.6921401518184213e-05
Position 3261: 1.668601717236156e-05
Position 327: 1.6671158185855057e-05
Position 376: 1.547463705838815e-05
Position 204: 1.1673837577937246e-05
Position 402: 9.185235419352108e-06
Position 1561: 7.763680906898019e-06
Position 369: 6.965415181038972e-06
Position 1076: 6.130433441139276e-06
Position 1021: 6.002857530741287e-06
Position 810: 5.933123831764713e-06
Position 1533: 4.861939875363068e-06
Position 532: 4.394876868473661e-06
Position 1287: 3.9878191317324855e-06
Position 423: 3.71043828166997e-06
Position 2817: 3.4285670774074605e-06
Position 210: 3.171330913570241e-06
Position 1036: 1.670577967139289e-06
Position 1081: 1.6047758232400152e-06
Position 1160: 1.3846673451424185e-06
Position 965: 1.1372785370676702e-06
Position 2004: 1.0871474461277278e-06
Position 1637: 7.035149351031726e-07
Position 4596: 6.487084161335422e-07
Position 232: 5.345022485772386e-07
Position 206: 5.311572130647475e-07
Position 2422: 4.4229286881815775e-07
Position 218: 2.6831774645639616e-07
Position 916: 2.46120477539252e-07
Position 547: 2.3951144487888954e-07
Position 1079: 1.9904153451925917e-07
Position 432: 1.3225706002698567e-07
Position 186: 1.3093673070603042e-07
Position 555: 1.0534966336285607e-07
Position 1603: 5.8574575526240176e-08
Position 972: 7.328658210471653e-09
Position 1093: 5.4784227501626976e-09
Position 1289: 1.4842000567133192e-09
Position 924: 5.215229120070358e-11
Position 420: 9.102325867365437e-12
Position 208: 1.989371524117686e-12
