Gene = Iqce
index = 588
Annotated 5SS: [  197  2694  5371  8964  9585 10779 12423 12566 14594 16051 16334 19003
 19977 21663 24305 24963 27301 28042 30572 31035 31912 36371]
Annotated 3SS: [ 2645  5324  8834  9449 10707 12308 12514 14522 15977 16283 18838 19920
 21432 24199 24871 27129 28017 30451 30912 31810 36169 36884]
SMsplice 5SS: [  197  2694  5371 10779 12423 12566 14594 16051 21663 24305 24963 27301
 30572 31035 33357 37034]
SMsplice 3SS: [ 2645  5324 10707 12308 12514 14522 15977 21520 24199 24871 27129 30451
 30912 33257 36884 38271]
top_k =  500
Partition function (log Z): 20.663140629805667

Sorted 5' Splice Sites (High to Low Probability):
Position 24305: 0.9943454827384646
Position 12423: 0.9926551605982371
Position 10779: 0.985551622663882
Position 12566: 0.982426039602828
Position 37034: 0.9617673355917137
Position 31035: 0.9532039772167241
Position 16051: 0.9417551795636868
Position 30572: 0.9195488806293993
Position 24963: 0.9106934930872953
Position 33357: 0.8380426686745097
Position 197: 0.8300368980919204
Position 5371: 0.8190781865911918
Position 2694: 0.8158292428901701
Position 27301: 0.7597595033094182
Position 8964: 0.6389997976582353
Position 21663: 0.6157797334120226
Position 19977: 0.5116396448798437
Position 14594: 0.5026348928935437
Position 437: 0.4398163440873181
Position 19003: 0.4242394399357871
Position 28042: 0.2957763632552857
Position 31912: 0.2937973545110181
Position 9585: 0.28856077969613736
Position 16334: 0.28706488632554855
Position 14620: 0.19668399763856093
Position 28126: 0.15983730449478636
Position 36260: 0.15412078931476583
Position 35659: 0.13762913956420908
Position 19409: 0.10960597573059579
Position 28139: 0.10543410163545007
Position 27200: 0.08958719526344425
Position 23857: 0.0894239921187587
Position 2496: 0.07470430111997485
Position 8290: 0.07463571448753027
Position 15900: 0.07018053040508197
Position 22050: 0.06804228935510993
Position 17848: 0.0658356213943582
Position 24782: 0.06534029832394952
Position 36308: 0.05432748801590326
Position 36371: 0.048677583566118565
Position 36764: 0.0458872505370752
Position 38317: 0.036863316674801645
Position 2554: 0.03467816090213453
Position 15550: 0.034543172972664356
Position 22088: 0.03217462506936917
Position 34946: 0.030201985694956718
Position 35557: 0.029902082822978102
Position 25697: 0.029027205065429097
Position 36326: 0.025351457538918615
Position 26012: 0.022952471382146376
Position 23635: 0.022465267059071325
Position 38479: 0.020907093084786187
Position 10946: 0.020868050105135184
Position 35790: 0.020727814043125934
Position 1689: 0.019756165343710205
Position 22330: 0.019652332940926668
Position 36784: 0.01946400219785283
Position 11154: 0.01942416822501668
Position 29338: 0.01910063691904067
Position 8092: 0.018583938248617055
Position 25073: 0.018247315761693007
Position 21436: 0.017191308077618657
Position 13278: 0.01638063441231472
Position 4749: 0.015514536539225238
Position 38339: 0.014678470358580192
Position 28170: 0.014478942106813414
Position 30369: 0.013251363905529995
Position 15755: 0.013216901422724863
Position 28136: 0.011639746247047998
Position 1594: 0.010870033396951563
Position 30831: 0.009907796112718827
Position 20519: 0.00898028406958385
Position 37745: 0.008952346499416435
Position 37755: 0.008590606428889138
Position 21568: 0.008532866219313234
