Gene = Epo
index = 382
Annotated 5SS: [  104 47510 48208 48757 49262]
Annotated 3SS: [47389 48064 48669 49081 50001]
SMsplice 5SS: [  104  2548  2845  3059  3397  3640  3800  4239  4552  4880  7029 15992
 28522 47510 48208 48757 49262]
SMsplice 3SS: [ 2401  2669  2951  3332  3476  3732  4143  4477  4632  6880 15794 28426
 47389 48064 48669 49081 50001]
top_k =  500
Partition function (log Z): 7.7566036395463875

Sorted 5' Splice Sites (High to Low Probability):
Position 4552: 0.9976847493079081
Position 3059: 0.9953119744134146
Position 2548: 0.9841925414399307
Position 15992: 0.9712814893545388
Position 104: 0.965894364478542
Position 7029: 0.933754056984282
Position 3640: 0.9165288567197035
Position 3800: 0.9081830963526885
Position 2845: 0.9009799047913185
Position 3397: 0.8012294635228666
Position 4239: 0.6769412608811188
Position 4880: 0.6109571740869314
Position 12568: 0.573891239895436
Position 5306: 0.4664632532441595
Position 17903: 0.44851347219435417
Position 17066: 0.40661070458843546
Position 4258: 0.3037699425570775
Position 21166: 0.24303959783636378
Position 13477: 0.2116968705581246
Position 8317: 0.15566308540109253
Position 3415: 0.14256254067291838
Position 4659: 0.1371960311782792
Position 8027: 0.13591886155278762
Position 4819: 0.129275407443665
Position 11063: 0.11343244403310028
Position 14169: 0.07722346478435257
Position 12953: 0.07491932128401418
Position 9760: 0.07414630838037627
Position 3853: 0.06400203424288003
Position 8283: 0.06390304742170116
Position 2850: 0.06262508044475947
Position 6581: 0.05770444098723967
Position 2268: 0.04726515141420043
Position 951: 0.03255430904280713
Position 158: 0.029459530371099954
Position 2057: 0.021300200975945597
Position 2242: 0.020869804627274887
Position 3670: 0.01995789132101445
Position 1713: 0.019039298282242864
Position 6392: 0.018036531559414846
Position 1966: 0.016431813515011204
Position 5196: 0.016090134281397408
Position 5383: 0.015858084614565053
Position 3406: 0.012737651357534071
Position 4071: 0.008297336009253052
Position 4144: 0.006048896272824911
Position 1105: 0.0055668705370723725
Position 17987: 0.0055433906380407474
Position 5021: 0.005214465439241823
Position 1990: 0.00475685939980321
Position 4861: 0.004297883918499576
Position 1289: 0.004237452003976949
Position 2314: 0.002999904893756708
Position 7524: 0.0029679939598032308
Position 4276: 0.0026678582477318285
Position 7364: 0.002610409853410511
Position 3612: 0.0025089914337294798
Position 1843: 0.002391282924237443
Position 2495: 0.002331508994237558
Position 3063: 0.0023238826123179734
Position 1237: 0.002232554332979838
Position 703: 0.0020914858894776254
Position 8105: 0.0020402412248294627
Position 3082: 0.0019011634087428874
Position 1858: 0.0015765576141731727
Position 2275: 0.00122456350936056
Position 1226: 0.0011968819702344834
Position 2649: 0.0011682481871759054
Position 4540: 0.0011550841856199888
Position 1946: 0.001124673411064747
Position 2559: 0.001042351576688191
Position 4384: 0.0010356360451504068
Position 2889: 0.000997952928049003
Position 3904: 0.0009533321159961727
Position 4253: 0.0008560209397923517
Position 816: 0.0008108409890871721
Position 225: 0.0008017780220186123
Position 6853: 0.000684047588075869
Position 4674: 0.000631920619673428
Position 7537: 0.0006278405224199407
Position 3419: 0.0006244802076545714
Position 7627: 0.000599797973574224
Position 3925: 0.0005790478320451229
Position 2602: 0.0005698863469002562
Position 489: 0.0005684970126203146
Position 2565: 0.0005608618200434757
Position 7613: 0.0005404303218531545
Position 872: 0.0004029088384617193
Position 1102: 0.00036434302620506805
Position 2129: 0.0003591134498418465
Position 2212: 0.0003554107482914746
Position 3896: 0.000329744949884631
Position 3813: 0.0003292100342708445
Position 2209: 0.00032268421520412953
Position 2369: 0.00032089941029878776
Position 904: 0.0003034926196644819
Position 2177: 0.00030272291035807127
Position 1060: 0.00030129233671031543
Position 203: 0.0002940201964615455
Position 4825: 0.00027969624883879816
Position 3199: 0.00027849215037415413
Position 4076: 0.00027379994245597185
Position 1821: 0.0002692536892076698
Position 3734: 0.00025913236699632
Position 125: 0.00024546275552811306
Position 264: 0.00022230708979669188
Position 3959: 0.00019495644475876845
Position 1309: 0.00019122241643299744
Position 4210: 0.000179384697892808
Position 5704: 0.00017758429476858283
Position 567: 0.00017454025605481455
Position 1959: 0.00016892072361657657
Position 4243: 0.00016528900987077387
Position 162: 0.00015983160471192182
Position 2142: 0.00014636798381150492
Position 3953: 0.00014105735857930653
Position 4885: 0.00013010742477725576
Position 4922: 0.00012896973484299046
Position 2593: 0.00012134888729931069
Position 89: 0.0001153982507355819
Position 261: 0.00011241808648953937
Position 160: 0.00011039750177089387
Position 2110: 0.0001044272964854055
Position 4546: 9.917779163451551e-05
Position 2112: 9.749493898083263e-05
Position 4657: 9.152681441441486e-05
Position 3100: 8.999583248685677e-05
Position 759: 8.933962373716902e-05
Position 1268: 8.564803979505397e-05
Position 4098: 7.724895352077331e-05
Position 3879: 7.563539270748433e-05
Position 4695: 7.361899258941067e-05
Position 1976: 6.716328156566361e-05
Position 3556: 6.679673316032866e-05
Position 1215: 6.496938833994877e-05
Position 3282: 6.168144671653098e-05
Position 3606: 5.7314188170518684e-05
Position 1325: 5.5652621115353806e-05
Position 1116: 5.4770396219677306e-05
Position 1636: 5.3930883001896306e-05
Position 1213: 5.1959649857737855e-05
Position 2604: 4.786915695675697e-05
Position 3092: 4.5873849432205793e-05
Position 3340: 4.4338462675423915e-05
Position 3067: 4.4039607393856765e-05
Position 2671: 4.2790651709491035e-05
Position 2727: 3.274814173214912e-05
Position 4176: 2.2295136467212167e-05
Position 4424: 2.138849369505223e-05
Position 2704: 1.820622542446435e-05
Position 3973: 1.1597277313593253e-05
Position 4635: 1.0519820601711528e-05
Position 3583: 1.028013785938593e-05
Position 3644: 1.0149754311545575e-05
Position 3550: 8.088744563035382e-06
Position 4217: 8.087691310451232e-06
Position 3543: 6.578324984110788e-06
Position 2694: 5.713776829891785e-06
Position 596: 5.026342281279903e-06
Position 3175: 4.80417220491465e-06
Position 1686: 4.753164213718435e-06
