Gene = Lin9
index = 635
Annotated 5SS: [  248  7184  9687 10817 18047 20453 24791 26309 27734 28084 32995 40076
 46990 47211]
Annotated 3SS: [ 7150  9591 10711 17912 20326 24632 26174 27613 27981 32913 39949 46809
 47112 48117]
SMsplice 5SS: [  248  9687 10817 13091 18047 20453 24791 26309 27734 28084 32995 40076
 46990 47211]
SMsplice 3SS: [ 9591 10711 13011 17912 20326 24632 26174 27613 27981 32913 39949 46809
 47112 48855]
top_k =  500
Partition function (log Z): 11.647898936824065

Sorted 5' Splice Sites (High to Low Probability):
Position 40076: 0.9999999723304012
Position 20453: 0.9919285320864321
Position 46990: 0.9763905738895393
Position 28084: 0.9760580992114171
Position 248: 0.9631075804213488
Position 26309: 0.9586237508641607
Position 24791: 0.9585453139862891
Position 10817: 0.9460855321635688
Position 47211: 0.9338150589075307
Position 32995: 0.8964881769774083
Position 27734: 0.874428794708015
Position 18047: 0.7758014870858226
Position 13091: 0.7524654736558677
Position 9687: 0.697331119932864
Position 26629: 0.5219091568262131
Position 7184: 0.49954704407027883
Position 30493: 0.3974818134806805
Position 1745: 0.3949553629242684
Position 843: 0.3486039308089348
Position 18384: 0.2914736672118309
Position 44388: 0.2886009772712701
Position 1907: 0.274351566571673
Position 27044: 0.1706709044313655
Position 25606: 0.16707425866228695
Position 18675: 0.14626723562620889
Position 33047: 0.10351182302259494
Position 44890: 0.10051957450046264
Position 39613: 0.09849147252904643
Position 35605: 0.08079757716195617
Position 43952: 0.07334743789194934
Position 9165: 0.060784047118011324
Position 42362: 0.05962130757345056
Position 35286: 0.05762769025168003
Position 18051: 0.05601033392133017
Position 8487: 0.052486181025723805
Position 48752: 0.048469484998952865
Position 2810: 0.043528335709593996
Position 21315: 0.040133036225297694
Position 44775: 0.039708627290682794
Position 31506: 0.039261844524898414
Position 37525: 0.032694424555129636
Position 12919: 0.03166264733580158
Position 17018: 0.03046649823102483
Position 18498: 0.030241072899750036
Position 48237: 0.02913423565820808
Position 47222: 0.02646607633593938
Position 30796: 0.024100515543241285
Position 22432: 0.02017316737454639
Position 330: 0.018067041233846098
Position 29949: 0.017678014639902352
Position 936: 0.017445939099156996
Position 32734: 0.01605265948962163
Position 27049: 0.015815287967125235
Position 10991: 0.015773324756171398
Position 41092: 0.013378706265052392
Position 35189: 0.013361806888847538
Position 22385: 0.013155147651509219
Position 26313: 0.01307436264974618
Position 34737: 0.012539463535976668
Position 40242: 0.01209621198990487
Position 27036: 0.011360959900661742
Position 12931: 0.011238928635589965
Position 914: 0.011041875877244395
Position 47511: 0.010162922996353801
Position 47537: 0.00885210824119623
Position 48708: 0.007958545043733296
Position 533: 0.00787759684858111
Position 48612: 0.0075309183160316455
Position 30304: 0.006523632765721442
Position 42985: 0.006490055788959253
Position 24961: 0.006068067912734985
Position 1718: 0.005696029389296369
Position 895: 0.0053367852648579725
Position 24813: 0.00478702987294254
Position 20491: 0.004747123936167209
Position 11013: 0.004057680822043285
Position 26993: 0.003924417799260646
Position 26664: 0.003860798462527317
Position 26978: 0.003528380337804128
Position 40777: 0.0034985738923716896
Position 1491: 0.003447319736904516
Position 26252: 0.00338588847084814
Position 41088: 0.0031633726528849573
Position 585: 0.0030383848442562646
Position 28141: 0.0029828331200318875
Position 5540: 0.0029779285001428693
Position 26059: 0.0027507343225161803
Position 29865: 0.002575565339284542
Position 48648: 0.002553829437516484
Position 794: 0.0024803746665921994
Position 29925: 0.00198566488001656
Position 28081: 0.001899243093770119
Position 252: 0.0018388186756168566
Position 1182: 0.0017660619075591491
Position 25387: 0.0016741297350241148
Position 29861: 0.0016129571871310291
Position 1224: 0.0015691272606423797
Position 25533: 0.0015025105912132002
Position 30258: 0.0014452994990583074
Position 1707: 0.001377806520024961
Position 25946: 0.0012695801669889359
Position 858: 0.001256458237866011
Position 1190: 0.0012414227260133894
Position 29967: 0.0011970942444455394
Position 48260: 0.001082914017673402
Position 1032: 0.0010821044080072707
Position 27738: 0.001045894055665567
Position 4334: 0.0009778470709301838
Position 25822: 0.0009189142663110632
Position 30269: 0.0009072920572556436
Position 5015: 0.0009043617909333627
Position 1447: 0.0008607620290714058
Position 42: 0.000826143390345615
Position 29971: 0.0006864268556231943
Position 877: 0.0006863181161935449
Position 555: 0.0006490260036567345
Position 155: 0.0006352705124002967
Position 1498: 0.000629454258455556
Position 590: 0.0006223982566235541
Position 29246: 0.0005674014774941167
Position 29519: 0.0005063432536364469
Position 1076: 0.0004466251704323584
Position 890: 0.0004041982481770787
Position 40581: 0.0003137285971596616
Position 520: 0.0002878807381433632
Position 26211: 0.0002742089835063015
Position 29942: 0.00026773770840031637
Position 835: 0.00026402449988315214
Position 22167: 0.00025089034900475937
Position 879: 0.00022298059419712977
Position 871: 0.0002062136274219186
Position 567: 0.00018403301621586836
Position 1238: 0.00013968687116826362
Position 1568: 0.00012484725770212467
Position 3490: 8.32163098410441e-05
Position 389: 8.22492920257602e-05
Position 5562: 8.216722883392765e-05
Position 257: 7.591208972278244e-05
Position 5080: 6.119353381943617e-05
Position 1151: 5.067105694887105e-05
Position 313: 4.183782741545777e-05
Position 414: 3.457656292993043e-05
Position 291: 2.9770031450677594e-05
Position 47625: 2.6285956785280273e-05
Position 407: 2.595680931213241e-05
Position 40329: 2.2285581519276022e-05
Position 284: 2.0292801097382313e-05
Position 355: 1.798917349412101e-05
Position 234: 1.574678554733918e-05
Position 299: 1.3141034096618556e-05
Position 11: 1.1678353310095011e-05
Position 652: 9.015415986717443e-06
Position 318: 5.7815251665721196e-06
Position 706: 5.275731623450782e-06
Position 418: 4.272972513620438e-06
Position 210: 2.6735934962026114e-06
Position 431: 1.7096196272929189e-06
Position 401: 1.6202765344740877e-06
Position 479: 1.4304845551289816e-06
Position 409: 1.3971704373383822e-06
Position 434: 1.3838555351119697e-06
Position 18: 1.2824812531821647e-06
Position 470: 1.2804216732419137e-06
Position 490: 1.0373148351660055e-06
Position 416: 9.671565518595469e-07
Position 731: 6.183075715463096e-07
Position 422: 1.9655311610916174e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 32913: 0.9997375721633593
Position 39949: 0.9796919475188767
Position 46809: 0.9764484354713024
Position 26174: 0.9696769105087422
Position 20326: 0.9674400966378339
Position 27981: 0.9274030684372806
Position 47112: 0.916603125615154
Position 24632: 0.9121488508439527
Position 10711: 0.8902999907090382
Position 17912: 0.8318118210071529
Position 27613: 0.8313853514041756
Position 9591: 0.6973311199328638
Position 13011: 0.6606059524725594
Position 1641: 0.5572109439601529
Position 26548: 0.45387961074013194
Position 7150: 0.40023981525879954
Position 30399: 0.3970348006832079
Position 44255: 0.2886505490326827
Position 48855: 0.24481161575437152
Position 48852: 0.23714958456765622
Position 766: 0.20016667174258576
Position 48117: 0.18973722608117546
Position 18240: 0.1761383700806412
Position 26937: 0.16527266425101927
Position 699: 0.1364878919272625
Position 18213: 0.12756055395612126
Position 25408: 0.11661161118898833
Position 39415: 0.09849147252904643
Position 12968: 0.08124788643040465
Position 35420: 0.07874995309855011
Position 18599: 0.07823174725780015
Position 18576: 0.0680354883684088
Position 47316: 0.06780626006014129
Position 8998: 0.06078404711801133
Position 6767: 0.060609363750941045
Position 43860: 0.05867605677182929
Position 10658: 0.055785541454530845
Position 35142: 0.053725657355283236
Position 42269: 0.053536953791179606
Position 44688: 0.05251682201475533
Position 8356: 0.052486181025723756
Position 47399: 0.05065811933951556
Position 44715: 0.05062828808765251
Position 27943: 0.04997087665599474
Position 47297: 0.04660292223806538
Position 793: 0.04516316307506486
Position 48461: 0.045132508268409484
Position 48426: 0.043494959865150014
Position 12748: 0.04290157597139155
Position 25532: 0.040195385786153046
Position 47072: 0.039833056295005984
Position 24654: 0.03826461597253014
Position 1790: 0.037362207579422345
Position 44541: 0.037083091688737614
Position 31408: 0.034851845998547404
Position 22255: 0.033328315026055634
Position 16933: 0.030466498231024833
Position 47336: 0.030162190567506183
Position 20369: 0.02920324458207703
Position 27585: 0.028144970254537525
Position 26818: 0.027504562662993004
Position 2613: 0.026949047990349966
Position 48546: 0.024434265602159205
Position 48301: 0.021829979127864153
Position 1858: 0.020673301048107637
Position 39985: 0.02030805248112621
Position 21207: 0.019834774675004562
Position 10906: 0.019831005578214687
Position 26415: 0.019441675016003964
Position 26465: 0.01942537787552241
Position 37324: 0.01841956514732096
Position 1826: 0.018117664029369693
Position 48127: 0.01805527955470389
Position 18182: 0.018015816074818527
Position 6867: 0.017633513156682153
Position 1438: 0.01743760467996011
Position 32615: 0.01605265948962163
Position 6771: 0.01571148499801694
Position 2705: 0.0156298192718765
Position 43882: 0.01467138112012005
Position 37412: 0.014274859407808673
Position 48200: 0.01395407326811627
Position 27615: 0.013753787725942228
Position 26520: 0.01296601372065042
Position 29848: 0.012959673145576712
Position 49223: 0.01267526619699453
Position 34659: 0.012539463535976665
Position 21117: 0.012116558322936604
Position 40942: 0.01204660848219376
Position 1646: 0.01082820896921459
Position 12982: 0.010611634752903661
Position 48836: 0.010589460341494286
Position 47122: 0.010250202103424394
Position 30713: 0.009053960942588857
Position 35229: 0.009017634351542986
Position 26524: 0.008717124141199505
Position 21051: 0.008181703227356526
Position 30669: 0.008122105759943703
Position 29787: 0.0076424616993614365
Position 30110: 0.007554969338451855
Position 48571: 0.006942007754375854
Position 24570: 0.006847050499020577
Position 48555: 0.006625720482550831
Position 1813: 0.00662370720631615
Position 40163: 0.006198988370195346
Position 49256: 0.006091586792352716
Position 42247: 0.006079387246941227
Position 24658: 0.00607182654372912
Position 1897: 0.006061817061154963
Position 48160: 0.006060193510132223
Position 26410: 0.005713039728430999
Position 25333: 0.005576696817396691
Position 6590: 0.0053528669058385
Position 40144: 0.00528842739924581
Position 25473: 0.005236720500389058
Position 29832: 0.005187066051384752
Position 49029: 0.004547207764852433
Position 35015: 0.00450141349115606
Position 31431: 0.004409998526351027
Position 25849: 0.004159893796691127
Position 375: 0.004082633560036732
Position 30425: 0.00378054253680195
Position 34939: 0.0037447919425453104
Position 42910: 0.0035630787133094158
Position 40899: 0.003483816393484389
Position 47164: 0.003380455932412806
Position 1838: 0.0032904069700317386
Position 26866: 0.003261582692963502
Position 49160: 0.0032038394730535746
Position 40657: 0.003152750889693481
Position 26215: 0.003104718027073607
Position 5460: 0.0030600957289767987
Position 42857: 0.002926977075649835
Position 28005: 0.002918274691269946
Position 1028: 0.0027525803027118483
Position 30732: 0.002647274375772741
Position 24857: 0.0024870623704760456
Position 26977: 0.0024478756079409475
Position 24878: 0.00244026213966822
Position 26094: 0.002407985268978417
Position 26982: 0.0023706952853283893
Position 48092: 0.0023157100307985333
Position 27664: 0.002196953829527624
Position 48857: 0.002115008935567484
Position 35454: 0.0020476240634060426
Position 26957: 0.0019832214944688117
Position 26442: 0.001932674126936795
Position 48575: 0.0018798787469276794
Position 25493: 0.0015752356844666183
Position 1587: 0.0015647931590680377
Position 1164: 0.0015282786937979576
Position 47450: 0.0015261899425926492
Position 47910: 0.001518309950756332
Position 49382: 0.001469113915408311
Position 26412: 0.0014392533866033517
Position 48904: 0.0013316997056693964
Position 30154: 0.0013212549835835362
Position 1700: 0.0013062867764589954
Position 26481: 0.0012823793535650786
Position 26789: 0.0011534577766005322
Position 24881: 0.0011407434025907208
Position 47872: 0.0011191471784236476
Position 329: 0.0010567940414901074
Position 26250: 0.0010473815490320644
Position 4905: 0.0009655553247527995
Position 2465: 0.0009489931827814057
Position 47416: 0.0009416864952407493
Position 47404: 0.0009298573367971599
Position 25743: 0.0009189142663110632
Position 30464: 0.0008926462828409571
Position 4070: 0.0007825928404066771
Position 25292: 0.000766333764633487
Position 26823: 0.000709064802788623
Position 40984: 0.0006863697324323988
Position 744: 0.0006483897257536671
Position 29177: 0.0005674014774941163
Position 29453: 0.0005063432536364469
Position 27949: 0.00045368482341761587
Position 40227: 0.000422570801124812
Position 26556: 0.00041280241992884125
Position 40580: 0.00037027164485311777
Position 25232: 0.0002889152464971335
Position 40846: 0.00027645109641005495
Position 32785: 0.00026242783664478224
Position 21838: 0.0002508903490047595
Position 1217: 0.000238160762541178
Position 40185: 0.00022080381452326548
Position 40489: 0.00022047145449841235
Position 29552: 0.00021425995848062994
Position 27887: 0.0001629744723708775
Position 47536: 0.00012980401894290865
Position 1591: 0.00011926618974663283
Position 4251: 0.0001178863161526013
Position 1115: 0.00010770017574480195
Position 1106: 7.86534821372419e-05
Position 4087: 7.736791437090514e-05
Position 151: 6.226014382738924e-05
Position 26429: 6.221612604663305e-05
Position 40971: 6.181832422733823e-05
Position 886: 6.0138804573169853e-05
Position 26432: 5.9021255892328644e-05
Position 1181: 5.506978741043187e-05
Position 490: 4.4736579200076714e-05
Position 642: 3.8325669736629196e-05
Position 3381: 3.8203737862137153e-05
Position 20119: 3.231480268779756e-05
Position 30340: 3.0478219407064472e-05
Position 446: 2.7446224309536902e-05
Position 40303: 2.286592142949229e-05
Position 3317: 2.259472732792026e-05
Position 1032: 1.932041019266382e-05
Position 40373: 1.71703885562491e-05
Position 26495: 1.7161675026045057e-05
Position 40430: 1.5816576670522416e-05
Position 440: 1.5514813815175704e-05
Position 3385: 1.528689671406911e-05
Position 30404: 1.3733951088381864e-05
Position 40361: 1.1060817471571938e-05
Position 40495: 7.031160077153035e-06
Position 40407: 6.991795191015068e-06
Position 30302: 6.786272270131126e-06
Position 27846: 6.150318791203236e-06
Position 28044: 5.985287000451387e-06
Position 42099: 4.9665353297093075e-06
Position 28051: 4.462072239111728e-06
Position 27721: 4.312403618292309e-06
Position 28080: 4.011812732374191e-06
Position 3410: 2.8400846215988304e-06
Position 3299: 2.2075692548931796e-06
Position 3278: 2.0832940604255664e-06
Position 2416: 4.752645860853427e-07
Position 462: 3.74918940706744e-07
Position 511: 3.2459223643263625e-07
Position 926: 2.0598510607108532e-07
Position 355: 1.9264723523251422e-07
Position 824: 1.7901589875665283e-07
Position 26621: 6.789216509929115e-08
