Gene = Coq7
index = 289
Annotated 5SS: [ 178 3798 5053 6020 7533]
Annotated 3SS: [3618 4937 5879 7463 8061]
SMsplice 5SS: [ 178 3798 5053 6020 7533]
SMsplice 3SS: [3618 4937 5879 7463 8061]
top_k =  500
Partition function (log Z): 3.7623753918815606

Sorted 5' Splice Sites (High to Low Probability):
Position 178: 0.9769852124249688
Position 3798: 0.9696832247678292
Position 6020: 0.9146895229590662
Position 5053: 0.9141169514140759
Position 7533: 0.519481699433015
Position 5726: 0.1981497175051679
Position 7688: 0.14103937769088545
Position 7628: 0.07591053966020772
Position 1781: 0.07470843349324813
Position 7845: 0.04388214538619076
Position 6050: 0.04159653660927279
Position 3497: 0.031162172367748736
Position 3400: 0.029199522019215236
Position 3371: 0.029133173033851458
Position 6001: 0.028177313623386303
Position 5336: 0.027604739571680078
Position 7576: 0.027410107179024677
Position 3503: 0.02585264429230814
Position 6354: 0.02525738373022106
Position 6959: 0.02194266207567403
Position 4716: 0.018381202765382413
Position 3345: 0.017635074538350424
Position 4089: 0.01617949613132789
Position 4053: 0.014884650743754068
Position 4476: 0.01135703284098473
Position 7034: 0.010962933783078386
Position 4356: 0.01053877255284884
Position 3769: 0.010231765232496573
Position 223: 0.008783367708113478
Position 858: 0.007103106657483493
Position 3721: 0.007029682390757338
Position 7085: 0.006895183238744285
Position 2409: 0.006541062306612903
Position 7369: 0.006146113691601566
Position 2974: 0.0057080874551177115
Position 307: 0.005520123205027911
Position 7855: 0.005194758030790617
Position 5013: 0.005161990504395548
Position 830: 0.00481056762721899
Position 5001: 0.004799121579529929
Position 7648: 0.0038857518647732654
Position 2815: 0.003212601375038548
Position 2441: 0.002933015152104598
Position 5815: 0.0028048566424221408
Position 2768: 0.0024548571489475535
Position 4468: 0.0024317303573824123
Position 3493: 0.002242053237619552
Position 7592: 0.00213532933746572
Position 977: 0.0021298019813777267
Position 4309: 0.0020820467877364903
Position 392: 0.0017220775610639724
Position 300: 0.0016428746506197787
Position 7121: 0.0013338262163867813
Position 464: 0.001256380342207949
Position 6203: 0.0012369533552565005
Position 8141: 0.0012040524723607264
Position 2085: 0.0010930817874531772
Position 3420: 0.0010776726077747275
Position 4325: 0.0010491442683249151
Position 6297: 0.0010264725236160616
Position 242: 0.00101975644234334
Position 5150: 0.00101838253500004
Position 7622: 0.0008079052257600726
