Gene = Med29
index = 667
Annotated 5SS: [ 258 1619 1897]
Annotated 3SS: [1559 1811 5683]
SMsplice 5SS: [ 258 1619 1897]
SMsplice 3SS: [1559 1811 5683]
top_k =  500
Partition function (log Z): -4.756002077074044

Sorted 5' Splice Sites (High to Low Probability):
Position 258: 0.934986998535447
Position 1897: 0.8994216928074142
Position 1619: 0.5342517101123162
Position 2251: 0.34232517048464656
Position 5172: 0.28995359968822754
Position 2366: 0.12067629238212929
Position 91: 0.06361751705149536
Position 5876: 0.05820752139822878
Position 982: 0.048337177388926234
Position 807: 0.03350465480889536
Position 2498: 0.018654333069927687
Position 2271: 0.018092551944106496
Position 1005: 0.013964022174083497
Position 2869: 0.013757028838545427
Position 2574: 0.012935916832398938
Position 1303: 0.009841730492832775
Position 3285: 0.008709924926370708
Position 353: 0.007832081130486272
Position 156: 0.00749900217360561
Position 5328: 0.00645049155914712
Position 5928: 0.0053683126148898344
Position 417: 0.004112786760445326
Position 938: 0.003457578426381384
Position 5567: 0.0033631596465011314
Position 2514: 0.002975989350084517
Position 4261: 0.002789646616328952
Position 250: 0.002668383731692922
Position 2293: 0.0026595135515603504
Position 2545: 0.002161488488280028
Position 5199: 0.002139372828591729
Position 764: 0.002028842445057382
Position 1025: 0.0013938989320773957
Position 4799: 0.0013921359048420802
Position 2507: 0.0012419309819614191
Position 5744: 0.0011899116812739113
Position 3592: 0.0011709496436200402
Position 5800: 0.0011659195800325906
Position 118: 0.0008958443779687674
Position 1982: 0.0007458224229967719
Position 106: 0.0006318819445024881
Position 357: 0.0006100822778740511
Position 2236: 0.0005511639854730491
Position 3659: 0.0004675054881460555
Position 759: 0.00045063837449878003
Position 75: 0.0004397634387866756
Position 1176: 0.00041066159498632626
Position 1920: 0.0003636648081886035
Position 5955: 0.0003455070925550738
Position 1874: 0.00024621418714216144
Position 152: 0.0001852442723944149
Position 2475: 0.00016483265355473156
Position 1964: 0.0001159725946666525
Position 124: 0.00010520993913149008
Position 1735: 9.347246859614271e-05
Position 920: 7.338285522070804e-05
Position 1848: 6.17160137518518e-05
Position 95: 6.029001737121705e-05
Position 1244: 5.890033544115089e-05
Position 1633: 4.48653266080587e-05
Position 1454: 4.213179874440526e-05
Position 2070: 2.5950650174745508e-05
Position 2246: 2.4794147323211322e-05
Position 93: 2.3604476824669538e-05
Position 210: 2.1915593178446635e-05
Position 86: 1.9908474657172362e-05
Position 2279: 1.9092959527147444e-05
Position 406: 1.8310492342547552e-05
Position 1572: 1.7102835390189997e-05
Position 719: 1.437157572947985e-05
Position 29: 1.0559554502571602e-05
Position 2533: 8.957982479617856e-06
Position 384: 7.5967752763971e-07
Position 389: 5.702157568591928e-07
Position 497: 5.457092495547073e-07
Position 160: 5.021805209596825e-07
Position 523: 4.038801925264841e-07
Position 334: 4.033103752987948e-07
Position 395: 1.7987654813971095e-08
Position 338: 1.7503020744701177e-08
Position 506: 1.703071311842982e-08
Position 532: 1.665694238761302e-08
Position 424: 1.4878466054910402e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 5683: 0.9315943141244307
Position 1811: 0.7832571171083246
Position 1559: 0.5035326421252965
Position 2144: 0.44326581152505634
Position 5063: 0.26884856923197165
Position 1757: 0.10847627468971734
Position 869: 0.04711769140019364
Position 2392: 0.04122505088053077
Position 6008: 0.03852368906424054
Position 6266: 0.027687073257265528
Position 170: 0.024833941067134938
Position 1486: 0.024181694582536876
Position 2088: 0.020920435827914825
Position 5800: 0.01924290062852447
Position 610: 0.01850419866726198
Position 2057: 0.015264464777725889
Position 5067: 0.014725609337058099
Position 2702: 0.013500639893693375
Position 5404: 0.009332110172163626
Position 185: 0.009154593674468216
Position 4204: 0.00833630673586272
Position 654: 0.007974255629160614
Position 5106: 0.007733454498656983
Position 5198: 0.00762697666130974
Position 3200: 0.006643181116417789
Position 1724: 0.005908693363252776
Position 172: 0.004978179792565736
Position 1692: 0.004853140417590513
Position 4961: 0.004355361744373418
Position 1187: 0.00395961298921432
Position 3372: 0.0033422270162362447
Position 1100: 0.0033346092781686297
Position 1578: 0.0031071442897856287
Position 2063: 0.0031010888696551475
Position 4622: 0.002883963461354049
Position 702: 0.002568131393707582
Position 1836: 0.002415549421919038
Position 3157: 0.0019837951486310805
Position 5975: 0.0019334978019423573
Position 845: 0.0019213660941054518
Position 1815: 0.001826701681462258
Position 188: 0.0017490655855119186
Position 5753: 0.0017003605278997033
Position 5710: 0.0015753361828242905
Position 2146: 0.0015625489488083897
Position 6362: 0.0015143285416837097
Position 5449: 0.001474361092282969
Position 2746: 0.0013419943547167258
Position 6398: 0.001313033032522858
Position 767: 0.0012575298557612805
Position 831: 0.0011512994377793123
Position 1571: 0.001116869437624723
Position 2221: 0.0010211765917272095
Position 796: 0.0010139806609822139
Position 960: 0.0009624140727599837
Position 1595: 0.0009563525734088002
Position 802: 0.0009073587981042997
Position 191: 0.0008593771314977225
Position 625: 0.0008303503661540724
Position 2107: 0.000758812577842819
Position 2289: 0.0007480714756577226
Position 5946: 0.0006974900924107009
Position 827: 0.0006919901928094992
Position 1997: 0.0006645251040527034
Position 215: 0.0006580415666248768
Position 6395: 0.0006302832090999606
Position 4169: 0.0006185467121336246
Position 659: 0.0005694875373579345
Position 1263: 0.0005540026553649319
Position 194: 0.0005342126261075101
Position 6289: 0.0004945742171314531
Position 2792: 0.00047762148643996964
Position 6029: 0.0004441007077933986
Position 1444: 0.0004199649499573716
Position 6232: 0.0003946437487444442
Position 344: 0.0003725047341320321
Position 5614: 0.0003568152214205364
Position 1042: 0.0003564262851536121
Position 925: 0.0003323494548096254
Position 676: 0.0003312538273538728
Position 197: 0.00029596546024703745
Position 1122: 0.00028580687093332675
Position 1774: 0.00027099476863553466
Position 3377: 0.00026237201247362156
Position 1488: 0.00024168520937170379
Position 3267: 0.00022436996317344557
Position 1654: 0.00019719041769166755
Position 1157: 0.00016526723492455797
Position 1817: 0.00014268382089668784
Position 1451: 0.00014238729566391886
Position 606: 0.00014218789402895915
