Gene = Rnf10
index = 905
Annotated 5SS: [  639 12777 15922 17546 21619 21830 22926 23499 23981 24314 25727 26016
 27047 28875 30262 30503]
Annotated 3SS: [12579 15721 17454 21433 21692 22764 23372 23724 24179 25608 25913 26890
 28773 30203 30343 30833]
SMsplice 5SS: [  639  7746 12777 15922 17546 21619 21830 22926 23334 23981 24314 25727
 26016 27047 28875 30262 30503]
SMsplice 3SS: [ 7650 12579 15721 17454 21433 21706 22764 23208 23815 24179 25608 25913
 26890 28773 30203 30422 30833]
top_k =  500
Partition function (log Z): 21.19609179846774

Sorted 5' Splice Sites (High to Low Probability):
Position 17546: 0.999843264337353
Position 27047: 0.9978559332260271
Position 22926: 0.9863424788173032
Position 639: 0.9529404303447685
Position 30503: 0.9398823343390756
Position 28875: 0.9013621456342424
Position 26016: 0.8727357855298342
Position 12777: 0.8440295043749265
Position 23981: 0.8404654651413995
Position 25727: 0.8307895589009245
Position 21619: 0.818429182092976
Position 7746: 0.7925216896201248
Position 30262: 0.7842701852213558
Position 24314: 0.7439797929654157
Position 21830: 0.6981799190272283
Position 15922: 0.6524440792398897
Position 23334: 0.5545381153704668
Position 6426: 0.45627443382700533
Position 7025: 0.34841935823225784
Position 23499: 0.3242886325020427
Position 23711: 0.2834723638362517
Position 7022: 0.24325684730965394
Position 6675: 0.2399204004986202
Position 14593: 0.2327598056651839
Position 6407: 0.1925324894084399
Position 16690: 0.179034655102593
Position 15621: 0.17708644759621445
Position 2193: 0.16494330829075635
Position 21795: 0.16169918730003668
Position 22662: 0.14076201951845224
Position 12819: 0.11195957595564116
Position 26697: 0.10667574925242207
Position 9579: 0.10259887970998273
Position 20512: 0.08402271673962562
Position 9759: 0.07700019735514776
Position 18024: 0.07446179619183779
Position 22608: 0.07347120384517997
Position 26113: 0.0701332148946485
Position 7554: 0.06613776858151864
Position 20507: 0.06337607654320766
Position 24610: 0.05449842580655969
Position 11194: 0.04614356187917305
Position 26014: 0.03713733535975217
Position 1233: 0.037134133245783796
Position 24542: 0.03676750270328217
Position 4289: 0.03668411318111154
Position 26705: 0.03551622088150288
Position 2199: 0.03498961664056791
Position 12942: 0.034927390165352845
Position 21632: 0.03340646183893053
Position 27940: 0.03284420865642693
Position 26474: 0.032404620361757445
Position 21636: 0.02860428133338306
Position 30581: 0.02799998056078603
Position 17042: 0.027740617914273246
Position 30038: 0.0272710906202036
Position 20682: 0.02693590161341448
Position 21110: 0.026834077761806054
Position 15831: 0.023728637604952342
Position 23239: 0.023006098711354544
Position 24020: 0.022430689114865978
Position 11322: 0.02129835033777802
Position 5927: 0.020041655249501956
Position 23726: 0.01950423497861089
Position 11528: 0.01925253132063946
Position 2600: 0.019005255698624143
Position 26691: 0.016995942946302064
Position 24337: 0.016665156538796074
Position 4266: 0.016475468748298795
Position 21555: 0.01568737114680848
Position 21799: 0.014870562775567099
Position 22001: 0.014581147098871735
Position 725: 0.014107384737565173
Position 30271: 0.013699896140173919
Position 61: 0.01319567516000702
Position 27234: 0.012571488425771193
Position 27540: 0.012032674857329414
Position 26053: 0.011972999540883947
Position 20540: 0.011854219959786097
Position 27827: 0.01178122589199808
