Gene = Siae
index = 976
Annotated 5SS: [  257  3292  9405 14169 17935 19398 20085 29128 31278]
Annotated 3SS: [ 3129  9228 14029 17678 19287 19950 28969 31081 32626]
SMsplice 5SS: [  257  3292  6591  9405 12326 14169 19398 20085 29128 31278]
SMsplice 3SS: [ 3129  6513  9228 12200 14029 19287 19950 28969 31081 32626]
top_k =  500
Partition function (log Z): 1.3039825955702429

Sorted 5' Splice Sites (High to Low Probability):
Position 20085: 0.9991570240122702
Position 9405: 0.9458651395899039
Position 3292: 0.9378965407485845
Position 19398: 0.9093357442675006
Position 6591: 0.8492496060999825
Position 14169: 0.751663945989366
Position 29128: 0.73809688721764
Position 12326: 0.7026251194273824
Position 257: 0.6697808556344556
Position 17935: 0.49294132103699806
Position 5164: 0.3103043739470096
Position 31278: 0.301365582718153
Position 381: 0.2940016471913677
Position 12312: 0.24699514359451996
Position 14173: 0.24646847457398371
Position 13116: 0.23419056598778912
Position 19217: 0.23038510422035036
Position 11945: 0.20279398713399452
Position 31150: 0.1588821642412212
Position 5246: 0.12359924139675217
Position 12921: 0.11475913833570571
Position 8480: 0.11092708924147399
Position 13188: 0.10862689680669095
Position 1203: 0.10809778362184483
Position 14371: 0.09962761033978114
Position 16145: 0.09303469718534679
Position 12931: 0.08242219955256275
Position 29975: 0.08115192328740953
Position 11348: 0.07190730160535166
Position 19691: 0.048945034646748556
Position 19482: 0.04715981026115843
Position 19212: 0.04238352904207423
Position 12064: 0.041438150802736065
Position 11591: 0.03725496283657092
Position 19672: 0.0323639690278824
Position 168: 0.02607091779322968
Position 15144: 0.024395458445565194
Position 12916: 0.023289177920351213
Position 15497: 0.023206238957404847
Position 332: 0.022562865548097333
Position 13145: 0.02189706073743662
Position 19390: 0.02186449133536666
Position 19877: 0.02144354788543826
Position 17770: 0.021213539986171703
Position 819: 0.02087006392684172
Position 17155: 0.020390392914818593
Position 12623: 0.01892221995356064
Position 1307: 0.017481244072859514
Position 1221: 0.0170943512523004
Position 3750: 0.016468372885874955
Position 10939: 0.016425985142314595
Position 27762: 0.015809367019112026
Position 15512: 0.014991227013033069
Position 1798: 0.014452043100210081
Position 13875: 0.012675391533113263
Position 79: 0.01200542323398303
Position 767: 0.01181753539950591
Position 557: 0.01124859844338587
Position 17910: 0.011016084049165967
Position 3253: 0.010462953821178048
Position 11617: 0.010092626372482934
Position 19385: 0.009736879598519089
Position 13381: 0.009030967616623677
Position 8858: 0.007336101206163049
Position 18077: 0.007239567722447261
Position 31248: 0.006737931567533307
Position 9159: 0.006279416838676632
Position 13412: 0.006250868255169222
Position 12708: 0.005904800375657657
Position 13861: 0.005432928582255078
Position 1906: 0.005235742082939711
Position 2513: 0.005198527762693806
Position 7735: 0.004686291222893092
Position 4822: 0.004680717567043405
Position 5124: 0.004106565892178139
Position 7471: 0.003763228960632628
Position 8571: 0.0034756231436252625
Position 17871: 0.00334621251577752
Position 65: 0.0033134068085128266
Position 1594: 0.0028422710113060125
Position 8195: 0.002786948037913382
Position 12472: 0.002323633977719973
Position 3546: 0.00208389382973123
Position 19382: 0.0019742823335625478
Position 7340: 0.0018757559265118312
Position 8816: 0.0018005856495959154
Position 6482: 0.0016714835817772142
Position 18249: 0.0016436079916153823
Position 16591: 0.0015812490379329834
Position 18104: 0.0013625704279592876
Position 17743: 0.0013194562171000533
Position 12368: 0.0010441484307524267
Position 16233: 0.000985816483214383
Position 12585: 0.000919425454944157
Position 12558: 0.0007766503343063331
Position 48: 0.0007730414603996336
Position 3571: 0.0007095635153427067
Position 12588: 0.0006224545118851361
Position 17790: 0.0006079648589136407
Position 4319: 0.0006010479727450545
Position 4259: 0.0005813895734253678
Position 4030: 0.0005360810486544146
Position 9776: 0.00042972202939102195
Position 12606: 0.00036964488092066625
Position 418: 0.00035220461684987294
Position 910: 0.0003260225083379855
Position 193: 0.0002883085781671064
Position 3542: 0.00027282605118877614
Position 12739: 0.00025759479784706575
Position 12476: 0.0002458179403786951
Position 262: 0.00018093294566141668
Position 41: 0.00017608715299745123
Position 1300: 0.00015498396390002005
Position 12618: 0.00011863552438503688
Position 337: 0.00010756464694451561
Position 903: 8.584042689006311e-05
Position 8223: 8.036184981235879e-05
Position 128: 7.939062758447611e-05
Position 11717: 7.044815929765841e-05
Position 241: 6.484409641855312e-05
Position 598: 5.372154623452985e-05
Position 319: 2.8242210846979245e-05
Position 220: 1.697051256370007e-05
Position 15493: 1.6019308008298927e-05
Position 632: 1.55861613955181e-05
Position 208: 1.1522423748740713e-05
Position 210: 8.333341394004576e-06
Position 1397: 7.254797547239441e-06
Position 535: 4.6573401932231016e-06
Position 944: 3.683543835697354e-06
Position 343: 2.9551059748670083e-06
Position 251: 2.3877754001157512e-06
Position 1295: 1.269537896898469e-06
Position 273: 1.0057734437681524e-07
Position 368: 4.3125171625274615e-08
Position 622: 2.2992167417513507e-08
Position 457: 2.162223199929464e-08
Position 386: 1.6126730149610668e-08
Position 721: 1.2242066512953912e-08
Position 264: 1.167248587519569e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 19287: 0.9902142424212615
Position 19950: 0.9537908636570961
Position 14029: 0.9364441268575169
Position 9228: 0.916985379790143
Position 12200: 0.8492479674791606
Position 28969: 0.743704238976657
Position 3129: 0.6959078091822095
Position 6513: 0.6434825715179038
Position 31081: 0.5793705577825817
Position 12816: 0.5618993313239911
Position 32626: 0.5224109556103043
Position 5042: 0.4295687157951566
Position 17678: 0.2996495215365899
Position 17784: 0.23079505712753687
Position 19104: 0.1697724335714132
Position 3110: 0.13453449469491807
Position 1081: 0.1111772470095746
Position 19041: 0.10299619969101144
Position 3179: 0.10168700404566454
Position 8363: 0.10141274436040341
Position 14264: 0.09510250439551363
Position 29885: 0.09419016233568997
Position 32729: 0.08159189238584369
Position 11799: 0.08153910814832221
Position 15973: 0.07381248992835007
Position 6393: 0.07345842640075088
Position 12163: 0.07147172874711971
Position 11796: 0.06642077763640204
Position 30831: 0.06199387517160747
Position 11110: 0.05730914880323849
Position 11499: 0.056522752251576484
Position 14000: 0.05489511376264605
Position 6517: 0.0498305247140762
Position 30582: 0.04258592498436613
Position 19975: 0.0395429559131804
Position 6488: 0.03942985013551094
Position 19552: 0.039141517570590346
Position 11987: 0.038601413788570876
Position 15361: 0.03821348527844617
Position 11872: 0.031008110245973997
Position 12204: 0.029011875596934605
Position 294: 0.02898509774031283
Position 29015: 0.028327351497121844
Position 6350: 0.024124022985143434
Position 1187: 0.022363312146771577
Position 9186: 0.022296410318618787
Position 13064: 0.02221112876905933
Position 19523: 0.0218280730175998
Position 32692: 0.02110363580363877
Position 13771: 0.020658963094583854
Position 6436: 0.018786714146645934
Position 19526: 0.018295053029436657
Position 27625: 0.018126063280116927
Position 331: 0.0175186976269763
Position 12499: 0.017462442551945997
Position 17051: 0.014358204107454052
Position 14991: 0.013822228045431447
Position 16096: 0.0135464548898558
Position 12421: 0.012998435199659349
Position 1674: 0.011827385805636855
Position 28608: 0.011535335257641915
Position 13293: 0.011245813775578945
Position 416: 0.011231247593479725
Position 11302: 0.01066855294823212
Position 19671: 0.010594749530413262
Position 11770: 0.010076593461081616
Position 23269: 0.009803432628939408
Position 14994: 0.009602922427290042
Position 1113: 0.008685586161009218
Position 744: 0.008660240787113473
Position 17934: 0.008602138150406552
Position 19727: 0.008546602838413698
Position 11720: 0.008414259402594472
Position 3185: 0.008142877296101816
Position 10806: 0.007761166712836303
Position 8222: 0.007376963082914262
Position 3615: 0.007057737656533847
Position 15904: 0.006646139360508032
Position 23492: 0.005860223075421975
Position 8546: 0.005732857685653651
Position 29314: 0.0056937995347059326
Position 26984: 0.005511495301755569
Position 29362: 0.005484869389281789
Position 20197: 0.005205691934755056
Position 8384: 0.005040268307800517
Position 9074: 0.005015371596395001
Position 3380: 0.004880403126252525
Position 24931: 0.0048199861767871345
Position 22721: 0.004597592600882906
Position 24053: 0.004218206166026845
Position 16927: 0.004180983476348137
Position 10868: 0.004177986534522262
Position 5090: 0.004071957082687192
Position 3600: 0.003852616321268794
Position 31509: 0.0037009200967253876
Position 20177: 0.003512845048887507
Position 19955: 0.0033110568176935255
Position 27264: 0.0032961498289883753
Position 1736: 0.003109371491068717
Position 368: 0.0030809849185219743
Position 14267: 0.0030473105013685796
Position 4925: 0.003028043843079874
Position 10781: 0.0030045993967281427
Position 3005: 0.002920956780290912
Position 1739: 0.0027247407944854664
Position 8975: 0.0026968216127419634
Position 3038: 0.0025459735615738087
Position 25581: 0.0024913116290797488
Position 11016: 0.0023538048209917357
Position 13312: 0.0023431159225397145
Position 7339: 0.0022737635120868216
Position 14111: 0.0022392639433014166
Position 20013: 0.0022382441748981263
Position 8421: 0.0021674951238858514
Position 21129: 0.002083187082237681
Position 19503: 0.002062757255023245
Position 20987: 0.0020173315804923567
Position 3668: 0.002005284176113931
Position 21852: 0.0019094623918442133
Position 9212: 0.0019060144597603933
Position 17082: 0.0018512053310163969
Position 4766: 0.0018437527483191663
Position 26639: 0.001811614977907593
Position 8687: 0.0018090706802005904
Position 6284: 0.0018089797817285487
Position 21984: 0.001742030826785335
Position 704: 0.0017409312025051125
Position 2286: 0.0017174820043398828
Position 20643: 0.0016850423034514438
Position 9288: 0.0016726785515899347
Position 22065: 0.0016669665652273083
Position 7676: 0.0016458078444826466
Position 18189: 0.0016436079916153823
Position 14047: 0.0016267167027764714
Position 21363: 0.0015918042401960443
Position 16478: 0.0015812490379329832
Position 11115: 0.001575795032889312
Position 3629: 0.0015729289811795587
Position 9370: 0.001571880099331175
Position 20852: 0.0014717222370083257
Position 14317: 0.0014182914194994037
Position 13262: 0.001353944629219601
Position 21899: 0.0013386858394981015
Position 10739: 0.0013303318176507636
Position 3043: 0.0013285396254761176
Position 21762: 0.0013172754127779712
Position 24765: 0.001313380975431398
Position 3252: 0.001289119894652873
Position 7628: 0.0012772116617941552
Position 8136: 0.0012722077710620625
Position 4672: 0.0012720097649397018
Position 7689: 0.001270372369975641
Position 4650: 0.0012238102658038805
Position 20640: 0.0012030929316797917
Position 19690: 0.0011203733507274317
Position 12739: 0.0010745792474853345
Position 5123: 0.0010557821225558547
Position 22976: 0.0010555236858290193
Position 20825: 0.0010326534079443225
Position 2426: 0.001025480321046116
Position 474: 0.0010204842390328095
Position 19953: 0.0010180191059396908
Position 8067: 0.0009625425644144517
Position 25307: 0.0009597595030626568
Position 1697: 0.0009291510419149136
Position 14948: 0.0008256161896688773
Position 24566: 0.0008189056251458768
Position 7428: 0.0008141904463165689
Position 23601: 0.0008084018862474479
Position 2355: 0.0007752250586209238
Position 19730: 0.0007622643211834653
Position 4029: 0.0007503978054946371
Position 7215: 0.0007501980858229979
Position 2159: 0.0007483752707879963
Position 23598: 0.0007458346423033559
Position 7171: 0.0007453095493984821
Position 7289: 0.0006752750022292375
Position 1385: 0.0006564895789665969
Position 1430: 0.0006353494243977676
Position 7900: 0.0006325595522492264
Position 1458: 0.0005716445235537227
Position 1648: 0.0005415090396149619
Position 20318: 0.0005394566548403105
Position 2336: 0.0005223810293946919
Position 1277: 0.0005138906205070853
Position 709: 0.0004964268868409812
Position 21228: 0.00047667017020527663
Position 3794: 0.00047264325002763094
Position 7525: 0.00046224614772832207
Position 22015: 0.00044682772471250063
Position 13922: 0.000436060341292825
Position 432: 0.00042846386660138204
Position 2510: 0.0004095840785041956
Position 21758: 0.000396475958344112
Position 4209: 0.0003928185419799563
Position 22141: 0.00035845522220468394
Position 7167: 0.0003551690876434609
Position 23352: 0.0003536208227948595
Position 24151: 0.0003423470262482605
Position 4562: 0.0003411447879806568
Position 13224: 0.00033896154445464373
Position 22465: 0.0003246966803020945
Position 818: 0.00030879540104958986
Position 20927: 0.0002956383404307397
Position 5159: 0.00028568239246084
Position 1048: 0.0002811637832248272
Position 1782: 0.0002667575634147335
Position 347: 0.00026374350611593186
Position 20874: 0.0002559266522195184
Position 20654: 0.00024543926557867924
Position 19612: 0.00024185623319123006
Position 9686: 0.00023742119189748984
Position 21143: 0.0002178233678668354
Position 23148: 0.0002132411547093141
Position 20785: 0.00021197171014046443
Position 677: 0.00019208498347582798
Position 20305: 0.00018520429955653332
Position 21701: 0.00018210756100561646
Position 437: 0.00017598934647505428
Position 1852: 0.00016287607421726735
Position 659: 0.00015774367314148356
Position 22470: 0.0001568070039470814
Position 9595: 0.00014828143492409714
Position 305: 0.00014514060350892066
Position 1510: 0.000142017101888478
Position 1409: 0.00013225088189491388
Position 1701: 0.00012599337279687597
Position 3578: 0.00012487199113942808
Position 720: 0.00011069266904339094
Position 19588: 0.00010525296361373819
Position 10485: 9.158198788855322e-05
Position 556: 8.490779131739359e-05
Position 145: 8.199222287105552e-05
Position 22790: 7.813986571236612e-05
Position 726: 7.27001655256001e-05
Position 3855: 6.343779862678346e-05
Position 20297: 6.052718936243471e-05
Position 10583: 6.0318692688569475e-05
Position 22166: 5.6716987462570686e-05
Position 20328: 5.6682410706954256e-05
Position 15055: 4.746751496867617e-05
Position 15088: 4.153119294491954e-05
Position 3523: 4.081402964958172e-05
Position 4246: 3.922119869582845e-05
Position 21260: 3.6911382111545875e-05
Position 14950: 3.3890597549638875e-05
Position 7664: 3.065319891232772e-05
Position 7044: 2.5079203646890297e-05
Position 9612: 2.3007515241004794e-05
Position 9636: 2.101188732843025e-05
Position 16129: 1.542948984722375e-05
Position 15061: 1.1303671310797887e-05
Position 14901: 1.0498806400812096e-05
Position 20045: 9.877155913417372e-06
Position 2905: 2.7194888747133072e-06
Position 823: 2.5520777975657874e-06
Position 220: 2.131886349425068e-06
Position 176: 1.3082164533209693e-06
Position 1541: 1.2665603472028056e-06
Position 343: 1.165125124811288e-06
Position 667: 9.635940206666652e-07
Position 248: 8.567839070500486e-07
Position 601: 8.244760165164969e-07
Position 598: 7.926021866143566e-07
Position 270: 6.886033863805887e-07
Position 1163: 6.6213645249145e-07
Position 793: 5.710332931933917e-07
Position 481: 5.405385977058631e-07
Position 241: 4.4883146810790375e-07
Position 380: 3.810521534242433e-07
Position 1042: 2.648961587350415e-07
Position 1339: 2.6438761255149544e-07
Position 1544: 2.471047409070911e-07
Position 787: 2.1409092427905574e-07
Position 956: 1.8020394315447318e-07
Position 847: 1.7868084404734565e-07
Position 1153: 1.6913774638841934e-07
Position 750: 1.5644627443722563e-07
Position 771: 1.4186038554117954e-07
Position 261: 1.3712004190822667e-07
Position 974: 1.246759021457586e-07
Position 245: 1.1712901555037683e-07
Position 251: 1.0279323891135892e-07
Position 871: 9.062480695504993e-08
Position 1285: 8.113613656657347e-08
Position 444: 5.510492377655173e-08
Position 909: 2.251125757577294e-09
