Gene = Flt3l
index = 414
Annotated 5SS: [  54  415  769 1311 2060 2551 4205 4364]
Annotated 3SS: [ 347  654 1256 1915 2405 4019 4294 5000]
SMsplice 5SS: [  54 1311 2551 4205]
SMsplice 3SS: [1256 2405 4019 4318]
top_k =  500
Partition function (log Z): -2.6352581506272297

Sorted 5' Splice Sites (High to Low Probability):
Position 1311: 0.8042940109784759
Position 4205: 0.787294537491138
Position 2551: 0.7754297704133617
Position 4364: 0.5882616667711001
Position 4766: 0.4017611059357826
Position 54: 0.347009448490739
Position 2060: 0.3248820172537596
Position 2838: 0.2624925030721572
Position 531: 0.252983038162384
Position 769: 0.1873359835885042
Position 4554: 0.15901736452597173
Position 4410: 0.14664256377766208
Position 1344: 0.13410120677739612
Position 415: 0.1160656075870631
Position 3010: 0.11084496849466019
Position 1148: 0.0896299043161464
Position 1065: 0.0842389480600203
Position 550: 0.06847647119137414
Position 2856: 0.06372028554777652
Position 288: 0.05501774205429546
Position 2535: 0.05359551600891244
Position 3467: 0.053345465912186876
Position 3529: 0.0463122961441187
Position 280: 0.03799516448351061
Position 129: 0.030886301979915338
Position 2173: 0.027441565364998016
Position 4596: 0.026603825249938384
Position 2335: 0.023782488563943487
Position 101: 0.013573684867387935
Position 4581: 0.012626200899702724
Position 2494: 0.012123577002392603
Position 63: 0.01170366532218327
Position 158: 0.010221251249403924
Position 3512: 0.008897896477749785
Position 627: 0.0073008788958148895
Position 311: 0.00684596819769976
Position 2743: 0.005263605586120219
Position 162: 0.004974269673670637
Position 4136: 0.004782410195650946
Position 292: 0.003998312251268583
Position 432: 0.003968888996018044
Position 2842: 0.0038769515814493314
Position 1540: 0.00193877926143357
Position 2878: 0.0018693856212362824
Position 3503: 0.001585966731492151
Position 2616: 0.001455791091925112
Position 1373: 0.0014440024860958055
Position 586: 0.0014050673314461011
Position 93: 0.0013396978259858866
Position 4625: 0.0012835315261015235
Position 2248: 0.0011822889201526213
Position 2581: 0.0010295147178519654
Position 2260: 0.0009959460856959943
Position 751: 0.0009623045351819487
Position 3697: 0.0008825103177011104
Position 2525: 0.0007354131708315717
Position 1857: 0.0007280772088946663
Position 4243: 0.0006613385989910655
Position 2049: 0.0005822005370448031
Position 79: 0.0005234126995577858
Position 2557: 0.0004968070292277367
Position 765: 0.00043630747291352137
Position 844: 0.0004314733489122384
Position 839: 0.0004086753962608251
Position 419: 0.0004062412259135635
Position 168: 0.00032780624592633104
Position 756: 0.00027721634595845215
Position 2223: 0.00027271406373841897
Position 197: 0.00015630433834235897
Position 210: 0.00015214196375114956
Position 1152: 0.00013752741075263752
Position 631: 9.905185666706007e-05
Position 651: 6.623591861231988e-05
Position 58: 6.556195778755604e-05
Position 1069: 6.280062664893686e-05
Position 388: 2.8346509395747584e-05
Position 686: 2.7257750882473617e-05
Position 369: 2.6446443175895156e-05
Position 11: 1.328900228101323e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 4318: 0.9129495661305378
Position 1256: 0.7180277316262119
Position 4019: 0.6950934542823661
Position 2405: 0.6627515341312915
Position 4865: 0.6560257228573398
Position 4451: 0.4066798999556907
Position 2705: 0.2565732798008762
Position 1915: 0.2316101933353447
Position 971: 0.15333823068985597
Position 2776: 0.1519494944513753
Position 4650: 0.14425867746701598
Position 1232: 0.1396900433516788
Position 2435: 0.09812913304595348
Position 1952: 0.08441108976179296
Position 654: 0.08256141520059042
Position 1188: 0.0719823562058897
Position 4710: 0.07012287632615166
Position 3371: 0.06562166989595501
Position 3960: 0.06526295210309331
Position 2459: 0.03936037851102689
Position 2930: 0.03852320773174086
Position 3432: 0.036820471333239936
Position 4691: 0.03622052081433144
Position 2415: 0.030283205221321427
Position 347: 0.029751101701424493
Position 359: 0.02741888746925646
Position 2059: 0.024014842977000687
Position 4294: 0.022250712075109487
Position 3924: 0.02208636513916419
Position 3902: 0.020644533320493375
Position 4044: 0.018773536594515625
Position 379: 0.014783693590764655
Position 2334: 0.014062504311871287
Position 5000: 0.013407748702553292
Position 1050: 0.010684821202187276
Position 2160: 0.010181049462069219
Position 4725: 0.007967661969120396
Position 3391: 0.007757004105877862
Position 1758: 0.007549497908087298
Position 4517: 0.007366573365673137
Position 919: 0.0068960171403207905
Position 4488: 0.0064583123477384
Position 2238: 0.005659877468758047
Position 722: 0.005560238534264324
Position 4765: 0.004285800059274586
Position 2139: 0.003725030146878061
Position 5107: 0.0034569656005491393
Position 1957: 0.003164284500764061
Position 4510: 0.0030803838359723824
Position 4494: 0.0029106204549609817
Position 2945: 0.002771020206759254
Position 175: 0.002726216583396379
Position 1921: 0.0024043062550352053
Position 541: 0.002347236339706899
Position 1307: 0.0022529607979464026
Position 1918: 0.0022386341763220713
Position 2926: 0.0021280990466468145
Position 1792: 0.0021013184434546988
Position 381: 0.0019279352319657337
Position 1275: 0.0019152938988306102
Position 3294: 0.0016375175737644034
Position 530: 0.0015393154180970519
Position 4941: 0.0013679864896477822
Position 4870: 0.0012995031389242287
Position 3607: 0.0011664625702851451
Position 309: 0.0010599078423073765
Position 1861: 0.0009304783701956714
Position 1412: 0.0008983903359632069
Position 1889: 0.0007310608054068449
Position 197: 0.0007024263073178973
Position 2489: 0.0006996774612529297
Position 118: 0.0006859400488022542
Position 2259: 0.0006400351974279974
Position 178: 0.0006329074326355312
Position 751: 0.0004549605296409286
Position 728: 0.00038924005636625217
Position 400: 0.00037365953782897676
Position 124: 0.0003493900716746634
Position 388: 0.0003450212062069087
Position 1653: 0.00032103962661262985
Position 366: 0.00027126862562316256
Position 1459: 0.00020827622001501272
Position 686: 0.00020426834134146254
Position 1988: 0.00017783669884755834
Position 215: 0.00017527460083544696
Position 2474: 0.00016808278320700653
Position 120: 0.00016708292267334768
Position 602: 0.00014474744614837492
Position 2316: 0.00013007285360251846
Position 429: 0.00012890143335516854
Position 843: 0.0001192947614216025
Position 627: 0.00011694691938102132
Position 1152: 0.0001118936404145043
Position 5231: 0.00011167503911883884
Position 2339: 7.69282802454884e-05
Position 555: 7.476525483560689e-05
Position 127: 6.678636292398024e-05
Position 2855: 6.622598217313848e-05
Position 323: 6.457957157501736e-05
Position 631: 5.804281434152905e-05
Position 2534: 4.5847723293698376e-05
Position 544: 4.535163490862363e-05
Position 180: 4.28457564180487e-05
Position 2778: 3.2342324312512985e-05
Position 549: 3.1244764432724194e-05
Position 2986: 1.307378199629605e-05
Position 609: 1.067006837493702e-05
Position 407: 9.00655863427174e-06
Position 1426: 7.675306472474189e-06
Position 183: 5.411744759169894e-06
Position 235: 5.0117543574296265e-06
Position 1869: 5.009557654867116e-06
Position 257: 4.435691986376093e-06
Position 453: 4.0998279650398044e-06
Position 465: 2.3445198107740177e-06
Position 219: 2.324680686761497e-06
Position 285: 1.987388465644975e-06
Position 232: 1.7238347571993667e-06
Position 2103: 1.7133065751572735e-06
Position 756: 1.6071218061019463e-06
Position 508: 9.39587695738082e-07
Position 265: 7.129937992689978e-07
Position 488: 6.670745859751805e-07
Position 205: 5.913536959891586e-07
Position 499: 5.071075294086638e-07
Position 474: 3.3781851937719554e-07
Position 440: 3.3485918581373754e-07
Position 494: 2.549494244684351e-07
Position 481: 2.0805888100773094e-07
Position 450: 1.7082537743136184e-07
Position 317: 1.1717824838534816e-07
Position 135: 9.050125749082382e-08
Position 586: 4.838954230836415e-08
Position 1284: 2.0679389626064383e-08
Position 145: 7.758561112624564e-09
Position 300: 5.450516964266423e-09
Position 100: 7.562537428820906e-10
Position 229: 3.261219778890014e-10
Position 79: 7.099417440542108e-11
Position 87: 1.1449668362504676e-11
