Gene = Veph1
index = 1178
Annotated 5SS: [   235  32956  41956  52360  81427  91362 124872 137609 138928 171009
 175251 209137 235782]
Annotated 3SS: [ 32670  41739  52184  81259  91151 124650 137398 138529 170868 175115
 209018 235644 239495]
SMsplice 5SS: [    43  32956  41956  52360  60194  73019  81427  85498  91362 109378
 124872 137609 138661 163134 171009 175251 183162 183380 186865 197015
 202388 209137 215349 235782]
SMsplice 3SS: [ 32670  41739  52184  60088  72926  81259  85392  91151 109228 124650
 137398 138529 163043 170868 175145 183091 183282 186750 196892 202196
 209018 215245 235644 242636]
top_k =  500
Partition function (log Z): -112.83004700551126

Sorted 5' Splice Sites (High to Low Probability):
Position 43: 0.5935622318454855
Position 5282: 0.4728359918909219
Position 1608: 0.43580144405185
Position 235: 0.3993327014559125
Position 4378: 0.2932632892592897
Position 3787: 0.2217320509841118
Position 677: 0.08238540139202354
Position 4500: 0.07765656876413078
Position 7192: 0.01927847283898491
Position 6540: 0.016173556528795742
Position 2112: 0.015099519051094275
Position 6343: 0.01098775618286944
Position 7452: 0.00808959984539398
Position 401: 0.006386468236682592
Position 1435: 0.00557302220057652
Position 290: 0.0019594508024648903
Position 5362: 0.0015406482824030653
Position 1293: 0.0006105491827892366
Position 741: 0.00042655575217553774
Position 339: 0.0004119833622867587
Position 405: 0.00040681029268143195
Position 907: 0.0003561705266015974
Position 384: 0.00024301031821125682
Position 698: 0.00023593162308325265
Position 1094: 0.00020863299290716135
Position 417: 0.00018482510109253442
Position 1214: 0.00017825723262698687
Position 700: 0.0001592974589900037
Position 918: 0.00014950282781560665
Position 862: 7.196399994952928e-05
Position 641: 6.957873078504756e-05
Position 411: 6.79079323539646e-05
Position 682: 6.348744949917964e-05
Position 415: 6.002184269216473e-05
Position 1718: 3.118731643674523e-05
Position 152: 2.535040064651978e-05
Position 280: 2.1381457987870034e-05
Position 171: 2.132434185749623e-05
Position 159: 1.805779649419561e-05
Position 149: 1.5891840214254746e-05
Position 460: 1.3545071933721893e-05
Position 218: 1.2382390190611957e-05
Position 421: 1.0615923668931276e-05
Position 399: 9.192948553131704e-06
Position 225: 7.056126742937175e-06
Position 1581: 5.91382342856429e-06
Position 97: 5.522476960895708e-06
Position 220: 5.435873461700537e-06
Position 173: 4.373521363502697e-06
Position 201: 3.7023478611586162e-06
Position 47: 3.089127597336039e-06
Position 467: 2.0457999109616444e-06
Position 17: 1.9394515036663957e-06
Position 419: 1.6311425781174972e-06
Position 263: 1.2695447638746343e-06
Position 1585: 1.169836599878951e-06
Position 523: 1.0383007894704485e-06
Position 243: 9.393641369928699e-07
Position 551: 7.791414470481153e-07
Position 255: 4.2199737125712044e-07
Position 464: 4.183644211640324e-07
Position 521: 2.524484715097374e-07
Position 431: 1.8039964885686064e-07
Position 505: 5.3248404832080286e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 5175: 0.48120618330110654
Position 1520: 0.2397989991560838
Position 4241: 0.2180627616291572
Position 3687: 0.21377930278399837
Position 1497: 0.18000286373479266
Position 7055: 0.13362259671891386
Position 6974: 0.11690449263112919
Position 7703: 0.10082491334224242
Position 632: 0.09696325386678595
Position 10456: 0.08818707427911765
Position 11009: 0.07724313272811749
Position 6239: 0.06891080383616256
Position 9139: 0.05327582570811299
Position 8787: 0.03933441988256685
Position 7307: 0.038007338067085
Position 10172: 0.037407504403127255
Position 4130: 0.036510518748941546
Position 4325: 0.034338347736862423
Position 5777: 0.031592859500234695
Position 9551: 0.026247773130253442
Position 4278: 0.02605498751753493
Position 5447: 0.025769611583499167
Position 4244: 0.02544311011508369
Position 6742: 0.023228024056460895
Position 4282: 0.022234314287725744
Position 6500: 0.01783332026712053
Position 1372: 0.016889602394923157
Position 5953: 0.016040343891163454
Position 4083: 0.01493755848587606
Position 6856: 0.01107131597727987
Position 2473: 0.01059246637003049
Position 7519: 0.010467199031604448
Position 6609: 0.009445282696552253
Position 7025: 0.00822233559649909
Position 8560: 0.007488415761005023
Position 7685: 0.007122445346547729
Position 271: 0.0065703773525783585
Position 3692: 0.006185629379990365
Position 1857: 0.005683622689861479
Position 8873: 0.005474079223913702
Position 1671: 0.00546553131917131
Position 3046: 0.004237921360446356
Position 8502: 0.0041932947294261854
Position 5576: 0.004138626424013982
Position 7323: 0.0037863220201891827
Position 2944: 0.0036481674125052937
Position 3746: 0.003544017967707936
Position 268: 0.0029470076290827093
Position 4299: 0.0027156994812776295
Position 1978: 0.0026798158346461203
Position 1563: 0.002609099225450103
Position 9169: 0.0023844440402251365
Position 6206: 0.0023365158521688233
Position 1482: 0.0021423205408349875
Position 492: 0.002094920281120971
Position 1966: 0.002023265665607226
Position 5103: 0.0018633780321901444
Position 4434: 0.0015383326520560427
Position 1825: 0.0014358367599455655
Position 1327: 0.0014210392815728892
Position 8100: 0.0013668041674989523
Position 5552: 0.0012006115533827262
Position 2012: 0.0010272406063802652
Position 1292: 0.0009517177276623575
Position 2061: 0.0008932014554093163
Position 4987: 0.0008326326956059989
Position 601: 0.000827070750667704
Position 1952: 0.0008168837662899998
Position 1607: 0.0007446904061111262
Position 3139: 0.0007411903225795494
Position 1008: 0.0006976875254908169
Position 2716: 0.0005944410441739024
Position 431: 0.0005933179237252683
Position 860: 0.0005871172681620266
Position 1786: 0.0005363076413812488
Position 116: 0.0005116275202967589
Position 1860: 0.0004717263634610047
Position 121: 0.0004574810629943018
Position 4453: 0.00045458227836348545
Position 165: 0.0004171519006837465
Position 3082: 0.00040627802283633654
Position 1385: 0.00039730757628664347
Position 1636: 0.0003741054926422296
Position 1375: 0.0003410125086205184
Position 484: 0.0003143610154917529
Position 1921: 0.0002832323716332555
Position 584: 0.0002526964020498026
Position 231: 0.0002440555045545708
Position 1210: 0.0002383143044490584
Position 106: 0.0002341977507737966
Position 1359: 0.0002157258693278824
