Gene = Naa80
index = 730
Annotated 5SS: [  84 2049]
Annotated 3SS: [ 212 4248]
SMsplice 5SS: [84]
SMsplice 3SS: [1569]
top_k =  500
Partition function (log Z): -9.059751391704115

Sorted 5' Splice Sites (High to Low Probability):
Position 84: 0.952164996878151
Position 2246: 0.2135048225356369
Position 520: 0.2133581960533106
Position 2450: 0.18750960885241483
Position 2049: 0.07991238502652859
Position 3119: 0.04915925217936798
Position 3814: 0.04412562995287534
Position 2053: 0.018545065738300334
Position 473: 0.013787057399585717
Position 2649: 0.010422331766751497
Position 3479: 0.005532383145769587
Position 322: 0.004089731997305989
Position 1863: 0.003507531465836026
Position 1643: 0.0016816606216883312
Position 343: 0.0012719250522413624
Position 2301: 0.0008871048859871667
Position 427: 0.0005048600799279144
Position 76: 0.00046634654284631155
Position 328: 0.0004087818930773023
Position 330: 0.00024050766182006367
Position 2019: 0.00022135336301664683
Position 1929: 0.00018467211889045982
Position 503: 0.00015715904841594403
Position 1828: 9.268097231796146e-05
Position 102: 5.12673049176536e-05
Position 273: 4.682411696148761e-05
Position 524: 2.972127206341236e-05
Position 506: 2.6402214078242972e-05
Position 1769: 2.22159717849793e-05
Position 1823: 2.031438542860693e-05
Position 1164: 1.1971326047269707e-05
Position 187: 1.0080970577921962e-05
Position 184: 6.015044873863245e-06
Position 267: 5.97277630792755e-06
Position 379: 5.334467235430637e-06
Position 88: 3.7843072823643786e-06
Position 310: 3.711693904339128e-06
Position 308: 2.4395344465338784e-06
Position 293: 2.2882707187083496e-06
Position 22: 1.031522407764425e-06
Position 181: 6.944566968137404e-07
Position 280: 5.6214087371227e-07
Position 48: 4.3017362836952646e-07
Position 36: 2.1882042227332635e-07
Position 1348: 1.8837061632955116e-07
Position 487: 1.1262630414699622e-07
Position 857: 1.4749757069701496e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 2157: 0.3025821770790968
Position 3722: 0.15398264891749416
Position 1922: 0.12886397051414217
Position 212: 0.09937749139964466
Position 4006: 0.09901848595736217
Position 3956: 0.09895230309567729
Position 1569: 0.09051399121109183
Position 3869: 0.07016070162526232
Position 443: 0.06141205630688901
Position 3752: 0.05660918674609016
Position 1548: 0.051632872345872646
Position 3787: 0.04203308983029702
Position 2220: 0.03801218701587226
Position 2293: 0.03731929913859487
Position 298: 0.030684062513362274
Position 1929: 0.030366261482121452
Position 379: 0.029913428218583168
Position 4248: 0.02302184385631964
Position 3189: 0.02193643971518228
Position 2556: 0.02102531097690871
Position 2396: 0.020870377603986516
Position 3297: 0.0183717338474364
Position 1955: 0.017953803376292158
Position 3031: 0.017466176901643593
Position 3929: 0.016779075267172573
Position 2399: 0.014176110672214576
Position 3639: 0.013595343900730052
Position 2929: 0.012934241081169024
Position 2357: 0.012796581239332723
Position 2899: 0.012510032409643712
Position 3345: 0.012466821098946432
Position 3810: 0.010664731313491445
Position 3017: 0.010287935181280078
Position 3662: 0.010110518828167053
Position 3008: 0.009369544949511234
Position 303: 0.00921929757480266
Position 2159: 0.008418998036992384
