Gene = Paf1
index = 788
Annotated 5SS: [ 304  748 2185 2589 2745 2922 3107 3252 3437 3776 3999 5603 5799]
Annotated 3SS: [ 717 2091 2466 2677 2819 3000 3182 3332 3658 3869 5496 5707 5874]
SMsplice 5SS: [ 304 2185 2589 2745 2922 3107 3252 3437 3776 3999 5603 5799]
SMsplice 3SS: [2091 2466 2677 2819 3000 3182 3332 3658 3869 5496 5707 5874]
top_k =  500
Partition function (log Z): 29.517393226298765

Sorted 5' Splice Sites (High to Low Probability):
Position 5799: 0.9988069137090679
Position 304: 0.9834893282616595
Position 2922: 0.9729843167806176
Position 2185: 0.9543497830175836
Position 3999: 0.9498810945116859
Position 3776: 0.9204392193609592
Position 3107: 0.9202672901457215
Position 5603: 0.9031668208563799
Position 2589: 0.8489022080699505
Position 3252: 0.8433729792474596
Position 3437: 0.7903680510138421
Position 2745: 0.691656642020207
Position 748: 0.5133939326834929
Position 5995: 0.38032301253842404
Position 2750: 0.2667218859818584
Position 4169: 0.12126901755590155
Position 5350: 0.10128759890473997
Position 3780: 0.04640919065087676
Position 5645: 0.03616737273880773
Position 5060: 0.03108192590604991
Position 2610: 0.028826784251405998
Position 3923: 0.024609319211930665
Position 2937: 0.022766013949285666
Position 3965: 0.014527258268506236
Position 3790: 0.013625016296071718
Position 801: 0.010610042796362358
Position 5541: 0.010350917781902037
Position 3784: 0.008365792207216524
Position 191: 0.007579347841357479
Position 5264: 0.006368988103380808
Position 6010: 0.005302320996299032
Position 6055: 0.004125847052282575
Position 2763: 0.003413463008713815
Position 3225: 0.002469781053830966
Position 3796: 0.0020972846697131574
Position 1894: 0.0020079330603706863
Position 466: 0.0018677669975714084
Position 531: 0.001844145083931525
Position 56: 0.0018020987922190022
Position 402: 0.0015655118878064589
Position 2289: 0.0015274625956061695
Position 447: 0.0014248852295533812
Position 1076: 0.001343932747972995
Position 2593: 0.0012406400861361534
Position 477: 0.0010641231887893762
Position 3357: 0.001049521849202698
Position 1234: 0.001043289275753664
Position 415: 0.0008630816918543927
Position 1041: 0.000855410612819355
Position 251: 0.0008240822994047572
Position 5641: 0.0007549627025628381
Position 5938: 0.0007247035834840274
Position 1722: 0.0006681398893190205
Position 1708: 0.0006519548447507863
Position 4672: 0.0006148230027249457
Position 4613: 0.0006071704900696247
Position 3581: 0.0006063228313054175
Position 3802: 0.000576261583336453
Position 31: 0.0005630788386663033
Position 2855: 0.0005516041996662846
Position 541: 0.0005060229781944356
Position 520: 0.00046472773311331567
Position 1356: 0.00043154235246352314
Position 1980: 0.0004201658502400198
Position 3444: 0.00041135545949602605
Position 3394: 0.00040602830317757924
Position 2926: 0.0004050832720263243
Position 3492: 0.00032560509034075655
Position 1898: 0.00029091692251885433
Position 3277: 0.00028647790752995265
Position 6025: 0.0002769897836298699
Position 3461: 0.0002701636260297959
Position 3807: 0.00026598772493448817
Position 1514: 0.00023704005678940908
Position 1064: 0.0002360416477555629
Position 3441: 0.00023542640049428027
Position 2591: 0.00023310379903678796
Position 62: 0.0002239586790044008
Position 2540: 0.00021107370610659763
