Gene = Kri1
index = 611
Annotated 5SS: [  110   271  1391  2729  5796  5921  6155  6308  6928  7607  7806  8609
 11410 11585 11915 12126 12533 12701]
Annotated 3SS: [  196  1284  2601  5740  5870  6057  6229  6799  7479  7709  8437 11333
 11495 11787 11994 12467 12601 13720]
SMsplice 5SS: [  110   271  1391  2729  5921  6155  6308  6928  7806  8609 11410 11585
 11915 12126 12533 12701]
SMsplice 3SS: [  196  1284  2601  5740  6057  6229  6765  7709  8437 11333 11495 11787
 11994 12467 12601 13720]
top_k =  500
Partition function (log Z): 34.06309813224661

Sorted 5' Splice Sites (High to Low Probability):
Position 7806: 0.99287073658341
Position 11410: 0.9906951539127167
Position 2729: 0.9815745723820757
Position 110: 0.9785774485655161
Position 271: 0.9739677268996128
Position 1391: 0.9549642886735652
Position 11915: 0.9111177478594514
Position 11585: 0.8876414164424455
Position 5921: 0.8581884532801932
Position 8609: 0.8338782851684019
Position 6155: 0.8016101186248076
Position 6308: 0.7214955487600259
Position 6928: 0.716065884048393
Position 12533: 0.6734750888341258
Position 12126: 0.5680023436320799
Position 12701: 0.5519299047554482
Position 12080: 0.20242757871123834
Position 2166: 0.19855543676007972
Position 5796: 0.1927639167101212
Position 8325: 0.17179887601846658
Position 8532: 0.15403309933424808
Position 7570: 0.1433998031565872
Position 6965: 0.08297416235690788
Position 7625: 0.06700296619459907
Position 12285: 0.05689388929363898
Position 11920: 0.05296650162221088
Position 7607: 0.05275597110780129
Position 12547: 0.05072162822510707
Position 12180: 0.0507005992162973
Position 9281: 0.049339438003557584
Position 6441: 0.047638651644814366
Position 11611: 0.04122408935669764
Position 7912: 0.039044576690901014
Position 8857: 0.0358276545869479
Position 481: 0.03448120573879623
Position 3188: 0.02869142961796481
Position 11600: 0.02426217081289874
Position 12201: 0.02409759339473955
Position 12755: 0.023946075330251598
Position 8693: 0.01869228289230087
Position 5085: 0.016874562361512337
Position 10051: 0.016241124061409356
Position 12784: 0.015259973066844195
Position 2709: 0.0150327369053711
Position 12329: 0.013980041595161483
Position 11565: 0.013897491050262787
Position 5116: 0.013446219401278426
Position 2458: 0.011898784718977344
Position 4045: 0.010125589827615735
Position 7609: 0.00952285788275397
Position 3148: 0.00797741787326726
Position 13522: 0.007875382838775754
Position 6108: 0.007785257759271508
Position 8298: 0.007759233268059226
Position 92: 0.007226281946140573
Position 8873: 0.006867370014028471
Position 6687: 0.006341597183142154
Position 6988: 0.0060381150871477605
Position 296: 0.006007159605479548
Position 5637: 0.005653014408618712
Position 13833: 0.005368891356521793
Position 7159: 0.004848161053816087
Position 1880: 0.004705247162720165
Position 114: 0.004629709912822957
Position 13929: 0.004610373233289867
Position 3623: 0.00444910202396232
Position 307: 0.004061361941060315
Position 11865: 0.0039896476140760355
Position 7314: 0.003962128265783183
Position 9307: 0.003911897465608133
Position 12093: 0.0038628232775530136
Position 4796: 0.0037984121176918182
Position 12770: 0.0032773995880116882
Position 12527: 0.0032197901617722724
Position 10787: 0.003164065574781147
Position 7134: 0.002877599813961278
Position 4116: 0.0024719113982215007
Position 12602: 0.0024437994223138054
Position 3551: 0.0023102456723916574
Position 8156: 0.0022384947322484417
Position 1183: 0.002160415172518929
Position 5018: 0.0020832001195831974
Position 8752: 0.0020570495708072483
Position 10499: 0.001988559649103076
Position 8851: 0.0018162251398857851
Position 12226: 0.00178550460151108
Position 9272: 0.0015335129114755386
Position 6644: 0.0015124415317537923
Position 11615: 0.0015069875502368088
Position 11598: 0.0014922288825160717
Position 2202: 0.0014702255704502599
Position 9591: 0.0013652560363646548
Position 139: 0.001259622900899129
Position 13776: 0.0011783816068769177
Position 1137: 0.001148740893234308
Position 10202: 0.001002696973654587
Position 49: 0.0009748964140247931
Position 12090: 0.0009301755379834242
Position 2243: 0.0008876554477794923
Position 11725: 0.0008735168403623964
Position 268: 0.0008619102365439022
Position 1453: 0.0008545729985772891
Position 7916: 0.0008511218567520526
Position 8729: 0.0008433076747954478
Position 10336: 0.0008210388835796468
Position 9334: 0.0008047232193581107
Position 2163: 0.0007879933656452401
Position 12683: 0.0007699797847035463
Position 13942: 0.0007676389769168247
Position 11904: 0.0007586445894641698
Position 2072: 0.0006569723524804185
Position 7611: 0.0006382521847823283
Position 8112: 0.00057730583722485
Position 13095: 0.0005413775757283502
Position 13850: 0.0004936456488111431
Position 11884: 0.0004618212719612975
Position 1763: 0.00041543829777202423
Position 11831: 0.00040387089913032935
Position 7084: 0.000393339486775242
Position 1029: 0.00037512920457614886
Position 7180: 0.0003577642504777448
Position 1592: 0.00034738135855044233
Position 798: 0.00032666380431533025
Position 3062: 0.0003149483787624211
Position 2433: 0.00029936374711690396
Position 13949: 0.0002969077212368899
Position 7348: 0.00028053090304657006
Position 1584: 0.00027834300690709806
Position 2377: 0.0002605121762017612
Position 1419: 0.00025796053392856456
Position 12444: 0.00024341063800789172
Position 2404: 0.00022879023723956278
Position 2190: 0.00022296781800396282
Position 882: 0.00021395555569394186
Position 1659: 0.00021232383293441986
Position 1414: 0.0001974716065614898
Position 8068: 0.00015144008124128494
Position 8289: 0.0001513568660196386
Position 1416: 0.00014908771136250553
Position 645: 0.00013399802892958952
Position 1045: 0.00010974476968879741
Position 11359: 0.00010450022749310955
Position 842: 0.0001008433916126531
Position 223: 9.74553871528795e-05
Position 246: 8.228311764644613e-05
Position 11693: 7.50797968194375e-05
Position 239: 7.105262927699811e-05
Position 1588: 6.898881888578066e-05
Position 777: 6.741574849738425e-05
Position 336: 5.446165857165084e-05
Position 667: 5.153461741649279e-05
Position 227: 5.1419667114196245e-05
Position 385: 4.058109160220472e-05
Position 1933: 3.592204984751435e-05
Position 688: 3.557843183890657e-05
Position 158: 3.214906665400752e-05
Position 1424: 3.0094889588807298e-05
Position 3653: 2.8850414615633093e-05
Position 3584: 2.6914657690785476e-05
Position 501: 2.592530006029995e-05
Position 529: 2.512456748320052e-05
