Gene = Krtcap2
index = 612
Annotated 5SS: [ 550  967 1163 3175]
Annotated 3SS: [ 811 1098 3107 3604]
SMsplice 5SS: [142]
SMsplice 3SS: [3107]
top_k =  500
Partition function (log Z): -9.845587828249336

Sorted 5' Splice Sites (High to Low Probability):
Position 3175: 0.37790381196886746
Position 628: 0.29251877929713976
Position 1163: 0.2859697637644935
Position 142: 0.24631877487380052
Position 262: 0.1699685708527807
Position 49: 0.09567200312339046
Position 550: 0.08500643906593702
Position 3008: 0.07517485020338308
Position 149: 0.06416680050886188
Position 750: 0.0519580280561125
Position 1070: 0.051364387154911394
Position 213: 0.03899038002643638
Position 200: 0.03746588022067845
Position 24: 0.035002074480364985
Position 967: 0.030225586363691496
Position 28: 0.02748849670227459
Position 204: 0.018701508813583168
Position 1130: 0.012753398861020893
Position 746: 0.012648828918037203
Position 710: 0.007264611971777926
Position 40: 0.003797198546858008
Position 1784: 0.0031745502885828806
Position 818: 0.0030379635103836198
Position 185: 0.0025711351860670706
Position 226: 0.001981397032381255
Position 543: 0.00178053331139516
Position 3179: 0.0017409957833456648
Position 1820: 0.0016558780389981942
Position 3451: 0.0013299539929387601
Position 721: 0.0012482608087307596
Position 3201: 0.0011928430192943039
Position 1024: 0.001098805517720702
Position 683: 0.0009706025301135689
Position 1840: 0.0009435704428952702
Position 441: 0.0009407259461609512
Position 619: 0.0008011981268052
Position 163: 0.000789182590829313
Position 1466: 0.0006220208728764227
Position 362: 0.0005909352572052594
Position 182: 0.00037325137614325967
Position 1481: 0.000316034802640335
Position 639: 0.0002772283143478748
Position 602: 0.00026579759043590586
Position 223: 0.0002603584768608684
Position 590: 0.00020002417613592148
Position 474: 0.00016411239700715448
Position 605: 0.00014831319907805232
Position 697: 0.00011857692683506961
Position 307: 0.00010549499721252725
Position 15: 9.438723437643725e-05
Position 429: 8.071008449939548e-05
Position 732: 4.577757852351143e-05
Position 298: 4.367854973769051e-05
Position 641: 2.487115931036078e-05
Position 450: 2.057296320133027e-05
Position 743: 1.6310214240509947e-05
Position 700: 1.6139830418553897e-05
Position 91: 1.398395699287568e-05
Position 121: 5.82796920553033e-06
Position 456: 5.388832038120755e-06
Position 716: 2.813576387300924e-06
Position 596: 1.1305882692803916e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 3107: 0.6742647701230469
Position 3604: 0.31232082915960657
Position 811: 0.2210051939671726
Position 515: 0.2209156029158238
Position 879: 0.08734946134388923
Position 2871: 0.08729183907890631
Position 814: 0.07850689005730582
Position 3314: 0.05253722197035066
Position 3509: 0.04533882425212835
Position 3665: 0.044862212651286267
Position 622: 0.039467403309548364
Position 1702: 0.03674982917137124
Position 1098: 0.02371859332245755
Position 1243: 0.019979851436780896
Position 1406: 0.014367624869497879
Position 479: 0.013824910640833596
Position 1783: 0.011274733070195045
Position 2967: 0.010325350930547922
Position 407: 0.008492199079653111
Position 3758: 0.007780094580849332
Position 1411: 0.0047129068230131535
Position 3797: 0.004642786873111133
Position 2514: 0.0037222820187299424
Position 3348: 0.0037060334995700737
Position 3780: 0.0026735914933218715
Position 670: 0.002297457297861891
Position 3560: 0.002287855491813891
Position 3380: 0.0016015112772812688
Position 787: 0.0014824232560684642
Position 3358: 0.001391684704487874
Position 409: 0.0011798401151554916
Position 3517: 0.0010962302971882264
Position 424: 0.0010887724136873697
Position 3563: 0.0010740947015458976
Position 924: 0.0008567962541343925
Position 1074: 0.0007563660888355433
Position 654: 0.0007237788841842039
Position 1929: 0.0005426390210418743
Position 3644: 0.0004223122923543216
Position 2588: 0.00038412097249195014
Position 2666: 0.000366297440403365
Position 1451: 0.00035364074518602054
Position 2567: 0.00034477891416067187
Position 3000: 0.00031436700391738955
Position 2398: 0.00029581424141349963
Position 338: 0.00015183598808937693
Position 370: 6.395665150606963e-05
Position 432: 5.5887778081391874e-05
Position 584: 5.3409101760604856e-05
Position 633: 5.0147721911218704e-05
Position 434: 4.541904924069704e-05
Position 384: 4.362462441721775e-05
Position 127: 3.994168994219408e-05
Position 690: 2.9096088726739064e-05
Position 438: 2.501932621869067e-05
Position 987: 2.2768051061492622e-05
Position 293: 1.9675481979896875e-05
Position 381: 1.8968558695739332e-05
Position 441: 1.5528664625108974e-05
Position 130: 1.4647141012984078e-05
Position 271: 1.3266129929207702e-05
Position 255: 1.24509546251927e-05
Position 110: 1.0699823397432018e-05
Position 247: 8.577418620712784e-06
Position 261: 8.403291636506222e-06
Position 1135: 7.272377795852334e-06
Position 303: 6.921856673430621e-06
Position 341: 6.510943209674991e-06
Position 141: 4.776738583996793e-06
Position 117: 4.735572324994911e-06
Position 312: 4.009761610615407e-06
Position 887: 1.4964870389854646e-06
Position 323: 2.2541063683352397e-07
Position 357: 1.972752620922477e-07
Position 446: 7.477203513059683e-08
Position 316: 5.176819680199397e-08
Position 320: 3.785965445381865e-08
Position 314: 3.1403182337494804e-08
Position 200: 1.721275581493867e-08
Position 219: 2.803016031495328e-09
Position 208: 2.7932243269975114e-09
Position 234: 2.698532648590861e-09
Position 190: 1.5035990058041818e-09
