Gene = Sdhd
index = 959
Annotated 5SS: [  75 3265 5052]
Annotated 3SS: [3147 4906 6561]
SMsplice 5SS: [  75 3265]
SMsplice 3SS: [3147 6561]
top_k =  500
Partition function (log Z): -6.354088462015279

Sorted 5' Splice Sites (High to Low Probability):
Position 75: 0.9527193830709277
Position 3265: 0.7948690997620568
Position 3034: 0.5770706167143285
Position 3680: 0.20005329669415606
Position 3224: 0.06875148033365418
Position 4845: 0.06864160253834065
Position 1980: 0.05943024048682859
Position 1984: 0.052365616776117896
Position 1253: 0.035524014070513
Position 3013: 0.033047582458198
Position 98: 0.032530474031572505
Position 3229: 0.03134628599205338
Position 5056: 0.029865312808076465
Position 5086: 0.017699472853076766
Position 765: 0.016975610649344813
Position 790: 0.01610656333233583
Position 4403: 0.014718992253986601
Position 938: 0.014500660379875244
Position 4823: 0.013440026146436976
Position 5197: 0.013015296736471046
Position 2238: 0.012895635141274396
Position 5581: 0.011729271537592642
Position 2562: 0.010379329465346856
Position 4940: 0.007706131245439204
Position 1145: 0.006136780259973589
Position 4211: 0.005023958220708264
Position 4379: 0.004945938432381112
Position 925: 0.004923953304125983
Position 80: 0.0046773281041849095
Position 4840: 0.004085273934492305
Position 4816: 0.0037252309818316654
Position 3817: 0.0035421962124923974
Position 2699: 0.0032610495198431688
Position 918: 0.0032401508977472422
Position 5585: 0.0032346980420242706
Position 2178: 0.003178453406190761
Position 814: 0.0026692259535920355
Position 4345: 0.002389673361107153
Position 4986: 0.002378607352582854
Position 2703: 0.00222419109634286
Position 6014: 0.002088218199275248
Position 628: 0.0020085389410418463
Position 2757: 0.0019075925016460136
Position 2592: 0.0018537377656439465
Position 4715: 0.0014979343124694668
Position 359: 0.0013671248817486803
Position 5673: 0.0012764513003494914
Position 2750: 0.0012092446396868694
Position 5654: 0.001083895129587188
Position 2201: 0.0010811538729219702
Position 5894: 0.0009214116945306427
Position 5577: 0.0007796479894953566
Position 837: 0.000776493140744244
Position 2441: 0.0007073871011468709
Position 280: 0.0005471242842554827
Position 3030: 0.0005295241312970894
Position 3071: 0.0002923559487802424
Position 156: 0.00029145295089677467
Position 2022: 0.0002894071215715745
Position 303: 0.00021325971767212397
Position 2871: 0.00020506471895950649
Position 2814: 0.00020296516055636756
Position 2102: 0.00020090069916897638
Position 3319: 0.00018570284645436753
Position 257: 0.00018421013514063062
Position 2400: 0.00017515221170342766
Position 3269: 0.00016656464295056625
Position 222: 0.00016526516676497495
Position 3415: 0.0001637065793379512
Position 684: 0.0001557782854948351
Position 249: 0.0001510157457786844
Position 3296: 0.00014584570224307814
Position 267: 0.0001344594105402063
Position 269: 0.0001260402309313685
Position 306: 0.00012083355913767147
Position 4795: 0.00011566426510434093
Position 134: 0.00010766637689832033
Position 829: 8.206098440220393e-05
Position 3171: 7.871142299847017e-05
Position 823: 6.101890031279961e-05
Position 300: 6.0977170981067645e-05
Position 1537: 5.924848490982472e-05
Position 2249: 5.851806452079669e-05
Position 251: 4.095863774481228e-05
Position 740: 2.825277579847662e-05
Position 3289: 2.5225147566046368e-05
Position 3406: 1.7262842392666265e-05
Position 3669: 4.196725101737665e-06
Position 153: 4.1834179057977e-06
Position 642: 4.153873893658875e-06
Position 489: 2.5943390725724475e-06
Position 3660: 2.3255941469332075e-06
Position 29: 2.173603850210344e-06
Position 562: 1.8862523524916834e-06
Position 346: 1.8136133901811773e-06
Position 82: 1.7802810320362328e-06
Position 344: 1.6474568075158871e-06
Position 47: 1.3027760293647983e-06
Position 382: 1.1424561113222374e-06
Position 394: 1.0261611365212046e-06
Position 584: 1.0073576653033258e-06
Position 652: 9.885236633488009e-07
Position 458: 9.395729799166687e-07
Position 422: 9.358642479585884e-07
Position 610: 8.403164404544827e-07
Position 163: 8.064982722630565e-07
Position 57: 7.597478457796266e-07
Position 363: 5.299445805881552e-07
Position 375: 3.574185454280244e-07
Position 647: 2.3135826621129606e-07
Position 189: 1.2010477797152767e-07
Position 608: 5.1760336033290535e-08
Position 402: 1.3125371065998312e-08

Sorted 3' Splice Sites (High to Low Probability):
