Gene = Dbr1
index = 322
Annotated 5SS: [ 327  902 2723 3644 4565 6304 6664]
Annotated 3SS: [ 776 2641 3557 4339 6222 6517 7512]
SMsplice 5SS: [ 327 4565 6304 6664]
SMsplice 3SS: [4445 6222 6517 7512]
top_k =  500
Partition function (log Z): 2.087972326654847

Sorted 5' Splice Sites (High to Low Probability):
Position 6664: 0.993471379105893
Position 6304: 0.9119808849597053
Position 327: 0.8940763129733379
Position 4565: 0.8410303303842747
Position 902: 0.5456800153362777
Position 2723: 0.38818816970863684
Position 3644: 0.3767593611158947
Position 7623: 0.2034751278527418
Position 7907: 0.1119952254680667
Position 2194: 0.09441914474198326
Position 256: 0.08676830570278546
Position 1684: 0.08379977462165561
Position 877: 0.05451717635931068
Position 7190: 0.036797933447783045
Position 6845: 0.0298198720678137
Position 7809: 0.018829585093606445
Position 7142: 0.018145309102710918
Position 1900: 0.012704993018708035
Position 516: 0.012050454523888313
Position 4226: 0.010305971380669915
Position 5090: 0.0087390688728553
Position 4948: 0.007871706847027567
Position 300: 0.007697372270678025
Position 86: 0.004836684447541951
Position 8221: 0.00336147317589264
Position 4159: 0.0032190227026857015
Position 19: 0.0025692335815706915
Position 7153: 0.0025289504622786826
Position 7755: 0.002066983314409547
Position 869: 0.001761248499450999
Position 40: 0.0012838103374475445
Position 6651: 0.0012784513833496247
Position 483: 0.0005585246652802303
Position 7773: 0.0005369501970822998
Position 7640: 0.0005172797561742946
Position 7550: 0.0005146196440972426
Position 365: 0.0003138019007248392
Position 6950: 0.00027700838325446096
Position 470: 0.00025895073102250195
Position 6347: 0.0002538417547015549
Position 6782: 0.0001700015625323717
Position 1601: 0.0001490934751966636
Position 975: 0.00014658545291235722
Position 5216: 0.00013978975758871732
Position 4659: 0.00013863585512702024
Position 7587: 0.0001281302680349644
Position 619: 0.00012365354399673583
Position 6867: 9.214975218140553e-05
Position 2279: 7.888708310972344e-05
Position 345: 7.736042749889276e-05
Position 3201: 6.060009971735381e-05
Position 68: 5.2868858443828544e-05
Position 220: 5.02027826854668e-05
Position 1921: 4.842148614982649e-05
Position 6855: 4.618543866248551e-05
Position 234: 4.582681579788753e-05
Position 6906: 3.307570330827401e-05
Position 5068: 2.659787253255783e-05
Position 289: 2.1636319631359372e-05
Position 520: 2.1508815005472095e-05
